,ADRB2 (154)
ACH-000004,0.07242133718492966
ACH-000005,0.18654021138062934
ACH-000007,0.04304720550010036
ACH-000009,-0.0959040781374644
ACH-000011,-0.1756441021566606
ACH-000012,-0.06209471691394089
ACH-000013,0.0545281455467484
ACH-000014,-0.06407172371155315
ACH-000015,-0.08757158746380997
ACH-000017,-0.05233248371977624
ACH-000018,-0.23665147455527336
ACH-000019,0.046259089220247324
ACH-000021,-0.05623450062300054
ACH-000022,-0.1902347483489573
ACH-000025,0.07664530386767499
ACH-000028,-0.011221191729242536
ACH-000030,-0.024887018185448608
ACH-000035,-0.11236414871349258
ACH-000036,-0.00801188569776474
ACH-000037,-0.12371944773738595
ACH-000039,-0.02455520975617064
ACH-000040,-0.0665499144669546
ACH-000041,0.027809564249319373
ACH-000042,-0.010550315041041387
ACH-000045,-0.022710040530389514
ACH-000047,0.030048250828562308
ACH-000052,-0.2733004965135278
ACH-000053,-0.007391771893879614
ACH-000054,-0.1621209921175692
ACH-000055,-0.08616672705657731
ACH-000060,0.3162565282786505
ACH-000067,-0.08734103672157037
ACH-000070,-0.14615117638309302
ACH-000075,-0.12465015547765515
ACH-000078,0.07427919527203773
ACH-000082,-0.10279459234362363
ACH-000085,-0.0481190210045515
ACH-000086,-0.034382330879678034
ACH-000087,-0.15435101744745675
ACH-000092,0.015422384213049294
ACH-000095,-0.07639389750415815
ACH-000097,-0.16259798359026598
ACH-000098,0.042483996687827576
ACH-000099,0.009895658399662057
ACH-000108,0.0005963537967336056
ACH-000113,-0.060204770805935365
ACH-000116,-0.06638073922241793
ACH-000118,0.157057452484647
ACH-000120,0.039980009005593085
ACH-000123,-0.12353635437878875
ACH-000127,-0.12657729298295572
ACH-000128,-0.024569527979310786
ACH-000132,0.08692418748841785
ACH-000133,-0.020721923898623228
ACH-000137,-0.2503706274330556
ACH-000138,0.03493879821007012
ACH-000142,0.09238483643029474
ACH-000143,0.08080996317146122
ACH-000146,-0.05485963768079552
ACH-000148,-0.08420711422520917
ACH-000150,0.010368783517484506
ACH-000152,-0.0929495443166582
ACH-000153,-0.35574754533745145
ACH-000159,-0.05135433941508614
ACH-000160,0.010717765575206864
ACH-000163,-0.0628247547694196
ACH-000167,-0.10032586699204604
ACH-000168,-0.005354829000854803
ACH-000169,-0.11619148379292983
ACH-000178,-0.27061731005105005
ACH-000183,0.016903229859550718
ACH-000188,-0.062439559887948186
ACH-000189,-0.2363461737915712
ACH-000190,-0.3078379711794407
ACH-000198,0.019555743550829882
ACH-000203,-0.4995579850606381
ACH-000204,-0.07406949776444094
ACH-000206,0.05971470653746142
ACH-000207,0.11807588285507953
ACH-000208,0.0404133734534137
ACH-000210,-0.15444197543099553
ACH-000211,-0.09648140930626736
ACH-000215,-0.008376983046741997
ACH-000221,-0.01753887255893984
ACH-000222,-0.2641263060406164
ACH-000223,-0.02173807460513597
ACH-000226,0.02356624361764089
ACH-000227,3.2993348808508614e-05
ACH-000228,-0.03779704262192128
ACH-000231,-0.1166942114559878
ACH-000232,-0.103216057976837
ACH-000233,0.030032454777402868
ACH-000234,-0.17179503846077587
ACH-000235,-0.029462006966357968
ACH-000237,-0.14816563182865444
ACH-000238,-0.024156435350415225
ACH-000242,-0.052097504596797004
ACH-000243,-0.009167755754547672
ACH-000244,-0.2309128266109795
ACH-000246,-0.16875908815669874
ACH-000248,-0.022802097809366696
ACH-000250,-0.08098364396973386
ACH-000251,-0.14269539186781066
ACH-000252,-0.01907052376254774
ACH-000253,-0.07060421764046647
ACH-000255,0.09198267351338243
ACH-000256,-0.029973784518675693
