,NOXRED1 (122945)
ACH-000004,0.04836716993510952
ACH-000005,0.15815450609689133
ACH-000007,0.08998804265214197
ACH-000009,0.14239811962954085
ACH-000011,0.1905622205086607
ACH-000012,0.19849292404750465
ACH-000013,0.12348028643180432
ACH-000014,0.07192842706213405
ACH-000015,0.19003918566674105
ACH-000017,0.021931388497798042
ACH-000018,-0.050361179369098966
ACH-000019,0.07525010434756713
ACH-000021,0.14447149314160887
ACH-000022,0.0748189171915026
ACH-000025,0.11557055742076695
ACH-000028,0.13934248117680795
ACH-000030,0.22999027268305225
ACH-000035,0.1244282822852437
ACH-000036,0.13933047528194065
ACH-000037,0.14654130124557896
ACH-000039,0.250276265501314
ACH-000040,0.12296355490389108
ACH-000041,0.1293307262209088
ACH-000042,0.10357256841891603
ACH-000045,0.16942807106633065
ACH-000047,0.05042671677364734
ACH-000052,0.0997277678745272
ACH-000053,0.16255511990586316
ACH-000054,0.13998643658620724
ACH-000055,-0.04871350799243769
ACH-000060,-0.034680944343319885
ACH-000067,0.14855427203942964
ACH-000070,0.02584388940846809
ACH-000075,0.09670563074162633
ACH-000078,0.05719124021697915
ACH-000082,0.04056034072108138
ACH-000085,0.1449519877542755
ACH-000086,0.1466665459630134
ACH-000087,0.015781645078368718
ACH-000092,0.10440902903993654
ACH-000095,0.13325988195500402
ACH-000097,0.11579713410179145
ACH-000098,0.1333593056362254
ACH-000099,0.07164269885251323
ACH-000108,0.05683691926184151
ACH-000113,0.1451912466900068
ACH-000116,0.12187120310963405
ACH-000118,0.05315581683414558
ACH-000120,0.10181006793472774
ACH-000123,0.07032516940991279
ACH-000127,0.13391771065152644
ACH-000128,0.08830628453787166
ACH-000132,0.09199455769356277
ACH-000133,0.06460482737359945
ACH-000137,0.09321081235836662
ACH-000138,0.10284532955491388
ACH-000142,0.09692358688054592
ACH-000143,0.19175923657339186
ACH-000146,0.12447129472686899
ACH-000148,0.10397292562496284
ACH-000150,0.23429415952295946
ACH-000152,0.03576796822474857
ACH-000153,0.14460569448023894
ACH-000159,0.065828154628698
ACH-000160,0.11021464756813808
ACH-000163,0.22520536439124125
ACH-000167,-0.018063134209511444
ACH-000168,0.12825405529026124
ACH-000169,0.1065904746109674
ACH-000178,0.07591514202558097
ACH-000183,0.16988910700541568
ACH-000188,0.09873482971427364
ACH-000189,0.2092695188234054
ACH-000190,0.02134434423728221
ACH-000198,0.17182059889147724
ACH-000203,-0.0999844498292858
ACH-000204,0.055446259867699466
ACH-000206,0.16874047326865274
ACH-000207,0.016358891941238674
ACH-000208,0.181611901469022
ACH-000210,-0.07426344667569358
ACH-000211,0.16414249738076406
ACH-000215,0.06309316666299387
ACH-000221,0.11916457319696692
ACH-000222,0.2334458760518075
ACH-000223,0.023765922202817057
ACH-000226,0.14081097069072265
ACH-000227,0.03812257421560649
ACH-000228,0.02285126342195605
ACH-000231,0.06736293668715408
ACH-000232,0.1275613739034256
ACH-000233,0.14189128940740434
ACH-000234,0.13807070730577173
ACH-000235,0.12362496711476074
ACH-000237,0.2232474891038095
ACH-000238,0.034886585588423724
ACH-000242,0.04175103653812058
ACH-000243,0.02685867142978277
ACH-000244,0.11579912646874267
ACH-000246,0.07554447557508581
ACH-000248,-0.07227660183556668
ACH-000250,0.12606223131115873
ACH-000251,0.06418449148362107
ACH-000252,-0.055831759307009315
ACH-000253,0.18366590017615872
ACH-000255,0.10696622921606047
ACH-000256,0.0948523452277154
ACH-000257,-0.15511376386161865
ACH-000258,0.1721484173865684
ACH-000259,0.08984811560534749
ACH-000260,0.11524391905289222
ACH-000261,0.10666078476558563
ACH-000262,0.0828188474546322
ACH-000263,0.28700106714186857
ACH-000264,0.11198153451869901
ACH-000265,0.10414851212237804
ACH-000266,0.1037919355766589
ACH-000272,0.07748668704057028
ACH-000274,0.13865726290364966
ACH-000277,0.10987486731858444
ACH-000278,0.09278712819234768
ACH-000279,-0.014961430611474919
ACH-000280,0.07655052904352709
ACH-000281,0.14548818830344964
ACH-000288,0.10166153501618393
ACH-000291,0.09582872221340973
ACH-000293,0.1188512931129718
ACH-000294,0.07502942569659038
ACH-000295,0.12366351355803452
ACH-000296,-0.05770328087178755
ACH-000302,0.15043827722914208
ACH-000304,0.2124140786297328
ACH-000307,0.1285230550366204
ACH-000308,0.14853061620075114
ACH-000310,0.06596085296516803
ACH-000311,0.10164007826005617
ACH-000312,0.10844079568566448
ACH-000315,0.16495765089560274
ACH-000316,0.18173434429439408
ACH-000317,0.12209717336303938
ACH-000318,0.04401115100141193
ACH-000319,0.16364449251463195
ACH-000320,0.14484760259669668
ACH-000322,0.16357710922311364
ACH-000323,0.028351915620111832
ACH-000324,0.18523011694338035
ACH-000329,0.09020678592544276
ACH-000330,-0.031127638215371033
ACH-000331,0.1894145588109964
ACH-000332,0.11045037169473844
