,FRRS1L (23732)
ACH-000579,0.10966846621240332
ACH-000580,-0.2114408574894162
ACH-000584,-0.1661893497643521
ACH-000585,0.04268286921147327
ACH-000588,0.029852908027130913
ACH-000589,-0.20477685266865608
ACH-000591,-0.030209572426328487
ACH-000593,-0.1301106241191098
ACH-000600,-0.06365397188309327
ACH-000601,-0.01674654638265605
ACH-000605,-0.058352466283630236
ACH-000606,-0.14401947538397286
ACH-000608,-0.07796220328953098
ACH-000614,-0.12186145137184627
ACH-000616,-0.03270195403437092
ACH-000618,-0.007526518525784388
ACH-000619,-0.06656790943289094
ACH-000620,0.02934736112061687
ACH-000621,-0.07551521017964309
ACH-000622,0.0017882279385662578
ACH-000623,-0.07088917904274794
ACH-000624,-0.05367407414385069
ACH-000627,-0.00924118359891592
ACH-000630,-0.019796114737221718
ACH-000631,-0.25084733471070064
ACH-000632,0.10120645577429907
ACH-000633,-0.013514703199863202
ACH-000637,0.022599416610501268
ACH-000638,-0.2565155911997677
ACH-000646,-0.14370899843944634
ACH-000647,0.0066882294180322975
ACH-000648,-0.053265656582619385
ACH-000649,0.08769884464310801
ACH-000651,-0.13740538176763467
ACH-000652,-0.0927123001814577
ACH-000653,-0.16271872117772548
ACH-000657,0.0005261612861975423
ACH-000658,0.0782734280614562
ACH-000661,-0.15942735352010504
ACH-000662,-0.2647156124691541
ACH-000663,-0.07983790382008171
ACH-000665,0.03931300941129567
ACH-000671,-0.15183873711084572
ACH-000672,0.3094615866594879
ACH-000673,0.005879962458812536
ACH-000676,-0.07727301126802888
ACH-000677,0.011627563173392877
ACH-000681,-0.0992203764095413
ACH-000683,-0.19052947265744535
ACH-000684,0.045634424821781296
ACH-000688,-0.0892206779579263
ACH-000693,-0.06842520745630358
ACH-000694,-0.0845267325539074
ACH-000695,0.10009608080998
ACH-000696,-0.13272351211362945
ACH-000697,0.06232477706664285
ACH-000699,-0.00921297146990377
ACH-000701,0.04054198863431877
ACH-000706,-0.2630998583677985
ACH-000711,0.017477969965263494
ACH-000713,0.024360388298892036
ACH-000714,0.13857037639475675
ACH-000718,-0.12176105551534265
ACH-000720,-0.0682378299008429
ACH-000721,-0.01436226668940738
ACH-000724,-0.1515410515335124
ACH-000725,0.016124148588834313
ACH-000732,-0.21272281739249305
ACH-000734,0.02113755720698256
ACH-000735,-0.06330316507755725
ACH-000736,-0.1464496771281097
ACH-000738,-0.21592395953417606
ACH-000746,-0.07727273735299799
ACH-000747,-0.1502550985192024
ACH-000748,0.0016574021939074158
ACH-000753,0.021216733903622317
ACH-000756,0.009988975324416996
ACH-000757,-0.29591131762094725
ACH-000758,-0.08129966170859622
ACH-000760,-0.1016898391693409
ACH-000762,-0.2422072958963693
ACH-000763,0.007089857266421955
ACH-000764,0.07972630982381547
ACH-000765,0.0936105646373184
ACH-000766,0.09003762459956374
ACH-000767,0.08922474828624774
ACH-000768,-0.040698923781729714
ACH-000769,0.0014163384213564134
ACH-000770,-0.01440848764876809
ACH-000771,-0.03911630627920666
ACH-000773,0.006829725663883875
ACH-000776,-0.1677329406377295
ACH-000777,-0.10858658107737752
ACH-000778,0.04415150686722123
ACH-000781,-0.060073775354693625
ACH-000782,0.037910684183509895
ACH-000783,-0.03613901121190838
ACH-000784,-0.06644366254789254
ACH-000785,-0.10272456779669857
ACH-000787,0.013345887006859418
ACH-000788,0.010882099098992577
ACH-000791,-0.0592835592348313
ACH-000792,0.029772574556461963
ACH-000794,-0.05960201247107608
ACH-000796,0.02945889492765907
ACH-000798,-0.10693027889661788
ACH-000799,-0.07747085206861534
ACH-000800,-0.13744535126850313
ACH-000802,-0.07645999541825695
ACH-000804,-0.060275023460680886
ACH-000805,-0.07032109048867738
ACH-000809,0.053234023578964944
ACH-000810,0.0877870027130185
ACH-000811,-0.12485364767558314
ACH-000817,0.06482216450417401
ACH-000819,-0.121390528602713
ACH-000820,-0.2577755707228673
ACH-000821,-0.08491391113427509
ACH-000822,-0.20633675464180504
ACH-000823,-0.06892594695867163
ACH-000824,-0.014441096235679109
ACH-000827,0.006845535163721648
ACH-000829,0.06893959084600965
ACH-000831,-0.0599257679737658
ACH-000832,-0.05776207679614505
ACH-000833,-0.07539478458166655
ACH-000834,-0.2222695485045396
ACH-000835,-0.11211094831988093
ACH-000836,0.018103654777759257
ACH-000837,-0.09394598457268412
ACH-000838,0.3198734892034893
ACH-000839,-0.1926319458926448
ACH-000840,-0.15353642330456851
ACH-000841,-0.003776898094451756
ACH-000843,-0.15608149978259278
ACH-000846,0.06855921008347551
ACH-000847,-0.14770142982164985
ACH-000848,0.07466547099290356
ACH-000849,0.06191607210247665
ACH-000851,-0.13478034691134935
ACH-000855,-0.1394316365332327
ACH-000856,-0.12133735251798215
ACH-000858,-0.20495054840925733
ACH-000859,-0.07101981959679544
ACH-000861,-0.06260291574985627
ACH-000862,-0.02766323672242904
ACH-000865,-0.02931213213449435
ACH-000866,-0.13719771729295835
ACH-000867,0.013339222748308885
ACH-000869,-0.10211781191005813
ACH-000872,0.049487337484660006
ACH-000873,-0.11458776916868996
ACH-000876,-0.08000152929742968
ACH-000878,0.029217615687097007
ACH-000880,-0.0314266939978053
ACH-000881,-0.00020945216624710668
ACH-000882,-0.014199286825190838
ACH-000884,-0.14527152877859004
ACH-000885,-0.10083862209562552
ACH-000887,-0.13452795789991098
ACH-000889,0.015121536429646159
ACH-000896,-0.15625684541352944
ACH-000898,-0.02235890542696632
ACH-000900,0.0057138522928461425
ACH-000901,0.0528201471375733
ACH-000905,0.11708195011141695
ACH-000906,-0.13737183633384445
ACH-000907,0.07656323745476068
ACH-000910,-0.002126944719026647
ACH-000911,0.035900661260598564
ACH-000912,0.04980098731521212
ACH-000913,-0.2030164199690703
ACH-000915,0.10641883267987534
ACH-000916,-0.1996621198127173
ACH-000917,-0.02727026069486847
ACH-000920,-0.15290569727588718
ACH-000921,-0.01968982174487226
ACH-000924,-0.027802405122635997
ACH-000926,-0.03654686909256287
ACH-000928,-0.20136069031731332
ACH-000929,-0.017803823278983614
ACH-000932,-0.04661117659732717
ACH-000935,0.1266284724538121
ACH-000936,-0.24254518583634635
ACH-000937,-0.096936659713508
ACH-000938,0.005965681045359271
ACH-000939,0.015764928291997066
ACH-000941,-0.02973810916492118
ACH-000943,0.09353233638980384
ACH-000946,0.06677257305971976
ACH-000947,0.015531757485734425
ACH-000948,-0.023145732228794375
ACH-000950,0.19915070984149974
ACH-000953,0.02078064494874893
ACH-000954,0.3657628194600968
ACH-000957,-0.06787964930241219
ACH-000958,-0.08403415257871336
ACH-000960,-0.042385393479799915
ACH-000963,0.044682510691471895
ACH-000968,-0.0848945035718841
ACH-000969,-0.2263303481683466
ACH-000972,0.23429689453012825
ACH-000973,-0.0061056184974839145
ACH-000974,-0.051751254490019764
ACH-000978,-0.008650841347287247
ACH-000984,0.019497952305099125
ACH-000986,-0.0898094960749535
ACH-000988,-0.09453501828352856
ACH-000993,0.15450035463066164
ACH-000994,-0.07432546668916593
ACH-000996,0.2037189180628428
ACH-001001,-0.008762353424247858
ACH-001020,0.0077219127699913155
ACH-001028,0.0033613882533216144
ACH-001031,-0.18214245386684916
ACH-001038,-0.020334597273207432
ACH-001048,-0.13796208861526774
ACH-001050,-0.019261698776819356
ACH-001053,-0.3498153562478785
ACH-001054,0.07795411788414279
ACH-001061,0.08780131592797043
ACH-001067,-0.08566148009048595
ACH-001075,0.03906190254599403
ACH-001096,-0.0236453943872116
ACH-001111,-0.07266354843489749
ACH-001119,-0.13281388656226176
ACH-001128,-0.12010413323183275
ACH-001134,-0.1507874249295219
ACH-001151,-0.06022376357108364
ACH-001163,-0.09888504503102397
ACH-001164,-0.09455749104016514
ACH-001183,-0.11088204771082152
ACH-001192,-0.24081164196279045
ACH-001193,-0.1540544672619245
ACH-001196,0.11266149852633238
ACH-001197,0.04833285162212645
ACH-001205,0.0816371817298462
ACH-001211,0.1774468420372397
ACH-001212,-0.0743259436146358
ACH-001228,-0.07751086864832699
ACH-001232,-0.2311185780298618
ACH-001239,0.0021768159007820452
ACH-001270,-0.02580666407623642
ACH-001274,-0.093281677314671
ACH-001275,0.03515699051929563
ACH-001277,-0.0784845355170796
ACH-001278,0.010338367651469905
ACH-001280,0.13994429987236495
ACH-001283,0.027981561626742216
ACH-001289,-0.049615157894232834
ACH-001300,0.027083808376696862
ACH-001301,-0.01873592135182193
ACH-001302,-0.048502386476742
ACH-001306,-0.07210880448411174
ACH-001318,-0.044042895784612464
ACH-001322,0.021416234944796976
ACH-001328,-0.15624213008896726
ACH-001332,-0.1103315798623106
ACH-001336,0.07290784141972928
ACH-001346,-0.020806984255038432
ACH-001353,0.03552786762874438
ACH-001354,0.2288273294171237
ACH-001367,-0.2992377783705987
ACH-001368,-0.0386792032363244
ACH-001374,0.08152696795139082
ACH-001377,0.08340784469974466
ACH-001380,-0.02852511727638592
ACH-001391,0.03439579278253375
ACH-001408,-0.09655680087510812
ACH-001430,-0.031262636472475694
ACH-001431,0.006800570090246406
ACH-001450,0.10466856999037527
ACH-001496,0.014526271643049432
ACH-001500,-0.048426878528017976
ACH-001523,-0.14768104240854205
ACH-001532,0.08205161183967129
ACH-001550,-0.07369970833449459
ACH-001552,0.10164220748646367
ACH-001554,-0.01171753049428284
ACH-001654,-0.07651916934765231
ACH-001735,-0.05964367017696338
ACH-001736,-0.10682098684040414
ACH-001737,0.036628518511890966
ACH-001740,0.0843665510625408
ACH-001745,-0.05165770165932553
ACH-001765,0.2119239208018457
