,FGF6 (2251)
ACH-000004,-0.1108756383730766
ACH-000005,-0.13399347029823847
ACH-000007,-0.1360923386429946
ACH-000009,-0.29954982599707075
ACH-000011,-0.18832533728486284
ACH-000012,-0.08716715108092553
ACH-000013,-0.10063978676296063
ACH-000014,-0.22725233693498775
ACH-000015,-0.2589752317446899
ACH-000017,-0.05634882052639203
ACH-000018,-0.3169625248470974
ACH-000019,-0.2097237105057632
ACH-000021,-0.11153792522671924
ACH-000022,-0.21604151680424924
ACH-000025,-0.2775159689540498
ACH-000028,-0.19274255326490847
ACH-000030,-0.16369649202159156
ACH-000035,0.0289779464362462
ACH-000036,-0.16584514367495898
ACH-000037,-0.08159239465461829
ACH-000039,-0.19751742543003226
ACH-000040,-0.20169725730347132
ACH-000041,-0.3263340747855136
ACH-000042,-0.2129515475992622
ACH-000045,-0.2274950653286027
ACH-000047,-0.0915768505265897
ACH-000052,-0.08826584092043673
ACH-000053,-0.14153551509509932
ACH-000054,-0.2261058793347363
ACH-000055,-0.35633612033987844
ACH-000060,-0.17914057781374693
ACH-000067,-0.2578733111797467
ACH-000070,-0.16017785728356265
ACH-000075,-0.2129473596985244
ACH-000078,-0.2381844336874177
ACH-000082,-0.2578392884182202
ACH-000085,-0.33961913779205233
ACH-000086,-0.19946468592619107
ACH-000087,-0.25041114204350895
ACH-000092,-0.0967881025762933
ACH-000095,-0.21868046445195813
ACH-000097,-0.25027025871529845
ACH-000098,-0.04699208290273065
ACH-000099,-0.3526809842739309
ACH-000108,-0.2837308221688709
ACH-000113,-0.16307894266647566
ACH-000116,-0.3206667717613107
ACH-000118,-0.16321654972210595
ACH-000120,-0.036230985164746564
ACH-000123,-0.1270884948097657
ACH-000127,-0.19285306376028447
ACH-000128,-0.3016957623920201
ACH-000132,-0.030227173638294205
ACH-000133,-0.15670705549774114
ACH-000137,-0.23585440866511856
ACH-000138,-0.21449123238764828
ACH-000142,-0.04341067775619885
ACH-000143,-0.37355983887489824
ACH-000146,-0.3238167078656921
ACH-000148,-0.15791715413802768
ACH-000150,-0.20901389475601392
ACH-000152,-0.10300134320775864
ACH-000153,-0.3549615812073014
ACH-000159,-0.1938738061052652
ACH-000160,-0.17883215540426944
ACH-000163,-0.13484070574854207
ACH-000167,-0.22449767192352835
ACH-000168,-0.023391312321681332
ACH-000169,-0.3224179557465783
ACH-000178,-0.2491743533616408
ACH-000183,-0.13765180919286854
ACH-000188,-0.15142408919430464
ACH-000189,-0.017714598894895975
ACH-000190,-0.16497843691227226
ACH-000198,-0.17372481526422726
ACH-000203,0.7025366582096509
ACH-000204,-0.3678497704413405
ACH-000206,-0.2658450771188315
ACH-000207,-0.08467386826895883
ACH-000208,-0.2492870297675047
ACH-000210,-0.3899914694720615
ACH-000211,-0.1817283249259633
ACH-000215,-0.19417187230912314
ACH-000221,-0.2908758687547076
ACH-000222,-0.2991705345615256
ACH-000223,-0.21465533420565874
ACH-000226,-0.18144400467687424
ACH-000227,-0.2629390294078994
ACH-000228,-0.12926334475722942
ACH-000231,-0.16744163412871785
ACH-000232,-0.2362969977128697
ACH-000233,-0.17492503105439391
ACH-000234,-0.10624077919590176
ACH-000235,-0.15721517509174696
ACH-000237,-0.19759961234671464
ACH-000238,-0.19186502946213305
ACH-000242,-0.3585300894084033
ACH-000243,-0.07293238851481054
ACH-000244,-0.1853450320179132
ACH-000246,-0.2634618123115495
ACH-000248,-0.13317653363578505
ACH-000250,-0.1467387071611256
ACH-000251,-0.2046295939535216
ACH-000252,-0.24861054975143704
ACH-000253,-0.12462676562247313
ACH-000255,-0.27934249059379623
ACH-000256,-0.14555344587673102
ACH-000257,-0.09262366010378896
ACH-000258,-0.2601202659486513
ACH-000259,-0.25513097788779604
ACH-000260,-0.1518338273710801
ACH-000261,-0.2428857266699064
ACH-000262,-0.07487592602250225
ACH-000263,-0.04531738341559225
ACH-000264,-0.2379488536720283
ACH-000265,-0.1576649385175476
ACH-000266,-0.15512326746917998
ACH-000272,-0.14825597469942672
ACH-000274,-0.2099243790342474
ACH-000277,-0.2830743337780989
ACH-000278,-0.19198760253303224
ACH-000279,-0.22631955536197754
ACH-000280,-0.09962909505252936
ACH-000281,-0.2833097200037853
ACH-000288,-0.24405731819517915
ACH-000291,-0.2607752360421212
ACH-000293,-0.2237984023123358
ACH-000294,-0.2252553869591195
ACH-000295,-0.21085839553173152
ACH-000296,-0.11928800652125572
ACH-000302,-0.1456466920046909
ACH-000304,-0.21518168867697185
ACH-000307,-0.3429988160501241
ACH-000308,-0.22138053709795133
ACH-000310,-0.21229068576579416
ACH-000311,-0.1418325624307483
ACH-000312,-0.1319223081523675
ACH-000315,-0.21285768785886086
ACH-000316,-0.07803793744450925
ACH-000317,-0.22873010524105405
ACH-000318,-0.00831443040335826
ACH-000319,-0.2236226532604408
ACH-000320,-0.19903144737853992
ACH-000322,-0.15368133006233498
ACH-000323,-0.13508941958602813
ACH-000324,-0.201015396747869
ACH-000329,-0.24207557988429484
ACH-000330,-0.03871665292119497
ACH-000331,-0.21905264539743635
ACH-000332,-0.18882327883913094
ACH-000334,-0.05080625628206358
ACH-000335,-0.3927452024886231
ACH-000336,-0.08043768439872356
ACH-000337,0.06057372036188871
ACH-000338,-0.2683088149917946
ACH-000339,-0.16558116137360154
ACH-000341,-0.16152760417496256
ACH-000348,-0.03350437239542838
ACH-000350,-0.2992535485807307
ACH-000352,-0.07857410202789653
ACH-000356,0.009548643909559602
ACH-000361,-0.2605450401128647
ACH-000362,-0.1317646952902221
ACH-000363,-0.09581875965304076
ACH-000364,-0.2903816758847177
ACH-000365,-0.2543143780229561
