,VSX2 (338917)
ACH-000004,0.05840311229389504
ACH-000005,-0.4905543883007799
ACH-000007,-0.05314592078632052
ACH-000009,0.03698341494908163
ACH-000011,-0.108835400811256
ACH-000012,-0.04898122286307191
ACH-000013,-0.04638613487611099
ACH-000014,-0.1007977708497262
ACH-000015,0.08086940616505292
ACH-000017,-0.0769288877542473
ACH-000018,-0.06628919269390789
ACH-000019,0.1132421654632371
ACH-000021,0.012748991062203424
ACH-000022,0.1284875238649871
ACH-000025,-0.03793574520063121
ACH-000028,0.05202000506651246
ACH-000030,-0.029997886953871625
ACH-000035,-0.034913917390455615
ACH-000036,-0.16576957775555615
ACH-000037,-0.02606647374851306
ACH-000039,0.06955564077498105
ACH-000040,-0.08920081861792907
ACH-000041,-0.03036797264521585
ACH-000042,-0.05245573969410864
ACH-000045,-0.13531389242929948
ACH-000047,-0.061083171931264786
ACH-000052,0.10643711443695436
ACH-000053,-0.06623875712468788
ACH-000054,-0.0032512438283550512
ACH-000055,0.018571036095585525
ACH-000060,-0.2658419567597091
ACH-000067,0.10701544983831546
ACH-000070,-0.22135577064970413
ACH-000075,0.05325751240845145
ACH-000078,-0.011301916340142151
ACH-000082,-0.0012753658841733195
ACH-000085,-0.13232553681011958
ACH-000086,0.05603560757499499
ACH-000087,-0.0942677594332051
ACH-000092,-0.06537462871204043
ACH-000095,-0.008483882893503625
ACH-000097,-0.09299491835410036
ACH-000098,-0.046911576025528784
ACH-000099,0.003857467280831964
ACH-000108,0.06604580428831053
ACH-000113,-0.2411919400866795
ACH-000116,-0.10982613715897313
ACH-000118,-0.1205184805841252
ACH-000120,0.010546066286365806
ACH-000123,0.021618388323547608
ACH-000127,-0.029392067508530358
ACH-000128,-0.15965491239583948
ACH-000132,0.02257262646968121
ACH-000133,0.002764812422115785
ACH-000137,-0.09516129767234836
ACH-000138,-0.11692655237429572
ACH-000142,-0.025494374427667468
ACH-000143,-0.004022723068183321
ACH-000146,0.007629510030129659
ACH-000148,-0.15051756560559318
ACH-000150,0.1283250006241724
ACH-000152,-0.1225462795796254
ACH-000153,-0.1081398507864464
ACH-000159,-0.031446438597262906
ACH-000160,-0.1353421942011436
ACH-000163,-0.13630651786279127
ACH-000167,0.22056175219128285
ACH-000168,-0.08303809237983968
ACH-000169,-0.013227468969724198
ACH-000178,0.042566177318710235
ACH-000183,-0.11672976007775475
ACH-000188,-0.0017053333826237715
ACH-000189,-0.15779901599694926
ACH-000190,-0.04737517112401963
ACH-000198,-0.23433156847851025
ACH-000203,-0.2640901808929904
ACH-000204,-0.20489394854679416
ACH-000206,-0.0612545636527149
ACH-000207,-0.1891007680827234
ACH-000208,-0.2253496728142419
ACH-000210,-0.1487041999151515
ACH-000211,-0.04722457377871399
ACH-000215,0.028959873278192792
ACH-000221,-0.03678689566815303
ACH-000222,-0.02744368386365596
ACH-000223,-0.15309416498046907
ACH-000226,-0.09217085374146383
ACH-000227,-0.2156932699639469
ACH-000228,-0.18944309988666752
ACH-000231,-0.0387676568716789
ACH-000232,-0.02012978282453131
ACH-000233,-0.01282428821100175
ACH-000234,-0.042763868706217886
ACH-000235,-0.10933408904729368
ACH-000237,0.02261225095477546
ACH-000238,-0.26039643786846794
ACH-000242,-0.3986661496182228
ACH-000243,-0.10390577439437423
ACH-000244,-0.1614408198433927
ACH-000246,-0.038651786579473185
ACH-000248,-0.02284160966800361
ACH-000250,-0.025644845301591272
ACH-000251,-0.06547470983395731
ACH-000252,-0.06747706075604021
ACH-000253,-0.009788944361918472
ACH-000255,-0.0028376218996923465
ACH-000256,-0.17779919338400374
ACH-000257,-0.3560318385774643
ACH-000258,-0.002215883188073361
ACH-000259,-0.1819235408155284
ACH-000260,0.05367016697306309
ACH-000261,-0.058368441696887936
ACH-000262,0.049996053302997695
ACH-000263,0.034250307766666266
ACH-000264,-0.1397778404919483
ACH-000265,-0.017869701750785484
ACH-000266,-0.08082855377765842
ACH-000272,0.0065475655646984356
ACH-000274,-0.08917178857667109
ACH-000277,-0.13686329030460442
