,WDSUB1 (151525)
ACH-000277,-0.13502466264895774
ACH-000278,-0.017151947008716358
ACH-000279,-0.03816857871997867
ACH-000280,-0.07775035596840921
ACH-000281,-0.06484828597834784
ACH-000288,-0.049781722615791515
ACH-000291,-0.06840001014047463
ACH-000293,0.18512234545819184
ACH-000294,0.09778430533488916
ACH-000295,0.18922003543766516
ACH-000296,-0.15313234401643167
ACH-000302,-0.12994099503382747
ACH-000304,-0.14284701737703526
ACH-000307,-0.12045227169786205
ACH-000308,-0.1151511121386366
ACH-000310,-0.1592122456654543
ACH-000311,0.019249616724257488
ACH-000312,-0.04589219229381508
ACH-000315,0.024981573614078337
ACH-000316,-0.033356339276218845
ACH-000317,-0.06080881302177659
ACH-000318,-0.13606347155016188
ACH-000319,-0.07507971302674595
ACH-000320,0.10157690956876687
ACH-000322,-0.036525551594922566
ACH-000323,0.027658229147295658
ACH-000324,-0.06424176860554946
ACH-000329,-0.025652383347619077
ACH-000330,-0.03629639251629648
ACH-000331,-0.08317464483206256
ACH-000332,-0.02046069293050682
ACH-000334,0.1022980044463388
ACH-000335,0.14751646569383026
ACH-000336,-0.047045879425250736
ACH-000337,-0.31664419080564593
ACH-000338,-0.2669491757411285
ACH-000339,-0.11857877096501734
ACH-000341,-0.1477175596327268
ACH-000348,0.02479659177840348
ACH-000350,-0.1048290190935902
ACH-000352,-0.11139853170568824
ACH-000356,-0.1061913902102462
ACH-000361,-0.20349709308685415
ACH-000362,0.059599343168745364
ACH-000363,-0.05521256461900874
ACH-000364,0.037078010403385514
ACH-000365,-0.022626639618970577
ACH-000366,-0.015529574983700537
ACH-000368,-0.0010183818038933946
ACH-000374,-0.17994912877751387
ACH-000375,-0.033289001866839286
ACH-000376,-0.14529353047520374
ACH-000381,-0.22083435365244206
ACH-000383,-0.0637346245949973
ACH-000387,-0.08491524025439594
ACH-000389,-0.0298664520272073
ACH-000390,-0.03824768109938508
ACH-000393,-0.022938820260449688
ACH-000395,0.015969766780526966
ACH-000396,-0.2589561092571576
ACH-000397,-0.06531515454033371
ACH-000401,-0.03903195530171106
ACH-000402,0.1811775867056394
ACH-000403,-0.07069838574342141
ACH-000404,-0.24770330015540976
ACH-000406,-0.05613812940111528
ACH-000407,-0.19198152561467252
ACH-000408,0.12499302590617326
ACH-000410,-0.11839394092270655
ACH-000411,-0.0983878651975648
ACH-000414,0.07436747930029877
ACH-000415,-0.11530410029446699
ACH-000416,-0.07110092181415344
ACH-000420,-0.173779010840482
ACH-000421,-0.08940293477395338
ACH-000424,-0.18377261866899175
ACH-000425,-0.06027805989673269
ACH-000426,0.11076337839715457
ACH-000427,-0.010272906457415664
ACH-000433,0.10751113747682964
ACH-000435,0.08984143020747258
ACH-000436,-0.050593639411977545
ACH-000444,0.033513747791290384
ACH-000445,0.13533627392639389
ACH-000448,-0.05783142199038565
ACH-000450,-0.3456496202166418
ACH-000452,-0.178679382566032
ACH-000454,0.07694732058657237
ACH-000458,0.1249312943317836
ACH-000459,0.0031821098809425947
ACH-000460,-0.09581881394294918
ACH-000461,-0.0979554482479571
ACH-000463,-0.20270214316421026
ACH-000464,-0.0794171860931236
ACH-000466,-0.052472299411513205
ACH-000467,-0.06054124391528491
ACH-000468,-0.07170251798085563
ACH-000469,-0.17025482443732826
ACH-000470,-0.13653026595297885
ACH-000471,-0.15861389208675758
ACH-000472,-0.040016838730298765
ACH-000473,-0.03910703819212268
ACH-000475,-0.08780335811417357
ACH-000476,-0.05380661129688594
ACH-000477,0.021502590590131456
ACH-000479,0.04054920455695017
ACH-000480,0.04493104962113394
ACH-000481,-0.08969011949197662
ACH-000483,-0.05691111078868
ACH-000484,0.11470375871837457
ACH-000485,-0.24544362545415
ACH-000486,-0.03493504872232217
ACH-000487,-0.0757313980433096
ACH-000488,-0.0359440232713407
ACH-000490,-0.02607985999411087
ACH-000491,0.029657499172388142
ACH-000495,-0.059821141048977525
ACH-000496,-0.2187446822095714
ACH-000499,-0.029345156314122062
ACH-000500,-0.3124949990359129
ACH-000502,-0.011700230231505923
ACH-000503,0.01579702403616257
ACH-000505,-0.030816032931886214
ACH-000507,-0.06241536862009061
ACH-000510,-0.15710590136116326
ACH-000511,-0.054809160510815066
ACH-000512,-0.0905900645421085
ACH-000516,-0.027215359443133715
ACH-000517,0.02228003852842827
ACH-000518,-0.2860591918376255
ACH-000520,-0.09005118640764455
ACH-000521,-0.18931616349614674
ACH-000522,-0.006864492435691994
ACH-000524,-0.025595547597509847
ACH-000527,-0.05478977231068866
ACH-000528,-0.13462407047761135
ACH-000537,-0.12553191625391186
ACH-000541,-0.04440715204391532
ACH-000542,-0.03224021524181669
ACH-000544,0.1360104981907442
ACH-000545,-0.1523895032322487
ACH-000547,-0.10575644482966888
ACH-000548,0.042658980681930886
ACH-000549,-0.06722675045277078
ACH-000550,-0.13838183581971078
ACH-000552,-0.04914942210428739
ACH-000556,-0.016217588587827857
ACH-000557,0.011250565735291918
ACH-000569,0.12114921954045554
ACH-000570,0.009718995435793605
ACH-000571,-0.011865401057246537
ACH-000573,-0.11089525337447473
ACH-000576,-0.053194833270450964
ACH-000579,-0.11315029573641465
ACH-000580,0.01777596681047756
ACH-000584,-0.1410338378246256
ACH-000585,-0.018027163611528445
ACH-000588,-0.0027402095585115755
ACH-000589,-0.06165147296398661
ACH-000591,-0.1549565713277169
ACH-000593,-0.11223924525765937
ACH-000600,-0.07229232971921429
ACH-000601,-0.005475623604391221
ACH-000605,-0.17454828461109595
ACH-000606,-0.038574097746424126
ACH-000608,-0.010303965207570005
ACH-000614,-0.12397165584361082
ACH-000616,-0.16105632368837253
ACH-000618,-0.14919501932867932
ACH-000619,-0.11222255720719047
ACH-000620,-0.03164130428834786
ACH-000621,-0.07783784722786145
ACH-000622,-0.04648313805915104
ACH-000623,-0.06364263414984038
ACH-000624,-0.05606853958979465
ACH-000627,-0.1031135209111303
ACH-000630,-0.06698509137161181
ACH-000631,-0.23973808863711474
ACH-000632,0.03221754098668491
ACH-000633,-0.09578548200563272
ACH-000637,-0.1249212306774509
ACH-000638,-0.07251088531295033
ACH-000646,-0.18960464671929464
ACH-000647,0.004974281000069133
ACH-000648,-0.1908466281557804
ACH-000649,-0.12839581703974215
ACH-000651,-0.13485069422970858
ACH-000652,0.007860874229181991
ACH-000653,-0.07426238159341482
ACH-000657,0.02110711852298166
ACH-000658,0.03820819313155878
ACH-000661,0.12265489624836773
ACH-000662,-0.2283705040847163
ACH-000663,-0.2554727795765355
ACH-000665,-0.048597383489135365
ACH-000671,-0.13933223974580272
ACH-000672,-0.035838732245950564
ACH-000673,-0.1405454594388739
ACH-000676,-0.07261191562060124
ACH-000677,0.0064424279998554655
ACH-000681,0.07028703658963359
ACH-000683,-0.08000522168262332
ACH-000684,-0.012739244382147605
ACH-000688,-0.17817632047390358
ACH-000693,-0.08250103424644638
ACH-000694,-0.04031499413821848
ACH-000695,0.1063310942802741
ACH-000696,-0.02095651748052262
ACH-000697,-0.1273495442406775
ACH-000699,-0.10308854268387352
ACH-000701,-0.07176959179927579
ACH-000706,0.014256801838313841
ACH-000711,-0.06852300183535556
ACH-000713,-0.15257009641674246
ACH-000714,-0.04600927652327863
ACH-000718,0.024639652787147543
ACH-000720,0.016662237253471945
ACH-000721,-0.025543801404042304
ACH-000724,0.003009374703704148
ACH-000725,-0.3162464429883369
ACH-000732,-0.2086147875949229
ACH-000734,0.04170434734137125
ACH-000735,-0.015487913871918762
ACH-000736,-0.11434849546058995
ACH-000738,-0.15388623323476922
ACH-000746,-0.017531046567374833
ACH-000747,0.046220197922989883
ACH-000748,0.07749530578056738
ACH-000753,-0.010685160330442945
ACH-000756,-0.016227291204872263
ACH-000757,0.01136174903961089
ACH-000758,-0.12846151267380762
ACH-000760,-0.030023766880687083
ACH-000762,-0.06992825371843225
ACH-000763,-0.1834873502560225
ACH-000764,0.09147250893805814
ACH-000765,-0.10003443835595867
ACH-000766,0.002482892307096738
ACH-000767,0.09395449952488703
ACH-000768,-0.08214007784987523
ACH-000769,-0.13681442638665486
ACH-000770,-0.15050472622866054
ACH-000771,-0.02163704414057628
ACH-000773,-0.07122346372179764
ACH-000776,0.1389731058321413
ACH-000777,-0.08572276269025543
ACH-000778,-0.008601527181549336
ACH-000781,-0.023745042095187668
ACH-000782,0.09718667278189126
ACH-000783,0.02044446916134885
ACH-000784,-0.122236542685891
ACH-000785,0.1414698467857218
ACH-000787,-0.01664832210804206
ACH-000788,-0.026255248163831783
ACH-000791,-0.046715820234283945
ACH-000792,-0.052667071712408906
ACH-000794,-0.09072727285618626
ACH-000796,-0.194065750992566
ACH-000798,-0.3668088036157037
ACH-000799,-0.2607304348239397
ACH-000800,-0.07027455850142296
ACH-000802,-0.07140619643615702
ACH-000804,-0.16168553287730636
ACH-000805,-0.11244719205549444
ACH-000809,0.003118824920911853
ACH-000810,0.10248071261340624
ACH-000811,-0.03288999367887765
ACH-000817,0.0482080174939463
ACH-000819,-0.15388822610399044
ACH-000820,-0.09662881604518174
ACH-000821,0.0471365998910192
ACH-000822,0.014186483121961324
ACH-000823,-0.0628931322301408
ACH-000824,0.011461548612466468
ACH-000827,-0.057799100810882215
ACH-000829,-0.040952311236873686
ACH-000831,-0.13765845785032
ACH-000832,-0.2133336929024888
ACH-000833,0.010189424195495246
ACH-000834,-0.10006641125441547
ACH-000835,-0.16891387217925738
ACH-000836,-0.029058660859106918
ACH-000837,0.08138369465042669
ACH-000838,0.04390318885014485
ACH-000839,-0.2032139542227764
ACH-000840,-0.015419981357354909
ACH-000841,-0.09164194790832757
ACH-000843,-0.13996477126477824
ACH-000846,-0.0130271078491851
ACH-000847,-0.022841025664496133
ACH-000848,-0.14342212581514918
ACH-000849,-0.009831975720789992
ACH-000851,-0.18467758201831766
ACH-000855,-0.1231584678359909
ACH-000856,-0.15304976920651758
ACH-000858,-0.2840754081284624
ACH-000859,0.036642830370557086
ACH-000861,-0.10038218453611772
ACH-000862,-0.029573035309820094
ACH-000865,-0.09277003860608143
ACH-000866,0.029157905905162814
ACH-000867,-0.03346774775146948
ACH-000869,-0.03924378407925056
ACH-000872,-0.06764480620669977
ACH-000873,-0.26889346673656034
ACH-000876,0.01327885090633821
ACH-000878,0.12571510172666395
ACH-000880,-0.04546080907234303
ACH-000881,-0.0805167719492204
ACH-000882,0.03572243106119092
ACH-000884,-0.08175132606092265
ACH-000885,-0.14845024384996386
ACH-000887,-0.07669476197649894
ACH-000889,-0.09261698120128677
ACH-000896,-0.09649790228437632
ACH-000898,-0.029502767338653018
ACH-000900,-0.08332880911553471
ACH-000901,-0.013711750858650005
ACH-000905,-0.04436058718823871
ACH-000906,-0.10864559644872958
ACH-000907,0.15621134332232284
ACH-000910,-0.16407536141957788
ACH-000911,-0.02142942916488558
ACH-000912,0.02309770104109376
ACH-000913,-0.026196591832973296
ACH-000915,-0.054576891369597896
ACH-000916,-0.015278067457489638
ACH-000917,-0.058513122857028366
ACH-000920,-0.30859837577497395
ACH-000921,-0.16021844258572646
ACH-000924,-0.06183840417956886
ACH-000926,-0.02959870840202005
ACH-000928,0.04467065285787348
ACH-000929,-0.08213849974341274
ACH-000932,0.025970908473205528
ACH-000935,-0.2490621422206546
ACH-000936,-0.16173910724216747
ACH-000937,-0.03256148183492241
ACH-000938,0.041221733856134056
ACH-000939,-0.13425683566574512
ACH-000941,-0.13448313385829033
ACH-000943,-0.13886972594194147
ACH-000946,-0.15375413741840194
ACH-000947,-0.1471483174779242
ACH-000948,-0.22096222179212935
ACH-000950,-0.13142630527533808
ACH-000953,-0.007722068931047545
ACH-000954,-0.09642535895234064
ACH-000957,-0.3321509725795054
ACH-000958,-0.009049759840106987
ACH-000960,-0.027880750610655845
ACH-000963,-0.1939834989690437
ACH-000968,-0.1150348211425477
ACH-000969,0.00037413012280935115
ACH-000972,0.10986285229002712
ACH-000973,-0.08035747731794415
ACH-000974,-0.04283656153891953
ACH-000978,-0.023949308322563742
ACH-000984,-0.038134451225323364
ACH-000986,-0.09202632688504674
ACH-000988,-0.021879726615111682
ACH-000993,-0.04349003387462889
ACH-000994,-0.0634436163187234
ACH-000996,-0.268605117896133
ACH-001001,-0.051972550695694265
ACH-001020,0.09518373716068122
ACH-001028,-0.05797115608637121
ACH-001031,-0.11459902995001645
ACH-001038,-0.09492913657510953
ACH-001048,-0.0752460550083613
ACH-001050,-0.07874428784734985
ACH-001053,0.04127246346647463
ACH-001054,-0.1378894766740683
ACH-001061,-0.04047586190247418
ACH-001067,-0.1643193792356096
ACH-001075,0.029794748647188295
ACH-001096,-0.0029622565643338565
ACH-001111,0.08484187677456173
ACH-001119,0.1958217685058269
ACH-001128,-0.3473852829598416
ACH-001134,0.15505086758838255
ACH-001151,-0.15553761862344306
ACH-001163,-0.1581077576525155
ACH-001164,-0.020613460569788536
ACH-001183,-0.05113890120759402
ACH-001192,-0.026601440439682104
ACH-001193,-0.05533815536375823
ACH-001196,-0.03157704188246313
ACH-001197,0.023920453122229277
ACH-001205,-0.019286328732022684
ACH-001211,-0.08172506804693297
ACH-001212,-0.26003676459491554
ACH-001228,-0.0497022200436074
ACH-001232,-0.10215419874644573
ACH-001239,-0.12625280614076542
ACH-001270,0.11298736165180948
ACH-001274,-0.04936623936597593
ACH-001275,0.022809626258060076
ACH-001277,-0.0659962938748135
ACH-001278,0.12899958834019992
ACH-001280,-0.03188387907510909
ACH-001283,0.057284375412413976
ACH-001289,-0.17808447863279042
ACH-001300,0.004922594837030465
ACH-001301,-0.09821037130875734
ACH-001302,0.10199978865010907
ACH-001306,0.02602733911935313
ACH-001318,-0.04611112524418609
ACH-001322,0.08516132613883085
ACH-001328,-0.14239322870114798
ACH-001332,-0.18472731746463325
ACH-001336,-0.2497154022714904
ACH-001346,-0.1665348812116843
ACH-001353,-0.22032926355721555
ACH-001354,-0.30903870995988153
ACH-001367,0.20355450501451106
ACH-001368,-0.0306611795030896
ACH-001374,-0.02702112415819567
ACH-001377,-0.004289780033854531
ACH-001380,-0.12248203937254384
ACH-001391,-0.18212437413580634
ACH-001408,-0.19561617425936373
ACH-001430,0.1359887091529326
ACH-001431,0.1815886288986964
ACH-001450,0.011214579809637413
ACH-001496,-0.03955092072318054
ACH-001500,-0.2050506344640009
ACH-001523,-0.000415255061503034
ACH-001532,-0.04507658893872032
ACH-001550,-0.06954359337662297
ACH-001552,0.002595224565759537
ACH-001554,-0.17129890989892646
ACH-001654,-0.0066509436760100295
ACH-001735,0.04017275576635068
ACH-001736,-0.14220282672052495
ACH-001737,0.21367781300766986
ACH-001740,-0.03623394360210287
ACH-001745,-0.16015810991579307
ACH-001765,0.012899216124148582
