,TYRO3 (7301)
ACH-000511,-0.045162602637260775
ACH-000512,-0.31026632058411685
ACH-000516,-0.17084525811166842
ACH-000517,-0.19819349885072954
ACH-000518,-0.21668007792295105
ACH-000520,-0.2188301565613282
ACH-000521,-0.2091933442091319
ACH-000522,-0.12881379476380936
ACH-000524,-0.0624477868823024
ACH-000527,-0.08008129624537963
ACH-000528,-0.04957714657817835
ACH-000537,-0.07264846466835506
ACH-000541,-0.05296071248230913
ACH-000542,-0.18894949871722574
ACH-000544,-0.20104642387810348
ACH-000545,-0.0158435112081647
ACH-000547,-0.2438342072597702
ACH-000548,-0.0941643481428974
ACH-000549,-0.11084775117657024
ACH-000550,-0.08309348761265642
ACH-000552,-0.0021555949998179557
ACH-000556,-0.00043668379418122983
ACH-000557,-0.15579224897048544
ACH-000569,-0.1586482923057465
ACH-000570,-0.09579665765512896
ACH-000571,-0.062103710202044915
ACH-000573,-0.2532592679412821
ACH-000576,-0.024522824814257164
ACH-000579,-0.2724040020379337
ACH-000580,-0.12371660751749207
ACH-000584,-0.059002812163027524
ACH-000585,-0.1931728375832881
ACH-000588,-0.10666087005429284
ACH-000589,-0.14792224285335145
ACH-000591,-0.2167294559571385
ACH-000593,-0.1909774369978512
ACH-000600,-0.12745250270656128
ACH-000601,-0.1500728559525465
ACH-000605,0.018756959660912655
ACH-000606,-0.07225319047642828
ACH-000608,-0.21171623391180447
ACH-000614,-0.05368708133118067
ACH-000616,-0.14845223717677106
ACH-000618,-0.0726904475272015
ACH-000619,-0.1882326349305136
ACH-000620,-0.13472420829059112
ACH-000621,0.009464482012878205
ACH-000622,-0.3642834754014086
ACH-000623,-0.15585635469886075
ACH-000624,-0.0664269335011577
ACH-000627,-0.051379069110368616
ACH-000630,-0.14976663614263686
ACH-000631,0.15679036604299545
ACH-000632,-0.17114033434403214
ACH-000633,0.049514435013383054
ACH-000637,0.15118860656230826
ACH-000638,-0.23749392951391204
ACH-000646,0.07056667925002554
ACH-000647,-0.1716250318204952
ACH-000648,0.0433770178555056
ACH-000649,-0.2370343899993391
ACH-000651,-0.19635939253971635
ACH-000652,-0.06844514935187432
ACH-000653,-0.18386693719557745
ACH-000657,-0.14549076971280328
ACH-000658,-0.2231635749685237
ACH-000661,-0.1538037146485284
ACH-000662,-0.02504197812077688
ACH-000663,0.1065121196558017
ACH-000665,-0.13668735131775805
ACH-000671,-0.30420996879044193
ACH-000672,-0.051684414969769416
ACH-000673,-0.06096530581680733
ACH-000676,-0.017071367954653364
ACH-000677,-0.0684666810214487
ACH-000681,-0.19582447051532276
ACH-000683,-0.09732945779313708
ACH-000684,-0.20889645761087605
ACH-000688,-0.14151151400855186
ACH-000693,-0.2014075692111512
ACH-000694,-0.2240652678235588
ACH-000695,0.05051186923076312
ACH-000696,-0.11293825458300515
ACH-000697,-0.1415634673322102
ACH-000699,-0.09302877883319943
ACH-000701,-0.03167270414513384
ACH-000706,-0.2304730503114193
ACH-000711,-0.2459389759224538
ACH-000713,-0.13797691423256192
ACH-000714,-0.14268813520236848
ACH-000718,-0.2332062890078097
ACH-000720,0.014045261224834887
ACH-000721,-0.17235607157024702
ACH-000724,0.023570164828939342
ACH-000725,-0.2919220702113771
ACH-000732,-0.08031674705397984
ACH-000734,0.04056845223667671
ACH-000735,-0.2425494181073589
ACH-000736,-0.05538186005838456
ACH-000738,-0.06757163480677282
ACH-000746,-0.06973851618566898
ACH-000747,-0.20180728100574732
ACH-000748,-0.024713663266031024
ACH-000753,-0.17538873747136646
ACH-000756,-0.10657309297245936
ACH-000757,-0.350888005521933
ACH-000758,-0.027023649710621173
ACH-000760,-0.15359488579457198
ACH-000762,-0.257101372788212
ACH-000763,-0.26333491415141863
ACH-000764,-0.06724146834431909
ACH-000765,-0.010466909031019269
ACH-000766,-0.09363336047780033
ACH-000767,-0.06669106519214578
ACH-000768,-0.11573285331062208
ACH-000769,-0.06072792102730545
ACH-000770,-0.1768926292334325
ACH-000771,-0.07089017026306887
ACH-000773,-0.13321049005120247
ACH-000776,-0.12495593881007458
ACH-000777,0.004459238906778437
ACH-000778,-0.26489242824041154
ACH-000781,-0.2857829253889394
ACH-000782,-0.3392790252543716
ACH-000783,-0.1452625783259432
ACH-000784,-0.2056571523925864
ACH-000785,-0.0898233710897836
ACH-000787,-0.20915018267441934
ACH-000788,-0.2029441738597668
ACH-000791,-0.1612048516212212
ACH-000792,0.05418449702074316
ACH-000794,-0.1310893300723043
ACH-000796,-0.06360463316713623
ACH-000798,-0.01968061808922198
ACH-000799,0.1775671931213827
ACH-000800,-0.2350179341811085
ACH-000802,-0.08454951316749122
ACH-000804,-0.16453757270894515
ACH-000805,-0.07184538827826463
ACH-000809,-0.2083433723942789
ACH-000810,-0.3158693574765169
ACH-000811,-0.18531084124112632
ACH-000817,-0.0634679670083345
ACH-000819,-0.10119135351613223
ACH-000820,-0.2608146155936546
ACH-000821,-0.05080223584729854
ACH-000822,-0.0026636010145763053
ACH-000823,-0.15232859682012398
ACH-000824,-0.10347223031659776
ACH-000827,-0.1428902074151839
ACH-000829,-0.2463339802354109
ACH-000831,-0.189836006551404
ACH-000832,-0.29824449266500874
ACH-000833,-0.15864585849489102
ACH-000834,-0.2164429607802477
ACH-000835,-0.12899008952460944
ACH-000836,-0.226432433200928
ACH-000837,-0.07422292488210051
ACH-000838,-0.1992149933648739
ACH-000839,-0.17647967942624349
ACH-000840,-0.2928767715125851
ACH-000841,-0.4034881921601574
ACH-000843,-0.11492144683826434
ACH-000846,0.08651155056076887
ACH-000847,0.034505875174982686
ACH-000848,-0.20107810531782175
ACH-000849,-0.14219351244906425
ACH-000851,-0.1948268369302514
ACH-000855,-0.06680310389355322
ACH-000856,-0.059358882940504176
ACH-000858,-0.02742702232908692
ACH-000859,-0.06256413007992052
ACH-000861,-0.04719410207115901
ACH-000862,-0.02218206172987092
ACH-000865,-0.14867060221992476
ACH-000866,-0.11813066020192875
ACH-000867,-0.17351234823673614
ACH-000869,-0.37453496671029335
ACH-000872,-0.15515085459539488
ACH-000873,-0.057131856754205464
ACH-000876,-0.2347549275676395
ACH-000878,-0.28530687510281805
ACH-000880,-0.0556317831932375
ACH-000881,-0.14557967839958064
ACH-000882,-0.15758859723241522
ACH-000884,-0.11448281589673487
ACH-000885,-0.029316290656716575
ACH-000887,-0.07852990608362452
ACH-000889,0.008511486612545815
ACH-000896,-0.08727060282491153
ACH-000898,-0.1541750702973055
ACH-000900,-0.01098332538537381
ACH-000901,-0.2145244838356422
ACH-000905,-0.5319515944356278
ACH-000906,-0.13597937964273754
ACH-000907,0.05112961884505586
ACH-000910,-0.2295242384733621
ACH-000911,-0.2157253655841176
ACH-000912,-0.11227092313473518
ACH-000913,-0.054123461690924426
ACH-000915,-0.11380481848988445
ACH-000916,-0.42814484181348095
ACH-000917,-0.201056001092622
ACH-000920,-0.1505083311961136
ACH-000921,-0.027705228445253555
ACH-000924,-0.019783128101168918
ACH-000926,-0.2350386550130605
ACH-000928,0.056442597805477425
ACH-000929,-0.265501058312293
ACH-000932,-0.16832148981553588
ACH-000935,-0.12184036792331975
ACH-000936,-0.06200911403543478
ACH-000937,-0.11003835235646957
ACH-000938,-0.17182828175520445
ACH-000939,-0.2058202710634495
ACH-000941,-0.009094492519292357
ACH-000943,-0.06346926755798818
ACH-000946,-0.1229735090676958
ACH-000947,-0.1129975207826962
ACH-000948,-0.02901479809539088
ACH-000950,-0.07188806224114751
ACH-000953,-0.1328784101359053
ACH-000954,-0.04761333433979795
ACH-000957,-0.1846195378105608
ACH-000958,-0.1995744895839936
ACH-000960,-0.15826116828273631
ACH-000963,-0.11898418849311325
ACH-000968,-0.5809206087284066
ACH-000969,-0.07611660889334958
ACH-000972,0.4195847949803626
ACH-000973,-0.1890526888966715
ACH-000974,-0.09513831853074584
ACH-000978,-0.3125786529697149
ACH-000984,0.03008057705407418
ACH-000986,-0.24025047363143476
ACH-000988,-0.3101059846704137
ACH-000993,0.014929543147933946
ACH-000994,-0.08500851375912752
ACH-000996,-0.18575065380750014
ACH-001001,-0.04422823881333564
ACH-001020,-0.043494734851975934
ACH-001028,-0.06594120031786334
ACH-001031,-0.17771096585631932
ACH-001038,-0.2094111270593356
ACH-001048,-0.10946981050913293
ACH-001050,-0.1935526821182106
ACH-001053,-0.0902624846886092
ACH-001054,-0.009250922814927249
ACH-001061,-0.2198691629302713
ACH-001067,0.0091245933458108
ACH-001075,-0.18400639109199066
ACH-001096,-0.2218890550248379
ACH-001111,-0.007451445728203742
ACH-001119,-0.1774328940782506
ACH-001128,-0.08370458928387824
ACH-001134,-0.20794019257394294
ACH-001151,-0.15889805686458258
ACH-001163,-0.3834369116437224
ACH-001164,-0.10220156563245313
ACH-001183,-0.2790159113401959
ACH-001192,-0.35744222305399403
ACH-001193,0.0712306259326377
ACH-001196,0.02125917460127576
ACH-001197,-0.036084754513157034
ACH-001205,-0.12779557552788426
ACH-001211,-0.23993665009673226
ACH-001212,-0.14280601745613944
ACH-001228,-0.11252731415730427
ACH-001232,-0.13107708535945925
ACH-001239,-0.16194435273814936
ACH-001270,-0.06941752392520667
ACH-001274,0.04588442035048634
ACH-001275,0.01788218951759767
ACH-001277,-0.1459405150854627
ACH-001278,-0.06005359677813879
ACH-001280,0.02770044735630136
ACH-001283,-0.3677329624420476
ACH-001289,-0.13873873850336732
ACH-001300,-0.03400896016240538
ACH-001301,-0.3463937603203317
ACH-001302,-0.08065055014529794
ACH-001306,-0.1628701122186005
ACH-001318,-0.1913288971187314
ACH-001322,-0.3137564831257548
ACH-001328,-0.11065335371426273
ACH-001332,-0.12336100047390047
ACH-001336,-0.2060081357858147
ACH-001346,-0.10283350888359136
ACH-001353,-0.21747905750268773
ACH-001354,-0.4381877379615484
ACH-001367,-0.26724023874990344
ACH-001368,-0.17008254414415105
ACH-001374,-0.1749546550384645
ACH-001377,-0.186792725418072
ACH-001380,-0.2111843896409871
ACH-001391,-0.1623323092947439
ACH-001408,-0.035820633268032864
ACH-001430,-0.06997533662936363
ACH-001431,-0.3864848090178201
ACH-001450,-0.2229905663876296
ACH-001496,-0.2010676113977133
ACH-001500,-0.3840831996835484
ACH-001523,0.07207409250604263
ACH-001532,0.01559632393076151
ACH-001550,-0.1778442600760321
ACH-001552,-0.11591375875649328
ACH-001554,-0.21764702896761925
ACH-001654,-0.2013777136509959
ACH-001735,-0.21589571735952529
ACH-001736,-0.20197299393078708
ACH-001737,-0.379681168568582
ACH-001740,-0.16481065369845727
ACH-001745,-0.2379493038097553
ACH-001765,-0.20779166451231826
