,KIF3C (3797)
ACH-000004,-0.1010629323297407
ACH-000005,0.1968073347429002
ACH-000007,-0.0948624594472669
ACH-000009,0.014741906119578287
ACH-000011,-0.09288124402192596
ACH-000012,0.038328954824811516
ACH-000013,0.056117602398518984
ACH-000014,0.10078123203539184
ACH-000015,0.06093871273223104
ACH-000017,0.0719137504901695
ACH-000018,-0.05344590480004136
ACH-000019,0.21059554851537785
ACH-000021,-0.0037800015620533148
ACH-000022,-0.045490319764634066
ACH-000025,0.08314707282022513
ACH-000028,0.07506915492656065
ACH-000030,-0.011825251183034588
ACH-000035,0.11932783226422385
ACH-000036,0.05914348383451329
ACH-000037,0.017187438940075732
ACH-000039,-0.2080759234477266
ACH-000040,-0.026005684258807824
ACH-000041,0.06867529598648976
ACH-000042,-0.06356201911145125
ACH-000045,0.1158472863142864
ACH-000047,0.01295460359965878
ACH-000052,-0.015427035462319438
ACH-000053,-0.08651009023614288
ACH-000054,0.03663822379949205
ACH-000055,-0.2724326802698433
ACH-000060,-0.0227498977524354
ACH-000067,0.11055032027849132
ACH-000070,0.002696769001292683
ACH-000075,0.03525006446524375
ACH-000078,0.028994104035400238
ACH-000082,-0.021177313175351046
ACH-000085,0.045888572948756284
ACH-000086,-0.0029198398679151
ACH-000087,-0.06640476740194476
ACH-000092,-0.06303775101012861
ACH-000095,0.06192779580025209
ACH-000097,-0.000661380319123403
ACH-000098,0.04774938512986525
ACH-000099,-0.014317230166821432
ACH-000108,-0.01226823473124553
ACH-000113,-0.051684753770662006
ACH-000116,0.02194202698408564
ACH-000118,-0.01475617306349932
ACH-000120,-0.1648600473764074
ACH-000123,0.1038818755765503
ACH-000127,-0.07405969793582827
ACH-000128,0.06926852650069894
ACH-000132,0.1845989127208381
ACH-000133,-0.07077928799014307
ACH-000137,0.14020014369458866
ACH-000138,0.01433607468678074
ACH-000142,-0.02446506934330286
ACH-000143,0.04249485901578659
ACH-000146,0.04604695054465883
ACH-000148,0.03345048750126593
ACH-000150,0.10376345738590784
ACH-000152,-0.012780954083472313
ACH-000153,-0.05209511333482108
ACH-000159,-0.05048664223248038
ACH-000160,0.058064440693566824
ACH-000163,-0.024656440616253945
ACH-000167,0.1036851368142482
ACH-000168,-0.19067345853443454
ACH-000169,0.07153015134917108
ACH-000178,-0.010220974306347469
ACH-000183,0.037633659253016885
ACH-000188,0.031463649835910754
ACH-000189,-0.0765913418488686
ACH-000190,-0.04625046146174735
ACH-000198,0.11653806001781178
ACH-000203,-0.6848378950116011
ACH-000204,0.2181470839080568
ACH-000206,-0.16126940078023438
ACH-000207,-0.14348410842814047
ACH-000208,0.22564577873462416
ACH-000210,0.06736361277414323
ACH-000211,0.018939892277065
ACH-000215,0.0194702847339321
ACH-000221,-0.0707447040664857
ACH-000222,-0.0848055627461927
ACH-000223,0.05427182183851418
ACH-000226,0.06434353269822495
ACH-000227,-0.06374389943042195
ACH-000228,0.09156632887427177
ACH-000231,-0.002933606468565576
ACH-000232,-0.056664956217931176
ACH-000233,-0.05087869906348983
ACH-000234,-0.08403040811440347
ACH-000235,-0.10376626050404293
ACH-000237,-0.014239958974892409
ACH-000238,-0.14462845443597044
ACH-000242,0.12458454333131505
ACH-000243,-0.045944233170633515
ACH-000244,0.05318511070412255
ACH-000246,0.052434674513090335
ACH-000248,0.12163162061575535
ACH-000250,-0.07716483156027103
ACH-000251,0.06056616579266739
ACH-000252,-0.14345820439154486
ACH-000253,0.06460323090500239
ACH-000255,0.1108008385478001
ACH-000256,-0.11440959810438912
ACH-000257,-0.09091232645781727
ACH-000258,-0.2433228580281804
ACH-000259,-0.05472631050510066
ACH-000260,-0.005047250482477882
ACH-000261,0.01633130841939555
ACH-000262,0.0910934630827273
ACH-000263,0.02834215492145741
ACH-000264,-0.011172528353005556
ACH-000265,-0.020679150840928685
ACH-000266,-0.004152987833502172
ACH-000272,-0.020257144979379617
ACH-000274,0.01731395811872221
ACH-000277,0.04761696217629973
ACH-000278,0.014291616899869157
ACH-000279,0.013822114839968185
ACH-000280,0.09988175045630884
ACH-000281,-0.06758377986395782
ACH-000288,-0.05389008045180303
ACH-000291,-0.0246174496648482
ACH-000293,-0.046004084714902735
ACH-000294,0.12629576416770186
ACH-000295,-0.1102810453105739
ACH-000296,0.188812428591889
ACH-000302,-0.007903504588037003
ACH-000304,-0.00504868955600058
ACH-000307,-0.042216082240901
ACH-000308,0.03474477167682262
ACH-000310,0.03441069739944957
ACH-000311,-0.033530205742485886
ACH-000312,-0.07787252321804858
ACH-000315,-0.01726470571683973
ACH-000316,0.1751634040037941
ACH-000317,0.09954508751018444
ACH-000318,0.08951610058888575
ACH-000319,0.13439115649723654
ACH-000320,0.005355016731037924
ACH-000322,0.06916807392094977
ACH-000323,0.04347536027047613
ACH-000324,-0.0573202249560554
ACH-000329,0.011825931370723849
ACH-000330,0.0681151994140055
ACH-000331,0.1418291028046362
ACH-000332,-0.027434103255807932
ACH-000334,-0.04204933785832797
ACH-000335,-0.07760776303518895
ACH-000336,0.34505624049271755
ACH-000337,-0.026709749617163703
ACH-000338,-0.014321141532851188
ACH-000339,0.02565405293987504
ACH-000341,0.037673190203805294
ACH-000348,0.11422531153409984
ACH-000350,-0.06721106343999156
ACH-000352,-0.06815216911452987
ACH-000356,0.11399131923757885
ACH-000361,0.10848402770962716
ACH-000362,0.054753070806031104
ACH-000363,-0.005267451868926323
ACH-000364,-0.14226963917783575
ACH-000365,0.05248383959326309
ACH-000366,0.018417020735532304
ACH-000368,-0.007911371735580356
ACH-000374,0.09389058950020072
ACH-000375,-0.2437823975002456
ACH-000376,-0.03949183277361211
ACH-000381,0.12524655111410904
ACH-000383,-0.013039728403154814
ACH-000387,-0.016210196045757748
ACH-000389,0.1043418936930742
ACH-000390,0.008088864760246558
ACH-000393,-0.09343046523066896
ACH-000395,-0.20687531985637966
ACH-000396,-0.10240760470827673
ACH-000397,0.02222217206439888
ACH-000401,0.06955410212350915
ACH-000402,-0.2352739234719729
ACH-000403,-0.034245618238068966
ACH-000404,0.4062704871850364
ACH-000406,-0.00425760431175349
ACH-000407,0.14694572195731231
ACH-000408,-0.09893189333470444
ACH-000410,-0.028654726326878675
ACH-000411,0.08186450757246108
ACH-000414,0.0023864326783440714
ACH-000415,0.0031382936622204303
ACH-000416,0.0690002310972732
ACH-000420,0.08849418874317709
ACH-000421,-0.028441347753543175
ACH-000424,0.11731956009497327
ACH-000425,0.01984136933777429
ACH-000426,-0.04883896914445982
ACH-000427,0.04067119553914241
ACH-000433,0.1740830835960762
ACH-000435,-0.24843978963639324
ACH-000436,0.022038367646340533
ACH-000444,0.05803238344895027
ACH-000445,0.13880956068099254
ACH-000448,-0.046004084173666034
ACH-000450,0.025704067573854215
ACH-000452,0.023035643525148745
ACH-000454,-0.21181147407328266
ACH-000458,0.06150298870800942
ACH-000459,0.049831194495820325
ACH-000460,0.09442692882476447
ACH-000461,0.03312929452277075
ACH-000463,0.04215416918226822
ACH-000464,0.14422821735917515
ACH-000466,0.06959782331688116
ACH-000467,-0.004433663659281186
ACH-000468,0.07946574011921953
ACH-000469,0.07660698779642411
ACH-000470,-0.12456516186287403
ACH-000471,0.07727922933662461
ACH-000472,0.005187564742900958
ACH-000473,0.2539869168011966
ACH-000475,0.050684777135382116
ACH-000476,-0.050886328782424016
ACH-000477,-0.05881360379368127
ACH-000479,0.21854841747564693
ACH-000480,0.1552432137578611
ACH-000481,-0.015326679735678831
ACH-000483,0.10616387151799814
ACH-000484,-0.11786624347654735
ACH-000485,0.10557521779468404
ACH-000486,-0.02010195441583673
ACH-000487,-0.10607988823734253
ACH-000488,0.019692420480515126
ACH-000490,0.10250369928546116
ACH-000491,-0.16264662862166468
ACH-000495,-0.055197640807056206
ACH-000496,-0.02357918350074068
ACH-000499,-0.18813045212041093
ACH-000500,0.3567655093693514
ACH-000502,-0.0034090379639502644
ACH-000503,0.05645637961197776
ACH-000505,0.045814829382241316
ACH-000507,-0.04507461231792738
ACH-000510,0.00657733010232714
ACH-000511,-0.13469546726986756
ACH-000512,-0.045796168465971385
ACH-000516,-0.048505784053522016
ACH-000517,0.0017785539068176778
ACH-000518,0.11557999752804175
ACH-000520,0.09160880827036773
ACH-000521,-0.14405421858645714
ACH-000522,-0.014286504719762881
ACH-000524,0.0589789059517137
ACH-000527,0.02808743845792476
ACH-000528,-0.04019152804205559
ACH-000537,-0.16287679492105314
ACH-000541,-0.2346128952929636
ACH-000542,0.04659080481519814
ACH-000544,0.08741410712436185
ACH-000545,0.0643048987023134
ACH-000547,0.19308096073443368
ACH-000548,0.00514299008380657
ACH-000549,0.05052138232123266
ACH-000550,-0.056033063913623636
ACH-000552,-0.08971493996196618
ACH-000556,-0.039653650212833305
ACH-000557,-0.01984125756782686
ACH-000569,0.1443729672285762
ACH-000570,0.16284945947373247
ACH-000571,0.05833424125137731
ACH-000573,-0.011796506397450716
ACH-000576,0.18048106633426436
ACH-000579,-0.04336681312838458
ACH-000580,0.11305396856230213
ACH-000584,0.06806579558021503
ACH-000585,-0.05868594664008615
ACH-000588,-0.02011528280595429
ACH-000589,-0.03728614472770946
ACH-000591,-0.045329294642753815
ACH-000593,0.012160348517257532
ACH-000600,-0.03734187197977398
ACH-000601,0.032591984468226656
ACH-000605,0.015849398138633484
ACH-000606,0.02788782076082901
ACH-000608,-0.053091667185937295
ACH-000614,-0.047773038790886735
ACH-000616,0.02858470112161288
ACH-000618,-0.10086204979256336
ACH-000619,0.055661737192695696
ACH-000620,0.08579662745065389
ACH-000621,0.04223624656841237
ACH-000622,0.01927771743723156
ACH-000623,-0.0775648384576995
ACH-000624,0.019254128276272656
ACH-000627,0.009272241613030259
ACH-000630,0.0467151717797826
ACH-000631,0.0642940728972205
ACH-000632,0.07343478704551039
ACH-000633,-0.0822212306934977
ACH-000637,-0.05710275015502085
ACH-000638,0.0385584132703385
ACH-000646,-0.13562903074586233
ACH-000647,0.02820737370527852
ACH-000648,-0.16515364372580732
ACH-000649,0.07254923491706347
ACH-000651,-0.1034057996440753
ACH-000652,-0.002001053315407824
ACH-000653,0.051451418394918784
ACH-000657,-0.09203450564655068
ACH-000658,0.1096095077031686
ACH-000661,-0.025229598421766336
ACH-000662,0.21392344015682216
ACH-000663,-0.08847444266538472
ACH-000665,-0.030192193851887626
ACH-000671,0.02121179418258792
ACH-000672,0.2490652694183552
ACH-000673,0.03466421373047158
ACH-000676,0.07542601314102687
ACH-000677,0.046692080719883115
ACH-000681,-0.030421337031792176
ACH-000683,-0.041656998631193334
ACH-000684,0.09719191238993953
ACH-000688,-0.07646449250133995
ACH-000693,0.0304827615435054
ACH-000694,0.05417232207672242
ACH-000695,0.03218251058249871
ACH-000696,0.004301550923894303
ACH-000697,0.20545202398580725
ACH-000699,0.049349970263273216
ACH-000701,0.05446567492624371
ACH-000706,-0.04293947644197386
ACH-000711,-0.0011665334539058096
ACH-000713,0.05219129848863626
ACH-000714,-0.004347185690239693
ACH-000718,0.00448837835046976
ACH-000720,0.027022547001961668
ACH-000721,0.007950050017037281
ACH-000724,-0.008119849691693222
ACH-000725,0.1326094721989119
ACH-000732,0.0993284514288255
ACH-000734,-0.05339256215478158
ACH-000735,0.04530141468334502
ACH-000736,0.0015805876934424686
ACH-000738,0.010576095647359509
ACH-000746,-0.0703966723541454
ACH-000747,0.005087434301299561
ACH-000748,0.09126220183012597
ACH-000753,0.06694130972401206
ACH-000756,-0.02667368893258589
ACH-000757,0.07585950559538622
ACH-000758,0.08700535384604507
ACH-000760,-0.014564390411879704
ACH-000762,-0.06340487387331457
ACH-000763,0.08436467755373224
ACH-000764,-0.16120939741946774
ACH-000765,-0.002000208913522696
ACH-000766,0.0484379305880038
ACH-000767,-0.0013319854178571312
ACH-000768,0.10827330117653096
ACH-000769,0.027091392143729364
ACH-000770,-0.0109681652447273
ACH-000771,-0.11005272045174054
ACH-000773,0.036856377685626635
ACH-000776,0.06508388126017607
ACH-000777,-0.10902096127270353
ACH-000778,-0.03921097678700363
ACH-000781,-0.015123751673940975
ACH-000782,-0.1874227145320597
ACH-000783,0.03763318383249912
ACH-000784,-0.02036616040450609
ACH-000785,0.02147511928690665
ACH-000787,0.111525107905694
ACH-000788,-0.033500194142489836
ACH-000791,-0.04353536890329878
ACH-000792,0.025277959901748328
ACH-000794,-0.004987933749632128
ACH-000796,-0.06506923132346559
ACH-000798,-0.05003265720066365
ACH-000799,-0.013482099162136713
ACH-000800,0.2200280021628129
ACH-000802,-0.010331225038103986
ACH-000804,0.08021780103627899
ACH-000805,-0.2668409498941965
ACH-000809,0.005408919692080203
ACH-000810,-0.03582677150541652
ACH-000811,-0.005957825129299359
ACH-000817,-0.10822167409039267
ACH-000819,-0.011807569956109456
ACH-000820,0.19745456595332792
ACH-000821,0.2344415676313157
ACH-000822,-0.1035626554420616
ACH-000823,-0.05394625631057151
ACH-000824,-0.018585156490165632
ACH-000827,0.0023215558668700067
ACH-000829,0.08825298952319907
ACH-000831,0.11600970194180245
ACH-000832,0.05332913477239809
ACH-000833,-0.005215470523107126
ACH-000834,0.08002206762915551
ACH-000835,-0.016675686409166245
ACH-000836,-0.011513538173905921
ACH-000837,-0.20009745148772776
ACH-000838,-0.011746611582240466
ACH-000839,0.02817988208813213
ACH-000840,0.04390390476664298
ACH-000841,0.04341034365439222
ACH-000843,-0.08873331242765749
ACH-000846,-0.022134070762500097
ACH-000847,0.1880486049747196
ACH-000848,-0.08705448181825602
ACH-000849,0.01327854495965955
ACH-000851,0.07741750839360828
ACH-000855,-0.11801192040567572
ACH-000856,0.0762961316950404
ACH-000858,0.11292787305311973
ACH-000859,-0.038957531868319434
ACH-000861,0.05738149762761208
ACH-000862,0.016820086447038942
ACH-000865,-0.0028449048741631838
ACH-000866,0.06864773942573231
ACH-000867,-0.05424470613574981
ACH-000869,0.050455801692036575
ACH-000872,0.1207568953739008
ACH-000873,0.024244106549864308
ACH-000876,0.030955966835206083
ACH-000878,0.21110671969868025
ACH-000880,0.08458572115519164
ACH-000881,0.05389696889204184
ACH-000882,-0.03864722381175572
ACH-000884,-0.072475632402359
ACH-000885,0.07766023021357643
ACH-000887,0.03702539344229015
ACH-000889,0.10713362501161276
ACH-000896,-0.03898494488609176
ACH-000898,0.013751562844950112
ACH-000900,0.07150048256684505
ACH-000901,-0.022014894162604718
ACH-000905,0.03153066353688997
ACH-000906,0.032182954751245434
ACH-000907,0.032142831165536394
ACH-000910,0.03547582898710288
ACH-000911,0.10828666442866897
ACH-000912,-0.014683483685383069
ACH-000913,0.049860811063242284
ACH-000915,-0.09181759996000828
ACH-000916,-0.08748508343623135
ACH-000917,-0.041989336099556136
ACH-000920,0.237012826968733
ACH-000921,-0.1112732176420762
ACH-000924,0.056770623576093374
ACH-000926,0.07623427352727832
ACH-000928,0.18292254833547106
ACH-000929,-0.032552039483488684
ACH-000932,-0.050705316591445636
ACH-000935,0.17892741415005414
ACH-000936,0.046104864491769766
ACH-000937,-0.015443577866298972
ACH-000938,-0.0018537756331633425
ACH-000939,0.0026872684932310502
ACH-000941,0.02682858583360721
ACH-000943,0.03718930865642222
ACH-000946,-0.05902316894254685
ACH-000947,-0.04721454573808013
ACH-000948,0.07655066867399457
ACH-000950,0.012315526627005594
ACH-000953,0.05429059607300533
ACH-000954,-0.2654559981412138
ACH-000957,0.13892026551079
ACH-000958,-0.004649106249052668
ACH-000960,0.011368792136534451
ACH-000963,0.0687333067490936
ACH-000968,0.19880484440235252
ACH-000969,0.005006298345599301
ACH-000972,-0.05481054302215836
ACH-000973,0.08028650157168793
ACH-000974,-0.06527412351438099
ACH-000978,-0.10271236972351767
ACH-000984,0.01252908412371222
ACH-000986,-0.037824431575741536
ACH-000988,-0.06796455886126561
ACH-000993,0.07923853964851063
ACH-000994,0.04423705286081598
ACH-000996,0.11902366405160852
ACH-001001,0.05987445232172504
ACH-001020,-0.23143438023789675
ACH-001028,-0.0215574997330448
ACH-001031,-0.1224869891772077
ACH-001038,0.090285591189436
ACH-001048,0.04921784345882643
ACH-001050,-0.032053564408137065
ACH-001053,-0.028616974210742708
ACH-001054,0.052883638445907835
ACH-001061,0.0030648337823046897
ACH-001067,0.00616189771485557
ACH-001075,0.1530970230070356
ACH-001096,-0.05245457218590793
ACH-001111,-0.1638984685572813
ACH-001119,-0.04469414635797613
ACH-001128,0.1182602379809582
ACH-001134,-0.018364100193100964
ACH-001151,-0.0008830830347865875
ACH-001163,-0.0577910023947152
ACH-001164,-0.043318200628045665
ACH-001183,0.013901160641559256
ACH-001192,0.05895526792418914
ACH-001193,-0.002606784636594932
ACH-001196,-0.05932924140767979
ACH-001197,0.004049229482125428
ACH-001205,-0.018314452865862148
ACH-001211,0.0008664363937003196
ACH-001212,-0.1749848306644925
ACH-001228,-0.09844618824215604
ACH-001232,0.005395856994720547
ACH-001239,-0.023491273163261824
ACH-001270,0.14643339167170213
ACH-001274,0.10279201317210014
ACH-001275,0.040015238594871286
ACH-001277,0.11216805271050648
ACH-001278,-0.03806812017830785
ACH-001280,0.04179043334132247
ACH-001283,-0.09463880059668828
ACH-001289,-0.0220840727230648
ACH-001300,-0.08312373089944547
ACH-001301,-0.002926886250182795
ACH-001302,0.08892932469178891
ACH-001306,0.0315797590363274
ACH-001318,0.03657868386213123
ACH-001322,0.0362818051881338
ACH-001328,-0.08027924571852076
ACH-001332,0.12538408522509714
ACH-001336,-0.043023693346868855
ACH-001346,0.09200536287405046
ACH-001353,-0.023782038265711413
ACH-001354,-0.2694486663082994
ACH-001367,0.1445552364154692
ACH-001368,-0.006126747987451281
ACH-001374,-0.19777713141018274
ACH-001377,-0.034369223949387004
ACH-001380,0.0029075934380168728
ACH-001391,0.11370797382690755
ACH-001408,0.023432093540439108
ACH-001430,-0.008881984687661769
ACH-001431,-0.010382866379845956
ACH-001450,-0.024752783668059025
ACH-001496,0.14174432619151675
ACH-001500,0.06481849764944038
ACH-001523,-0.018636866945042404
ACH-001532,0.05930327753861288
ACH-001550,0.03601153546723779
ACH-001552,0.18651408685986287
ACH-001554,-0.09402348209076837
ACH-001654,-0.06238316534532073
ACH-001735,0.003142461794449202
