,ATP13A1 (57130)
ACH-001134,-0.2535985482979561
ACH-001151,-0.26443230407391394
ACH-001163,-0.2190698792363976
ACH-001164,-0.30741408843612666
ACH-001183,-0.3632476418142892
ACH-001192,-0.017707220982958433
ACH-001193,-0.050719389801005516
ACH-001196,-0.2695644634725825
ACH-001197,-0.19321597604945245
ACH-001205,-0.3042738426314254
ACH-001211,-0.1752764583999781
ACH-001212,0.012795090846922787
ACH-001228,0.06954906751025726
ACH-001232,-0.31366195993174995
ACH-001239,-0.20994924984321264
ACH-001270,-0.20103521947267725
ACH-001274,-0.21606674309495624
ACH-001275,-0.0981640647670728
ACH-001277,-0.3010844270067424
ACH-001278,-0.21256640716888348
ACH-001280,-0.020650830961189814
ACH-001283,-0.519691806741803
ACH-001289,-0.4482421691727859
ACH-001300,-0.049896282495987605
ACH-001301,-0.2027053794401139
ACH-001302,-0.2500031414871468
ACH-001306,-0.2449085932236077
ACH-001318,-0.3929824842479309
ACH-001322,-0.3958096625914823
ACH-001328,-0.4200642068447131
ACH-001332,-0.05568535466051836
ACH-001336,0.011138182352228678
ACH-001346,-0.3072510411753993
ACH-001353,-0.28037067665018583
ACH-001354,-0.6511273113790761
ACH-001367,-0.3059312477948317
ACH-001368,-0.2680563870339107
ACH-001374,-0.5234397225566891
ACH-001377,-0.05382425446372237
ACH-001380,-0.2943961856560107
ACH-001391,-0.4074558040514803
ACH-001408,-0.28488681538145844
ACH-001430,0.13733681552312033
ACH-001431,0.016048786801749808
ACH-001450,-0.387847586562757
ACH-001496,-0.2074780348479848
ACH-001500,-0.2663122266906273
ACH-001523,-0.2019589240935275
ACH-001532,-0.2475891634156786
ACH-001550,-0.12699169347735553
ACH-001552,-0.30844589188415183
ACH-001554,-0.28552081476846164
ACH-001654,-0.05754270055104033
ACH-001735,-0.27974754392216145
ACH-001736,-0.5113390975708489
ACH-001737,-0.02182070900032805
ACH-001740,-0.11310019987299892
ACH-001745,-0.1974617051343352
ACH-001765,-0.2928031482233001
