,LZTFL1 (54585)
ACH-000843,-0.1852141722864336
ACH-000846,-0.023920075358628414
ACH-000847,-0.07957489290858502
ACH-000848,-0.14476895418331753
ACH-000849,-0.04572396090072519
ACH-000851,-0.19129936479558526
ACH-000855,0.012391039306320536
ACH-000856,-0.2110985111899787
ACH-000858,-0.11917335459527945
ACH-000859,0.029118090926532364
ACH-000861,-0.08370640080887372
ACH-000862,-0.2469445359289613
ACH-000865,-0.0674114951978402
ACH-000866,-0.12822629048788015
ACH-000867,-0.1748454685736412
ACH-000869,-0.177535155241633
ACH-000872,-0.18832654015328665
ACH-000873,-0.04288441235626421
ACH-000876,-0.05336486303774706
ACH-000878,-0.015597708460060691
ACH-000880,-0.12824012889661393
ACH-000881,-0.07907601809361506
ACH-000882,-0.08401580200794444
ACH-000884,-0.116056423481723
ACH-000885,-0.19094180166423125
ACH-000887,-0.1607914680712582
ACH-000889,-0.10613223105829073
ACH-000896,-0.03795630655241964
ACH-000898,-0.08651643784933886
ACH-000900,-0.08848872236814105
ACH-000901,-0.11518735031773207
ACH-000905,-0.1946579824670313
ACH-000906,-0.09493364090516307
ACH-000907,-0.23877012138262285
ACH-000910,-0.1252070066674418
ACH-000911,-0.21450460897025628
ACH-000912,-0.07222726148459319
ACH-000913,0.024212312145097763
ACH-000915,-0.22078959321886327
ACH-000916,-0.2783238009428353
ACH-000917,0.0010126363722204748
ACH-000920,-0.2272178914522267
ACH-000921,-0.1222733447219557
ACH-000924,-0.05175938627558862
ACH-000926,-0.16282474287212872
ACH-000928,-0.2695909223795685
ACH-000929,-0.08991581523249477
ACH-000932,-0.030022481443230387
ACH-000935,0.06513602381017032
ACH-000936,-0.05279355380036019
ACH-000937,-0.15068988333984984
ACH-000938,-0.08210658795892524
ACH-000939,-0.02176377473893212
ACH-000941,-0.05298973024603156
ACH-000943,-0.14177071722227588
ACH-000946,-0.15509212167200662
ACH-000947,-0.01628651426284791
ACH-000948,-0.1283824151255197
ACH-000950,-0.004971050507626294
ACH-000953,-0.14581035401909698
ACH-000954,0.1824737167599064
ACH-000957,-0.2477754821332992
ACH-000958,0.10455812076428282
ACH-000960,-0.1754023518504879
ACH-000963,-0.400046019666036
ACH-000968,-0.03835412625085798
ACH-000969,0.07848786690680687
ACH-000972,-0.07022175389297232
ACH-000973,-0.14643022213357915
ACH-000974,-0.15196728783453045
ACH-000978,-0.17720024231054465
ACH-000984,-0.0477217584794108
ACH-000986,-0.19712730057201894
ACH-000988,-0.1127223533783136
ACH-000993,-0.06378532926576504
ACH-000994,0.09461830512034898
ACH-000996,-0.10686062368283876
ACH-001001,-0.07460830965735951
ACH-001020,-0.24820097089177065
ACH-001028,-0.0980094100639049
ACH-001031,-0.10557706133752316
ACH-001038,-0.10379023950609734
ACH-001048,-0.1224096614682846
ACH-001050,-0.0035860160728421174
ACH-001053,-0.07771418964802135
ACH-001054,0.06831028054551848
ACH-001061,-0.12360571033310933
ACH-001067,-0.07218899029471285
ACH-001075,-0.08455628909448379
ACH-001096,-0.16880062675587418
ACH-001111,-0.003954064995243361
ACH-001119,-0.15007040129418125
ACH-001128,-0.1304034311777315
ACH-001134,-0.20334673759789304
ACH-001151,-0.19002013504128465
ACH-001163,-0.06764332300641693
ACH-001164,-0.2720184771699084
ACH-001183,-0.20463645586386736
ACH-001192,-0.12997853275502844
ACH-001193,-0.2078440214608052
ACH-001196,-0.1049965224282006
ACH-001197,-0.2911038533928764
ACH-001205,-0.2326627673948427
ACH-001211,-0.2433902734956549
ACH-001212,0.25737218702548104
ACH-001228,-0.2219720102566465
ACH-001232,-0.10781373651426143
ACH-001239,-0.20213012818272835
ACH-001270,-0.19058596762422414
ACH-001274,0.007768123461877923
ACH-001275,-0.08026214607500053
ACH-001277,-0.05035205162320985
ACH-001278,-0.029086949985862157
ACH-001280,-0.03510901934386894
ACH-001283,-0.10871367570605912
ACH-001289,0.0966346043130951
ACH-001300,-0.1896211965854671
ACH-001301,-0.018697915020289783
ACH-001302,-0.020785759037937328
ACH-001306,-0.0755786817879883
ACH-001318,-0.08773506262908774
ACH-001322,-0.1501340318664858
ACH-001328,0.011204349519283351
ACH-001332,-0.045288519930764604
ACH-001336,-0.15594423474025984
ACH-001346,-0.19779262151671412
ACH-001353,-0.28500532550437746
ACH-001354,0.26968604695244025
ACH-001367,0.2718117949720911
ACH-001368,-0.14180475671579382
ACH-001374,-0.2810880880701829
ACH-001377,-0.06552143876130684
ACH-001380,-0.2278808054265773
ACH-001391,-0.09421079320950926
ACH-001408,-0.1437120442433365
ACH-001430,-0.2398421269759694
ACH-001431,-0.031913772313072436
ACH-001450,-0.0470096033958016
ACH-001496,-0.12454692970588073
ACH-001500,-0.17523304290021302
ACH-001523,-0.08901896579186121
ACH-001532,-0.15815851936451594
ACH-001550,-0.08855797740982395
ACH-001552,-0.1820654883537409
ACH-001554,-0.16970504946279774
ACH-001654,-0.06263466192097611
ACH-001735,-0.1032098557647093
ACH-001736,0.013465888520137735
ACH-001737,-0.2513237338761021
ACH-001740,-0.06029841946313325
ACH-001745,-0.18451340038499864
ACH-001765,-0.06622718789355833
