,DENND3 (22898)
ACH-000004,-0.020276381757043247
ACH-000005,-0.19316811541490936
ACH-000007,0.006233524779320564
ACH-000009,0.05826166580117975
ACH-000011,0.07387138938690352
ACH-000012,-0.037721097658372116
ACH-000013,0.0025393735418440624
ACH-000014,0.069062084617228
ACH-000015,0.1462391882405333
ACH-000017,-0.006460381496887859
ACH-000018,-0.16300514438112493
ACH-000019,0.02132372195173472
ACH-000021,0.06663613452240405
ACH-000022,-0.0010227577828955923
ACH-000025,0.09457063142541723
ACH-000028,0.11803078099878099
ACH-000030,0.08396581653908686
ACH-000035,-0.2038689793156152
ACH-000036,-0.051107112262083074
ACH-000037,-0.052498347983168984
ACH-000039,0.0263479201939313
ACH-000040,-0.020111921638735958
ACH-000041,-0.11700581341272807
ACH-000042,-0.11300305225970204
ACH-000045,0.1495717878766513
ACH-000047,-0.03869418711570758
ACH-000052,0.11572660816603834
ACH-000053,0.009155978553291502
ACH-000054,0.02200243891189621
ACH-000055,0.09770071239839982
ACH-000060,-0.09316005876151416
ACH-000067,0.09119793104692736
ACH-000070,0.02505195643072176
ACH-000075,0.011559503802490354
ACH-000078,0.03482826961143769
ACH-000082,0.11527850836376692
ACH-000085,0.032793183567531844
ACH-000086,0.0654268120083197
ACH-000087,0.03455397173882766
ACH-000092,0.003147606889062308
ACH-000095,0.01041533825500271
ACH-000097,0.004339488465070818
ACH-000098,-0.04102431954006512
ACH-000099,-0.012485112233710358
ACH-000108,-0.004065848209888086
ACH-000113,0.11503286873328444
ACH-000116,0.0012933483230492982
ACH-000118,0.14780261919994253
ACH-000120,-0.00880500636119377
ACH-000123,0.03404857153066046
ACH-000127,-0.022169188934191814
ACH-000128,0.20114325702818855
ACH-000132,-0.000221729982215702
ACH-000133,-0.047895964688878516
ACH-000137,0.03857907876278895
ACH-000138,0.05379222220943287
ACH-000142,-0.020239981701055215
ACH-000143,-0.008793678036691541
ACH-000146,-0.007949828778698471
ACH-000148,-0.021547070248973246
ACH-000150,-0.3836118023298581
ACH-000152,-0.04047276051875511
ACH-000153,0.0693837452574666
ACH-000159,0.044190873620217085
ACH-000160,-0.03015678040024016
ACH-000163,0.05244888114909434
ACH-000167,0.016936114115528752
ACH-000168,0.012551439285007196
ACH-000169,0.10710506320511053
ACH-000178,-0.0941390813943104
ACH-000183,0.12506544729312835
ACH-000188,-0.016515127570090687
ACH-000189,0.14985038373031254
ACH-000190,-0.16434866643590934
ACH-000198,0.04444250699866964
ACH-000203,0.026443863479023787
ACH-000204,0.17154513145394795
ACH-000206,-0.01472289013703789
ACH-000207,-0.08951864610880055
ACH-000208,0.021740310725171047
ACH-000210,-0.3712507488423316
ACH-000211,-0.021691860343781264
ACH-000215,-0.01222335787181962
ACH-000221,0.061496740428257736
ACH-000222,0.0906376363217396
ACH-000223,0.0617635344240107
ACH-000226,0.12554672464197567
ACH-000227,-0.07976539790060007
ACH-000228,0.10637681558023863
ACH-000231,0.0058168856154458565
ACH-000232,-0.04998861931728897
ACH-000233,0.02363094200222855
ACH-000234,-0.08314243542293215
ACH-000235,-0.04322262117003589
ACH-000237,0.07147927236704507
ACH-000238,-0.004480277764713339
ACH-000242,0.09661975826984233
ACH-000243,0.06681377133886382
ACH-000244,0.08257857727783988
ACH-000246,0.07547257894806722
ACH-000248,-0.023886131193805803
ACH-000250,-0.022858202703953917
ACH-000251,0.06046110428911342
ACH-000252,0.11065593334997477
ACH-000253,0.03162471273839359
ACH-000255,0.1059077174838117
ACH-000256,0.05889488526539807
ACH-000257,0.09268172020068527
ACH-000258,-0.3497243899715743
ACH-000259,-0.03302209490070823
ACH-000260,0.04074802339957745
ACH-000261,0.07298175562312473
ACH-000262,-0.03596215056979555
ACH-000263,0.0054510206324410925
ACH-000264,-0.0601828976940872
ACH-000265,0.007226340443552378
ACH-000266,-0.02616667997441841
ACH-000272,0.008382758064466226
ACH-000274,0.02638776487025056
ACH-000277,-0.1983353782937176
ACH-000278,0.050816497707711884
ACH-000279,-0.04600396192565535
ACH-000280,-0.03211150292713372
ACH-000281,-0.06881247777033359
ACH-000288,0.08772810742224332
ACH-000291,-0.06230209485654579
ACH-000293,0.2033532687808992
ACH-000294,0.07280600487654801
ACH-000295,0.19174287344614585
ACH-000296,0.051502847493559024
ACH-000302,0.04683688842759697
ACH-000304,-0.09396092919451124
ACH-000307,0.054731185533363785
ACH-000308,0.07344440738250277
ACH-000310,0.002096670777273107
ACH-000311,0.11049370418528526
ACH-000312,-0.09335764000639717
ACH-000315,0.032834429291689275
ACH-000316,-0.0186601417112705
ACH-000317,0.11168580912753867
ACH-000318,0.015685714796016336
ACH-000319,0.07563899058785375
ACH-000320,-0.1069456045238305
ACH-000322,-0.007851112116286078
ACH-000323,0.0098681536254153
ACH-000324,0.07003467495269311
ACH-000329,0.011181666771132356
ACH-000330,0.13246308170533974
ACH-000331,-0.0092557255973439
ACH-000332,-0.0005325059470362737
ACH-000334,0.142399630381741
ACH-000335,-0.1277469404475123
ACH-000336,-0.18954965789700365
ACH-000337,0.041474289650964176
ACH-000338,0.013388462363619616
ACH-000339,0.008420989276320087
ACH-000341,0.0003972946274983917
ACH-000348,-0.04098576187321551
ACH-000350,-0.0028420445238237983
ACH-000352,-0.11783244207732944
ACH-000356,0.04736649011689552
ACH-000361,-0.0330865458172894
ACH-000362,0.04331185692419366
ACH-000363,-0.13534936862873415
ACH-000364,0.06787251888481848
ACH-000365,-0.018459425933041458
ACH-000366,0.030748868739915686
ACH-000368,0.11222026852858566
ACH-000374,0.18557252052339696
ACH-000375,-0.057673564767363586
ACH-000376,0.04330592040977778
ACH-000381,-0.06966761029706449
ACH-000383,0.00158555304824006
ACH-000387,0.03264679051985896
ACH-000389,0.17653462307498435
ACH-000390,-0.021850282911834242
ACH-000393,0.007883166195624867
ACH-000395,0.039451176946568835
ACH-000396,0.029766574078078967
ACH-000397,0.05670708357185161
ACH-000401,-0.023391855991612687
ACH-000402,-0.04669354798277699
ACH-000403,-0.02709466822054025
ACH-000404,0.14647185238551733
ACH-000406,0.08242171192543551
ACH-000407,0.10680709450243377
ACH-000408,-0.01443299090733952
ACH-000410,0.1628419983941156
ACH-000411,-0.042528632492943086
ACH-000414,-0.07431987837735686
ACH-000415,0.008703862570749815
ACH-000416,0.07449467488716778
ACH-000420,0.010385846116583013
ACH-000421,-0.016459866406138227
ACH-000424,0.19350149057315846
ACH-000425,-0.01767910828175505
ACH-000426,-0.16972270088695554
ACH-000427,-0.014700921171413113
ACH-000433,4.479890920028273e-05
ACH-000435,0.030524722372865264
ACH-000436,-0.06254822308444437
ACH-000444,0.06680503933521438
ACH-000445,0.16132864067044836
ACH-000448,-0.05710990349630194
ACH-000450,0.22362773400434247
ACH-000452,-0.033571283605255624
ACH-000454,0.13119159588503626
ACH-000458,0.1674309522595082
ACH-000459,0.1373598158507368
ACH-000460,0.08287187332241475
ACH-000461,-0.035097642472347104
ACH-000463,0.0827737191770102
ACH-000464,0.027718101798999008
ACH-000466,-0.027893448756524445
ACH-000467,-0.08554395100923662
ACH-000468,-0.0844549811057201
ACH-000469,0.060512163285183024
ACH-000470,-0.04760225143263391
ACH-000471,0.06883437108085379
ACH-000472,0.02003123646884009
ACH-000473,-0.007352008661587853
ACH-000475,0.0008437767306176335
ACH-000476,-0.02476062304737509
ACH-000477,0.02151868330959589
ACH-000479,-0.1560394395242669
ACH-000480,0.049196725529853214
ACH-000481,0.06157970982163408
ACH-000483,0.1141074988966105
ACH-000484,0.006593585609347457
ACH-000485,-0.10082428937441563
ACH-000486,0.02433296358048389
ACH-000487,-0.02561415991417864
ACH-000488,-0.09950753550884736
ACH-000490,0.05895503490204125
ACH-000491,-0.09505712174950627
ACH-000495,-0.03698985695000728
ACH-000496,0.04206776923438808
ACH-000499,-0.030836745288745793
ACH-000500,0.2626865136985753
ACH-000502,0.02344496626351444
ACH-000503,-0.14289706047806205
ACH-000505,0.053904811537654265
ACH-000507,-0.049043985593784235
ACH-000510,0.09521646726133423
ACH-000511,0.009887809895751328
ACH-000512,0.12439332054093125
ACH-000516,-0.0877367860589944
ACH-000517,-0.03514585360833726
ACH-000518,0.005917175941153415
ACH-000520,0.008329152029642501
ACH-000521,0.03772397228638103
ACH-000522,0.1265468456441515
ACH-000524,-0.08710167075526626
ACH-000527,0.0513446194116256
ACH-000528,0.07684433472125103
ACH-000537,0.09226842714380502
ACH-000541,0.018043225326800468
ACH-000542,0.050804771265177226
ACH-000544,0.1999334238314828
ACH-000545,0.038835206931213576
ACH-000547,-0.050711701065336776
ACH-000548,0.1978993647397848
ACH-000549,0.02327112418533106
ACH-000550,0.06722855729272792
ACH-000552,-0.21884236446053867
ACH-000556,-0.06488710665275328
ACH-000557,-0.04924460428764524
ACH-000569,-0.3831509488673777
ACH-000570,-0.0045619477374193975
ACH-000571,-0.0387541501960986
ACH-000573,0.014941115851287068
ACH-000576,-0.08296759943673683
ACH-000579,-0.046014921899296866
ACH-000580,0.06271123525766722
ACH-000584,0.034882993673503365
ACH-000585,0.07834471374675978
ACH-000588,-0.03182972278305473
ACH-000589,-0.03888413779317046
ACH-000591,0.05694801380048733
ACH-000593,0.11798200812150485
ACH-000600,0.15239686321287355
ACH-000601,0.02952132214089005
ACH-000605,-0.044658911546343015
ACH-000606,0.1626740957147949
ACH-000608,-0.04158527592206026
ACH-000614,-0.048191239716267216
ACH-000616,0.07840368243998083
ACH-000618,0.1079325782279251
ACH-000619,-0.05524959472497112
ACH-000620,0.05893459090743041
ACH-000621,-0.1349378530354646
ACH-000622,0.1048373479195948
ACH-000623,0.1287908862674207
ACH-000624,0.08610622542168514
ACH-000627,-0.016157042853002002
ACH-000630,0.0443397968650013
ACH-000631,-0.37447041263980735
ACH-000632,0.09538108193560156
ACH-000633,-0.0411303156260004
ACH-000637,0.15921357110514206
ACH-000638,0.026130423900325776
ACH-000646,-0.035145511522451885
ACH-000647,0.06996109655564156
ACH-000648,0.11351403315084956
ACH-000649,-0.004740718977396616
ACH-000651,0.03395989032892518
ACH-000652,-0.06227874290916779
ACH-000653,-0.14712868150358166
ACH-000657,0.03845540436185619
ACH-000658,-0.4903579594226563
ACH-000661,-0.029016466424121867
ACH-000662,0.11607430248306072
ACH-000663,0.03479255334468229
ACH-000665,0.1550613346177155
ACH-000671,-0.07342679221700651
ACH-000672,0.12149219339944728
ACH-000673,0.03039235128692428
ACH-000676,-0.000671346713353268
ACH-000677,0.04054222681120536
ACH-000681,0.06887456335040372
ACH-000683,-0.05357080874647944
ACH-000684,-0.05320665872025514
ACH-000688,-0.04400771185679477
ACH-000693,0.05735509241692303
ACH-000694,-0.016410776287253192
ACH-000695,-0.27458314305928844
ACH-000696,0.1274274862826812
ACH-000697,0.04095759125803121
ACH-000699,-0.028354270551598663
ACH-000701,-0.006630096708455969
ACH-000706,-0.0965932054902991
ACH-000711,0.012609256389406936
ACH-000713,0.060190270621172486
ACH-000714,0.010940048236519012
ACH-000718,-0.003179162289898027
ACH-000720,0.022243787626815687
ACH-000721,-0.02900569535060601
ACH-000724,-0.1458203778286183
ACH-000725,0.16789456217580034
ACH-000732,0.08680623869502282
ACH-000734,-0.01727916078346705
ACH-000735,0.03125777643910072
ACH-000736,0.04903007341129982
