,LSG1 (55341)
ACH-000178,-0.7933763167841059
ACH-000183,-0.8776968974000311
ACH-000188,-0.5659627863779573
ACH-000189,-0.8099420302686229
ACH-000190,-0.884629215509837
ACH-000198,-0.6608943988811591
ACH-000203,-0.697974600967296
ACH-000204,-0.7725202057219723
ACH-000206,-1.1355722304380111
ACH-000207,-0.6984960703149584
ACH-000208,-1.0670973752045332
ACH-000210,-0.7871771307126656
ACH-000211,-0.7897424481663085
ACH-000215,-0.6740622028727242
ACH-000221,-1.0171145815268965
ACH-000222,-0.8692380417937358
ACH-000223,-0.5674719318577512
ACH-000226,-0.7826691567264018
ACH-000227,-0.6349443869693343
ACH-000228,-0.7942185600451319
ACH-000231,-0.8039688042110107
ACH-000232,-0.7127224992627103
ACH-000233,-0.8050371299894179
ACH-000234,-0.8469563530606462
ACH-000235,-0.7431035998563653
ACH-000237,-0.8160858744757138
ACH-000238,-0.7535042090926376
ACH-000242,-0.6818292477898441
ACH-000243,-0.8361289274924348
ACH-000244,-0.7878217788013375
ACH-000246,-0.7135841925820693
ACH-000248,-0.7911597505820213
ACH-000250,-0.767684739424092
ACH-000251,-0.7502688372422998
ACH-000252,-0.9120132944034379
ACH-000253,-0.8032353012263639
ACH-000255,-0.8458912545881436
ACH-000256,-0.5110655589144402
ACH-000257,-0.6780158298450694
ACH-000258,-0.7358687220621388
ACH-000259,-0.769843453943128
ACH-000260,-0.6951253170345304
ACH-000261,-0.6942171486450374
ACH-000262,-0.7208665779064458
ACH-000263,-0.7248428243304308
ACH-000264,-0.6762298813504568
ACH-000265,-0.869409770103043
ACH-000266,-0.8693660533155857
ACH-000272,-0.8125545065849764
ACH-000274,-0.5460788847227548
ACH-000277,-0.8156461536977482
ACH-000278,-0.7106596033703113
ACH-000279,-0.8908256929857321
ACH-000280,-0.7648667195449457
ACH-000281,-0.8710670904054024
ACH-000288,-0.8326057205823646
ACH-000291,-1.0228496933546831
ACH-000293,-0.7021306412275412
ACH-000294,-0.5971091829038523
ACH-000295,-0.7555258441645366
ACH-000296,-0.7084408120708899
ACH-000302,-0.96948673087887
ACH-000304,-1.1846584855766795
ACH-000307,-0.9106133030657266
ACH-000308,-0.7099107514272337
ACH-000310,-0.9614652569360048
ACH-000311,-0.8772467842560907
ACH-000312,-0.8304515365571431
ACH-000315,-0.6258925363216203
ACH-000316,-0.8716736814030308
ACH-000317,-0.7901999609240872
ACH-000318,-0.852697885536962
ACH-000319,-0.8978974268594749
ACH-000320,-0.8696188237878608
ACH-000322,-0.7293482311016611
ACH-000323,-0.9366636189464341
ACH-000324,-0.8304842368553078
ACH-000329,-0.7674428945857099
ACH-000330,-0.7601047068877198
ACH-000331,-0.9359712723222364
ACH-000332,-0.8078997031121173
ACH-000334,-0.6226446241043253
ACH-000335,-0.7647410125725257
ACH-000336,-0.5874651670093037
ACH-000337,-0.6382332974237259
ACH-000338,-1.3279851493104635
ACH-000339,-0.8356212639553692
ACH-000341,-0.7235395526650333
ACH-000348,-0.7808256294327539
ACH-000350,-0.6989915069546875
ACH-000352,-0.7991571049828371
ACH-000356,-0.9123263618350504
ACH-000361,-0.8836293421061483
ACH-000362,-0.7844557170164539
ACH-000363,-0.8641432360563411
ACH-000364,-0.7606039238808241
ACH-000365,-0.7291539634729706
ACH-000366,-0.8705802331904877
ACH-000368,-0.9701156939082598
ACH-000374,-0.8021116426121317
ACH-000375,-0.7647426120819978
ACH-000376,-0.7717540489037096
ACH-000381,-0.7311005546254318
ACH-000383,-0.7190898298259832
ACH-000387,-0.9061037540980884
ACH-000389,-0.6851739139167202
ACH-000390,-0.6607992296441721
ACH-000393,-0.9589722077538124
ACH-000395,-0.6761904068657242
ACH-000396,-0.8163598822212471
ACH-000397,-0.6850771798692405
ACH-000401,-0.6904336070329932
ACH-000402,-0.3372425721244183
ACH-000403,-0.8519867608326356
ACH-000404,-0.8438931900469212
ACH-000406,-0.9830212525424902
ACH-000407,-0.8429810446476004
ACH-000408,-0.6952458325904461
ACH-000410,-0.9528708402286576
ACH-000411,-0.8924696702966258
ACH-000414,-0.9278253807632288
ACH-000415,-0.8560810451503381
ACH-000416,-0.8950458257364066
ACH-000420,-0.7414831438145308
ACH-000421,-0.8982690168610367
ACH-000424,-0.9495859890569828
ACH-000425,-0.9600951797941314
ACH-000426,-0.4806704112367339
ACH-000427,-0.7124095521320561
ACH-000433,-0.7013122654044841
ACH-000435,-0.8179679989042365
ACH-000436,-0.6577998187619156
ACH-000444,-0.9056157525669432
ACH-000445,-0.8636936877718583
ACH-000448,-0.8295593706317025
ACH-000450,-0.5574688215333311
ACH-000452,-0.6643691448544393
ACH-000454,-0.740942853506255
ACH-000458,-0.7815454102630256
ACH-000459,-0.5356120101188622
ACH-000460,-0.8384300139891079
ACH-000461,-0.8001806027172393
ACH-000463,-0.9263470009953376
ACH-000464,-0.7969315538389761
ACH-000466,-0.6424025788160727
ACH-000467,-0.6681220058762545
ACH-000468,-0.6623313296940986
ACH-000469,-0.7756202643542258
ACH-000470,-0.8397588603552538
ACH-000471,-0.9384436335559442
ACH-000472,-0.6619669254715019
ACH-000473,-0.6756542665267515
ACH-000475,-0.8229147902934795
ACH-000476,-0.7889999911268901
ACH-000477,-0.6088798985978182
ACH-000479,-0.9085967461938153
ACH-000480,-0.7398800242878791
ACH-000481,-0.9604832012699904
ACH-000483,-0.6696211487843186
ACH-000484,-0.6260155737163272
ACH-000485,-0.5527317188118487
ACH-000486,-0.9695159056194912
ACH-000487,-0.7636816706748458
ACH-000488,-0.6015154737799372
ACH-000490,-0.8837634268581986
ACH-000491,-0.5799269267269634
ACH-000495,-0.5774356168314525
ACH-000496,-0.946635676599626
ACH-000499,-0.8825087416369214
ACH-000500,-1.0773231086885129
ACH-000502,-0.8208503498020785
ACH-000503,-0.6416282954663786
ACH-000505,-0.7522216686038964
ACH-000507,-0.8235833564950686
ACH-000510,-0.7776784404425369
ACH-000511,-0.7847786416441184
ACH-000512,-0.6414266517662915
ACH-000516,-0.7260024283294712
ACH-000517,-0.7612115059113181
ACH-000518,-0.7629433920834519
ACH-000520,-0.9215390440842722
ACH-000521,-0.7212355039971416
ACH-000522,-0.7520336649723823
ACH-000524,-0.7630164204111991
ACH-000527,-0.8877649622948716
ACH-000528,-0.7554866642770565
ACH-000537,-0.9935656495563012
ACH-000541,-0.7751679842966696
ACH-000542,-0.6040142195944426
ACH-000544,-0.5321563683081358
ACH-000545,-0.6842552224224718
ACH-000547,-0.9398007335973412
ACH-000548,-0.6558954217633269
ACH-000549,-0.7783360191476141
ACH-000550,-0.9271522397260814
ACH-000552,-0.8141293830104455
ACH-000556,-0.9438338350500026
ACH-000557,-0.7546853864487832
ACH-000569,-0.4148974515816869
ACH-000570,-0.8399110931223079
ACH-000571,-0.8941554768897942
ACH-000573,-0.94795557088673
ACH-000576,-0.7531195774852677
ACH-000579,-0.6545220523602059
ACH-000580,-1.1369083837312253
ACH-000584,-0.8727400153139492
ACH-000585,-0.7884917198267266
ACH-000588,-0.7475900242017526
ACH-000589,-0.7644859325164682
ACH-000591,-0.6937733117826045
ACH-000593,-0.9387112037596229
ACH-000600,-0.9773581260502808
ACH-000601,-0.7419961295705282
ACH-000605,-0.7932456298597047
ACH-000606,-0.8620231344376448
ACH-000608,-0.4749600826334513
ACH-000614,-1.0641065875099736
ACH-000616,-0.9149235896371556
ACH-000618,-0.6313199621604143
ACH-000619,-0.7436174370717632
ACH-000620,-0.8199721813015579
ACH-000621,-0.7952778770145059
ACH-000622,-0.7097683898028971
ACH-000623,-0.8224319092941187
ACH-000624,-0.6558601799608607
ACH-000627,-0.8765063525203831
ACH-000630,-0.7250306012839233
ACH-000631,-0.2679721231909198
ACH-000632,-0.7567235314085753
ACH-000633,-0.5477072094761489
ACH-000637,-0.7152621271789954
ACH-000638,-0.5610410084466674
ACH-000646,-0.7581631351520092
ACH-000647,-0.8209756103841942
ACH-000648,-0.7437148595902647
ACH-000649,-0.7984665724150067
ACH-000651,-0.9240842971883381
ACH-000652,-0.9234567151510876
ACH-000653,-0.6601607406412758
ACH-000657,-0.8220478250685281
ACH-000658,-0.7124082249181882
ACH-000661,-0.8824165788952381
ACH-000662,-0.6187935105252218
ACH-000663,-1.0571387505793552
ACH-000665,-0.7453186562400576
ACH-000671,-0.6061761807846471
ACH-000672,-0.5174608259643925
ACH-000673,-0.6463373891571502
ACH-000676,-0.7511656051611754
ACH-000677,-0.9865889037652174
ACH-000681,-0.9324544197836904
ACH-000683,-0.8326077886654424
ACH-000684,-0.8425699836967723
ACH-000688,-0.8314687664723217
ACH-000693,-0.7696450267291838
ACH-000694,-0.8322250682059645
ACH-000695,-0.759097199879879
ACH-000696,-0.9832651698537008
ACH-000697,-0.5717102933221284
ACH-000699,-0.8833274810426847
ACH-000701,-0.8849840641546566
ACH-000706,-0.720440066036313
ACH-000711,-0.8115576262636479
ACH-000713,-0.6080121349849852
ACH-000714,-0.7152397340028901
ACH-000718,-0.640711744453793
ACH-000720,-0.8674485273259899
ACH-000721,-0.6420361307206834
ACH-000724,-0.5530414935256476
ACH-000725,-0.6352195424667167
ACH-000732,-0.7791361101736786
ACH-000734,-0.8243193458705539
ACH-000735,-0.8763863187670877
ACH-000736,-0.6573889039001838
ACH-000738,-0.7992181688251809
ACH-000746,-0.7632199256699385
ACH-000747,-0.9735303383401268
ACH-000748,-0.8651183648867427
ACH-000753,-0.926793066142388
ACH-000756,-0.7098711152393117
ACH-000757,-0.7874283476223796
ACH-000758,-0.8841229000008439
ACH-000760,-0.7608176470915485
ACH-000762,-0.7618685455622188
ACH-000763,-0.7052374005542191
ACH-000764,-0.9377853496196168
ACH-000765,-0.7976532696484867
ACH-000766,-0.6332448720828902
ACH-000767,-0.9412464009458212
ACH-000768,-0.6993778224707641
ACH-000769,-0.5653011322336586
ACH-000770,-0.7877470818191651
ACH-000771,-0.8032322880775215
ACH-000773,-0.4555299230435983
ACH-000776,-0.7473352319959363
ACH-000777,-0.6717606648560256
ACH-000778,-0.8365152549183987
ACH-000781,-0.8453729103540709
ACH-000782,-0.7569071698748334
ACH-000783,-0.6314413087513842
ACH-000784,-0.7350286286711079
ACH-000785,-0.6924466044343466
ACH-000787,-0.7920442739038136
ACH-000788,-0.9032044514658562
ACH-000791,-0.7971675054354123
ACH-000792,-0.9876551819643636
ACH-000794,-0.7538782077287801
ACH-000796,-0.6433786547835798
ACH-000798,-0.9663113688125295
ACH-000799,-0.9398038316786298
ACH-000800,-0.8761879478255855
ACH-000802,-0.8874026737617158
ACH-000804,-0.580149912797159
ACH-000805,-0.8042545363086382
ACH-000809,-0.7603456858709997
ACH-000810,-0.792245548579825
ACH-000811,-0.8510367064987862
ACH-000817,-0.8655450539220653
ACH-000819,-0.9277197515394336
ACH-000820,-1.0372830446386143
ACH-000821,-0.6728941583160079
ACH-000822,-0.5922963596094731
ACH-000823,-0.7802151517927367
ACH-000824,-0.7435806747151245
ACH-000827,-0.8292671470587141
ACH-000829,-0.788830668304577
ACH-000831,-0.7392264995576263
ACH-000832,-0.8844404510772268
ACH-000833,-0.7540331736688578
ACH-000834,-0.6873226097950519
ACH-000835,-0.8727840157470528
ACH-000836,-0.7251558146955184
ACH-000837,-1.0133674377897457
ACH-000838,-0.8238761095350874
ACH-000839,-0.7163582633388844
ACH-000840,-0.6419483170831642
ACH-000841,-0.8709327851082079
ACH-000843,-0.8835177414799911
ACH-000846,-0.9116295376928044
ACH-000847,-0.8627017046302162
ACH-000848,-0.9343421496029541
ACH-000849,-0.8634449619266841
ACH-000851,-0.8415350437606444
ACH-000855,-0.9011067885174646
ACH-000856,-0.9288303323208978
ACH-000858,-0.6351483715127906
ACH-000859,-0.8492008722713908
ACH-000861,-0.6906254599600672
ACH-000862,-0.5522104541629456
ACH-000865,-0.7639711641741718
ACH-000866,-0.7518338685300091
ACH-000867,-0.7451235792949825
ACH-000869,-0.8966372020428962
ACH-000872,-1.0028048561029406
ACH-000873,-0.5689364779943655
ACH-000876,-0.644289880547298
ACH-000878,-1.3836915142932569
ACH-000880,-0.8506713773920976
ACH-000881,-0.684871101274665
ACH-000882,-0.8924181831780039
ACH-000884,-0.7952520410691724
ACH-000885,-0.8969907934762342
ACH-000887,-0.7793407643960388
ACH-000889,-0.7477640537178529
ACH-000896,-0.8262304159834146
ACH-000898,-0.6411866829139059
ACH-000900,-0.6538862376918939
ACH-000901,-0.9031801938981596
ACH-000905,-0.7048253143981084
ACH-000906,-0.7585311360711013
ACH-000907,-0.5355824729603375
ACH-000910,-0.8951840781925331
ACH-000911,-0.8066754248532871
ACH-000912,-0.9220820857850944
ACH-000913,-0.8586812812900644
ACH-000915,-0.667348024650395
ACH-000916,-0.7454376532164488
ACH-000917,-0.7675809583531319
ACH-000920,-0.6020278857004929
ACH-000921,-0.8746506182500553
ACH-000924,-0.8325480597168562
ACH-000926,-1.0146883455482554
ACH-000928,-0.6275272084093909
ACH-000929,-1.1102350513650503
ACH-000932,-0.8079068724582733
ACH-000935,-0.5832149990895658
ACH-000936,-0.8379166764768846
ACH-000937,-0.7553884272751543
ACH-000938,-0.7926753535824562
ACH-000939,-0.8901015573376202
ACH-000941,-0.6790728490660005
ACH-000943,-1.0445792041811366
ACH-000946,-0.6398397054138788
ACH-000947,-0.9978190889629835
ACH-000948,-0.7679753107037789
ACH-000950,-0.6346757714075272
ACH-000953,-0.5317976106202821
ACH-000954,-0.8665529606923439
ACH-000957,-0.6110966475207648
ACH-000958,-0.8416628411384607
ACH-000960,-0.6457543731701748
ACH-000963,-0.7908116266546958
ACH-000968,-0.8847607773743494
ACH-000969,-0.6043307595089225
ACH-000972,-0.537668486331765
ACH-000973,-0.7769322896642955
ACH-000974,-0.6283340337042721
ACH-000978,-0.7809592825668008
ACH-000984,-0.7316549808907228
ACH-000986,-0.626576606060354
ACH-000988,-0.9282737478117604
ACH-000993,-0.7180892373697153
ACH-000994,-0.5214337554957426
ACH-000996,-0.4520147043422663
ACH-001001,-0.7768696948267776
ACH-001020,-0.614245383676426
ACH-001028,-0.7719984091712143
ACH-001031,-0.5612451636193566
ACH-001038,-0.5120208497097264
ACH-001048,-0.8018493585038181
ACH-001050,-0.7551575008643961
ACH-001053,-1.039904746390001
ACH-001054,-1.001364780454329
ACH-001061,-0.8854974523641072
ACH-001067,-0.7631374669774966
ACH-001075,-0.8540619802694963
ACH-001096,-0.8314555955258016
ACH-001111,-0.5470324015192103
ACH-001119,-0.7431863036201973
ACH-001128,-1.0742335092026514
ACH-001134,-0.8607645250119181
ACH-001151,-0.6332620667913609
ACH-001163,-0.8479422148939166
ACH-001164,-0.6027186055684159
ACH-001183,-0.8348349273053672
ACH-001192,-0.8837731769843793
ACH-001193,-0.7271685602984599
ACH-001196,-0.7562487667369985
ACH-001197,-0.8501474457791826
ACH-001205,-0.7573717415425795
ACH-001211,-0.992979936283758
ACH-001212,-0.6512737849887071
ACH-001228,-0.6587931545988706
ACH-001232,-0.7158380087288768
ACH-001239,-0.6639450199388734
ACH-001270,-1.0401083885450595
ACH-001274,-0.8336225135224226
ACH-001275,-0.7987680655087387
ACH-001277,-0.8541856535114483
ACH-001278,-1.0275294964125223
ACH-001280,-0.9323901351074776
ACH-001283,-0.8484410762689927
ACH-001289,-0.8956209158523435
ACH-001300,-0.736639981501477
ACH-001301,-1.0222945138650037
ACH-001302,-0.8929031164069612
ACH-001306,-0.8584323793878494
ACH-001318,-1.3622540804640386
ACH-001322,-0.6733110501968597
ACH-001328,-0.7029900696322341
ACH-001332,-0.21775458884915586
ACH-001336,-0.8186223877481642
ACH-001346,-0.6440739534300758
ACH-001353,-0.7014059975745699
ACH-001354,-0.5597629822336849
ACH-001367,-0.6589070119241153
ACH-001368,-0.8807244034744902
ACH-001374,-1.2956641052596698
ACH-001377,-0.9827069313207194
ACH-001380,-0.8224185392088058
ACH-001391,-0.7537004893336257
ACH-001408,-0.5476157845848155
ACH-001430,-0.7047866640303349
ACH-001431,-0.7803958754463467
ACH-001450,-0.885494578507846
ACH-001496,-0.986325551819898
ACH-001500,-0.794591281044183
ACH-001523,-0.7828205406597157
ACH-001532,-0.8870368459576169
ACH-001550,-0.8325226473681319
ACH-001552,-0.7572830675123845
ACH-001554,-0.9681405831161842
ACH-001654,-0.7172885787475005
ACH-001735,-0.8028012579086475
ACH-001736,-0.8491575815339075
ACH-001737,-0.9751792599730504
ACH-001740,-0.7100582526137157
ACH-001745,-0.7023779490130493
ACH-001765,-0.6597994281853554
