,PCMTD2 (55251)
ACH-000206,-0.11869537368741465
ACH-000207,-0.2510863935332436
ACH-000208,-0.4625387891196744
ACH-000210,-0.020465043379223315
ACH-000211,-0.22462752054218516
ACH-000215,-0.15467282518271028
ACH-000221,-0.20505723458705968
ACH-000222,-0.4041563844235193
ACH-000223,-0.14231570161762655
ACH-000226,-0.17326416781840054
ACH-000227,-0.2652331805696331
ACH-000228,-0.15287573330047954
ACH-000231,-0.1915103213235072
ACH-000232,-0.14512794965420753
ACH-000233,-0.2117342575522121
ACH-000234,-0.2034810114600573
ACH-000235,-0.20036929206610646
ACH-000237,-0.11278943087373848
ACH-000238,-0.3547712484633816
ACH-000242,-0.2905067850073947
ACH-000243,-0.121635512611491
ACH-000244,-0.19077288558016345
ACH-000246,-0.2610172944143597
ACH-000248,-0.26215395015420445
ACH-000250,-0.21921435414284104
ACH-000251,-0.1842916206235773
ACH-000252,-0.3608018680032872
ACH-000253,-0.32179502189120057
ACH-000255,-0.11922069556355536
ACH-000256,-0.230476991514636
ACH-000257,-0.06734347393246579
ACH-000258,-0.10773749141134867
ACH-000259,-0.2766096150769693
ACH-000260,-0.27021091738854475
ACH-000261,-0.24216658039448724
ACH-000262,-0.12838632936216887
ACH-000263,-0.1356439364105491
ACH-000264,-0.16456408265619205
ACH-000265,-0.14574147277673802
ACH-000266,-0.1636485640874662
ACH-000272,-0.16643505833269928
ACH-000274,-0.23638396061533715
ACH-000277,-0.3534012951420278
ACH-000278,-0.08053617660769763
ACH-000279,-0.15915893937407727
ACH-000280,-0.20915332155924005
ACH-000281,-0.2035575347080132
ACH-000288,-0.1910137167603603
ACH-000291,-0.3082777453776713
ACH-000293,-0.20136942604439972
ACH-000294,-0.1781192758325269
ACH-000295,-0.15892674645443808
ACH-000296,-0.2450915422418629
ACH-000302,-0.1609252330531521
ACH-000304,-0.4196448267252961
ACH-000307,-0.256995932005236
ACH-000308,-0.1685695447159718
ACH-000310,-0.3094818179578458
ACH-000311,-0.2633964984595499
ACH-000312,-0.1549107540065485
ACH-000315,-0.028658503099296757
ACH-000316,-0.2128752521160755
ACH-000317,-0.3468715312607347
ACH-000318,-0.11151294944203838
ACH-000319,-0.28785824351537564
ACH-000320,-0.20363363846367785
ACH-000322,-0.1676340490897891
ACH-000323,-0.2067229615429597
ACH-000324,-0.2489578895722154
ACH-000329,-0.313857655891696
ACH-000330,-0.3738033734045663
ACH-000331,-0.12234435127341516
ACH-000332,-0.2375711625273185
ACH-000334,-0.18637330253801
ACH-000335,-0.12107226745358407
ACH-000336,-0.2542273198245628
ACH-000337,-0.29799695057256737
ACH-000338,-0.318987438027484
ACH-000339,-0.13836990538758098
ACH-000341,-0.10036670141139926
ACH-000348,-0.1969564774402862
ACH-000350,-0.24854150394567906
ACH-000352,-0.5274851492670194
ACH-000356,-0.2598083109840859
ACH-000361,-0.17270968596068048
ACH-000362,-0.18457223539569084
ACH-000363,-0.3071679199870135
ACH-000364,-0.09490556666888142
ACH-000365,-0.3327289869477665
ACH-000366,-0.35024842082893026
ACH-000368,-0.18644465455261144
ACH-000374,-0.11783441184061015
ACH-000375,-0.29873383282544713
ACH-000376,-0.2084287167204916
ACH-000381,-0.19244182613341226
ACH-000383,-0.2025755515642437
ACH-000387,-0.22245556870015687
ACH-000389,-0.4045201853684508
ACH-000390,-0.2807397996071818
ACH-000393,-0.07742327406785278
ACH-000395,-0.3694528195928409
ACH-000396,0.048667006694242516
ACH-000397,-0.2367743187517808
ACH-000401,-0.12008555286624975
ACH-000402,-0.4038147302040485
ACH-000403,-0.4227297563931729
ACH-000404,-0.03674519587851568
ACH-000406,-0.11186027426020473
ACH-000407,-0.4025501198477253
ACH-000408,-0.14129641514127206
ACH-000410,-0.18359674040336613
ACH-000411,-0.2366684437247833
ACH-000414,-0.33906873378921404
ACH-000415,-0.12504836849689566
ACH-000416,-0.3111558402913793
ACH-000420,-0.35280112887386417
ACH-000421,-0.2177357793588436
ACH-000424,-0.2802369708474695
ACH-000425,-0.16638902952799162
ACH-000426,0.08486324317103243
ACH-000427,-0.5381708566615923
ACH-000433,-0.2306710510298509
ACH-000435,-0.07859315313257652
ACH-000436,-0.02971326182684395
ACH-000444,-0.12246967978220633
ACH-000445,-0.1591144723529272
ACH-000448,-0.13281149769953213
ACH-000450,0.07435977898210405
ACH-000452,-0.3278212646811356
ACH-000454,-0.12866065316361516
ACH-000458,-0.057684886027447785
ACH-000459,-0.15482386554929115
ACH-000460,-0.18735202386530128
ACH-000461,-0.18593276176292936
ACH-000463,-0.19690068298724095
ACH-000464,-0.05965150745515432
ACH-000466,-0.31133915030755865
ACH-000467,-0.33264145612206897
ACH-000468,-0.1756569573554694
ACH-000469,-0.3462516783092649
ACH-000470,-0.20159119703365244
ACH-000471,-0.18171282872483804
ACH-000472,-0.2795012855606822
ACH-000473,-0.3030793889563219
ACH-000475,-0.21607549925657465
ACH-000476,-0.20515823513752712
ACH-000477,-0.06190281081597291
ACH-000479,-0.10016084576312946
ACH-000480,-0.24905010429513735
ACH-000481,-0.28209713958186805
ACH-000483,-0.1431248753368981
ACH-000484,-0.349249905903203
ACH-000485,-0.16190251427361005
ACH-000486,-0.24422716245306786
ACH-000487,-0.2378548457861039
ACH-000488,-0.29486140707125696
ACH-000490,-0.12549148425222856
ACH-000491,-0.15798075290588093
ACH-000495,-0.17284226202953887
ACH-000496,-0.15538354487665773
ACH-000499,-0.11132302031907312
ACH-000500,-0.283538516833567
ACH-000502,-0.3624994192775988
ACH-000503,-0.10411732170554727
ACH-000505,-0.20646982424999166
ACH-000507,-0.31503918057747066
ACH-000510,-0.12670055935324334
ACH-000511,-0.14420677512659208
ACH-000512,-0.055668270966130105
ACH-000516,-0.12056295107086774
ACH-000517,-0.2560069003624087
ACH-000518,-0.2559085598371013
ACH-000520,-0.19814242333095175
ACH-000521,-0.20420525049663013
ACH-000522,-0.19305080707186084
ACH-000524,-0.17386388556812574
ACH-000527,-0.1442200405759385
ACH-000528,-0.0924172607085856
ACH-000537,-0.13025529718319193
ACH-000541,-0.08977620427218982
ACH-000542,-0.2502833723350418
ACH-000544,-0.13011687342490527
ACH-000545,-0.10856016504407988
ACH-000547,-0.020858093857151826
ACH-000548,-0.19301997372848184
ACH-000549,-0.19379778126211533
ACH-000550,-0.20074530479612
ACH-000552,-0.18608496854762496
ACH-000556,-0.21582211641661656
ACH-000557,-0.3992607040071919
ACH-000569,-0.1276970121925999
ACH-000570,-0.284683699602178
ACH-000571,-0.2986611922582933
ACH-000573,-0.04919382751848923
ACH-000576,-0.11560592015247095
ACH-000579,0.013927629012072716
ACH-000580,-0.3899481572226727
ACH-000584,-0.1596537721957821
ACH-000585,-0.2445323415054836
ACH-000588,-0.06678486540711874
ACH-000589,-0.16586624705219952
ACH-000591,-0.2623852069158713
ACH-000593,-0.18082244766406086
ACH-000600,-0.14922438800955418
ACH-000601,-0.1902762914238155
ACH-000605,-0.23105542255531716
ACH-000606,-0.07943140887775584
ACH-000608,-0.2764256540279377
ACH-000614,-0.2848532963468957
ACH-000616,-0.2302424704526066
ACH-000618,-0.15141555097000864
ACH-000619,-0.2936119319985557
ACH-000620,-0.2301553755661523
ACH-000621,-0.1932687626868056
ACH-000622,-0.13156440421417331
ACH-000623,-0.2706126716731617
ACH-000624,-0.1551587888227699
ACH-000627,-0.2617832419233113
ACH-000630,-0.07700637768961771
ACH-000631,-0.017860067452044145
ACH-000632,-0.1955290974591068
ACH-000633,-0.1769204941402943
ACH-000637,-0.0597976555093196
ACH-000638,0.019659678783756133
ACH-000646,-0.461581374579695
ACH-000647,-0.14771902110377394
ACH-000648,-0.24031035314283505
ACH-000649,-0.2437220796966447
ACH-000651,-0.07697161162506365
ACH-000652,-0.09561833534851936
ACH-000653,-0.2817158498745918
ACH-000657,-0.25316308808943755
ACH-000658,-0.2879833502349197
ACH-000661,-0.10009099024022199
ACH-000662,-0.023607608568714297
ACH-000663,-0.1743556824200065
ACH-000665,-0.13281218537059025
ACH-000671,-0.09494760877075842
ACH-000672,-0.3982272225673511
ACH-000673,-0.20825238204309027
ACH-000676,-0.09603891796235266
ACH-000677,-0.2259177053470865
ACH-000681,-0.2549692844941667
ACH-000683,-0.14906072366807008
ACH-000684,-0.2651104183793573
ACH-000688,-0.17296735549176678
ACH-000693,-0.09245886046365456
ACH-000694,-0.19120182622621756
ACH-000695,-0.039220587025233566
ACH-000696,-0.1475490812413703
ACH-000697,-0.1192618783011594
ACH-000699,-0.32626570947063416
ACH-000701,-0.31125615680473906
ACH-000706,-0.06681993145537603
ACH-000711,-0.09967743538657173
ACH-000713,-0.041677329586317466
ACH-000714,-0.18102434689858765
ACH-000718,-0.20593384169244386
ACH-000720,-0.1036798441458056
ACH-000721,-0.21222989210977275
ACH-000724,-0.15699881169656374
ACH-000725,-0.15610269106661373
ACH-000732,-0.12975478810146393
ACH-000734,-0.12598990958408754
ACH-000735,-0.13704805285804267
ACH-000736,-0.13192563208107108
ACH-000738,-0.17786865048331102
ACH-000746,-0.2329805834743523
ACH-000747,-0.06984299455288517
ACH-000748,-0.19498179252824227
ACH-000753,-0.10124445472478052
ACH-000756,-0.2104629292100328
ACH-000757,-0.11146471037654544
ACH-000758,-0.15790389070275027
ACH-000760,-0.19975447693028167
ACH-000762,-0.3317988992371788
ACH-000763,-0.008316403292236608
ACH-000764,-0.10362471541266688
ACH-000765,-0.19040980848362551
ACH-000766,-0.13031003931360385
ACH-000767,-0.1366151577602292
ACH-000768,-0.09243978298212084
ACH-000769,-0.04709355542443922
ACH-000770,-0.11251332320725146
ACH-000771,-0.21670210854931712
ACH-000773,-0.42187772738154855
ACH-000776,-0.4248845043959919
ACH-000777,-0.18845073127334286
ACH-000778,-0.1168708762564364
ACH-000781,-0.15956926987437384
ACH-000782,0.06629448858987927
ACH-000783,-0.3496887030949695
ACH-000784,-0.1554416708097208
ACH-000785,-0.2575459076088459
ACH-000787,-0.2561872748022501
ACH-000788,-0.18202462399353755
ACH-000791,-0.18510927076667044
ACH-000792,0.03241078287510448
ACH-000794,-0.17180314938540406
ACH-000796,-0.2415721270941925
ACH-000798,0.18112550250308784
ACH-000799,-0.1880914275287901
ACH-000800,-0.4604312938390573
ACH-000802,-0.17632432503693496
ACH-000804,-0.10434776479423068
ACH-000805,-0.22401959415136508
ACH-000809,-0.2329978465546001
ACH-000810,-0.3132789097411253
ACH-000811,-0.2232399619960662
ACH-000817,-0.14581137457611992
ACH-000819,-0.08495007410967309
ACH-000820,0.009514643333724869
ACH-000821,-0.38367602827149255
ACH-000822,-0.2071570265148004
ACH-000823,-0.1636838736294845
ACH-000824,-0.34425787684626696
ACH-000827,-0.17685319851596035
ACH-000829,-0.11712853596684415
ACH-000831,-0.04319992480698292
ACH-000832,-0.12926560927803782
ACH-000833,-0.1714272860513878
ACH-000834,-0.12057537134677278
ACH-000835,-0.03084500944988497
ACH-000836,-0.17043031028362812
ACH-000837,-0.10162449718872987
ACH-000838,-0.21245311567353495
ACH-000839,-0.261567835799266
ACH-000840,-0.2818971117404898
ACH-000841,-0.3249632436624895
ACH-000843,-0.12347110598533645
ACH-000846,-0.1840929118517132
ACH-000847,-0.14953573400355138
ACH-000848,-0.16574561694378048
ACH-000849,-0.1942148971007084
ACH-000851,-0.28130421073410483
ACH-000855,-0.16134468676208244
ACH-000856,-0.16343420367224418
ACH-000858,-0.08892833764712409
ACH-000859,-0.21219756868773795
ACH-000861,-0.05236151476921809
ACH-000862,-0.2853482983646932
ACH-000865,-0.17292331645235628
ACH-000866,-0.21414978675236448
ACH-000867,-0.23472720427891836
ACH-000869,-0.15734859232802892
ACH-000872,-0.13075313564859764
ACH-000873,-0.34852138889636924
ACH-000876,-0.13037017871699452
ACH-000878,-0.1580078596932874
ACH-000880,-0.2339575414512547
ACH-000881,-0.17554203033494448
ACH-000882,-0.1556631196004256
ACH-000884,-0.11653646988318438
ACH-000885,-0.2183859304357987
ACH-000887,-0.18177357139691305
ACH-000889,-0.20649253654275865
ACH-000896,-0.09997191472986444
ACH-000898,-0.4543507561310847
ACH-000900,-0.1808862828006532
ACH-000901,-0.14721154296659902
ACH-000905,-0.17926845266942734
ACH-000906,-0.16391279618161986
ACH-000907,-0.3724094500830018
ACH-000910,-0.19268420953703927
ACH-000911,-0.17962813407959752
ACH-000912,-0.3053464346177825
ACH-000913,-0.14374506096706202
ACH-000915,-0.10366835882352617
ACH-000916,-0.10334229777791537
ACH-000917,-0.14719938066106494
ACH-000920,-0.17458758513171624
ACH-000921,-0.3219469494412239
ACH-000924,-0.2343809557945072
ACH-000926,-0.175839831337172
ACH-000928,-0.35029652592464944
ACH-000929,-0.041651323979626884
ACH-000932,-0.16060120151563154
ACH-000935,-0.302775578129417
ACH-000936,-0.23196216287135066
ACH-000937,-0.1753127020439572
ACH-000938,-0.2635333844574329
ACH-000939,-0.17793822845534046
ACH-000941,-0.15318968422447754
ACH-000943,-0.2148890690984486
ACH-000946,-0.1553813416031857
ACH-000947,-0.18145026497255892
ACH-000948,-0.4612330480916644
ACH-000950,-0.3004318420553244
ACH-000953,-0.18597103313394545
ACH-000954,-0.15399591612297575
ACH-000957,-0.2080237284854746
ACH-000958,-0.3802982789116336
ACH-000960,-0.279060304954642
ACH-000963,-0.16155911050563612
ACH-000968,-0.07862671232046002
ACH-000969,-0.13649594706175394
ACH-000972,-0.06113067965506803
ACH-000973,-0.17146140272113186
ACH-000974,-0.21929804737925532
ACH-000978,-0.08764808433365169
ACH-000984,-0.13573036071177372
ACH-000986,-0.17386444351251545
ACH-000988,-0.09175736317234627
ACH-000993,-0.2988900275644709
ACH-000994,-0.2435476062509096
ACH-000996,-0.22851694317844126
ACH-001001,-0.22448994309181747
ACH-001020,-0.4710508492719357
ACH-001028,-0.22187410792565726
ACH-001031,-0.1612303461348503
ACH-001038,-0.242451998947934
ACH-001048,-0.1949015869253596
ACH-001050,-0.1571507864026791
ACH-001053,-0.14975871487056078
ACH-001054,-0.09863825014803886
ACH-001061,-0.014514385078199516
ACH-001067,-0.2208285217231566
ACH-001075,-0.3994101900324359
ACH-001096,-0.217445858042523
ACH-001111,-0.05594199147668784
ACH-001119,-0.3261510525074685
ACH-001128,-0.07120671722778305
ACH-001134,-0.18956375078704094
ACH-001151,-0.1159928099637356
ACH-001163,-0.18811818995284466
ACH-001164,-0.3955371180711629
ACH-001183,-0.5227164332994664
ACH-001192,-0.23605551112275666
ACH-001193,-0.05135752690016247
ACH-001196,-0.4323419916406674
ACH-001197,-0.3733708201784372
ACH-001205,-0.15519754164205735
ACH-001211,0.031695981406876864
ACH-001212,-0.16382586903991844
ACH-001228,-0.5356101822747248
ACH-001232,-0.12606642553089298
ACH-001239,-0.14845646046465455
ACH-001270,0.07001898890381418
ACH-001274,-0.2259608673203069
ACH-001275,-0.22203402264093802
ACH-001277,-0.034817600586933915
ACH-001278,-0.24733189690890056
ACH-001280,-0.2472607651960062
ACH-001283,-0.2264518192823401
ACH-001289,-0.04391551054045528
ACH-001300,-0.2045918204659864
ACH-001301,-0.3218958820277105
ACH-001302,-0.08331075302772559
ACH-001306,-0.12895479066027596
ACH-001318,-0.0821172263860326
ACH-001322,-0.13499418362497442
ACH-001328,-0.23063970079184745
ACH-001332,-0.1373417292548571
ACH-001336,-0.041695577572186136
ACH-001346,-0.2456837855632413
ACH-001353,-0.2818684331131997
ACH-001354,-0.4883317899965783
ACH-001367,-0.1863767694130201
ACH-001368,-0.2199469910832393
ACH-001374,-0.3617001146377126
ACH-001377,-0.17274667187166814
ACH-001380,-0.2422369860097573
ACH-001391,-0.10923928683453143
ACH-001408,-0.12727369762055454
ACH-001430,-0.25034078341372223
ACH-001431,-0.3445366686539521
ACH-001450,-0.1576963103948844
ACH-001496,-0.2868285123983915
ACH-001500,-0.12428047395305455
ACH-001523,-0.13050607911422438
ACH-001532,-0.17958286537605395
ACH-001550,-0.20216593432227006
ACH-001552,-0.1840760920902347
ACH-001554,-0.1811665607038272
ACH-001654,-0.1627763234615409
ACH-001735,-0.2448120633028857
ACH-001736,-0.3284539693508855
ACH-001737,-0.2709706111590924
ACH-001740,-0.1891179146700767
ACH-001745,-0.1604115625352173
ACH-001765,-0.15078391909072106
