,VGLL4 (9686)
ACH-000004,0.10411460898897204
ACH-000005,-0.16706689786316928
ACH-000007,-0.21655881637577554
ACH-000009,0.2237937328898808
ACH-000011,0.18232798633846034
ACH-000012,-0.07864275694710635
ACH-000013,-0.025872743665371244
ACH-000014,0.21876939826456068
ACH-000015,0.10714939757815936
ACH-000017,0.021289943154123858
ACH-000018,0.14479666939707506
ACH-000019,0.21112039424297688
ACH-000021,0.14202845822134527
ACH-000022,0.01604662423628601
ACH-000025,0.02262436072045533
ACH-000028,-0.0790117021608249
ACH-000030,0.06311342200085293
ACH-000035,0.2067437742138434
ACH-000036,0.2588995769570849
ACH-000037,0.07571897118255967
ACH-000039,0.2152777737845448
ACH-000040,0.4217764971515836
ACH-000041,0.031407691074234564
ACH-000042,0.030768671885894588
ACH-000045,0.045572576795500565
ACH-000047,0.06896000863511156
ACH-000052,0.11000461903635074
ACH-000053,-0.06976514238799839
ACH-000054,-0.09263545232415996
ACH-000055,0.23873517438091305
ACH-000060,-0.08189404752201361
ACH-000067,-0.11843775605513937
ACH-000070,-0.003007028042431036
ACH-000075,0.021895146005788443
ACH-000078,-0.1092458320079364
ACH-000082,0.06849450685942454
ACH-000085,0.30595131644922063
ACH-000086,0.1851136533132352
ACH-000087,0.018785950410017536
ACH-000092,0.002377108806140771
ACH-000095,0.11444692350880267
ACH-000097,0.19257157267013167
ACH-000098,0.2608116323321124
ACH-000099,0.13038467214462682
ACH-000108,-0.0943688798727962
ACH-000113,0.14109064961000406
ACH-000116,-0.011454284416189573
ACH-000118,0.019384632535512883
ACH-000120,0.21379222381584545
ACH-000123,0.10613069455296786
ACH-000127,0.1467669707035549
ACH-000128,0.11518686182083987
ACH-000132,-0.024391817040859628
ACH-000133,0.12526300895124476
ACH-000137,0.0955677203329054
ACH-000138,0.07334966152603564
ACH-000142,0.12737087367879718
ACH-000143,0.09454846159446564
ACH-000146,-0.0955331677688089
ACH-000148,0.13292569412436175
ACH-000150,-0.2356912337675076
ACH-000152,0.2631302058442113
ACH-000153,0.10205439444759748
ACH-000159,0.029271429719256437
ACH-000160,0.220359776960335
ACH-000163,0.025844750811030718
ACH-000167,0.1171356011238241
ACH-000168,0.3455616513188651
ACH-000169,0.06854659407922185
ACH-000178,0.060632280983168016
ACH-000183,0.118898790621487
ACH-000188,0.1750953377568989
ACH-000189,0.3476088290781417
ACH-000190,0.010917632784538372
ACH-000198,0.0715624400590124
ACH-000203,-0.11317575047361085
ACH-000204,0.017774323809650758
ACH-000206,0.09177672878620326
ACH-000207,0.1248756873696794
ACH-000208,-0.08174065856745877
ACH-000210,0.12601855554883
ACH-000211,0.3161030677159456
ACH-000215,0.1940445663776876
ACH-000221,0.2324356672294577
ACH-000222,0.10991897512533044
ACH-000223,0.023652528155717462
ACH-000226,0.1007617250565855
ACH-000227,-0.033179591900086305
ACH-000228,-0.09366244912105837
ACH-000231,0.09256808994459573
ACH-000232,0.0545781029438179
ACH-000233,0.1741688495199362
ACH-000234,0.08119129668352346
ACH-000235,0.06833096432064051
ACH-000237,-0.1492760517217035
ACH-000238,0.002428043117297017
ACH-000242,0.037139189864548505
ACH-000243,0.31330506052736795
ACH-000244,0.4036353022833025
ACH-000246,0.12499228612086738
ACH-000248,0.08901313063095169
ACH-000250,-0.08144115191572388
ACH-000251,0.14114212615096694
ACH-000252,0.10248269084197667
ACH-000253,0.2701044142939579
ACH-000255,0.0026431485541240176
ACH-000256,-0.021760318388586025
ACH-000257,0.052287128190644815
ACH-000258,0.3668037839583253
ACH-000259,-0.034440841020608716
ACH-000260,0.13229800257913782
ACH-000261,0.14912723929083924
ACH-000262,0.2296394653745861
ACH-000263,-0.20437232659211524
ACH-000264,0.08052500733652229
ACH-000265,0.17636847647012013
ACH-000266,0.2753561457904555
ACH-000272,-0.02831079977098606
