,CCR10 (2826)
ACH-000004,-0.13360133872468044
ACH-000005,-0.3104964386789409
ACH-000007,0.20076631108893386
ACH-000009,-0.03742042495999018
ACH-000011,-0.16147654509396592
ACH-000012,-0.20792384380826376
ACH-000013,-0.12661763675632112
ACH-000014,-0.096282906132283
ACH-000015,0.036855205377627084
ACH-000017,-0.1949242223101247
ACH-000018,-0.3783671389399363
ACH-000019,-0.06287733764505582
ACH-000021,-0.01641950226168623
ACH-000022,-0.2423227953441365
ACH-000025,-0.15467151572606438
ACH-000028,0.13126682639301146
ACH-000030,-0.054435302677522494
ACH-000035,-0.3533336233942397
ACH-000036,-0.06269958905560617
ACH-000037,-0.12376280517824842
ACH-000039,0.16756953269512662
ACH-000040,-0.040005129278617935
ACH-000041,-0.1959868668457722
ACH-000042,-0.07365490491694889
ACH-000045,-0.2299386989338867
ACH-000047,-0.09081426566262536
ACH-000052,0.0930229648486834
ACH-000053,-0.07836993114289065
ACH-000054,-0.059722223943998926
ACH-000055,-0.26654547218979285
ACH-000060,-0.14824781382995475
ACH-000067,-0.15425596929458946
ACH-000070,-0.18717122866767896
ACH-000075,-0.058495177556728985
ACH-000078,0.0458512778404913
ACH-000082,-0.1092554852589283
ACH-000085,0.14180612400321432
ACH-000086,-0.16317450471716474
ACH-000087,0.046447108093977715
ACH-000092,-0.21332801204561205
ACH-000095,-0.11412837602162867
ACH-000097,-0.14147427978313615
ACH-000098,-0.2129172190129668
ACH-000099,-0.07392830959116516
ACH-000108,0.061872249519203525
ACH-000113,-0.0640338919878973
ACH-000116,-0.08696481486325278
ACH-000118,-0.04768795466841426
ACH-000120,-0.0875142853851128
ACH-000123,-0.1545806646059641
ACH-000127,-0.03637797690501491
ACH-000128,-0.3233537809493683
ACH-000132,-0.01884559299777293
ACH-000133,-0.1611544927720988
ACH-000137,-0.16700117816275656
ACH-000138,-0.1226975315446105
ACH-000142,-0.2845240405380699
ACH-000143,-0.21934020172842605
ACH-000146,-0.14237957645129487
ACH-000148,-0.09798257144645962
ACH-000150,-0.1617884219500344
ACH-000152,-0.11992603499295346
ACH-000153,-0.17644033111909585
ACH-000159,-0.03337359629792032
ACH-000160,-0.10671797070824003
ACH-000163,-0.21182092181382547
ACH-000167,-0.22185720638361506
ACH-000168,-0.04701749042931992
ACH-000169,-0.17966740790235505
ACH-000178,-0.07318609159974622
ACH-000183,-0.2304139224579917
ACH-000188,-0.27352403523677393
ACH-000189,-0.27864895578938664
ACH-000190,0.19924108253478284
ACH-000198,-0.0515466923172232
ACH-000203,-0.2288962795003307
ACH-000204,-0.13594816440947738
ACH-000206,0.04718998069750169
ACH-000207,-0.1417455465105788
ACH-000208,0.005076533005284536
ACH-000210,-0.04707441829656442
ACH-000211,-0.15381148606334966
ACH-000215,-0.09167588222104807
ACH-000221,-0.2182590036083064
ACH-000222,-0.2268485717154083
ACH-000223,-0.11797017757276412
ACH-000226,-0.08860847859474669
ACH-000227,-0.17386004919095874
ACH-000228,-0.2378776847225761
ACH-000231,-0.11111296755191384
ACH-000232,-0.12342918479626235
ACH-000233,-0.15693708911532914
ACH-000234,-0.17028634110324775
ACH-000235,-0.14474915547255038
ACH-000237,0.01291789114438125
ACH-000238,-0.2912978750477647
ACH-000242,-0.2956979277779886
ACH-000243,-0.24747539209463845
ACH-000244,-0.2731735541840464
ACH-000246,0.02455288045322755
ACH-000248,-0.21997569115972102
ACH-000250,-0.07668450810340904
ACH-000251,-0.2921732873462078
ACH-000252,0.04947981189360851
ACH-000253,-0.09988057149184157
ACH-000255,-0.17688753024660214
ACH-000256,-0.17685080346524498
ACH-000257,-0.08498076733797913
ACH-000258,-0.0990145466815218
ACH-000259,-0.19976942570023806
ACH-000260,-0.0076027940137296315
ACH-000261,-0.026091005795787225
ACH-000262,0.014922522919567591
ACH-000263,-0.04612728080150174
ACH-000264,-0.29737999286946365
ACH-000265,-0.12491709082529096
ACH-000266,-0.11791703337233445
ACH-000272,-0.0609585360607643
ACH-000274,-0.2818089965786339
ACH-000277,-0.007205692435342419
ACH-000278,-0.0797088866253789
ACH-000279,-0.04379212064202837
ACH-000280,-0.1219213775227478
ACH-000281,0.045941450225406674
ACH-000288,-0.168294902369622
ACH-000291,-0.04572415280247315
ACH-000293,0.01569487912979977
ACH-000294,-0.1608302508905356
ACH-000295,-0.2305475794673969
ACH-000296,-0.2445334323850179
ACH-000302,-0.12861603029088586
ACH-000304,0.002312028156079659
ACH-000307,-0.015121821089757088
ACH-000308,-0.27851714399078464
ACH-000310,-0.3230774725052879
ACH-000311,-0.07123048149944705
ACH-000312,-0.17727362935030294
ACH-000315,-0.15807053188934955
ACH-000316,-0.1340987547759074
ACH-000317,-0.20344267809291774
ACH-000318,-0.08066714947572162
ACH-000319,-0.0576463380055476
ACH-000320,-0.037673983783803135
ACH-000322,-0.2124204203025475
ACH-000323,-0.2645983789966961
ACH-000324,-0.1997020730259324
ACH-000329,-0.2370695332632303
ACH-000330,-0.03087789287738105
ACH-000331,-0.03486504679209048
ACH-000332,-0.07476120621008027
ACH-000334,-0.2060693492584722
ACH-000335,-0.10656336490951566
ACH-000336,-0.3524343982565705
ACH-000337,0.006384837940853929
ACH-000338,0.12236570680158625
ACH-000339,-0.1005518686287933
ACH-000341,-0.08448404694502909
ACH-000348,-0.07524964934920256
ACH-000350,-0.20228885112285375
ACH-000352,-0.03480831669455176
ACH-000356,-0.21228082541791812
ACH-000361,-0.016720975001101982
ACH-000362,-0.11065410922476523
ACH-000363,-0.11673481427829906
ACH-000364,-0.19958339703347608
ACH-000365,-0.09195832035126646
ACH-000366,-0.15060494398745802
ACH-000368,-0.13337354465962786
ACH-000374,-0.044072608979263836
ACH-000375,0.03947031921983738
ACH-000376,0.013094021439638871
ACH-000381,-0.0778347756474094
ACH-000383,-0.08742172030782916
ACH-000387,-0.000618493425500069
ACH-000389,-0.10478193525337016
ACH-000390,-0.08635936936969207
ACH-000393,-0.14855144464424555
ACH-000395,-0.2714231326984021
ACH-000396,-0.34076712496873524
ACH-000397,-0.08069298131792334
ACH-000401,-0.030148861988660142
ACH-000402,0.10429287361673366
ACH-000403,-0.09248355052543224
ACH-000404,-0.07586277007935903
ACH-000406,-0.02639467370265775
ACH-000407,0.053248041909152
ACH-000408,-0.3117270833663843
