,DCT (1638)
ACH-000277,-0.06889292743109424
ACH-000278,0.003787332072982789
ACH-000279,-0.1280237136798415
ACH-000280,-0.0015875551384200938
ACH-000281,0.007077771455485962
ACH-000288,-0.06576459626366442
ACH-000291,-0.08044095764678254
ACH-000293,-0.09444935783737499
ACH-000294,-0.09251024102222752
ACH-000295,0.05951820416587535
ACH-000296,0.032024658084336625
ACH-000302,-0.04773493744307539
ACH-000304,-0.022628321758961574
ACH-000307,0.03430124728312356
ACH-000308,-0.016999132614271082
ACH-000310,-0.10942178012416083
ACH-000311,-0.07798550720282756
ACH-000312,-0.1102594540766436
ACH-000315,0.028573752388962995
ACH-000316,-0.2534258557049002
ACH-000317,0.010253171948532092
ACH-000318,-0.011021510942761577
ACH-000319,0.0020306674014618645
ACH-000320,-0.01205781867901277
ACH-000322,-0.045868601074666095
ACH-000323,0.005602129534665999
ACH-000324,-0.042007892019229734
ACH-000329,-0.046429098402509854
ACH-000330,0.015645159416401582
ACH-000331,0.031530563546339194
ACH-000332,-0.053632143937245864
ACH-000334,-0.17508716828838786
ACH-000335,0.017272428999709818
ACH-000336,-0.058459435677890075
ACH-000337,0.17653811088481255
ACH-000338,-0.2078260352644592
ACH-000339,0.03554631412998535
ACH-000341,0.03255280793541854
ACH-000348,0.013561538114898406
ACH-000350,-0.166532946060321
ACH-000352,-0.1052714528035663
ACH-000356,-0.115751729316953
ACH-000361,-0.15159803982237974
ACH-000362,-0.011497678569769514
ACH-000363,0.026952468389607718
ACH-000364,0.01538922121873518
ACH-000365,-0.03552314149819514
ACH-000366,-0.12297235350356045
ACH-000368,0.09429740181914424
ACH-000374,0.05279330546566843
ACH-000375,-0.03524842618701042
ACH-000376,-0.06453554206496538
ACH-000381,-0.10463080923262166
ACH-000383,-0.03529721367238838
ACH-000387,-0.07985595630134805
ACH-000389,-0.02231611573091761
ACH-000390,-0.01793071339941316
ACH-000393,-0.03548979260754837
ACH-000395,-0.07492941756950221
ACH-000396,0.04607853779179615
ACH-000397,-0.02872060732287922
ACH-000401,0.026924537458741828
ACH-000402,0.21508131445372106
ACH-000403,-0.1047745140745467
ACH-000404,-0.1756492379312739
ACH-000406,-0.03551443467762025
ACH-000407,-0.008137890952273111
ACH-000408,-0.06215684928720493
ACH-000410,-0.013717377607400057
ACH-000411,0.014588429672807848
ACH-000414,-0.0547329983963799
ACH-000415,-0.030572223869001512
ACH-000416,-0.014890759698897587
ACH-000420,-0.02596416852906432
ACH-000421,0.002773469363036849
ACH-000424,0.05345237455752614
ACH-000425,0.0048385069287171295
ACH-000426,-0.10002303189229993
ACH-000427,0.1048825521821598
ACH-000433,0.031074067429739005
ACH-000435,-0.1915161115730488
ACH-000436,0.06762714036874136
ACH-000444,0.04834123254245444
ACH-000445,-0.06459875138812181
ACH-000448,-0.015126403208756856
ACH-000450,-0.06262708835594932
ACH-000452,0.014734438867366712
ACH-000454,0.02819012710802172
ACH-000458,0.09351929815287156
ACH-000459,-0.016221392948793018
ACH-000460,-0.08249377344717386
ACH-000461,-0.03479131555415785
ACH-000463,-0.11350331669013684
ACH-000464,0.05646285207156297
ACH-000466,-0.024917453323987097
ACH-000467,-0.0062097207077720365
ACH-000468,-0.07879163608674783
ACH-000469,0.034998611649022474
ACH-000470,0.06801882388999099
ACH-000471,-0.07119683607388598
ACH-000472,-0.015402747408590382
ACH-000473,-0.06350375668577339
ACH-000475,-0.07931766520687991
ACH-000476,0.008352820039513091
ACH-000477,0.06346782463688758
ACH-000479,0.15428671043541248
ACH-000480,0.10092171802420584
ACH-000481,-0.08632822041116696
ACH-000483,0.05092122417764172
ACH-000484,0.07183685314513139
ACH-000485,-0.05495749591902877
ACH-000486,0.051112611524251915
ACH-000487,-0.10473961627443122
ACH-000488,0.0033244061785723893
ACH-000490,-0.027863419313976644
ACH-000491,-0.09862317126835636
ACH-000495,0.060652385366833164
ACH-000496,-0.05583849733572119
ACH-000499,0.01319079509267072
ACH-000500,-0.21304849063265352
ACH-000502,0.04072389194629498
ACH-000503,-0.27846700766630383
ACH-000505,-0.052616033072497424
ACH-000507,0.003458062850796144
ACH-000510,-0.018684992865134427
ACH-000511,-0.02500218909946984
ACH-000512,0.23178361175495235
ACH-000516,0.06467416691273174
ACH-000517,-0.05543218945720956
ACH-000518,-0.050301134886516205
ACH-000520,-0.0448511375543621
ACH-000521,-0.17219707025768904
ACH-000522,0.018158251152163244
ACH-000524,-0.15820814755860646
ACH-000527,-0.04012631794988348
ACH-000528,-0.00934558815034127
ACH-000537,-0.05529394322585812
ACH-000541,0.07140717577144991
ACH-000542,-0.04789367782753184
ACH-000544,-0.07105856934691396
ACH-000545,-0.008615725022218801
ACH-000547,0.009372860686671591
ACH-000548,-0.055428820680604465
ACH-000549,0.09462419313340273
ACH-000550,-0.0655681291272112
ACH-000552,-0.017544598652577962
ACH-000556,-0.08270749421982188
ACH-000557,-0.22145112225161787
ACH-000569,-0.05981017731158269
ACH-000570,0.12229858421003598
ACH-000571,0.013525508430172604
ACH-000573,-0.11408360144169402
ACH-000576,-0.07188053963650465
ACH-000579,-0.019368799777497937
ACH-000580,-0.16041916251927787
ACH-000584,-0.003956929653350165
ACH-000585,-0.059351038212650135
ACH-000588,0.047610249751923406
ACH-000589,-0.05369951575165588
ACH-000591,-0.1754518755544138
ACH-000593,-0.059820142604211785
ACH-000600,-0.09928080201370733
ACH-000601,0.02411427444159512
ACH-000605,-0.028577076964620432
ACH-000606,-0.02297939745833831
ACH-000608,-0.02157545677407927
ACH-000614,-0.09508210162561603
ACH-000616,-0.05121440624953042
ACH-000618,0.08554107891382544
ACH-000619,0.03809256280922082
ACH-000620,0.02392196643915336
ACH-000621,-0.043345012924294525
ACH-000622,-0.18186362032585546
ACH-000623,-0.1988515113326109
ACH-000624,-0.05644250662028085
ACH-000627,0.007774432601630419
ACH-000630,0.05948845460498552
ACH-000631,0.050192596340019734
ACH-000632,0.043736948747840204
ACH-000633,-0.005619383217074354
ACH-000637,-0.13747838715915536
ACH-000638,0.029517677991873412
ACH-000646,-0.119027038144205
ACH-000647,0.019433335149942936
ACH-000648,-0.015128847414346015
ACH-000649,-0.02677122835356448
ACH-000651,-0.08084332163038853
ACH-000652,-0.2784113811474648
ACH-000653,0.05158113681641181
ACH-000657,-0.07748857506690901
ACH-000658,-0.045743628564943566
ACH-000661,0.053918475492415435
ACH-000662,-0.12218252195036025
ACH-000663,-0.10829984305756253
ACH-000665,-0.1034604670359992
ACH-000671,-0.10916746845173328
ACH-000672,0.26100990560192755
ACH-000673,0.002645846284854688
ACH-000676,0.0009291490231880946
ACH-000677,0.038697526107604366
ACH-000681,0.011947949834419257
ACH-000683,-0.011722402502464094
ACH-000684,-0.024778866095598536
ACH-000688,-0.19551847824171986
ACH-000693,-0.03743556827898771
ACH-000694,0.05102891760804596
ACH-000695,-0.2529265471487765
ACH-000696,-0.002400400197716492
ACH-000697,0.050984434962744005
ACH-000699,-0.02046380310823953
ACH-000701,-0.03315047996351237
ACH-000706,-0.055343527007513056
ACH-000711,-0.04376825585446623
ACH-000713,0.025562735904806764
ACH-000714,-0.041991971424525085
ACH-000718,0.12352004285347608
ACH-000720,-0.043874631658140456
ACH-000721,0.06249823483309594
ACH-000724,-0.3317273381819626
ACH-000725,0.07534230495954125
ACH-000732,0.12969303081346625
ACH-000734,-0.05451586593353852
ACH-000735,-0.006768954420394712
ACH-000736,0.026391393787781037
ACH-000738,0.049029459222533565
ACH-000746,-0.06653216432643169
ACH-000747,-0.025831091400273384
ACH-000748,0.00905432136171618
ACH-000753,-0.05580926512901063
ACH-000756,-0.11629380602966136
ACH-000757,-0.047344471316988386
ACH-000758,0.057825533349883426
ACH-000760,-0.0951571735527404
ACH-000762,0.07371647199510653
ACH-000763,-0.12260738059970545
ACH-000764,0.261487027670666
ACH-000765,-0.12141182355890745
ACH-000766,-0.10510026978632593
ACH-000767,-0.08239970189695181
ACH-000768,0.0544383954151956
ACH-000769,-0.0006917676576703367
ACH-000770,-0.1522369293663981
ACH-000771,-0.056092173522175916
ACH-000773,-0.02724566225961193
ACH-000776,0.06637401146251169
ACH-000777,0.04486699960363096
ACH-000778,-0.05114932282980607
ACH-000781,0.004005094628519846
ACH-000782,-0.007339746118026803
ACH-000783,-0.0014800424592252544
ACH-000784,0.027505251233270814
ACH-000785,-0.061805929118935336
ACH-000787,-0.028479536882899857
ACH-000788,-0.005397944366145357
ACH-000791,-0.055884215601899614
ACH-000792,0.03650640960689285
ACH-000794,0.046037250792630414
ACH-000796,0.006745356004623129
ACH-000798,0.04394186877281573
ACH-000799,0.029376813891159637
ACH-000800,0.02516590121141971
ACH-000802,-0.1386400905627743
ACH-000804,0.002692895098860923
ACH-000805,0.05931101910315827
ACH-000809,-0.032255947987663486
ACH-000810,-0.05850753845756398
ACH-000811,-0.031572579411196934
ACH-000817,-0.004099230093719244
ACH-000819,0.02563722378061716
ACH-000820,-0.020020548155926042
ACH-000821,-0.028752471206506463
ACH-000822,-0.019640180046087474
ACH-000823,0.007949319030607709
ACH-000824,-0.0858965657760465
ACH-000827,0.025913920799847785
ACH-000829,0.002635411506047288
ACH-000831,-0.06596491368055038
ACH-000832,0.04589575610513876
ACH-000833,-0.1152994460006042
ACH-000834,-0.03747607403726979
ACH-000835,0.057456771047487414
ACH-000836,-0.04654180168746281
ACH-000837,-0.015754308283828074
ACH-000838,0.056357696681393975
ACH-000839,0.0005964622656120215
ACH-000840,-0.12674275634361734
ACH-000841,0.06141104253861857
ACH-000843,0.10688267878789227
ACH-000846,0.08632973133517162
ACH-000847,0.06283026681301628
ACH-000848,-0.016210609158461682
ACH-000849,-0.08374897357240957
ACH-000851,0.06092234885692036
ACH-000855,-0.01862352380706524
ACH-000856,-0.1124341071463402
ACH-000858,0.09051278057628397
ACH-000859,0.18021413916124648
ACH-000861,-0.13777784203175958
ACH-000862,-0.007860284580191682
ACH-000865,-0.13747012263763198
ACH-000866,0.13086248901249356
ACH-000867,0.022656345463755303
ACH-000869,0.059620582368324515
ACH-000872,-0.11715149068634086
ACH-000873,-0.030212113126577945
ACH-000876,0.07410205463293207
ACH-000878,0.0916132687594062
ACH-000880,0.047625889093641016
ACH-000881,0.06789512037139571
ACH-000882,-0.02588155555109574
ACH-000884,-0.12224327677593437
ACH-000885,-0.08600154844131559
ACH-000887,-0.04719436350411569
ACH-000889,0.03253327408342813
ACH-000896,0.053661564693225486
ACH-000898,0.004104374368158201
ACH-000900,0.08364476289316268
ACH-000901,-0.14351520404502574
ACH-000905,-0.044810313631600575
ACH-000906,-0.1407444542564875
ACH-000907,-0.053743404557136665
ACH-000910,0.009992866562471602
ACH-000911,-0.007034399088915145
ACH-000912,-0.053955873024520526
ACH-000913,0.02955608852418125
ACH-000915,-0.08863291836161298
ACH-000916,-0.06820104685359411
ACH-000917,0.023673590498727314
ACH-000920,0.2302438608201008
ACH-000921,0.05243177696132584
ACH-000924,-0.03240169529100617
ACH-000926,-0.05726799682184022
ACH-000928,-0.012396634842808296
ACH-000929,-0.17443351886857025
ACH-000932,-0.02990746560026038
ACH-000935,0.031582092577661564
ACH-000936,-0.019564848328646987
ACH-000937,0.010809597294900436
ACH-000938,-0.039622773604664034
ACH-000939,0.038701020820309705
ACH-000941,0.044993859695994114
ACH-000943,-0.05294044399770237
ACH-000946,-0.047139094306616086
ACH-000947,0.025992450231666967
ACH-000948,0.09141395998066956
ACH-000950,-0.006360616363056565
ACH-000953,-0.19251885485005504
ACH-000954,-0.2617169456198702
ACH-000957,0.06743593613589516
ACH-000958,-0.0068308258764262645
ACH-000960,-0.012930405143496693
ACH-000963,-0.050289740576034574
ACH-000968,0.07331938718152889
ACH-000969,-0.020007850105213932
ACH-000972,0.2939301004481888
ACH-000973,-0.026517001456302976
ACH-000974,-0.08385891285276435
ACH-000978,-0.13251943245480974
ACH-000984,0.11407698937174607
ACH-000986,0.046183278361898686
ACH-000988,-0.037262849636865235
ACH-000993,0.029066794560689942
ACH-000994,0.05587314390124102
ACH-000996,-0.17527390519693678
ACH-001001,0.03950005864146058
ACH-001020,-0.11426261911163925
ACH-001028,-0.02387818353042681
ACH-001031,-0.012733061925247384
ACH-001038,-0.10453682108897756
ACH-001048,0.007265952688057702
ACH-001050,-0.07799322339093366
ACH-001053,-0.15890683436951447
ACH-001054,-0.0833352972642796
ACH-001061,0.051884730533016
ACH-001067,-0.16426539343204113
ACH-001075,-0.02065874548706427
ACH-001096,-0.053826288235220524
ACH-001111,-0.04622622980767325
ACH-001119,-0.04401033527204516
ACH-001128,0.07576801350767914
ACH-001134,-0.02702306705867517
ACH-001151,-0.011697020266669392
ACH-001163,-0.04419640479567755
ACH-001164,-0.07579033413489979
ACH-001183,0.029493644280976082
ACH-001192,-0.189082455723948
ACH-001193,-0.14691069305801432
ACH-001196,-0.06479668739518499
ACH-001197,-0.09523265254342962
ACH-001205,-0.14099579816485228
ACH-001211,0.01018115156722208
ACH-001212,-0.15669469884131182
ACH-001228,-0.029568009900158176
ACH-001232,-0.07856275803934447
ACH-001239,-0.0344673988533478
ACH-001270,-0.015676227830850684
ACH-001274,-0.16070136538331006
ACH-001275,0.03598678102786993
ACH-001277,-0.05446436806885301
ACH-001278,-0.03315134262449977
ACH-001280,-0.10834634520493573
ACH-001283,-0.10835443796157716
ACH-001289,-0.049656857686003066
ACH-001300,-0.11494516486824193
ACH-001301,-0.17161924615718574
ACH-001302,-0.07698766718258596
ACH-001306,-0.009112088490510336
ACH-001318,-0.055486506456963465
ACH-001322,-0.1747481194855694
ACH-001328,-0.0015798886455753289
ACH-001332,0.15174902593636633
ACH-001336,-0.049679744895035
ACH-001346,-0.020055606200879227
ACH-001353,0.05862007979234043
ACH-001354,-0.005455071670676636
ACH-001367,0.002608242846544455
ACH-001368,-0.024628889084656956
ACH-001374,0.002494299795825492
ACH-001377,0.05291486981533159
ACH-001380,-0.08329370294469954
ACH-001391,-0.02294405783705867
ACH-001408,0.06945278182958264
ACH-001430,-0.2152847762722842
ACH-001431,-0.11843962557983465
ACH-001450,-0.12215929384255365
ACH-001496,-0.05513555498684949
ACH-001500,0.054875446337683535
ACH-001523,0.10093148391137426
ACH-001532,-0.013598867595889469
ACH-001550,-0.004024333928187635
ACH-001552,0.019324240861949026
ACH-001554,-0.052007571260953116
ACH-001654,-0.08845017738314916
ACH-001735,-0.01321648690730406
ACH-001736,-0.009291565485076316
ACH-001737,0.2546787485811364
ACH-001740,-0.1259240505631684
ACH-001745,-0.04936517582463079
ACH-001765,-0.0041243193763982645
