,CHSY3 (337876)
ACH-000004,-0.039998499501044685
ACH-000005,0.059354027490208384
ACH-000007,-0.09935302917217613
ACH-000009,-0.2105847271926764
ACH-000011,-0.044973670145936014
ACH-000012,-0.10053622049148224
ACH-000013,0.03007479654584293
ACH-000014,0.18067558672245326
ACH-000015,-0.10138639201267956
ACH-000017,-0.04819234004436692
ACH-000018,-0.10621707116422724
ACH-000019,0.010517859416671849
ACH-000021,-0.04691630721873724
ACH-000022,-0.08332736855517943
ACH-000025,0.0017833532242104272
ACH-000028,-0.06391077946668165
ACH-000030,0.0469124508954986
ACH-000035,-0.04455273788199583
ACH-000036,-0.004756552261568875
ACH-000037,-0.10194547803860347
ACH-000039,0.016382695840245754
ACH-000040,0.10622041486159838
ACH-000041,0.0006327989154885836
ACH-000042,-0.07134685172431228
ACH-000045,-0.10402914304843087
ACH-000047,0.037571243175097566
ACH-000052,-0.3347463762542009
ACH-000053,-0.07372692103530958
ACH-000054,-0.2513141164400507
ACH-000055,-0.16778185369659718
ACH-000060,-0.06318428301737718
ACH-000067,0.015662710340689282
ACH-000070,-0.08641159035284716
ACH-000075,0.09720645380790598
ACH-000078,0.08105620840265701
ACH-000082,0.032072561863061795
ACH-000085,-0.07788210156850615
ACH-000086,-0.06518654347393918
ACH-000087,0.07377678210464311
ACH-000092,0.01671209178911096
ACH-000095,-0.0014810731367238608
ACH-000097,0.015600098506794138
ACH-000098,-0.0015344181769221432
ACH-000099,-0.05357027078481186
ACH-000108,-0.0019900352370174988
ACH-000113,-0.12447348914724447
ACH-000116,0.09704066208046663
ACH-000118,0.002217506743799845
ACH-000120,0.06189117095551747
ACH-000123,0.07762811231020254
ACH-000127,-0.031257166834118354
ACH-000128,-0.2782742843648079
ACH-000132,0.05866807678513177
ACH-000133,0.024154557658555745
ACH-000137,-0.3412501831438098
ACH-000138,-0.010083773849664288
ACH-000142,0.008114337076043608
ACH-000143,-0.16165678183817989
ACH-000146,-0.05341578701526812
ACH-000148,-0.1086948843211818
ACH-000150,-0.2742651950463182
ACH-000152,-0.0352864316413108
ACH-000153,0.2458766513771821
ACH-000159,-0.14227965341292625
ACH-000160,0.01158163255170256
ACH-000163,0.06935184590006396
ACH-000167,-0.20638781371468928
ACH-000168,-0.08093500309767239
ACH-000169,-0.0726871502668213
ACH-000178,0.024755062340624585
ACH-000183,-0.062472054539204014
ACH-000188,0.03212964844915118
ACH-000189,-0.2080984276617593
ACH-000190,0.049683231249629034
ACH-000198,-0.11461331729513695
ACH-000203,-0.05778386506211605
ACH-000204,-0.12101689216677695
ACH-000206,-0.029302394735448756
ACH-000207,-0.041101960064929416
ACH-000208,-0.26062481353648675
ACH-000210,0.05877087132309852
ACH-000211,-0.10151510158501856
ACH-000215,-0.030840383448397426
ACH-000221,-0.023089973314375328
ACH-000222,0.014060951205077266
ACH-000223,-0.08274598237991744
ACH-000226,-0.02810167410254116
ACH-000227,-0.008579346717379902
ACH-000228,0.041391044119797916
ACH-000231,-0.04143529711752834
ACH-000232,-0.17995560967154506
ACH-000233,-0.08909219093228253
ACH-000234,-0.11141752455554216
ACH-000235,0.013874671577015798
ACH-000237,0.04246565376019503
ACH-000238,-0.009437755895245065
ACH-000242,0.07732983646827675
ACH-000243,-0.02333317632932788
ACH-000244,0.06679550697388424
ACH-000246,-0.03711252101672216
ACH-000248,0.030739077215480574
ACH-000250,-0.08203959392734236
ACH-000251,-0.014163875632425585
ACH-000252,-0.06401184586806129
ACH-000253,0.05680208412364105
ACH-000255,-0.013400164940991005
ACH-000256,-0.1945229552967168
ACH-000257,-0.09515780984801034
ACH-000258,-0.08675659535621606
ACH-000259,0.00480191123765481
ACH-000260,-0.05067052502048661
ACH-000261,-0.05022574174592608
ACH-000262,0.06551180500665668
ACH-000263,-0.0625126990481966
ACH-000264,-0.01902316701795097
ACH-000265,0.02850040479255696
ACH-000266,-0.023828354165154598
ACH-000272,0.06495510513975028
ACH-000274,0.039002210918562964
ACH-000277,0.02124554771757408
ACH-000278,0.061646920908326075
ACH-000279,-0.13961999055627458
ACH-000280,0.08552357494322173
ACH-000281,0.04322099481349049
ACH-000288,0.021929300839510137
ACH-000291,-0.16412150662760097
ACH-000293,-0.04867284476414371
ACH-000294,0.11031628457800988
ACH-000295,-0.04271689638020136
