,CABP4 (57010)
ACH-000624,-0.30104659590614224
ACH-000627,-0.07513114840691837
ACH-000630,-0.2968540827481987
ACH-000631,-0.027691062512652475
ACH-000632,-0.3789313697844696
ACH-000633,-0.2044514220435372
ACH-000637,-0.3693234166139155
ACH-000638,-0.3559457827395078
ACH-000646,-0.3408536051468672
ACH-000647,-0.2828010470517866
ACH-000648,-0.2027112055455987
ACH-000649,-0.19735851283027486
ACH-000651,-0.33672129905813675
ACH-000652,-0.4839969223999789
ACH-000653,-0.13322666467991226
ACH-000657,-0.2639078704889033
ACH-000658,-0.2188760691029731
ACH-000661,-0.5263177017575665
ACH-000662,-2.7089704854302235e-05
ACH-000663,-0.3668170851692381
ACH-000665,-0.4556760494881797
ACH-000671,-0.33434187749909083
ACH-000672,-0.6706712073069117
ACH-000673,-0.2341292405739601
ACH-000676,-0.1957872427985993
ACH-000677,-0.3286182479563773
ACH-000681,-0.2883437754074492
ACH-000683,-0.3242729117364056
ACH-000684,-0.2415320150363008
ACH-000688,-0.27950592820059283
ACH-000693,-0.3092848679609298
ACH-000694,-0.4357089543996456
ACH-000695,-0.4674667592567873
ACH-000696,-0.24328782345383
ACH-000697,-0.2985240948468192
ACH-000699,-0.13393570559288073
ACH-000701,-0.4051973075177596
ACH-000706,-0.23073046538951664
ACH-000711,-0.2153878915275892
ACH-000713,-0.2657567662508797
ACH-000714,-0.35202437930473224
ACH-000718,-0.165582146930877
ACH-000720,-0.2155056653713472
ACH-000721,-0.19319054190459448
ACH-000724,-0.2781919582648255
ACH-000725,-0.2369206428778026
ACH-000732,-0.6003494600770682
ACH-000734,-0.4773271976820541
ACH-000735,-0.328361596929984
ACH-000736,-0.4687048322459375
ACH-000738,-0.22902478200040596
ACH-000746,-0.18890984782738834
ACH-000747,-0.2255968292711941
ACH-000748,-0.4945488100278977
ACH-000753,-0.1483496930194633
ACH-000756,-0.4227383015153257
ACH-000757,-0.4383169110471439
ACH-000758,-0.26134045409647033
ACH-000760,-0.2524379448668387
ACH-000762,-0.2703920338339962
ACH-000763,-0.14476297432666585
ACH-000764,-0.4651093802771554
ACH-000765,-0.4710112841100193
ACH-000766,-0.1916715685629516
ACH-000767,-0.2051470462242378
ACH-000768,-0.15720090105778026
ACH-000769,-0.3613225970315359
ACH-000770,-0.20568910066516255
ACH-000771,-0.2619855209187396
ACH-000773,-0.11209420976028243
ACH-000776,-0.07230352308057204
ACH-000777,-0.24365189639985554
ACH-000778,-0.2968096056588843
ACH-000781,-0.19968337385744725
ACH-000782,-0.2930716383912665
ACH-000783,-0.362893288462736
ACH-000784,-0.1851537467458836
ACH-000785,-0.2255434073398063
ACH-000787,-0.29988109290970705
ACH-000788,-0.28803898089771185
ACH-000791,-0.171342053241425
ACH-000792,-0.2863240584904305
ACH-000794,-0.38320270281514623
ACH-000796,-0.2745990186838149
ACH-000798,-0.6502797422065999
ACH-000799,-0.1447701056221456
ACH-000800,-0.3345197896620946
ACH-000802,-0.5453434723539123
ACH-000804,-0.31119314594640185
ACH-000805,-0.6124559437853773
ACH-000809,-0.2460493976129774
ACH-000810,-0.43556423852903225
ACH-000811,-0.2207289423643487
ACH-000817,-0.027541671388830857
ACH-000819,-0.3542281663966481
ACH-000820,-0.41054747434922106
ACH-000821,-0.18731706201930426
ACH-000822,-0.33468865794596003
ACH-000823,-0.3336658889490796
ACH-000824,-0.2334571838936547
ACH-000827,-0.24506540056098666
ACH-000829,-0.29432994928006906
ACH-000831,-0.38282165482335584
ACH-000832,-0.32271867966543993
ACH-000833,-0.20409664142309072
ACH-000834,-0.4473921757635572
ACH-000835,-0.16040502837864484
ACH-000836,-0.279958742068722
ACH-000837,-0.32078938394617657
ACH-000838,-0.2827482122985203
ACH-000839,-0.4849517972516338
ACH-000840,-0.307240940924133
ACH-000841,-0.19947029726752244
ACH-000843,-0.3535306317298545
ACH-000846,-0.26646416966877684
ACH-000847,-0.2422051397502549
ACH-000848,-0.4435195660601613
ACH-000849,-0.15185617475381127
ACH-000851,-0.09721086182609706
ACH-000855,0.06648099804985891
ACH-000856,-0.21469229811106952
ACH-000858,-0.07218030895636902
ACH-000859,-0.09656678560421546
ACH-000861,-0.4639400288011659
ACH-000862,-0.14052750167833125
ACH-000865,-0.3764735580571046
ACH-000866,-0.298972031591285
ACH-000867,-0.26636053255577297
ACH-000869,-0.2850736670044837
ACH-000872,-0.4009921809488217
ACH-000873,-0.5341838139098182
ACH-000876,-0.4331203611169971
ACH-000878,-0.1086590350274236
ACH-000880,-0.4921956729831176
ACH-000881,-0.2376952906999797
ACH-000882,-0.20267370066626447
ACH-000884,-0.1337000848575116
ACH-000885,-0.24136920320130376
ACH-000887,-0.3297712291388373
ACH-000889,-0.2337529094251844
ACH-000896,-0.3247176191666576
ACH-000898,-0.2392488211506446
ACH-000900,-0.3784384259093484
ACH-000901,-0.4256286303503128
ACH-000905,-0.2269976058085923
ACH-000906,-0.2616784190781424
ACH-000907,-0.10035711940423388
ACH-000910,-0.3562864408350145
ACH-000911,-0.36641784907400304
ACH-000912,-0.3009107313804041
ACH-000913,-0.4122413063432254
ACH-000915,-0.32115721460599633
ACH-000916,-0.9145433840811268
ACH-000917,-0.4990577056077582
ACH-000920,-0.04382595631259482
ACH-000921,-0.2948190094157103
ACH-000924,-0.18857104292061191
ACH-000926,-0.2692009018894137
ACH-000928,-0.2562017562286661
ACH-000929,-0.3790119324235628
ACH-000932,-0.2029680192541368
ACH-000935,-0.41911342958685255
ACH-000936,-0.3141447650498642
ACH-000937,-0.33217367811163045
ACH-000938,-0.2532537790037777
ACH-000939,-0.3538461307332681
ACH-000941,-0.31963865154940524
ACH-000943,-0.2332556788892205
ACH-000946,-0.3668718577462086
ACH-000947,-0.3678405938335474
ACH-000948,-0.38331146405191774
ACH-000950,-0.22113461421893235
ACH-000953,-0.2620390606181625
ACH-000954,-0.23563171381997425
ACH-000957,-0.3322651607454008
ACH-000958,-0.2456495912673225
ACH-000960,-0.24223105823448995
ACH-000963,-0.2159388183754153
ACH-000968,-0.1898767048295828
ACH-000969,-0.5123109271892332
ACH-000972,-0.5974887635207945
ACH-000973,-0.2344436808422052
ACH-000974,-0.22077507583136632
ACH-000978,0.053483307208778544
ACH-000984,-0.4634475245022785
ACH-000986,-0.04378271827836104
ACH-000988,-0.3054886697870801
ACH-000993,-0.21915822411744204
ACH-000994,-0.30605535166808423
ACH-000996,-0.4073059406423222
ACH-001001,-0.2432810491219887
ACH-001020,-0.2504190184757522
ACH-001028,-0.3053323133821033
ACH-001031,-0.2735037579611193
ACH-001038,-0.2350022283974245
ACH-001048,-0.2853164275810712
ACH-001050,-0.2934920484656981
ACH-001053,-0.1808692758946051
ACH-001054,-0.4186591571813038
ACH-001061,-0.3256240170468013
ACH-001067,-0.3082525146314495
ACH-001075,-0.18770776680096204
ACH-001096,-0.24651626707976415
ACH-001111,-0.26919647648128625
ACH-001119,-0.2979703623400832
ACH-001128,-0.3043549725630925
ACH-001134,-0.1316050636680011
ACH-001151,-0.2569286147735636
ACH-001163,-0.2424824049048544
ACH-001164,-0.15890033175050647
ACH-001183,-0.3127438476204146
ACH-001192,-0.2862187107955697
ACH-001193,-0.546292053803351
ACH-001196,-0.1966562837480012
ACH-001197,-0.19041730768647186
ACH-001205,-0.2300065779386205
ACH-001211,-0.4740812321837538
ACH-001212,-0.189544712592494
ACH-001228,-0.3280997270753181
ACH-001232,-0.3877517094607049
ACH-001239,-0.2659335765072073
ACH-001270,-0.11522809222678408
ACH-001274,-0.32241385449779403
ACH-001275,-0.29402170581358195
ACH-001277,-0.2340974712069091
ACH-001278,-0.3801853158741016
ACH-001280,-0.2314287545466221
ACH-001283,-0.3759706331785003
ACH-001289,-0.3071904738207777
ACH-001300,-0.5445792331028293
ACH-001301,-0.3140469465199484
ACH-001302,-0.40019272353824775
ACH-001306,-0.2423036765667761
ACH-001318,-0.3882027802354209
ACH-001322,-0.454756740072301
ACH-001328,-0.3406933708676681
ACH-001332,-0.2714667277719072
ACH-001336,-0.38723289014721135
ACH-001346,-0.317425442920866
ACH-001353,-0.3621173046227629
ACH-001354,-0.20799675549195626
ACH-001367,-0.4523028566468463
ACH-001368,-0.2274603632380685
ACH-001374,-0.3937198710362645
ACH-001377,-0.3733190175557128
ACH-001380,-0.3240899431801825
ACH-001391,-0.3467790457059842
ACH-001408,-0.2255493836048908
ACH-001430,-0.02424245289744228
ACH-001431,-0.4164956099229397
ACH-001450,-0.2882395343612353
ACH-001496,-0.3282334589662184
ACH-001500,-0.27167310094372343
ACH-001523,-0.1044309699745801
ACH-001532,-0.2480752479115193
ACH-001550,-0.5062871570478203
ACH-001552,-0.3631529846309165
ACH-001554,-0.31558462830932305
ACH-001654,-0.3473474273734096
ACH-001735,-0.22920180687448866
ACH-001736,-0.1033545940857633
ACH-001737,-0.2296722463073235
ACH-001740,-0.2309232767559713
ACH-001745,-0.18345123233373328
ACH-001765,-0.13951500066820072
