,RTN4RL2 (349667)
ACH-000302,-0.1787887568034457
ACH-000304,-0.20701045975596588
ACH-000307,-0.14507528344633452
ACH-000308,-0.30928840610558384
ACH-000310,-0.031735370936318875
ACH-000311,-0.10835172312605976
ACH-000312,-0.20889464256428766
ACH-000315,-0.2763866173946623
ACH-000316,-0.2570594370381269
ACH-000317,-0.3637974915461797
ACH-000318,-0.4284639748794934
ACH-000319,-0.18943078900152788
ACH-000320,-0.10470457292561099
ACH-000322,-0.08581677358775623
ACH-000323,-0.18551816075686625
ACH-000324,-0.15836249884877585
ACH-000329,-0.02619162002219785
ACH-000330,-0.0703103523151537
ACH-000331,-0.3258028967816347
ACH-000332,-0.1532435726116151
ACH-000334,-0.07085721895589431
ACH-000335,-0.21660159898426495
ACH-000336,-0.004724186851978767
ACH-000337,-0.18133268406672
ACH-000338,-0.07826679406318604
ACH-000339,-0.1149295317344187
ACH-000341,-0.2337130571381872
ACH-000348,-0.07697498910887733
ACH-000350,-0.07241999293372897
ACH-000352,-0.15491131551729315
ACH-000356,-0.1708882522254431
ACH-000361,-0.16911076525728347
ACH-000362,-0.14822574967729846
ACH-000363,-0.2162995000482179
ACH-000364,-0.1858805727360245
ACH-000365,-0.16121684270902434
ACH-000366,-0.44084905030024496
ACH-000368,-0.15279383360658294
ACH-000374,-0.1734360496324665
ACH-000375,-0.05162283991231807
ACH-000376,-0.22575988308348285
ACH-000381,-0.15025178821582266
ACH-000383,-0.07615278373680825
ACH-000387,-0.11752401716284434
ACH-000389,-0.1946470113322399
ACH-000390,-0.09862224772442794
ACH-000393,-0.1466394573292608
ACH-000395,-0.11160038886231503
ACH-000396,-0.13307711317407933
ACH-000397,-0.1980228852656676
ACH-000401,-0.06862610747513376
ACH-000402,-0.2640244997257597
ACH-000403,-0.11877026788453862
ACH-000404,-0.2400517676174785
ACH-000406,-0.19609105553053735
ACH-000407,-0.10488843571226274
ACH-000408,-0.5080962832956128
ACH-000410,-0.2592435674786751
ACH-000411,-0.10367030921282934
ACH-000414,-0.1923895375570314
ACH-000415,-0.3311905286991894
ACH-000416,-0.09681824769652277
ACH-000420,-0.19225670257620556
ACH-000421,-0.11797629324040555
ACH-000424,-0.3291502255393804
ACH-000425,-0.09002515719325759
ACH-000426,-0.135634851711467
ACH-000427,-0.14650820903081913
ACH-000433,-0.3891573702791261
ACH-000435,-0.4302666363372797
ACH-000436,-0.12398694215637485
ACH-000444,-0.19938320118339845
ACH-000445,-0.20110843588004051
ACH-000448,-0.2386634006936581
ACH-000450,-0.08577809076785105
ACH-000452,-0.1999851795167656
ACH-000454,-0.09385056505718564
ACH-000458,-0.19022193674464435
ACH-000459,-0.23365731051926966
ACH-000460,-0.08341403230646809
ACH-000461,-0.10780682886143828
ACH-000463,-0.25481507277361704
ACH-000464,-0.18738095013816614
ACH-000466,-0.08379269522034061
ACH-000467,-0.2276588529644666
ACH-000468,-0.30814496772361705
ACH-000469,-0.022611901251066255
ACH-000470,-0.12327216547935844
ACH-000471,-0.20435601042436013
ACH-000472,-0.12283346740657365
ACH-000473,-0.07486682733404679
ACH-000475,-0.1961530479091096
ACH-000476,-0.20415397656762505
ACH-000477,-0.3835611175399563
ACH-000479,-0.12129841168529998
ACH-000480,-0.4772071221438848
ACH-000481,-0.19517503381558607
ACH-000483,-0.3967107807427541
ACH-000484,-0.09719997288439662
ACH-000485,-0.34814674366394915
ACH-000486,-0.14674933382256825
ACH-000487,-0.20283795871824709
ACH-000488,-0.1408084584708874
ACH-000490,-0.2408087281702363
ACH-000491,-0.11792226326522355
ACH-000495,-0.10750660073885276
ACH-000496,-0.3410280996552631
ACH-000499,-0.1462776417283009
ACH-000500,-0.15369362134074085
ACH-000502,-0.19309064759808126
ACH-000503,-0.2673800424954238
ACH-000505,-0.14472941539163073
ACH-000507,-0.11408035292144204
ACH-000510,-0.18590198322781312
ACH-000511,-0.1803249210161007
ACH-000512,-0.2198825412808295
ACH-000516,-0.07544807294283043
ACH-000517,-0.1871066121331164
ACH-000518,-0.14231680443500466
ACH-000520,-0.24734085371117145
ACH-000521,-0.12552228491677586
ACH-000522,-0.21973958146408185
ACH-000524,-0.182996300372204
ACH-000527,-0.16648807420836315
ACH-000528,-0.1803826190473401
ACH-000537,-0.11616716276854212
ACH-000541,-0.05549998853754957
ACH-000542,-0.1483998468115371
ACH-000544,-0.04095652319612296
ACH-000545,-0.2779130356040511
ACH-000547,-0.3291931059417726
ACH-000548,-0.2063402526300747
ACH-000549,-0.15045375644765588
ACH-000550,-0.09828590369737354
ACH-000552,-0.08073277340529354
ACH-000556,-0.13010997801613233
ACH-000557,-0.03118286628201405
ACH-000569,-0.12732095568512986
ACH-000570,-0.16034300169226365
ACH-000571,-0.19542573873495508
ACH-000573,-0.20984793463148785
ACH-000576,-0.2530435775997324
ACH-000579,-0.08386753781699073
ACH-000580,-0.26380358499132744
ACH-000584,-0.04929454112136755
ACH-000585,-0.18762241359213228
ACH-000588,-0.08666928887640472
ACH-000589,-0.18243081051505464
ACH-000591,-0.15901036774461288
ACH-000593,-0.08832803632283195
ACH-000600,-0.3212481338884997
ACH-000601,-0.16298071627480815
ACH-000605,-0.29436465560741754
ACH-000606,-0.3817834720427741
ACH-000608,-0.2652888513442028
ACH-000614,-0.36856189177427867
ACH-000616,-0.15650758363122425
ACH-000618,-0.4663852474984162
ACH-000619,-0.24101515388246686
ACH-000620,0.030656230814571406
ACH-000621,-0.21092554053733592
ACH-000622,-0.10782461544951248
ACH-000623,-0.22601143898426615
ACH-000624,-0.2407256827892103
ACH-000627,-0.08010685730113418
ACH-000630,-0.25373789625960314
ACH-000631,-0.334494873560252
ACH-000632,-0.17442189794185736
ACH-000633,-0.14397957323327462
ACH-000637,-0.3306350959510237
ACH-000638,-0.1856739593974534
ACH-000646,-0.10038369864618303
ACH-000647,-0.21316712878003807
ACH-000648,-0.24840982181479485
ACH-000649,-0.07498709500429063
ACH-000651,-0.06102299991958195
ACH-000652,-0.07389958307945649
ACH-000653,-0.17054187974760252
ACH-000657,-0.2760084518064049
ACH-000658,-0.117971610181592
ACH-000661,-0.3154340312794036
ACH-000662,-0.11370494362857232
ACH-000663,-0.07251042513340697
ACH-000665,-0.20734113444272084
ACH-000671,-0.07329541970805838
ACH-000672,0.006794271712160132
ACH-000673,-0.14406578597675854
ACH-000676,-0.1387147466772566
ACH-000677,-0.06583555692816148
ACH-000681,-0.10584618751304108
ACH-000683,-0.1250695751582329
ACH-000684,-0.2410145973626753
ACH-000688,-0.09530999115391996
ACH-000693,-0.2815890697708813
ACH-000694,-0.25789186650544177
ACH-000695,-0.1452903626561085
ACH-000696,-0.1774557690791447
ACH-000697,-0.07504326611573135
ACH-000699,-0.16770899915096202
ACH-000701,-0.057877024237732
ACH-000706,-0.10720665831351536
ACH-000711,-0.12631831039286964
ACH-000713,-0.2617282612072631
ACH-000714,-0.0989015671083042
ACH-000718,-0.17906797482211215
ACH-000720,-0.1831436051859384
ACH-000721,-0.21587772119795487
ACH-000724,-0.16975931385388374
ACH-000725,-0.1089242330730798
ACH-000732,-0.3341676907401045
ACH-000734,-0.07731280599885973
ACH-000735,-0.2719333175746557
ACH-000736,-0.4710641933377847
ACH-000738,-0.25518860115418524
ACH-000746,-0.15152418688369976
ACH-000747,-0.3111882757416659
ACH-000748,-0.26397758346290817
ACH-000753,-0.15503620826958567
ACH-000756,-0.3183261238226208
ACH-000757,-0.17375999751931942
ACH-000758,-0.16909657434104772
ACH-000760,-0.1604887514891985
ACH-000762,-0.10182553403139948
ACH-000763,-0.1587583619254671
ACH-000764,-0.18581577970254956
ACH-000765,-0.3365272566802126
ACH-000766,-0.15044182357994984
ACH-000767,0.0069576438921873434
ACH-000768,-0.13926406312881712
ACH-000769,-0.11427495009644935
ACH-000770,-0.07697172782524571
ACH-000771,-0.30318678953672806
ACH-000773,-0.029808137683232292
ACH-000776,-0.08438479466588647
ACH-000777,-0.0370247200442676
ACH-000778,-0.232343777375756
ACH-000781,-0.23173343502842356
ACH-000782,-0.0293888848219925
ACH-000783,-0.15522160439512678
ACH-000784,-0.09325933309049783
ACH-000785,-0.02460215227934091
ACH-000787,-0.05289940702881955
ACH-000788,-0.1374892881564942
ACH-000791,-0.2440378906410013
ACH-000792,-0.09138922567446084
ACH-000794,-0.3666584476224718
ACH-000796,-0.22298249271046672
ACH-000798,-0.15768434373877013
ACH-000799,-0.11393131449353627
ACH-000800,0.06151371948547876
ACH-000802,-0.21292179070332815
ACH-000804,-0.2317965842480964
ACH-000805,-0.15898645169948356
ACH-000809,-0.07499538230035456
ACH-000810,0.05148256798510628
ACH-000811,-0.21935553909190256
ACH-000817,-0.15025515217184016
ACH-000819,-0.2445650300713747
ACH-000820,-0.17029843097158462
ACH-000821,-0.1085856192953407
ACH-000822,-0.13963709803658245
ACH-000823,-0.2626785188746917
ACH-000824,-0.0871388375014654
ACH-000827,-0.18628511130452768
ACH-000829,-0.25399781002670035
ACH-000831,-0.19898639287283368
ACH-000832,-0.17358899952161236
ACH-000833,-0.0868043418895919
ACH-000834,-0.13508225461303378
ACH-000835,-0.1238288657577425
ACH-000836,-0.22051665128865933
ACH-000837,-0.18196436379858247
ACH-000838,-0.220327744266028
ACH-000839,-0.3942194076016469
ACH-000840,-0.26745208240547325
ACH-000841,-0.09983375505774406
ACH-000843,-0.2714808670571636
ACH-000846,-0.1793481668358395
ACH-000847,-0.17401485064316788
ACH-000848,-0.2111885579018611
ACH-000849,-0.08752685978026194
ACH-000851,-0.08519280828715653
ACH-000855,-0.12602165400876925
ACH-000856,-0.19936126504861615
ACH-000858,-0.13887736569250958
ACH-000859,-0.11543846434568247
ACH-000861,-0.2683106796983872
ACH-000862,-0.0347654213985415
ACH-000865,-0.180374522004752
ACH-000866,-0.2273015822215089
ACH-000867,-0.21172269267234545
ACH-000869,-0.1570776887420959
ACH-000872,-0.24700002096407986
ACH-000873,-0.0367369703326626
ACH-000876,-0.20680552277679
ACH-000878,-0.17471547475011234
ACH-000880,-0.12336418321326068
ACH-000881,-0.20245830348020816
ACH-000882,-0.12342139912591958
ACH-000884,0.05457644849961882
ACH-000885,-0.1008621902741644
ACH-000887,-0.3002152184042345
ACH-000889,-0.09019344964709196
ACH-000896,-0.16543745307192625
ACH-000898,-0.05975809310128327
ACH-000900,-0.21125771198889845
ACH-000901,-0.2743046889395261
ACH-000905,-0.03057978279139157
ACH-000906,-0.2456928195274665
ACH-000907,-0.021540635078659127
ACH-000910,-0.03276159117129361
ACH-000911,-0.17657231676308358
ACH-000912,-0.42238143304017794
ACH-000913,-0.13962407521897233
ACH-000915,-0.11114433535199623
ACH-000916,-0.21873808963092695
ACH-000917,-0.15953451373209174
ACH-000920,-0.12051215866914902
ACH-000921,-0.30067710186032176
ACH-000924,-0.08806083217938515
ACH-000926,0.0011697756170875645
ACH-000928,-0.1697169253140809
ACH-000929,-0.2167621479085545
ACH-000932,-0.10567658552300108
ACH-000935,-0.29713987427106625
ACH-000936,-0.08837616264236553
ACH-000937,-0.16261941617257833
ACH-000938,-0.21794981868829505
ACH-000939,-0.3468860402835584
ACH-000941,-0.1847621232469724
ACH-000943,-0.13746883837421334
ACH-000946,-0.07705069145306792
ACH-000947,-0.02778491251822476
ACH-000948,-0.23706884427439456
ACH-000950,-0.10952088466647587
ACH-000953,-0.21101655630679356
ACH-000954,0.011754463971415306
ACH-000957,-0.2194383402304998
ACH-000958,-0.016356659976323986
ACH-000960,-0.1818793048177
ACH-000963,-0.5072208005509924
ACH-000968,-0.18982434549953892
ACH-000969,-0.034298869056613085
ACH-000972,-0.4632158833681175
ACH-000973,-0.22140990104157604
ACH-000974,-0.1418838180494094
ACH-000978,-0.3981151368927776
ACH-000984,-0.10275899783925492
ACH-000986,-0.10296537986877476
ACH-000988,-0.2203121640520773
ACH-000993,-0.17289775582796338
ACH-000994,-0.033249483673281885
ACH-000996,-0.3049048603508057
ACH-001001,-0.13341439842766833
ACH-001020,-0.2582673651901563
ACH-001028,-0.17870402962706042
ACH-001031,-0.2571946515901856
ACH-001038,-0.18175241951025675
ACH-001048,-0.25690507310739963
ACH-001050,-0.13613307726112772
ACH-001053,-0.17236932268776475
ACH-001054,0.0002093519540159512
ACH-001061,-0.1923728022664003
ACH-001067,-0.12998158495789414
ACH-001075,-0.12914223840576886
ACH-001096,-0.046915543241526206
ACH-001111,-0.14719790654649256
ACH-001119,-0.15232580507802548
ACH-001128,-0.2715812008027371
ACH-001134,-0.29597687807620265
ACH-001151,-0.09491990165114206
ACH-001163,-0.16615505146838658
ACH-001164,0.013411960214426468
ACH-001183,-0.03890436946669108
ACH-001192,-0.0034575143755022288
ACH-001193,-0.2971807998059753
ACH-001196,-0.3034635433537698
ACH-001197,-0.2335991727019427
ACH-001205,-0.2362301757214625
ACH-001211,-0.11802165427440968
ACH-001212,-0.31580414592482764
ACH-001228,-0.05292703109957482
ACH-001232,-0.16378852234351735
ACH-001239,-0.051072804852205785
ACH-001270,-0.012267346460109728
ACH-001274,-0.09834465023069616
ACH-001275,-0.03324124118110953
ACH-001277,-0.07606232781649709
ACH-001278,-0.18596127794814665
ACH-001280,0.10033364280073864
ACH-001283,-0.12503146405206494
ACH-001289,-0.2356320390008345
ACH-001300,-0.11964153904104652
ACH-001301,-0.16746119583995234
ACH-001302,-0.1902879474264469
ACH-001306,-0.309267681974435
ACH-001318,-0.29120479798639903
ACH-001322,-0.20117778194781852
ACH-001328,-0.26203550362409994
ACH-001332,-0.14713450559813407
ACH-001336,-0.2569229832503331
ACH-001346,-0.267696478795394
ACH-001353,-0.12986263993931454
ACH-001354,-0.030152921657307707
ACH-001367,0.004274834153998188
ACH-001368,-0.22282534561621076
ACH-001374,-0.21008176433869896
ACH-001377,-0.08712611233138692
ACH-001380,-0.17698691359198462
ACH-001391,-0.22007874787897808
ACH-001408,-0.12566569113393475
ACH-001430,-0.1034455728036647
ACH-001431,-0.045889325461262204
ACH-001450,-0.16013454991867265
ACH-001496,-0.1858346638116903
ACH-001500,0.005639435437567906
ACH-001523,-0.2544179190646441
ACH-001532,-0.2840781770444897
ACH-001550,-0.2088818445660446
ACH-001552,-0.14000862272327458
ACH-001554,-0.2065315123271497
ACH-001654,-0.08803222934324287
ACH-001735,-0.03975312107643709
ACH-001736,-0.15814274957804778
ACH-001737,-0.3016713869784256
ACH-001740,-0.14730570649466787
ACH-001745,-0.18326365544958975
ACH-001765,-0.159353883925194
