,SAC3D1 (29901)
ACH-000004,0.2114704458256376
ACH-000005,-0.07461156951817771
ACH-000007,0.09168658139695647
ACH-000009,-0.0017794760690268796
ACH-000011,-0.01686788200518885
ACH-000012,0.006859579656443636
ACH-000013,-0.09594089233259294
ACH-000014,0.06489831016047327
ACH-000015,-0.11811055580686708
ACH-000017,0.08020647539759389
ACH-000018,0.16008677742936175
ACH-000019,-0.04360195053061676
ACH-000021,0.0029573640122987663
ACH-000022,0.06878861587247756
ACH-000025,-0.05010163139453786
ACH-000028,-0.08550925515788006
ACH-000030,-0.05908982033825477
ACH-000035,0.0005697510178389041
ACH-000036,-0.07447430786276879
ACH-000037,-0.009038273005678964
ACH-000039,0.06388553660234905
ACH-000040,0.060388306786788574
ACH-000041,-0.0959858276006481
ACH-000042,-0.01300340268660153
ACH-000045,0.05284932854504792
ACH-000047,0.1203226090057338
ACH-000052,0.08776426034604219
ACH-000053,0.08939398564789366
ACH-000054,0.054070150261680966
ACH-000055,-0.1024377782216258
ACH-000060,0.08791599819206845
ACH-000067,0.051108727165754084
ACH-000070,0.03856912640576781
ACH-000075,-0.4488695444061465
ACH-000078,0.026808290821838183
ACH-000082,-0.1806623057408882
ACH-000085,-0.03925638158558803
ACH-000086,-0.14902308719582805
ACH-000087,-0.03096411956067465
ACH-000092,0.02704940800099824
ACH-000095,0.048086860504617183
ACH-000097,-0.024536207502560328
ACH-000098,-0.06839736950684626
ACH-000099,0.020293132489213463
ACH-000108,0.03780815955510165
ACH-000113,-0.09942279610284832
ACH-000116,-0.20960875882895028
ACH-000118,-0.06626336626303958
ACH-000120,0.008718923316394777
ACH-000123,0.04232788145280707
ACH-000127,0.15521088063698416
ACH-000128,-0.009631742330569263
ACH-000132,-0.06342336848533116
ACH-000133,-0.0714094111484911
ACH-000137,-0.035979143295776665
ACH-000138,-0.06505747990436518
ACH-000142,0.05859613245809426
ACH-000143,0.0004639304530023917
ACH-000146,0.01512895746982396
ACH-000148,0.09140466180689794
ACH-000150,-0.14009923101824398
ACH-000152,0.08135694146616887
ACH-000153,-0.3846719979795656
ACH-000159,-0.06846071608080072
ACH-000160,-0.14285390038219747
ACH-000163,-0.00929062080987503
ACH-000167,-0.07909064148377831
ACH-000168,0.03168989632814643
ACH-000169,0.026842257254597497
ACH-000178,0.04313100351789855
ACH-000183,-0.01044155832850258
ACH-000188,-0.0058533063836695215
ACH-000189,-0.2753382327759306
ACH-000190,-0.0099282236231116
ACH-000198,-0.16133999907758798
ACH-000203,-0.1707381702914978
ACH-000204,-0.28152663315501963
ACH-000206,-0.056019604556186826
ACH-000207,-0.16850255986893414
ACH-000208,0.036546844212172566
ACH-000210,-0.004740529489616153
ACH-000211,-0.07671284473745044
ACH-000215,0.008924617959041037
ACH-000221,-0.05656794928766955
ACH-000222,0.062453739802716214
ACH-000223,-0.03198653869244978
ACH-000226,0.013522251990608872
ACH-000227,0.18273561695987686
ACH-000228,-0.1503781025952561
ACH-000231,0.007702496982318886
ACH-000232,-0.024054501455291914
ACH-000233,-0.018895442249684136
ACH-000234,-0.06270595762051105
ACH-000235,-0.03921925914249152
ACH-000237,0.040254086029138735
ACH-000238,0.0121141968382574
ACH-000242,0.24620327352170024
ACH-000243,0.02199168715324044
ACH-000244,0.0905593263409586
ACH-000246,-0.03062330191888767
ACH-000248,-0.018272883397812027
ACH-000250,-0.019863785403084314
ACH-000251,-0.0016710399742551935
ACH-000252,0.0294360572115558
ACH-000253,0.04071574362433585
ACH-000255,-0.16036359459086008
ACH-000256,-0.2050225270565874
ACH-000257,-0.0015579642364994275
ACH-000258,-0.07901684234218072
ACH-000259,-0.05125856824124938
ACH-000260,0.02858628566969485
ACH-000261,-0.05951980421444339
ACH-000262,-0.2095315396057692
ACH-000263,-0.05754098974730262
ACH-000264,-0.0037160222390596304
ACH-000265,-0.041338882355121495
ACH-000266,-0.00920700800293672
ACH-000272,-0.0640344871128413
ACH-000274,0.15370504720831615
ACH-000277,-0.2522573484572734
ACH-000278,0.15839136999850775
ACH-000279,-0.03248359619149812
ACH-000280,0.050710165589021694
ACH-000281,-0.06960114299943762
ACH-000288,-0.0670208149039461
ACH-000291,0.1138040861927543
ACH-000293,-0.10001389829180568
ACH-000294,-0.08328221479235409
ACH-000295,-0.0944590037039416
ACH-000296,0.13244322803270006
ACH-000302,0.03236003483417365
ACH-000304,0.010747543170789187
ACH-000307,-0.05704333988009419
ACH-000308,-0.06643770392140973
ACH-000310,-0.024859889786188426
ACH-000311,0.10248697865374568
ACH-000312,0.10076581201552197
ACH-000315,-0.08744088513473011
ACH-000316,-0.1379121372346365
ACH-000317,-0.21607258813752975
ACH-000318,-0.2633408743621943
ACH-000319,-0.04145958396170119
ACH-000320,0.21874159724934789
ACH-000322,0.060729555627192615
ACH-000323,-0.1254065201895074
ACH-000324,0.0982828099090808
ACH-000329,0.08928870863159842
ACH-000330,-0.10737145941970837
ACH-000331,0.015478172226336871
ACH-000332,-0.0584632935167688
ACH-000334,-0.14070442636866273
ACH-000335,0.10204704689048956
ACH-000336,-0.07999029905460231
ACH-000337,-0.14724105696554948
ACH-000338,0.3592181516581565
ACH-000339,0.049796594596991706
ACH-000341,-0.08854820555741197
ACH-000348,0.06875355426568537
ACH-000350,0.05494348552314672
ACH-000352,-0.042765090881871866
ACH-000356,-0.0874833295072111
ACH-000361,-0.05466101580766927
ACH-000362,-0.056178968761858974
ACH-000363,-0.03615778044298981
ACH-000364,-0.03884674898778051
ACH-000365,-0.009263593634482994
ACH-000366,-0.10220174163048272
ACH-000368,-0.14910403578725673
ACH-000374,-0.17211807485580993
ACH-000375,-0.01866260866945043
ACH-000376,-0.040698359620170016
ACH-000381,0.052317271128685054
ACH-000383,-0.08909824462147574
ACH-000387,-0.012249011985001196
ACH-000389,-0.02370777797896629
ACH-000390,-0.05492284589731191
ACH-000393,0.06476259397127092
ACH-000395,0.12613645128452758
ACH-000396,0.13002334038558494
ACH-000397,-0.05261149376407105
