,INA (9118)
ACH-000004,0.13836780295301745
ACH-000005,-0.14855408213237262
ACH-000007,0.038109848970983976
ACH-000009,-0.07280172420253136
ACH-000011,-0.07649808610742348
ACH-000012,-0.08049040929416018
ACH-000013,-0.1394436299904573
ACH-000014,0.046635698047293
ACH-000015,-0.11989935748447818
ACH-000017,-0.13461955875466575
ACH-000018,-0.08720967405516877
ACH-000019,0.11198598541481726
ACH-000021,-0.02262837441779503
ACH-000022,-0.09755627254995404
ACH-000025,-0.11739686204063865
ACH-000028,0.027419175134343
ACH-000030,-0.08036702949043871
ACH-000035,-0.014068889209183857
ACH-000036,-0.010824004566633214
ACH-000037,-0.20617562987858
ACH-000039,-0.08033547996850485
ACH-000040,0.03067714211145528
ACH-000041,-0.1290704947950113
ACH-000042,-0.08646136381479846
ACH-000045,-0.014639255263030447
ACH-000047,-0.16441077205796847
ACH-000052,0.01815411874978575
ACH-000053,-0.0775830002234955
ACH-000054,-0.0388087858800397
ACH-000055,-0.0485299009187269
ACH-000060,-0.09010882166505432
ACH-000067,-0.09404400751411501
ACH-000070,0.2622350674608839
ACH-000075,-0.10887852809561414
ACH-000078,-0.3553085729384889
ACH-000082,0.0873042451810519
ACH-000085,-0.2126608221976896
ACH-000086,-0.1119382660902732
ACH-000087,0.15415192819490908
ACH-000092,0.0668749402086074
ACH-000095,0.059124165361494264
ACH-000097,-0.008268182218469634
ACH-000098,-0.15507292691911634
ACH-000099,-0.23038128655308526
ACH-000108,-0.10992988375581116
ACH-000113,0.008468029511073605
ACH-000116,-0.12600586284341198
ACH-000118,-0.2302337895625335
ACH-000120,0.04856904946566416
ACH-000123,-0.1468983509125846
ACH-000127,-0.09189236720065612
ACH-000128,-0.09406430545033917
ACH-000132,-0.2382175198015216
ACH-000133,-0.18073015529776232
ACH-000137,-0.2812831400961477
ACH-000138,-0.2363198989924573
ACH-000142,-0.13219558541953014
ACH-000143,-0.2028213989305106
ACH-000146,-0.06755245942344798
ACH-000148,-0.05228244190986967
ACH-000150,0.02790109159145684
ACH-000152,-0.09273078865501752
ACH-000153,0.058551650604450924
ACH-000159,-0.2232827176299448
ACH-000160,0.10611363663020404
ACH-000163,-0.007746614135639134
ACH-000167,-0.1422789306834697
ACH-000168,-0.13823806581242162
ACH-000169,-0.32566593442699265
ACH-000178,-0.05142662121035989
ACH-000183,0.10580627620240557
ACH-000188,-0.01604087789638179
ACH-000189,-0.2245172896305812
ACH-000190,0.030987908075350613
ACH-000198,0.030211382826612725
ACH-000203,-0.17245499593290645
ACH-000204,-0.017280509002330344
ACH-000206,0.05893303008352031
ACH-000207,0.09419072987173947
ACH-000208,-0.036160497607384975
ACH-000210,-0.1588992829385322
ACH-000211,-0.1671053080868241
ACH-000215,-0.040612085905384815
ACH-000221,0.060140521234888125
ACH-000222,0.12947661810251807
ACH-000223,-0.2405755735716361
ACH-000226,-0.030100815553433406
ACH-000227,0.06482948899625199
ACH-000228,0.06718033176195648
ACH-000231,-0.05963344506505532
ACH-000232,0.053098915181859815
ACH-000233,0.04672673576190218
ACH-000234,0.1062065083146264
ACH-000235,-0.04155242875149039
ACH-000237,-0.1407893884990939
ACH-000238,-0.017147231973349976
ACH-000242,-0.20471980746524832
ACH-000243,-0.10497131506593872
ACH-000244,0.014461439356382796
ACH-000246,-0.08007436093023869
ACH-000248,-0.14862110018090605
ACH-000250,-0.16576815476515966
ACH-000251,0.001748163835832057
ACH-000252,-0.08480425869275722
ACH-000253,-0.19153458230437506
ACH-000255,-0.05479647625530642
ACH-000256,-0.14342632495932894
ACH-000257,0.2116015102544017
ACH-000258,0.13862592578187954
ACH-000259,-0.13668395572123646
ACH-000260,-0.10833768297262804
ACH-000261,-0.03876162585860536
ACH-000262,0.08605198755956224
ACH-000263,0.3247064510629241
ACH-000264,-0.09161443804661902
ACH-000265,-0.08529392393825723
ACH-000266,0.009516946562053116
ACH-000272,-0.11129616626442958
ACH-000274,-0.07978423919994908
ACH-000277,-0.14621936793439674
ACH-000278,-0.11526180047136204
ACH-000279,-0.1042574708497878
ACH-000280,-0.08966126366520548
ACH-000281,-0.10806331748609292
ACH-000288,-0.14423505268264428
ACH-000291,-0.24131189631715744
ACH-000293,-0.26703902370428595
ACH-000294,-0.03490341584475948
ACH-000295,0.03209095607465064
ACH-000296,-0.13317223478469534
ACH-000302,-0.144897684362651
ACH-000304,-0.1754129021757759
ACH-000307,-0.028781280119749977
ACH-000308,-0.11052896686020093
ACH-000310,-0.09203165922457957
ACH-000311,0.0054369005879398346
ACH-000312,-0.128219795562063
ACH-000315,-0.12309030928508805
ACH-000316,-0.15452399401509448
ACH-000317,-0.08948020082793233
ACH-000318,0.2071213473856632
ACH-000319,-0.15306827991628852
ACH-000320,-0.2467061460588037
ACH-000322,0.02133989105749453
ACH-000323,-0.06998548371276295
ACH-000324,0.0071269433351462625
ACH-000329,-0.17226264957100096
ACH-000330,-0.1541342097543155
ACH-000331,-0.18951415288323908
ACH-000332,-0.03816610087730636
ACH-000334,-0.1521149076245458
ACH-000335,-0.2803148302231513
ACH-000336,0.10298254698031672
ACH-000337,-0.08895262157985981
ACH-000338,0.14843279275952556
ACH-000339,-0.02379695355651204
ACH-000341,-0.2937895685736618
ACH-000348,-0.010072204179740949
ACH-000350,-0.024361150820722117
ACH-000352,-0.07218920313465275
ACH-000356,-0.08421566268805171
ACH-000361,-0.3150464731050518
ACH-000362,0.0135054659776301
ACH-000363,-0.1998136967222864
ACH-000364,-0.1989585736032365
ACH-000365,0.12734853782836947
ACH-000366,-0.06480158508593324
ACH-000368,0.1855760126541161
ACH-000374,-0.07512626902383382
ACH-000375,-0.15893879396602886
ACH-000376,-0.228452971259327
ACH-000381,-0.13416435801971585
ACH-000383,-0.0605115536339576
