,MYB (4602)
ACH-000280,-0.2425968522301176
ACH-000281,-0.4721912643955604
ACH-000288,-0.33393823855059457
ACH-000291,-0.18892337813629348
ACH-000293,-0.3872083986194955
ACH-000294,-1.2751620932630952
ACH-000295,-0.9915922885054752
ACH-000296,-0.4670008886471697
ACH-000302,-0.2858626261197108
ACH-000304,-0.4370819991253636
ACH-000307,-0.25987135786638826
ACH-000308,-0.3294427722456111
ACH-000310,-0.34507657926647084
ACH-000311,-0.2696472592599038
ACH-000312,-0.24710057624260526
ACH-000315,-0.1995712932953421
ACH-000316,-0.3648986230495844
ACH-000317,-0.484963599180855
ACH-000318,-0.34265673514745143
ACH-000319,-0.30244031579665354
ACH-000320,-0.3807230555806389
ACH-000322,-0.3861780649682061
ACH-000323,-0.3144101769836556
ACH-000324,-0.2877233007987567
ACH-000329,-0.28174309382312884
ACH-000330,-0.3230057720117861
ACH-000331,-0.1396930364408445
ACH-000332,-0.2998428645434213
ACH-000334,-0.399626151390752
ACH-000335,-0.5028820331432701
ACH-000336,-1.1128945310606908
ACH-000337,-0.2245044682166728
ACH-000338,-0.5837977070975362
ACH-000339,-0.3387054506121671
ACH-000341,-0.3138371256379487
ACH-000348,-0.30828218813240976
ACH-000350,-0.28751437238533195
ACH-000352,-0.24504479698677104
ACH-000356,-0.229722157911264
ACH-000361,-0.1740674925035294
ACH-000362,-1.0961255900510825
ACH-000363,-0.194058292902506
ACH-000364,-0.31049613654132835
ACH-000365,-0.2792904012460154
ACH-000366,-0.2313339684987795
ACH-000368,-0.3450883784217311
ACH-000374,-0.25664388531497817
ACH-000375,-0.025516247140116827
ACH-000376,-0.3562344469666522
ACH-000381,-0.2998206372827369
ACH-000383,-0.3701365559532998
ACH-000387,-1.0467822734154921
ACH-000389,-0.3744074389256553
ACH-000390,-0.3411046999490797
ACH-000393,-0.4819239719854263
ACH-000395,-0.3247652597267026
ACH-000396,-0.5073427901747736
ACH-000397,-0.33399695743380897
ACH-000401,-0.15681258642166088
ACH-000402,-0.3338684047253065
ACH-000403,-0.3211645086281613
ACH-000404,-0.1887518370006193
ACH-000406,-1.199935833105631
ACH-000407,-0.3441729430057893
ACH-000408,-0.2639873640871043
ACH-000410,-0.2860913440394503
ACH-000411,-0.24971036359293874
ACH-000414,-0.26497610242523234
ACH-000415,-0.4160896037083221
ACH-000416,-0.3031192261489901
ACH-000420,-0.27017321009288797
ACH-000421,-0.2283831180451618
ACH-000424,-0.1904972602952284
ACH-000425,-0.2716296850440828
ACH-000426,-0.30418849751452864
ACH-000427,-0.22159816614773825
ACH-000433,-0.2882092524217215
ACH-000435,-0.4517210288168016
ACH-000436,-0.14167215947830605
ACH-000444,-0.4746617308528072
ACH-000445,-0.40215209427335225
ACH-000448,-0.405298227040695
ACH-000450,-0.2125864357541893
ACH-000452,-0.3396323550525504
ACH-000454,-0.5093912749235479
ACH-000458,-0.17904924105762302
ACH-000459,-0.5146797852162492
ACH-000460,-0.1778288204282808
ACH-000461,-0.2719561490009623
ACH-000463,-0.41674942249776303
ACH-000464,-0.14444595426327214
ACH-000466,-0.4088528032399565
ACH-000467,-0.3080925812926655
ACH-000468,-0.4535165184371555
ACH-000469,-0.22375052115606148
ACH-000470,-0.34030382559711564
ACH-000471,-0.2325314982927783
ACH-000472,-0.4269143523177675
ACH-000473,-0.313874481791345
ACH-000475,-0.2617510436523212
ACH-000476,-0.3371589892737734
ACH-000477,-0.3753674685121788
ACH-000479,-0.16201935604768292
ACH-000480,-0.3270329404120106
ACH-000481,-0.4033221503547344
ACH-000483,-0.3123733844914156
ACH-000484,-0.4547987468347317
ACH-000485,-0.3896810587823919
ACH-000486,-0.2961727003900754
ACH-000487,-0.9596661820001232
ACH-000488,-0.2379522399197637
ACH-000490,-0.26746436679313096
ACH-000491,-0.3452874467086708
ACH-000495,-0.37109854318814256
ACH-000496,-0.3525716584671261
ACH-000499,-0.2924292134015252
ACH-000500,-0.08125085287710636
ACH-000502,-0.2306164601402125
ACH-000503,-0.26180096418381643
ACH-000505,-0.4048677475307637
ACH-000507,-0.11271170725254387
ACH-000510,-0.32439834549047925
ACH-000511,-0.2304144536542881
ACH-000512,-0.16218874615391898
ACH-000516,-0.2992612495708652
ACH-000517,-0.27491466597950753
ACH-000518,-0.3748006569063984
ACH-000520,-0.21141148277969204
ACH-000521,-0.3426880203281135
ACH-000522,-0.2791075031532198
ACH-000524,-0.3253415284762432
ACH-000527,-0.25615328040307433
ACH-000528,-0.2290397612830456
ACH-000537,-0.20900010323153345
ACH-000541,-0.1893233460635461
ACH-000542,-0.3681566623749976
ACH-000544,-0.3803562862140952
ACH-000545,-0.2958389164814058
ACH-000547,-0.3438982206892289
ACH-000548,-0.363744741791358
ACH-000549,-0.2999893023378581
ACH-000550,-0.4611267032587251
ACH-000552,-0.4752370146593746
ACH-000556,-0.342666883331995
ACH-000557,-1.3625264589738135
ACH-000569,0.07818713473756828
ACH-000570,-0.3544871898614634
ACH-000571,-0.4381806518345298
ACH-000573,-0.3734415664311945
ACH-000576,-0.701013720738383
ACH-000579,-0.4621630380368366
ACH-000580,-0.3813615385806334
ACH-000584,-0.3735225304249417
ACH-000585,-0.3310619762750888
ACH-000588,-0.7844609928413955
ACH-000589,-0.1565176907308082
ACH-000591,-0.29534131964936355
ACH-000593,-0.25393948423888085
ACH-000600,-0.3880171266430289
ACH-000601,-0.1666974442006733
ACH-000605,-0.3908749353947724
ACH-000606,-0.2402931425285913
ACH-000608,-0.3731443387325073
ACH-000614,-0.4350771437613711
ACH-000616,-0.31106549051588983
ACH-000618,-0.2115094919709602
ACH-000619,-0.42130948220962383
ACH-000620,-0.41861650278915136
ACH-000621,-0.3769573809676663
ACH-000622,-0.5943149221081282
ACH-000623,-0.5395198142088949
ACH-000624,-0.2463769492535943
ACH-000627,-0.373629505918268
ACH-000630,-0.3435806153376296
ACH-000631,0.011472627418699954
ACH-000632,-0.3049196316187425
ACH-000633,-0.24019462641485725
ACH-000637,-0.27274593627053184
ACH-000638,-0.06648531657413773
ACH-000646,-0.4499766325890161
ACH-000647,-0.3816390463207236
ACH-000648,-0.3114818486408366
ACH-000649,-0.32000724118613355
ACH-000651,-0.5213869839804443
ACH-000652,-0.4964962998948658
ACH-000653,-0.8136098153722902
ACH-000657,-0.16580562414214764
ACH-000658,-0.4903492758562177
ACH-000661,-0.2798281101894693
ACH-000662,-0.3875637406775284
ACH-000663,-0.3044074841814313
ACH-000665,-0.2259752441320333
ACH-000671,-0.25491228197298393
ACH-000672,-0.04272534920055518
ACH-000673,-0.32146451005186377
ACH-000676,-0.2985470114411032
ACH-000677,-0.3081348504941241
ACH-000681,-0.33055921821292833
ACH-000683,-0.3877507651710729
ACH-000684,-0.52101850532269
ACH-000688,-0.2945014420959967
ACH-000693,-0.3671117666999641
ACH-000694,-0.4196411285020512
ACH-000695,-0.0800255432061214
ACH-000696,-0.2167708512708202
ACH-000697,-0.2406796443239243
ACH-000699,-0.3070187329053897
ACH-000701,-0.3306901179575582
ACH-000706,-0.26621808466561075
ACH-000711,-0.23938132740233425
ACH-000713,-0.2686167270802241
ACH-000714,-0.5062670130294925
ACH-000718,-0.3957835446561736
ACH-000720,-0.3231705169036287
ACH-000721,-0.2612181995570876
ACH-000724,-0.6586504380525845
ACH-000725,-0.3158672023294966
ACH-000732,-0.17601651378582528
ACH-000734,-0.2908953383268565
ACH-000735,-0.3149046530461852
ACH-000736,-0.18729741901311764
ACH-000738,-0.2589945157438406
ACH-000746,-0.4351229436946484
ACH-000747,-0.16367506317277403
ACH-000748,-0.2402976515633884
ACH-000753,-0.2746163464471808
ACH-000756,-0.2987383281867162
ACH-000757,-0.3408388206567368
ACH-000758,-0.16532071354858616
ACH-000760,-0.3493824329338417
ACH-000762,-0.3940087890648844
ACH-000763,-0.23669038927744895
ACH-000764,-0.3659235534835811
ACH-000765,-0.5572744016973308
ACH-000766,-0.3718885778615463
ACH-000767,-0.3647402166395352
ACH-000768,-0.2609304718714471
ACH-000769,-0.4724804495266165
ACH-000770,-1.1447422019030655
ACH-000771,-0.2495249592358421
ACH-000773,-0.8526642658225634
ACH-000776,-0.29692876216100245
ACH-000777,-0.28912867059938
ACH-000778,-0.4546679025589312
ACH-000781,-0.31677098030499656
ACH-000782,-0.6200379022102481
ACH-000783,-0.3024163656562953
ACH-000784,-0.299490482293531
ACH-000785,-0.3618375566682422
ACH-000787,-0.3009057062638198
ACH-000788,-0.29608989320891416
ACH-000791,-0.4439770582908173
ACH-000792,-0.3076133515084098
ACH-000794,-0.34791073171770354
ACH-000796,-0.4214624132238339
ACH-000798,-0.4876565592921175
ACH-000799,-0.4487120921461867
ACH-000800,-0.4492817699993458
ACH-000802,-0.12787457257044735
ACH-000804,-0.17621304717472516
ACH-000805,-0.2406705541290729
ACH-000809,-0.33984668855020583
ACH-000810,-0.1853781582888749
ACH-000811,-0.3770516918697455
ACH-000817,-0.5418047665845637
ACH-000819,-0.3741583037032625
ACH-000820,-0.015485262936164519
ACH-000821,-0.3360874381732858
ACH-000822,-0.3894205747239508
ACH-000823,-0.3407069624360717
ACH-000824,-0.44851885894415344
ACH-000827,-0.2683656997869247
ACH-000829,-0.4494932474801755
ACH-000831,-0.10646618852939133
ACH-000832,-0.08057833221752017
ACH-000833,-0.20096765424004595
ACH-000834,-0.29163363970605405
ACH-000835,-0.26671548438254244
ACH-000836,-0.19965343262370094
ACH-000837,-0.3436311374673384
ACH-000838,-0.5405672823445808
ACH-000839,-0.17399794198523447
ACH-000840,-0.31913454848663897
ACH-000841,-0.2731166747426894
ACH-000843,-0.19301605624128215
ACH-000846,-0.12163829213600807
ACH-000847,-0.28556120231055243
ACH-000848,-0.3733480233932054
ACH-000849,-0.2483706417927833
ACH-000851,-0.3914106447975753
ACH-000855,-0.32587742768143096
ACH-000856,-0.08702000180827371
ACH-000858,-0.19012877255602745
ACH-000859,-0.24200034565947834
ACH-000861,-0.26492803593053593
ACH-000862,-0.5088876433673226
ACH-000865,-0.17896417680551865
ACH-000866,-0.15051688268960894
ACH-000867,-0.21319505041671827
ACH-000869,-0.4675086805386334
ACH-000872,-0.38032285528039467
ACH-000873,-0.2935366459637917
ACH-000876,-0.4066876816182957
ACH-000878,-0.4717762047238007
ACH-000880,-0.15430097510399127
ACH-000881,-0.1535120707028423
ACH-000882,-0.26314450183717825
ACH-000884,-0.25485447467155603
ACH-000885,-0.15002712109101007
ACH-000887,-0.2733709722170464
ACH-000889,-0.4799076309792325
ACH-000896,-0.20880260639811216
ACH-000898,-0.4404513244796443
ACH-000900,-0.1647888925672235
ACH-000901,-0.3600419290932656
ACH-000905,-0.5212461318260071
ACH-000906,-0.2174728555926453
ACH-000907,-0.3382684890292109
ACH-000910,-0.5310538950076638
ACH-000911,-0.22951524374546445
ACH-000912,-0.15578483395675288
ACH-000913,-0.3815491484650297
ACH-000915,-0.1739873430761805
ACH-000916,-0.3007658281029925
ACH-000917,-0.3182734653026263
ACH-000920,-0.5014232440278237
ACH-000921,-0.3374621779133045
ACH-000924,-0.5053083997070237
ACH-000926,-0.5645268353296661
ACH-000928,-0.4076953180859633
ACH-000929,-0.2026324477767902
ACH-000932,-0.1986444246321816
ACH-000935,-0.5490182803937804
ACH-000936,-0.3073048404794713
ACH-000937,-1.1121707154843667
ACH-000938,-0.8380860259600991
ACH-000939,-0.4507552088729535
ACH-000941,-0.3397843550782061
ACH-000943,-0.2865097347328442
ACH-000946,-0.2686019872706408
ACH-000947,-0.18559502622209328
ACH-000948,-0.227576282137727
ACH-000950,-0.4055999478660893
ACH-000953,-1.1645990085648408
ACH-000954,-0.2512667480650284
ACH-000957,-0.8479157398808108
ACH-000958,-0.4256069305645983
ACH-000960,-1.0563782171547635
ACH-000963,-0.4416233031588625
ACH-000968,-0.6059184985449647
ACH-000969,-0.3967765712677589
ACH-000972,-0.5438975907603404
ACH-000973,-0.2494684090951773
ACH-000974,-0.28591806010476833
ACH-000978,-0.2326878625431366
ACH-000984,-0.5105631794177582
ACH-000986,-0.24839222605382075
ACH-000988,-0.4648584663107211
ACH-000993,-0.3667446391551811
ACH-000994,-0.3157942196431406
ACH-000996,-0.2361109795281413
ACH-001001,-0.2505722826382467
ACH-001020,-0.21398938611635795
ACH-001028,-0.2829233855389644
ACH-001031,-0.21707531516462705
ACH-001038,-0.2482948060427326
ACH-001048,-0.2724314198018061
ACH-001050,-0.3493263659524258
ACH-001053,-0.3311196347269337
ACH-001054,-0.35065254851821626
ACH-001061,-0.2969578138909001
ACH-001067,0.016350568513874376
ACH-001075,-0.29710581190406266
ACH-001096,-0.3181223361755236
ACH-001111,-1.2793413500242212
ACH-001119,-0.400904139478426
ACH-001128,-0.9326152336077634
ACH-001134,-0.5493393211440359
ACH-001151,-0.30052382432135705
ACH-001163,-0.23062854083233986
ACH-001164,-0.28553365366198763
ACH-001183,-0.3638116593719896
ACH-001192,-0.5163187308883874
ACH-001193,-0.26567325320921004
ACH-001196,-0.4012215434911629
ACH-001197,-0.3256124170545199
ACH-001205,-0.3737165050016349
ACH-001211,-0.2780017959536071
ACH-001212,-0.008427153938700242
ACH-001228,-0.2393568996413071
ACH-001232,-0.22815389528736735
ACH-001239,-0.18913070738701215
ACH-001270,-0.31153827932993955
ACH-001274,-0.3413277517595553
ACH-001275,-0.4078996496927141
ACH-001277,-0.24302335187885235
ACH-001278,-0.09136185042486772
ACH-001280,-0.3533546630398258
ACH-001283,-0.23530319573551284
ACH-001289,-0.2553684707047897
ACH-001300,-0.07959188574323581
ACH-001301,-0.36396777417920456
ACH-001302,-0.1981118735128494
ACH-001306,-0.5221292789038808
ACH-001318,-0.2820072656538308
ACH-001322,-0.5445723793309273
ACH-001328,-0.14240315370672396
ACH-001332,-0.17315267339196927
ACH-001336,-0.4170029461619708
ACH-001346,-0.33946631508323377
ACH-001353,-0.25152980137459874
ACH-001354,-0.3719258662087181
ACH-001367,-0.14601588745686234
ACH-001368,-0.20143461148913866
ACH-001374,-0.3045913371734927
ACH-001377,-0.2810956995382209
ACH-001380,-0.3386663276834849
ACH-001391,-0.6009091896849331
ACH-001408,-0.2325058048454671
ACH-001430,-0.34945857409119385
ACH-001431,-0.294011608123286
ACH-001450,-0.8962906272316516
ACH-001496,-0.21333247476904804
ACH-001500,-0.2498069496845579
ACH-001523,-0.2846192680986491
ACH-001532,-0.09031030878162244
ACH-001550,-0.5014457937442348
ACH-001552,-0.3505615947043037
ACH-001554,-0.3292685711635767
ACH-001654,-0.18369392918410787
ACH-001735,-1.1470958222691254
ACH-001736,-1.2140669097676984
ACH-001737,-0.5797529621888385
ACH-001740,-0.31257391602652146
ACH-001745,-0.17990864780424004
ACH-001765,-0.2354720030122322
