,NRGN (4900)
ACH-000004,-0.033080014976852375
ACH-000005,0.5040636902228717
ACH-000007,0.12779945496778472
ACH-000009,-0.06391581616778001
ACH-000011,0.09286820438357647
ACH-000012,-0.017500605245396827
ACH-000013,0.0380780181790546
ACH-000014,-0.01385491006040166
ACH-000015,0.013492745514957551
ACH-000017,-0.03159495901901588
ACH-000018,-0.0996284857330446
ACH-000019,-0.02659859584587194
ACH-000021,0.1033823185878647
ACH-000022,0.07985882815106524
ACH-000025,-0.0864106175792199
ACH-000028,-0.1294178389938371
ACH-000030,0.05140715742390799
ACH-000035,-0.02942767662272192
ACH-000036,0.02510218169851055
ACH-000037,0.07701720122972243
ACH-000039,-0.05179634086290296
ACH-000040,0.038829523827508254
ACH-000041,-0.0192409050556938
ACH-000042,0.11224734942022706
ACH-000045,0.02506359665482097
ACH-000047,0.0937942847828394
ACH-000052,0.09486281536208016
ACH-000053,-0.027368692580176743
ACH-000054,0.07524095767620871
ACH-000055,-0.06928560399443788
ACH-000060,0.07547513306450171
ACH-000067,0.2088340490608852
ACH-000070,-0.04955161477044006
ACH-000075,-0.19813819267442453
ACH-000078,-0.06279318696920308
ACH-000082,0.009944578010576265
ACH-000085,0.1234573953554362
ACH-000086,0.0039985704181203854
ACH-000087,-0.08008113250414188
ACH-000092,0.07905412694516424
ACH-000095,-0.02906825249669196
ACH-000097,-0.02674620281141955
ACH-000098,0.033330938972843616
ACH-000099,-0.10318472403178797
ACH-000108,-0.08917300034174226
ACH-000113,0.06306670176000652
ACH-000116,-0.003063259931688283
ACH-000118,0.18073505373111629
ACH-000120,0.05438723503706543
ACH-000123,0.0444473995365807
ACH-000127,0.03751166955756511
ACH-000128,0.01879590595094239
ACH-000132,-0.14201581506620675
ACH-000133,0.06378953991074843
ACH-000137,-0.08939242618037536
ACH-000138,0.004340986275039784
ACH-000142,-0.02007726090525273
ACH-000143,-0.035452250496544165
ACH-000146,0.04294968861814037
ACH-000148,-0.031456800420845414
ACH-000150,-0.1021369279750914
ACH-000152,0.05132819677167821
ACH-000153,0.15503226024968186
ACH-000159,0.1289680790285148
