,AACS (65985)
ACH-000004,0.2501646271143119
ACH-000005,-0.011309460338797898
ACH-000007,-0.005799643994314112
ACH-000009,0.11079428456749538
ACH-000011,0.09982410327890298
ACH-000012,0.05311389413263955
ACH-000013,0.029573651242918664
ACH-000014,-0.04540625685524896
ACH-000015,0.13356119162714786
ACH-000017,0.016380839050244664
ACH-000018,0.14087366357519962
ACH-000019,0.024054253831182815
ACH-000021,0.006195525643281292
ACH-000022,0.019258064920576787
ACH-000025,-0.029948902975735686
ACH-000028,0.19842779596585025
ACH-000030,0.11939811446060836
ACH-000035,0.05198858853586904
ACH-000036,-0.026780602425885685
ACH-000037,-0.1732648513214159
ACH-000039,0.09427544607580772
ACH-000040,0.20528200412128586
ACH-000041,0.027247428498744567
ACH-000042,0.11529914655150675
ACH-000045,0.0022664209885768084
ACH-000047,-0.08241872256383077
ACH-000052,0.1887780000935504
ACH-000053,0.09972756927303486
ACH-000054,0.11943836700735815
ACH-000055,-0.0822016847191321
ACH-000060,0.16301981553118644
ACH-000067,-0.04877210400399545
ACH-000070,0.0672184685523674
ACH-000075,0.026361365810155926
ACH-000078,0.025466812178619253
ACH-000082,0.003195621526581318
ACH-000085,0.275208189787718
ACH-000086,-0.008487889849471889
ACH-000087,0.30783484319374976
ACH-000092,0.011589364496618066
ACH-000095,0.09607491502444923
ACH-000097,0.09128695845914968
ACH-000098,0.035734416422444994
ACH-000099,0.05101535997574468
ACH-000108,0.07182871641506564
ACH-000113,0.1893716115613968
ACH-000116,0.1247213183267181
ACH-000118,-0.07406939740278536
ACH-000120,0.04552735146109182
ACH-000123,0.07867552055217254
ACH-000127,0.06919158904267222
ACH-000128,0.02953168627484336
ACH-000132,0.09738558851230772
ACH-000133,-0.01334568179847041
ACH-000137,0.03186060828527544
ACH-000138,0.07803829897821626
ACH-000142,0.13254716876293854
ACH-000143,0.13875124124960722
ACH-000146,0.01352960811444224
ACH-000148,0.11846259384681425
ACH-000150,0.0153174066997627
ACH-000152,0.02377094691735467
ACH-000153,0.19333915247271571
ACH-000159,0.04358205553602087
ACH-000160,0.02610581716980439
ACH-000163,0.032251551862968984
ACH-000167,-0.2911879635170897
