,CIPC (85457)
ACH-000004,0.02508977053978065
ACH-000005,-0.010428267964596706
ACH-000007,0.01017814107720872
ACH-000009,0.06447315664831788
ACH-000011,0.0683155977510574
ACH-000012,0.1568565328921682
ACH-000013,0.06394122649966065
ACH-000014,-0.004954387071704896
ACH-000015,0.1075805161701631
ACH-000017,-0.017255210010742775
ACH-000018,0.08121618578724506
ACH-000019,-0.06223537310512184
ACH-000021,0.10545339408714093
ACH-000022,0.10404191408294736
ACH-000025,0.09650248072050532
ACH-000028,0.12793894299003036
ACH-000030,0.15133006441520466
ACH-000035,0.1874956705887595
ACH-000036,0.005093083000819943
ACH-000037,0.06751621316833321
ACH-000039,-0.01739999317613559
ACH-000040,0.03827734215755362
ACH-000041,0.012320484036005592
ACH-000042,0.09116494792473036
ACH-000045,0.08988233321047259
ACH-000047,0.03477981570210776
ACH-000052,-0.08730841466278272
ACH-000053,0.08090993459428715
ACH-000054,-0.09709919157042064
ACH-000055,0.04780184076560217
ACH-000060,-0.2365803459594687
ACH-000067,0.1756413753424402
ACH-000070,0.29659450916823243
ACH-000075,0.08012565356746841
ACH-000078,-0.06469089088432854
ACH-000082,0.05906962952451297
ACH-000085,-0.017570092871070055
ACH-000086,0.09097730851243913
ACH-000087,0.005664053742014231
ACH-000092,0.04186939342380427
ACH-000095,0.022826853215570233
ACH-000097,0.14423993592592688
ACH-000098,0.0888797925352371
ACH-000099,0.05356207828093938
ACH-000108,0.11673440506958008
ACH-000113,-0.02805958022448691
ACH-000116,0.06030098318379639
ACH-000118,-0.02635341994420322
ACH-000120,0.20649750218851085
ACH-000123,0.1136746057550056
ACH-000127,0.06206459090972901
ACH-000128,-0.017543262634013575
ACH-000132,0.13647611858790082
ACH-000133,0.09068292882514853
ACH-000137,-0.05351772524913314
ACH-000138,0.08364701026237667
ACH-000142,0.13287248414759867
ACH-000143,0.07858648492768233
ACH-000146,0.01884275023982735
ACH-000148,-0.011232261674779913
ACH-000150,-0.0781053179994021
ACH-000152,-0.11089189703362484
ACH-000153,0.1390174263719974
ACH-000159,0.01874101835517399
ACH-000160,0.10060863426013962
ACH-000163,0.1380056228097795
ACH-000167,-0.11323586839005853
ACH-000168,0.10721200142800301
ACH-000169,0.1852831089310233
ACH-000178,0.14535528423858912
ACH-000183,0.001970477273360732
ACH-000188,0.07837197820690359
ACH-000189,0.030769416982457564
ACH-000190,-0.019914763576621745
ACH-000198,0.08058038664673531
ACH-000203,-0.002845316771672584
ACH-000204,0.13217162929246054
ACH-000206,0.18692008549193168
ACH-000207,0.19799636832021286
ACH-000208,0.17906529630203544
ACH-000210,0.27675757488120184
ACH-000211,0.0247375626430833
ACH-000215,0.07799078513203117
ACH-000221,0.05927762238785365
ACH-000222,0.02255044268647373
ACH-000223,0.12830924854012127
ACH-000226,0.003590198001094633
ACH-000227,-0.07796968136905816
ACH-000228,0.17490887602793834
ACH-000231,0.016798443744062527
ACH-000232,0.07301187678425644
ACH-000233,0.03468507854766745
ACH-000234,0.0953098247032344
ACH-000235,0.02762488178267598
ACH-000237,0.19262856911846327
ACH-000238,-0.011447560426095005
ACH-000242,0.08324925898035943
ACH-000243,0.005609087224112273
ACH-000244,0.016232657864197017
ACH-000246,-0.042298772547809206
ACH-000248,-0.014813454983454285
ACH-000250,0.05619029655784435
ACH-000251,0.15174259483027708
ACH-000252,0.07011078848305431
ACH-000253,0.10128808028295136
ACH-000255,0.009197917921872764
ACH-000256,0.08792295188060535
ACH-000257,-0.02576735925264691
ACH-000258,0.2684598055523427
ACH-000259,0.02619643075016515
ACH-000260,0.05524404749174255
ACH-000261,0.03403593248796743
ACH-000262,0.16933936701724156
ACH-000263,-0.05416572743925346
ACH-000264,-0.0043358717541895995
ACH-000265,0.08856230420528498
ACH-000266,0.06679481859983842
ACH-000272,0.07767707065315448
ACH-000274,0.03383275273636467
ACH-000277,-0.08646634715894502
ACH-000278,0.06271892568467154
ACH-000279,-0.0751541488467693
ACH-000280,-0.09422993192495227
ACH-000281,0.09993714680606924
ACH-000288,0.081920328360982
ACH-000291,0.13730969296303494
ACH-000293,0.04675212342038021
ACH-000294,-0.1247106477187597
ACH-000295,0.3293144385805699
ACH-000296,0.09686450735144504
ACH-000302,0.07321758375664374
ACH-000304,0.10933446670326334
ACH-000307,0.12130906361106306
ACH-000308,0.08522586003419279
ACH-000310,-0.033962677480092913
ACH-000311,0.0733711558436556
ACH-000312,0.09375589034737997
ACH-000315,-0.040395713346736056
ACH-000316,0.06683765480997822
ACH-000317,0.1006610144678021
ACH-000318,0.13800373584298115
ACH-000319,0.14026021932705438
ACH-000320,0.042895190156175586
ACH-000322,0.2035264765388381
ACH-000323,0.0758709928020289
ACH-000324,-0.07509480704583621
ACH-000329,0.04784497027013096
ACH-000330,0.035274353127938814
ACH-000331,0.1181469367774782
ACH-000332,0.05953825385046969
ACH-000334,-0.03524208527022544
ACH-000335,0.1292769754196752
ACH-000336,0.26125790407787475
ACH-000337,0.21215998992059887
ACH-000338,0.000684032486612345
ACH-000339,0.030189837632816137
ACH-000341,0.0869865653180191
ACH-000348,0.10168572140839087
ACH-000350,0.09171009384377887
ACH-000352,0.16796598036770974
ACH-000356,0.2511296786430835
ACH-000361,0.2515540872635401
ACH-000362,0.07095224665069465
ACH-000363,0.0287426812525588
ACH-000364,0.036587920335027405
ACH-000365,0.05576169165402218
ACH-000366,0.06338631747633204
ACH-000368,0.009286931741891602
ACH-000374,0.14986402263153414
ACH-000375,-0.039446335841221966
ACH-000376,0.06028513025021625
ACH-000381,0.09786593173070744
ACH-000383,0.0015397016324365663
ACH-000387,0.15739921376779312
ACH-000389,0.021675506382564658
ACH-000390,0.0561064364620334
ACH-000393,0.00755683152785898
ACH-000395,-0.030572124570260838
ACH-000396,0.13235431849890394
ACH-000397,0.1352897935142455
ACH-000401,-0.13881749579129005
ACH-000402,-0.075561758608319
ACH-000403,0.02498215152116597
ACH-000404,0.09339090444619448
ACH-000406,0.08757595505648759
ACH-000407,-0.05115010527779218
ACH-000408,0.07874229615626059
ACH-000410,0.10045425188480273
ACH-000411,0.0870061162339932
ACH-000414,0.07841890683022915
ACH-000415,0.04093131125580092
ACH-000416,0.07615599712654539
ACH-000420,0.25152711217823903
ACH-000421,0.0910919043222305
ACH-000424,0.09126368514819357
ACH-000425,0.09680856405154394
ACH-000426,0.07662423325812531
ACH-000427,0.02409810671848693
ACH-000433,0.1388113374800411
ACH-000435,0.34000070360829804
ACH-000436,-0.0323518127161421
ACH-000444,0.04186582995570366
ACH-000445,-0.05226690191978791
ACH-000448,-0.020000277164229384
ACH-000450,-0.06718621007103183
ACH-000452,0.06586274293040417
ACH-000454,0.0783193516356339
