,SRSF2 (6427)
ACH-000153,-1.1380109944652106
ACH-000159,-1.29617748475865
ACH-000160,-0.9964910249177894
ACH-000163,-1.339932576271885
ACH-000167,-1.6613797012174802
ACH-000168,-1.395969846838946
ACH-000169,-1.3897273242112809
ACH-000178,-1.3142197326513638
ACH-000183,-1.5353297369081451
ACH-000188,-1.3751226674498975
ACH-000189,-1.1385003525326467
ACH-000190,-0.6971277105782121
ACH-000198,-1.4704228953938254
ACH-000203,-2.202652731996707
ACH-000204,-1.0734503065176724
ACH-000206,-1.495468837864428
ACH-000207,-0.8788338236492903
ACH-000208,-1.2528921591226996
ACH-000210,-1.293868844698541
ACH-000211,-1.316582885435808
ACH-000215,-1.275749001817163
ACH-000221,-1.6175898174577914
ACH-000222,-1.3952959037338488
ACH-000223,-1.4531345272923302
ACH-000226,-1.3333991557576654
ACH-000227,-1.3575664288750562
ACH-000228,-1.4174869868372226
ACH-000231,-1.2709311484955133
ACH-000232,-1.4843540868341571
ACH-000233,-1.4471474996200582
ACH-000234,-1.4350165140756654
ACH-000235,-1.3333496462249248
ACH-000237,-1.360875642792505
ACH-000238,-1.3977934792560125
ACH-000242,-1.4810115551858012
ACH-000243,-1.5866458920008468
ACH-000244,-1.4501831306982167
ACH-000246,-1.3240008172653517
ACH-000248,-1.2192257232577846
ACH-000250,-1.254959466126203
ACH-000251,-1.4852504613201034
ACH-000252,-1.3693419908391709
ACH-000253,-1.3439328742102543
ACH-000255,-1.4189076628743142
ACH-000256,-1.1689691127236823
ACH-000257,-1.333025891176063
ACH-000258,-1.2129655659870566
ACH-000259,-1.3968116759454408
ACH-000260,-1.28664739668123
ACH-000261,-1.3804637146858716
ACH-000262,-1.2915308223575128
ACH-000263,-1.218546804746627
ACH-000264,-1.4144995280982111
ACH-000265,-1.4763452864587532
ACH-000266,-1.3052592009903043
ACH-000272,-1.1571748376206672
ACH-000274,-1.276318806209399
ACH-000277,-1.5020634941137645
ACH-000278,-1.2901492397389234
ACH-000279,-1.3757035515837546
ACH-000280,-1.3622608781747243
ACH-000281,-1.4670513701440178
ACH-000288,-1.294270666881188
ACH-000291,-1.1617456626728377
ACH-000293,-1.5231376019993017
ACH-000294,-1.4939726631423362
ACH-000295,-1.1761814561125012
ACH-000296,-1.2533782332106391
ACH-000302,-1.214088126376043
ACH-000304,-1.619494096860722
ACH-000307,-1.4117695744688117
ACH-000308,-1.2965379154680463
ACH-000310,-1.2960816861653524
ACH-000311,-1.3824617398659145
ACH-000312,-1.445799109193635
ACH-000315,-1.2024796320561606
ACH-000316,-1.4568139217390856
ACH-000317,-1.5735232447504095
ACH-000318,-1.2430586294719623
ACH-000319,-1.3203826836995685
ACH-000320,-1.2841093688251046
ACH-000322,-1.4472741500940562
ACH-000323,-1.3659267552001668
ACH-000324,-1.3531093055250312
ACH-000329,-1.6008802532791426
ACH-000330,-1.4444892429946483
ACH-000331,-1.2388454825772377
ACH-000332,-1.2376761161129477
ACH-000334,-2.086934840664041
ACH-000335,-1.5045758167371104
ACH-000336,-1.2855306300042628
ACH-000337,-1.3183623797186443
ACH-000338,-1.4618305761352453
ACH-000339,-1.304208717117187
ACH-000341,-1.3568936485229346
ACH-000348,-1.6000327077642391
ACH-000350,-1.1072908427816806
ACH-000352,-1.501911205232649
ACH-000356,-1.0640998111758924
ACH-000361,-1.4540601566009457
ACH-000362,-1.503319604107637
ACH-000363,-1.2756237794415828
ACH-000364,-1.5935404336623924
ACH-000365,-1.3964763609743465
ACH-000366,-1.4263422230068346
ACH-000368,-1.3537388919217808
ACH-000374,-1.3654155182244543
ACH-000375,-1.1482543209030889
ACH-000376,-1.4208649447224029
ACH-000381,-1.4911637299790141
ACH-000383,-1.3649550837452815
ACH-000387,-1.4727403879651473
ACH-000389,-1.2665415239156208
ACH-000390,-1.1498137381531437
ACH-000393,-1.2780291487799131
ACH-000395,-1.3534009295601055
ACH-000396,-1.209702482034482
ACH-000397,-1.4788823905353932
ACH-000401,-1.7478039497458902
ACH-000402,-1.475164814625606
ACH-000403,-1.176377782385256
ACH-000404,-1.804557518182773
ACH-000406,-1.5898761584881542
ACH-000407,-1.311438172486575
ACH-000408,-1.1823844909743249
ACH-000410,-1.0438658566172785
ACH-000411,-1.2453005427009765
ACH-000414,-1.6482425094775852
ACH-000415,-1.42868238785944
ACH-000416,-1.3870584980493177
ACH-000420,-1.2519948579622882
ACH-000421,-1.2424728258912128
ACH-000424,-1.2904195305206143
ACH-000425,-1.2172993245703212
ACH-000426,-1.5217955421446747
ACH-000427,-1.1849116830015536
ACH-000433,-1.2178644734865358
ACH-000435,-1.868112023182156
ACH-000436,-1.325063494042563
ACH-000444,-1.4213917125937774
ACH-000445,-1.3106573826896164
ACH-000448,-1.210391073299446
ACH-000450,-1.7145319971270814
ACH-000452,-1.456652934695523
ACH-000454,-1.2495925651746635
ACH-000458,-1.2029356863827714
ACH-000459,-1.7237124801167003
ACH-000460,-1.3546335162965344
ACH-000461,-1.059399188229299
ACH-000463,-1.2122313965320348
ACH-000464,-1.3998062691420299
ACH-000466,-1.5112578478181635
ACH-000467,-1.3476814202724492
ACH-000468,-1.3828843792128824
ACH-000469,-1.5532332954606711
ACH-000470,-1.2564086717493457
ACH-000471,-1.2067056453089997
ACH-000472,-1.2128172324611397
ACH-000473,-1.3151132724183496
ACH-000475,-1.316030518534319
ACH-000476,-1.2971025527890474
ACH-000477,-1.3576722532730392
ACH-000479,-1.1672831140228956
ACH-000480,-1.580257415815839
ACH-000481,-1.3952558596904243
ACH-000483,-1.0500339443128968
ACH-000484,-1.4195968578861946
ACH-000485,-1.3337971960833293
ACH-000486,-1.2664462466649855
ACH-000487,-1.4179821891429363
ACH-000488,-1.2383426467587553
ACH-000490,-1.2597536512213998
ACH-000491,-1.6506104820762078
ACH-000495,-1.3179771106313931
ACH-000496,-1.3747043892187567
ACH-000499,-1.417508176352133
ACH-000500,-1.2837819119084444
ACH-000502,-1.2567019670130768
ACH-000503,-1.499356468551738
ACH-000505,-1.2833145995086042
ACH-000507,-1.2193395298090048
ACH-000510,-1.304525699744184
ACH-000511,-1.1147797040442835
ACH-000512,-1.3602859254481692
ACH-000516,-1.3230285393645598
ACH-000517,-1.5154106225836996
ACH-000518,-1.4723802194065343
ACH-000520,-1.3778789603713768
ACH-000521,-1.579686896141166
ACH-000522,-1.4172867025953366
ACH-000524,-1.3364864557233695
ACH-000527,-1.350473152324309
ACH-000528,-1.3111058980058874
ACH-000537,-1.340724767028288
ACH-000541,-1.36318134621543
ACH-000542,-1.2638980609033692
ACH-000544,-1.2717671327704914
ACH-000545,-1.3325944323568946
ACH-000547,-1.1111337659746463
ACH-000548,-1.2216326157804591
ACH-000549,-1.6124445262104137
ACH-000550,-1.3398120486996599
ACH-000552,-1.2756710781582026
ACH-000556,-1.0968355264164744
ACH-000557,-1.5422224432966922
ACH-000569,-1.1478639279015754
ACH-000570,-1.4989368270346377
ACH-000571,-1.6852860657064073
ACH-000573,-1.5168174705468982
ACH-000576,-1.5644930118294058
ACH-000579,-1.2892593503177123
ACH-000580,-1.6313293681097678
ACH-000584,-1.3332803462794498
ACH-000585,-1.498164460115006
ACH-000588,-1.485776129692409
ACH-000589,-1.4602863731229248
ACH-000591,-1.3942317876876569
ACH-000593,-1.298125683070417
ACH-000600,-1.1713649354863462
ACH-000601,-1.3880158685135766
ACH-000605,-1.3822237576570164
ACH-000606,-1.193558544131373
ACH-000608,-1.2381643036682448
ACH-000614,-1.2779725488300586
ACH-000616,-1.351230396936006
ACH-000618,-1.2043474545459791
ACH-000619,-1.2204157766090926
ACH-000620,-1.3278942294519809
ACH-000621,-1.3475561198912462
ACH-000622,-1.3633768758961826
ACH-000623,-1.520696854065115
ACH-000624,-1.2141923352717414
ACH-000627,-1.2927496473920466
ACH-000630,-1.3121578938415357
ACH-000631,-1.3859849898717045
ACH-000632,-1.5157406162348268
ACH-000633,-1.3150893494727038
ACH-000637,-1.4574821429999694
ACH-000638,-1.4341650250520752
ACH-000646,-1.3531355778739327
ACH-000647,-1.3432025858059826
ACH-000648,-1.350510852193587
ACH-000649,-1.3937101176234699
ACH-000651,-1.4176424037608646
ACH-000652,-1.5656020277662819
ACH-000653,-1.3212211571080863
ACH-000657,-1.5591549180033295
ACH-000658,-1.4766268217192842
ACH-000661,-1.5910391083749786
ACH-000662,-1.314361065880577
ACH-000663,-1.4278818167996892
ACH-000665,-1.2907140324297826
ACH-000671,-1.4081823243433558
ACH-000672,-1.4057654273315328
ACH-000673,-1.3634999226073463
ACH-000676,-1.3439802864088937
ACH-000677,-0.9909522056256392
ACH-000681,-1.4261937781412548
ACH-000683,-1.2801142914501624
ACH-000684,-1.2177593136493436
ACH-000688,-1.7094387196790983
ACH-000693,-1.2560518371956102
ACH-000694,-1.326928048422559
ACH-000695,-1.2478633788302609
ACH-000696,-1.2700461164101189
ACH-000697,-1.1259562738922213
ACH-000699,-1.5296501248060748
ACH-000701,-1.2959693680961688
ACH-000706,-1.277385025508019
ACH-000711,-1.288651262468662
ACH-000713,-1.3962869975960694
ACH-000714,-1.3895290449849471
ACH-000718,-1.4231857640523011
ACH-000720,-1.4440321111212153
ACH-000721,-1.4143596035297252
ACH-000724,-1.607887541256083
ACH-000725,-1.4904139480666208
ACH-000732,-1.2989695056297317
ACH-000734,-1.3545104712128728
ACH-000735,-1.1611320641929417
ACH-000736,-1.4826049590261985
ACH-000738,-1.2559698845652605
ACH-000746,-1.267350334526666
ACH-000747,-1.2185979117398797
ACH-000748,-1.418072322697285
ACH-000753,-1.3622617183763126
ACH-000756,-1.3680237332027398
ACH-000757,-1.373591022010378
ACH-000758,-1.5358797324953113
ACH-000760,-1.3623762405709183
ACH-000762,-1.2710123168199017
ACH-000763,-1.7108222811239209
ACH-000764,-1.4951221612691339
ACH-000765,-1.539262074213242
ACH-000766,-1.4916713022736443
ACH-000767,-1.3322106204869613
ACH-000768,-1.4052652626530786
ACH-000769,-1.248109216925139
ACH-000770,-1.3993298519198367
ACH-000771,-1.394563928604703
ACH-000773,-1.2861950486027964
ACH-000776,-1.3119196277108385
ACH-000777,-1.5060681789905144
ACH-000778,-1.7057608752272015
ACH-000781,-1.5907577415861378
ACH-000782,-1.5933881281542492
ACH-000783,-1.6922953011673094
ACH-000784,-1.3305138493559772
ACH-000785,-1.5508940324785343
ACH-000787,-1.334496984937365
ACH-000788,-1.306672169407936
ACH-000791,-1.4668748228947308
ACH-000792,-1.4523709995706726
ACH-000794,-1.263958829604777
ACH-000796,-1.3295795773956018
ACH-000798,-1.3716891470977188
ACH-000799,-1.4311598801146586
ACH-000800,-1.6044292519707208
ACH-000802,-1.4760942063408231
ACH-000804,-1.4014369163070288
ACH-000805,-1.1550550262754695
ACH-000809,-1.1364723154755647
ACH-000810,-1.1539629281927402
ACH-000811,-1.4618848185715116
ACH-000817,-1.1862426327124742
ACH-000819,-1.2674391687480868
ACH-000820,-1.4096570034392215
ACH-000821,-1.6793261895530769
ACH-000822,-1.5388125307146383
ACH-000823,-1.1932927776743083
ACH-000824,-1.4674118249626498
ACH-000827,-1.1850283216817945
ACH-000829,-1.3433104461078054
ACH-000831,-1.5266944146290646
ACH-000832,-1.2036591258176466
ACH-000833,-1.4743874092104268
ACH-000834,-1.4191154481534445
ACH-000835,-1.3917202766323908
ACH-000836,-0.7374793184149048
ACH-000837,-1.3805408128508112
ACH-000838,-1.5574904882148983
ACH-000839,-1.22019461977501
ACH-000840,-1.4239205858365585
ACH-000841,-1.4121152329622242
ACH-000843,-1.4908222158786573
ACH-000846,-1.6377801923866249
ACH-000847,-1.4609457991701615
ACH-000848,-1.4143866422586726
ACH-000849,-1.2897961476674928
ACH-000851,-1.200860001122449
ACH-000855,-1.3580207856584705
ACH-000856,-1.4670121451397469
ACH-000858,-1.3780800617537514
ACH-000859,-1.2244215106456684
ACH-000861,-1.4469682220743016
ACH-000862,-1.3543776424384524
ACH-000865,-1.2380552177688475
ACH-000866,-1.2019672695658201
ACH-000867,-1.2787538604278303
ACH-000869,-1.2955849796620835
ACH-000872,-1.3515855489259248
ACH-000873,-1.3896455857493282
ACH-000876,-1.4201905230484737
ACH-000878,-1.6885818333385356
ACH-000880,-1.100646321591344
ACH-000881,-1.2965389925453352
ACH-000882,-1.2936618205249342
ACH-000884,-1.2434406798252258
ACH-000885,-1.4577390207204552
ACH-000887,-1.3740008317322376
ACH-000889,-1.4672750682817677
ACH-000896,-1.268807155056717
ACH-000898,-1.390781355294235
ACH-000900,-1.5023316307976893
ACH-000901,-1.3909854324720847
ACH-000905,-1.3472548573741712
ACH-000906,-1.3728227116545442
ACH-000907,-1.4219021183479512
ACH-000910,-1.5721607393903223
ACH-000911,-1.2753224197516952
ACH-000912,-1.4065767838631231
ACH-000913,-1.3399612203184343
ACH-000915,-1.2576914808478674
ACH-000916,-1.4857947257670658
ACH-000917,-1.1675646035680658
ACH-000920,-1.4068158200303635
ACH-000921,-1.361060662691057
ACH-000924,-1.2331730698187764
ACH-000926,-1.3139184327699134
ACH-000928,-1.3911075179889398
ACH-000929,-1.3040462414036205
ACH-000932,-1.512709649050685
ACH-000935,-1.4540743347708265
ACH-000936,-1.2083443000880263
ACH-000937,-1.3891058396195133
ACH-000938,-1.3379309906585048
ACH-000939,-1.1209126960227456
ACH-000941,-1.4471375065779977
ACH-000943,-1.4797844367274946
ACH-000946,-1.3215231537897771
ACH-000947,-1.3410108283993154
ACH-000948,-1.4949439701686764
ACH-000950,-1.0771605686170551
ACH-000953,-1.277613968040322
ACH-000954,-1.4154009444690825
ACH-000957,-1.1773537265904344
ACH-000958,-1.4242585564937222
ACH-000960,-1.3780953487141792
ACH-000963,-1.5898353816575217
ACH-000968,-1.3003776747321023
ACH-000969,-1.4830520727570171
ACH-000972,-0.99479099666946
ACH-000973,-1.4241375531245968
ACH-000974,-1.3994465421188222
ACH-000978,-1.0546451210634324
ACH-000984,-1.4755745280056514
ACH-000986,-1.313844718708893
ACH-000988,-1.6565650795649267
ACH-000993,-1.3215893786015054
ACH-000994,-1.5836890156018135
ACH-000996,-1.50845552441434
ACH-001001,-1.2758524791277173
ACH-001020,-0.9699782286602482
ACH-001028,-1.3809409817353904
ACH-001031,-1.2151042309887419
ACH-001038,-1.5157029574364689
ACH-001048,-1.2326611283247306
ACH-001050,-0.9632605112782628
ACH-001053,-1.2007793124485382
ACH-001054,-1.2196822339491349
ACH-001061,-1.2301514472780606
ACH-001067,-1.3401175534906886
ACH-001075,-1.2723965919516165
ACH-001096,-1.4162101276068295
ACH-001111,-1.384311244919208
ACH-001119,-1.3868615647996436
ACH-001128,-0.603271608060698
ACH-001134,-1.3269854284799485
ACH-001151,-1.4558641515855413
ACH-001163,-1.2730357108950618
ACH-001164,-1.3198327346480765
ACH-001183,-1.280820765118308
ACH-001192,-1.3997501011336226
ACH-001193,-1.5614947199720026
ACH-001196,-1.4595676656851213
ACH-001197,-1.6776647985290412
ACH-001205,-1.128000313862641
ACH-001211,-1.154797531120792
ACH-001212,-1.4308349647051082
ACH-001228,-1.2061994297893053
ACH-001232,-1.4175572556294378
ACH-001239,-1.2488085167501386
ACH-001270,-1.3145002767948353
ACH-001274,-1.5379271642788113
ACH-001275,-1.5239731587050995
ACH-001277,-1.4120458451970876
ACH-001278,-1.3155714840049346
ACH-001280,-1.7170282951125402
ACH-001283,-1.1726763439451455
ACH-001289,-1.386612326097041
ACH-001300,-1.368761304453311
ACH-001301,-1.1159920667163032
ACH-001302,-1.3193440370881009
ACH-001306,-1.2604416556272302
ACH-001318,-1.4646775324303662
ACH-001322,-1.3324073149640334
ACH-001328,-1.254388681460508
ACH-001332,-1.1458907271400929
ACH-001336,-1.3580502962489898
ACH-001346,-1.3455032211964515
ACH-001353,-1.195704875222649
ACH-001354,-1.5917983067144892
ACH-001367,-1.5976921021536183
ACH-001368,-1.5165251182490194
ACH-001374,-1.1923722580483316
ACH-001377,-1.3627322043525978
ACH-001380,-1.4330781064788527
ACH-001391,-1.4496102239686686
ACH-001408,-1.39233527170993
ACH-001430,-1.1795870950208815
ACH-001431,-1.134378176611865
ACH-001450,-1.3008952088286017
ACH-001496,-1.0601542807180326
ACH-001500,-1.3433225830825135
ACH-001523,-1.4585982727835143
ACH-001532,-1.3751429125843349
ACH-001550,-0.9152231355795352
ACH-001552,-1.46083368157926
ACH-001554,-1.2734862751296183
ACH-001654,-1.4130522900567448
ACH-001735,-1.5224985358720404
ACH-001736,-1.3170017028811327
ACH-001737,-1.6427132031154297
ACH-001740,-1.3174991383169623
ACH-001745,-1.3477389434493117
ACH-001765,-1.4066457620249857
