,HSCB (150274)
ACH-000324,-0.6920320653852264
ACH-000329,-0.6949008737811749
ACH-000330,-0.6497254826959316
ACH-000331,-0.7856917029204409
ACH-000332,-0.7206988492599677
ACH-000334,-0.244164658780346
ACH-000335,-0.6818104068051609
ACH-000336,-0.5772358542867102
ACH-000337,-0.5313315951984596
ACH-000338,-0.6653627291809877
ACH-000339,-0.7635980869578006
ACH-000341,-0.5625505144700372
ACH-000348,-0.6617744302942751
ACH-000350,-0.3230905563581017
ACH-000352,-0.4630116138165682
ACH-000356,-0.7720812527705366
ACH-000361,-0.5241946549168632
ACH-000362,-0.3725612129905575
ACH-000363,-0.22056097740675207
ACH-000364,-0.6352965900145061
ACH-000365,-0.6698910430497862
ACH-000366,-0.6259393310317485
ACH-000368,-0.7636434092552006
ACH-000374,-0.16304432385572018
ACH-000375,-0.5098840937904616
ACH-000376,-0.7868927717104189
ACH-000381,-0.2549329320037789
ACH-000383,-0.36128528024602896
ACH-000387,-0.4742198107844053
ACH-000389,-0.8301693163344513
ACH-000390,-0.33167519301697185
ACH-000393,-0.4967386505898924
ACH-000395,-0.5256642091941605
ACH-000396,-0.691314612461309
ACH-000397,-0.3530802927511075
ACH-000401,-0.6106552274855723
ACH-000402,-0.720346539473984
ACH-000403,-0.3164362053186192
ACH-000404,-0.512873833628166
ACH-000406,-0.5564722473412789
ACH-000407,-0.6304807627812691
ACH-000408,-0.7089407322075478
ACH-000410,-0.7068238689452092
ACH-000411,-0.4041603388855938
ACH-000414,-0.1879073773168224
ACH-000415,-0.7312532448106984
ACH-000416,-0.7916676081294747
ACH-000420,-0.4023956176931088
ACH-000421,-0.8265488727685629
ACH-000424,-0.6599220916188477
ACH-000425,-0.4892032074739391
ACH-000426,-0.6187150272481508
ACH-000427,-0.25409140760959736
ACH-000433,-0.5783641032066109
ACH-000435,-0.5468907736020449
ACH-000436,-0.3453192870617789
ACH-000444,-0.5576097087465021
ACH-000445,-0.6384765784660067
ACH-000448,-0.643948725856265
ACH-000450,-0.6123405940126317
ACH-000452,-0.7192942332402196
ACH-000454,-0.8374362447066848
ACH-000458,-0.6855159453759248
ACH-000459,-0.730258676252081
ACH-000460,-0.5965267537263573
ACH-000461,-0.455326789206393
ACH-000463,-0.8061082209626178
ACH-000464,-0.5352149769665829
ACH-000466,-0.6945183988982888
ACH-000467,-0.4519605171556809
ACH-000468,-0.5812462821542417
ACH-000469,-0.6309976073806728
ACH-000470,-0.5993537262001329
ACH-000471,-0.4809188037283344
ACH-000472,-0.4562697259459921
ACH-000473,-0.6307042780887084
ACH-000475,-0.3471070116045823
ACH-000476,-0.17634644197402427
ACH-000477,-0.5843687016708723
ACH-000479,-0.8990413639035584
ACH-000480,-0.7273331058448415
ACH-000481,-0.6231154543797139
ACH-000483,-0.6090292760722836
ACH-000484,-0.5417783661516878
ACH-000485,-0.4831398982799256
ACH-000486,-0.6374452201716415
ACH-000487,-0.45920501696369603
ACH-000488,-0.5179383756263046
ACH-000490,-0.7102673208440748
ACH-000491,-0.41749425629276826
ACH-000495,-0.8686937862188594
ACH-000496,-0.6912872960858654
ACH-000499,-0.7248280767691923
ACH-000500,-0.6034181878659738
ACH-000502,-0.6786770005689317
ACH-000503,-0.8266366060262875
ACH-000505,-0.6819510784626865
ACH-000507,-0.4711149038385453
ACH-000510,-0.5757681767453278
ACH-000511,-0.7146107050406544
ACH-000512,-0.5037126590556792
ACH-000516,-0.5281100895056341
ACH-000517,-0.6234261459748277
ACH-000518,-0.8565171079229167
ACH-000520,-0.5751655409459152
ACH-000521,-0.7716356885932266
ACH-000522,-0.6537152277713019
ACH-000524,-0.3287295774654652
ACH-000527,-0.5835649703631768
ACH-000528,-0.6235967134743083
ACH-000537,-0.4821553661136082
ACH-000541,-0.5422435649880583
ACH-000542,-0.7578380277397956
ACH-000544,-0.7290879158674359
ACH-000545,-0.7749991266261514
ACH-000547,-0.6252901055179895
ACH-000548,-0.7043063178948665
ACH-000549,-0.7376580311552186
ACH-000550,-0.7234260364253955
ACH-000552,-0.6722176093770469
ACH-000556,-0.3364074728207941
ACH-000557,-0.19305016755441326
ACH-000569,-0.5825472895172906
ACH-000570,-0.8487194079395995
ACH-000571,-0.4294293521381586
ACH-000573,-0.7005092288369124
ACH-000576,-0.582735534466411
ACH-000579,-0.4604448690209286
ACH-000580,-0.40827240260471226
ACH-000584,-0.6759806962037369
ACH-000585,-0.5698473271341689
ACH-000588,-0.5635092750359634
ACH-000589,-0.6844191802801493
ACH-000591,-0.7740299025111009
ACH-000593,-0.5623949286743797
ACH-000600,-0.2587992290874852
ACH-000601,-0.5490974806835757
ACH-000605,-0.6641322360623794
ACH-000606,-0.7550505869086659
ACH-000608,-0.4466033910627422
ACH-000614,-0.5118028139830345
ACH-000616,-0.6727630124028648
ACH-000618,-0.7174903131916729
ACH-000619,-0.5021625555883305
ACH-000620,-0.5218809120915419
ACH-000621,-0.6173304177130495
ACH-000622,-0.4285505190702808
ACH-000623,-0.8201714034123229
ACH-000624,-0.7069590504146583
ACH-000627,-0.7437650355278341
ACH-000630,-0.6754110543295193
ACH-000631,-0.8505511350314422
ACH-000632,-0.6184279525488855
ACH-000633,-0.4014915583851085
ACH-000637,-0.7698098142687976
ACH-000638,-0.63081281183509
ACH-000646,-0.2545376325333443
ACH-000647,-0.5590836083842422
ACH-000648,-0.4888884743611866
ACH-000649,-0.6664176436851965
ACH-000651,-0.7135160757449516
ACH-000652,-0.8025947321241547
ACH-000653,-0.30936711049490484
ACH-000657,-0.5601490937042363
ACH-000658,-0.3823879479626959
ACH-000661,-0.649396474074334
ACH-000662,-0.4969636337208414
ACH-000663,-0.6725887483565431
ACH-000665,-0.5005555139939478
ACH-000671,-0.5659427740268801
ACH-000672,-0.19141391642667266
ACH-000673,-0.6497484519252569
ACH-000676,-0.7678646052328281
ACH-000677,-0.43310119939754416
ACH-000681,-0.6166556340804233
ACH-000683,-0.4330780552639305
ACH-000684,-0.7416578852129835
ACH-000688,-0.6069296926823881
ACH-000693,-0.6716466513280664
ACH-000694,-0.7612052637314649
ACH-000695,-0.2348552735565317
ACH-000696,-0.7225483460727145
ACH-000697,-0.3517720440852139
ACH-000699,-0.4206159053498008
ACH-000701,-0.5667892375856478
ACH-000706,-0.7962893211482767
ACH-000711,-0.7020721909001866
ACH-000713,-0.4434888180236264
ACH-000714,-0.3791746930722456
ACH-000718,-0.3768871844883204
ACH-000720,-0.8313862662120091
ACH-000721,-0.5123004484714674
ACH-000724,-0.3975490429740017
ACH-000725,-0.3230512152581549
ACH-000732,-0.7721625487951236
ACH-000734,-0.4573856418245938
ACH-000735,-0.7684724585706139
ACH-000736,-0.6618333318713043
ACH-000738,-0.5954433765562158
ACH-000746,-0.2297628216305268
ACH-000747,-0.6368856255017911
ACH-000748,-0.9997516454157468
ACH-000753,-0.6163680937954144
ACH-000756,-0.7566039536185003
ACH-000757,-0.5239263973364271
ACH-000758,-0.7926058091793755
ACH-000760,-0.6095323183715495
ACH-000762,-0.6645236507462066
ACH-000763,-0.5246102650406447
ACH-000764,-0.4301215812959232
ACH-000765,-0.6153277132699411
ACH-000766,-0.5013582600503371
ACH-000767,-0.22401884221102408
ACH-000768,-0.8331948895280731
ACH-000769,-0.5808401881065275
ACH-000770,-0.6842312440405934
ACH-000771,-0.5941844383336315
ACH-000773,-0.5050328853621556
ACH-000776,-0.4711350169950942
ACH-000777,-0.7748177901369763
ACH-000778,-0.507992117071999
ACH-000781,-0.7281438141174094
ACH-000782,-0.6545760604073284
ACH-000783,-0.12701576243251195
ACH-000784,-0.3986225903980213
ACH-000785,-0.24427125170159106
ACH-000787,-0.7908944682092832
ACH-000788,-0.785341419986614
ACH-000791,-0.5751494130145356
ACH-000792,-0.5720153986471636
ACH-000794,-0.5255456901372935
ACH-000796,-0.293202878683062
ACH-000798,-0.5544411630307002
ACH-000799,-0.4947825778520604
ACH-000800,-0.4895790728131919
ACH-000802,-0.5747445812689621
ACH-000804,-0.5819632249353379
ACH-000805,-0.4552578962945389
ACH-000809,-0.6494481360621797
ACH-000810,-0.8929950715901156
ACH-000811,-0.4412542516010891
ACH-000817,-0.4475049138681648
ACH-000819,-0.8114771505414817
ACH-000820,-0.938546903465308
ACH-000821,-0.7267808729513767
ACH-000822,-0.3090049588080906
ACH-000823,-0.6221801389201763
ACH-000824,-0.2736979517460804
ACH-000827,-0.7434287067300124
ACH-000829,-0.5471987331026231
ACH-000831,-0.6663774252904908
ACH-000832,-0.6757595878592373
ACH-000833,-0.6634754272657005
ACH-000834,-0.7315973992804651
ACH-000835,-0.7678503634239394
ACH-000836,-0.504256005552595
ACH-000837,-0.6455089020879468
ACH-000838,-0.5664009741326309
ACH-000839,-0.9621043303563352
ACH-000840,-0.5443483879068856
ACH-000841,-0.6735343449488775
ACH-000843,-0.5490263283959704
ACH-000846,-0.9065805143310072
ACH-000847,-0.6628202733468777
ACH-000848,-0.4912674319429198
ACH-000849,-0.6822757134797656
ACH-000851,-0.5805175335273335
ACH-000855,-0.8326809979458838
ACH-000856,-0.5790134464870264
ACH-000858,-0.589092863675366
ACH-000859,-0.6819364919188069
ACH-000861,-0.6829642020143343
ACH-000862,-0.5628468821331294
ACH-000865,-0.7753731359432663
ACH-000866,-0.7386118004606316
ACH-000867,-0.5680028244145517
ACH-000869,-0.8303866564642836
ACH-000872,-0.8602376733242855
ACH-000873,-0.8096024846704823
ACH-000876,-0.3832202118167054
ACH-000878,-0.4069295818007969
ACH-000880,-0.7202236275522031
ACH-000881,-0.5503553741990105
ACH-000882,-0.648113143655085
ACH-000884,-0.7731455971689639
ACH-000885,-0.6541078371811159
ACH-000887,-0.641619260355697
ACH-000889,-0.5623262462364503
ACH-000896,-0.8061527960814826
ACH-000898,-0.4330796083557061
ACH-000900,-0.6251686838747609
ACH-000901,-0.5605991454772482
ACH-000905,-0.7573879892029789
ACH-000906,-0.7513591895122521
ACH-000907,-0.7915349084761991
ACH-000910,-0.4825110673065662
ACH-000911,-0.6554122036494465
ACH-000912,-0.8058852349813429
ACH-000913,-0.9069196290682948
ACH-000915,-0.5990563172885603
ACH-000916,-0.7493944191026591
ACH-000917,-0.6615403338100009
ACH-000920,-0.3034463313228215
ACH-000921,-0.6868462775190665
ACH-000924,-0.5262275412446441
ACH-000926,-0.5420729599626514
ACH-000928,-0.5505835727274879
ACH-000929,-0.4430921140019192
ACH-000932,-0.5553536697308273
ACH-000935,-0.6687608378160167
ACH-000936,-0.7786685751759087
ACH-000937,-0.3881022365209147
ACH-000938,-0.5109720361789175
ACH-000939,-0.6519367264562586
ACH-000941,-0.4841974065292755
ACH-000943,-0.6711417197709457
ACH-000946,-0.7438011765655144
ACH-000947,-0.7075715200188514
ACH-000948,-0.4061702794421937
ACH-000950,-0.7329486806680473
ACH-000953,-0.2759527834550285
ACH-000954,-0.5197256429027032
ACH-000957,-0.6231854806017909
ACH-000958,-0.7372935809832071
ACH-000960,-0.54796510129998
ACH-000963,-0.468744875580618
ACH-000968,-0.6023462596663575
ACH-000969,-0.3046496604494958
ACH-000972,-0.5159834974814305
ACH-000973,-0.6850619337132487
ACH-000974,-0.8147002073964473
ACH-000978,-0.4761054729349363
ACH-000984,-0.304881875038732
ACH-000986,-0.5992265425217506
ACH-000988,-0.9109945768073796
ACH-000993,-0.4798971476420506
ACH-000994,-0.36353765396197296
ACH-000996,-0.542157480822025
ACH-001001,-0.6355125078260105
ACH-001020,-0.6230115904586102
ACH-001028,-0.6656430119082032
ACH-001031,-0.7770356557399781
ACH-001038,-0.5796613271901573
ACH-001048,-0.7975281666290085
ACH-001050,-0.5046654425505652
ACH-001053,-0.6886889114868491
ACH-001054,-0.567488279671444
ACH-001061,-0.7783602528032242
ACH-001067,-0.4557816915983698
ACH-001075,-0.961059387929402
ACH-001096,-0.8115617403989794
ACH-001111,-0.4891680609833451
ACH-001119,-0.6505762900857406
ACH-001128,-0.6143010500938857
ACH-001134,-0.5279892029426144
ACH-001151,-0.4220631485645287
ACH-001163,-0.6630669821054083
ACH-001164,-0.7506105701902236
ACH-001183,-0.6928414581811785
ACH-001192,-0.7995787792704131
ACH-001193,-0.7156953140731711
ACH-001196,-0.6893305787841191
ACH-001197,-0.4878081169765589
ACH-001205,-0.5976975786073832
ACH-001211,-0.7734421631097533
ACH-001212,-0.6185614757264881
ACH-001228,-0.4155100869253591
ACH-001232,-0.8574681314574023
ACH-001239,-0.5953263096996425
ACH-001270,-0.6786532954776727
ACH-001274,-0.5484737987715099
ACH-001275,-0.6517461069446414
ACH-001277,-0.8497471457031637
ACH-001278,-0.536443094095893
ACH-001280,-0.3196661767216045
ACH-001283,-0.4743982522738802
ACH-001289,-0.4160794035297528
ACH-001300,-0.5875368418553861
ACH-001301,-0.5013575995046975
ACH-001302,-0.4739283557034769
ACH-001306,-0.924587641909062
ACH-001318,-0.6404016594591561
ACH-001322,-0.8185967473179692
ACH-001328,-0.5401742908367521
ACH-001332,-0.9088246077909552
ACH-001336,-0.7315701600200242
ACH-001346,-0.5419051934603504
ACH-001353,-0.6865862750767171
ACH-001354,-0.4950381186754495
ACH-001367,-0.5010264527182549
ACH-001368,-0.3704400247935751
ACH-001374,-0.705551087854984
ACH-001377,-0.3904636509801177
ACH-001380,-0.4357478928580553
ACH-001391,-0.3600211905390085
ACH-001408,-0.6386189184569588
ACH-001430,-0.6011485290548246
ACH-001431,-0.4608524777918711
ACH-001450,-0.5773160907052456
ACH-001496,-0.5044348342657305
ACH-001500,-0.4679581114692511
ACH-001523,-0.6822721006024087
ACH-001532,-0.6073952991316602
ACH-001550,-0.6399302076459662
ACH-001552,-0.8207774165382883
ACH-001554,-0.5936481089725205
ACH-001654,-0.6831268103496688
ACH-001735,-0.1821776383647169
ACH-001736,-0.4443192193934805
ACH-001737,-0.1948493755346513
ACH-001740,-1.0655339583635224
ACH-001745,-0.8633809799710791
ACH-001765,-0.7048248130227277
