,GTSF1 (121355)
ACH-000004,-0.059462058253824224
ACH-000005,0.12467607417456647
ACH-000007,-0.2698589835491268
ACH-000009,-0.06131391086167305
ACH-000011,-0.2325549335720689
ACH-000012,-0.4715471481582635
ACH-000013,-0.11306000619955828
ACH-000014,-0.157843668458365
ACH-000015,-0.12507256410668788
ACH-000017,-0.1063372537304801
ACH-000018,-0.12918237995928372
ACH-000019,0.0861125134230756
ACH-000021,-0.007976674779456388
ACH-000022,-0.07357892851332595
ACH-000025,-0.12779184974218932
ACH-000028,-0.12443290941317818
ACH-000030,-0.20671190889296
ACH-000035,-0.029692717936640276
ACH-000036,-0.056104911350444896
ACH-000037,-0.31495498080170026
ACH-000039,-0.13694609758320975
ACH-000040,-0.20363838704783174
ACH-000041,-0.14044430641955472
ACH-000042,-0.03820410995526419
ACH-000045,-0.10335562023595277
ACH-000047,-0.1702689094600779
ACH-000052,0.01843926700229481
ACH-000053,-0.12820886644578014
ACH-000054,-0.07522308023919573
ACH-000055,0.1877616133810774
ACH-000060,-0.03729227961816566
ACH-000067,-0.309850577989073
ACH-000070,-0.15660583580579593
ACH-000075,-0.22244325172636972
ACH-000078,-0.1422960894615346
ACH-000082,-0.008485551913369497
ACH-000085,-0.13217394654962858
ACH-000086,-0.0901666341909075
ACH-000087,-0.06990345141825816
ACH-000092,-0.08413939780606168
ACH-000095,-0.002232056737143915
ACH-000097,-0.12057614271326172
ACH-000098,0.03306017306063497
ACH-000099,0.048992861885701205
ACH-000108,0.12819690080987398
ACH-000113,-0.16698075032154558
ACH-000116,-0.011299573312485506
ACH-000118,-0.13154181700355574
ACH-000120,0.014586814239389385
ACH-000123,-0.14200539510837154
ACH-000127,-0.1536335265714394
ACH-000128,-0.09474807104190072
ACH-000132,-0.009870935240427722
ACH-000133,-0.21827056839721784
ACH-000137,-0.10257203403162002
ACH-000138,-0.13109355390987146
ACH-000142,-0.07957869792846124
ACH-000143,-0.0684326171433906
ACH-000146,-0.052090080599432965
ACH-000148,0.02120080662940361
ACH-000150,-0.3105189220429785
ACH-000152,-0.22446493964893924
ACH-000153,-0.06393286705131386
ACH-000159,-0.1285699658037477
ACH-000160,-0.14927541117342952
ACH-000163,-0.12657933374468205
ACH-000167,-0.025272342024038098
ACH-000168,-0.14975803688743267
ACH-000169,-0.06384992369848827
ACH-000178,-0.11746901208383236
ACH-000183,-0.1023517886967714
ACH-000188,-0.07417229042237357
ACH-000189,-0.2056692784077407
ACH-000190,-0.1609005270846021
ACH-000198,-0.1317325821719558
ACH-000203,-0.2971464586702072
ACH-000204,-0.11170086586266198
ACH-000206,-0.03909585993793049
ACH-000207,-0.12598078136035587
ACH-000208,-0.24106520852501104
ACH-000210,-0.09811363051043336
ACH-000211,-0.05184827627602328
ACH-000215,-0.10648402258394883
ACH-000221,-0.031775152926907566
ACH-000222,0.07061064743707679
ACH-000223,-0.12305208044277052
ACH-000226,-0.17223319437962853
ACH-000227,-0.04729716509177268
ACH-000228,-0.08888455042729419
ACH-000231,-0.047933230531883364
ACH-000232,-0.01032331607415919
ACH-000233,-0.08922220447175576
ACH-000234,-0.32845525740913445
ACH-000235,-0.1465920330729493
ACH-000237,-0.12555573697929956
ACH-000238,-0.19197413939780786
ACH-000242,-0.06666557664116951
ACH-000243,-0.07351708496683602
ACH-000244,-0.16991539363656116
ACH-000246,-0.11723172351000084
ACH-000248,-0.127892452003702
ACH-000250,-0.006602904376300556
ACH-000251,0.01719873353061029
ACH-000252,0.04557898591664705
ACH-000253,-0.15589194679554533
ACH-000255,-0.08041384746455436
ACH-000256,-0.11774417990375027
ACH-000257,0.2541259072836301
ACH-000258,0.13800683076764578
ACH-000259,-0.1017354148065116
ACH-000260,-0.09275389822445462
ACH-000261,-0.13793757833251874
ACH-000262,-0.02704479821053805
ACH-000263,0.11497264754919168
ACH-000264,-0.13050709174973973
ACH-000265,0.028810483114877636
ACH-000266,-0.1161632457835781
ACH-000272,-0.09376849244765807
ACH-000274,-0.05162215753212825
ACH-000277,-0.0014002934509647995
ACH-000278,-0.0548422270487406
ACH-000279,0.04376185454994783
ACH-000280,-0.12752347328217
ACH-000281,-0.18448767034387314
ACH-000288,-0.11677823721707507
ACH-000291,-0.022738767509384614
ACH-000293,0.0270096190423866
ACH-000294,0.033719944666069236
ACH-000295,-0.22578652332661905
ACH-000296,-0.04467322588072037
ACH-000302,-0.03539382225174908
ACH-000304,-0.27955756338713783
ACH-000307,-0.11768523792350492
ACH-000308,-0.12474005874417593
ACH-000310,0.0459741570972019
ACH-000311,-0.18943726259310606
ACH-000312,0.05694508440584499
ACH-000315,-0.12784234853246382
ACH-000316,0.12378201288907065
ACH-000317,-0.19193592118883732
ACH-000318,-0.3007700676912841
ACH-000319,-0.13480908031814998
ACH-000320,0.05929091625249588
ACH-000322,-0.2703567765304301
ACH-000323,-0.07801249532609397
ACH-000324,-0.04769874941758412
ACH-000329,-0.1061001821735503
ACH-000330,-0.13478720979807118
ACH-000331,-0.06939246690250275
ACH-000332,-0.0736219491262795
ACH-000334,-0.11583058795463078
ACH-000335,-0.06970118585971999
ACH-000336,-0.248118271791829
ACH-000337,-0.07815524006724238
ACH-000338,-0.41843287732712603
ACH-000339,-0.11863271831124066
ACH-000341,0.12983738502556955
ACH-000348,-0.17679312370046565
ACH-000350,-0.15742398722541506
ACH-000352,-0.0800477036623717
ACH-000356,-0.23589100767938845
ACH-000361,-0.07453129936313238
ACH-000362,-0.1746590239793926
ACH-000363,-0.1173075391569222
ACH-000364,-0.08552494231173151
ACH-000365,-0.10854856115176613
ACH-000366,-0.03542586139956329
ACH-000368,-0.19989085262102152
ACH-000374,-0.11103140753252726
ACH-000375,-0.024811116613743786
ACH-000376,-0.103951952944657
ACH-000381,-0.05554210959115875
ACH-000383,-0.02719731648755684
ACH-000387,-0.04731613599812833
ACH-000389,-0.15783778643533372
ACH-000390,-0.07888126517320326
ACH-000393,-0.04982558980233474
ACH-000395,0.012594607089939206
ACH-000396,-0.21683326145052004
ACH-000397,-0.12698991866193304
ACH-000401,-0.044082789319835336
ACH-000402,0.07118236248149057
ACH-000403,-0.015677157408709855
ACH-000404,0.17832577603299385
ACH-000406,-0.04474463987171973
ACH-000407,-0.07306123765212065
ACH-000408,-0.09582936702973108
ACH-000410,-0.016252150026105253
ACH-000411,-0.1313310357851174
ACH-000414,-0.2063947970933344
ACH-000415,-0.003487463682730092
ACH-000416,-0.122068883795402
ACH-000420,-0.2257313133117632
ACH-000421,-0.11565591687752373
ACH-000424,-0.3825397193785359
ACH-000425,-0.14845007550751255
ACH-000426,-0.2784158898117379
ACH-000427,0.057523022999334886
ACH-000433,-0.08757707041575122
ACH-000435,-0.01376668003401077
ACH-000436,-0.19670399154890827
ACH-000444,-0.16757961241136554
ACH-000445,-0.03794433484183194
ACH-000448,-0.07875071652270989
ACH-000450,-0.01939682122793324
ACH-000452,-0.21471514147174467
ACH-000454,0.13557498446234353
ACH-000458,-0.28281491210222504
ACH-000459,-0.1449536339022023
ACH-000460,-0.10240364010050014
ACH-000461,-0.15672753381786106
ACH-000463,-0.2497558005048973
ACH-000464,-0.050075381999534235
ACH-000466,0.08430749443882424
ACH-000467,-0.02860747292817578
ACH-000468,-0.03421258597169622
ACH-000469,-0.16997035401184793
ACH-000470,0.13819526649527505
ACH-000471,-0.05846778265872921
ACH-000472,-0.10744758270006853
ACH-000473,0.03273096772212578
ACH-000475,-0.13104388181568824
ACH-000476,-0.2367770300279885
ACH-000477,-0.00233310307927592
ACH-000479,0.10465950656097124
ACH-000480,-0.21515619923370852
ACH-000481,-0.09583119119474763
ACH-000483,-0.14744692378245353
ACH-000484,-0.0038834781140858524
ACH-000485,-0.027854796972434183
ACH-000486,-0.25721715207207657
ACH-000487,-0.054289591089483606
ACH-000488,-0.07574660603919364
ACH-000490,-0.10240471603767487
ACH-000491,-0.08191928094961227
ACH-000495,0.013408482032971505
ACH-000496,-0.07359358832550507
ACH-000499,-0.2818266782577307
ACH-000500,0.01557862087138853
ACH-000502,-0.14025275210410554
ACH-000503,-0.05646178386807136
ACH-000505,-0.04695827602815581
ACH-000507,-0.07958447166509408
ACH-000510,-0.07726678830706336
ACH-000511,0.01886921299388321
ACH-000512,-0.028410766669048168
ACH-000516,-0.19734514703362815
ACH-000517,-0.05867256990127812
ACH-000518,-0.07363131704559478
ACH-000520,-0.09385841456664476
ACH-000521,0.1924236407516296
ACH-000522,0.02092072599182494
ACH-000524,-0.11545668126461693
ACH-000527,-0.13937943265932073
ACH-000528,-0.15583279824303262
ACH-000537,-0.1334408348694632
ACH-000541,-0.21438549352414465
ACH-000542,-0.06356633868611436
ACH-000544,-0.25335447350307105
ACH-000545,-0.15394202333790527
ACH-000547,0.03012460548894267
ACH-000548,-0.05644908627348925
ACH-000549,-0.06795874683532957
ACH-000550,-0.1754951522120015
ACH-000552,-0.029939384993956483
ACH-000556,-0.20244351770648508
ACH-000557,-0.02273788612643976
ACH-000569,-0.07940827554570441
ACH-000570,-0.07331830589482725
ACH-000571,0.006018290703713471
ACH-000573,-0.11032350910429484
ACH-000576,-0.050139500639798884
ACH-000579,0.0299395702959416
ACH-000580,-0.2308533329106736
ACH-000584,-0.11336694631754494
ACH-000585,-0.23882986655751046
ACH-000588,0.023985546295249124
ACH-000589,-0.2996302423595642
ACH-000591,-0.11530161628700875
ACH-000593,-0.0716357688626975
ACH-000600,-0.06083444862590855
ACH-000601,-0.13015805836472347
ACH-000605,-0.13413276897403045
ACH-000606,-0.2585124835244853
ACH-000608,-0.08615705700374328
