,OR10K1 (391109)
ACH-000004,-0.3433922959742145
ACH-000005,-0.2976081915729559
ACH-000007,-0.02335756882509816
ACH-000009,-0.20905873405100364
ACH-000011,-0.21046499940206456
ACH-000012,-0.11551225126451894
ACH-000013,-0.0039787314474957255
ACH-000014,-0.10680972909124874
ACH-000015,-0.15100763699062242
ACH-000017,-0.0023773253473616074
ACH-000018,0.17498969943224327
ACH-000019,-0.2620666592847964
ACH-000021,-0.06254220661080923
ACH-000022,-0.12883262568687215
ACH-000025,-0.1381685026907678
ACH-000028,0.003296393548139564
ACH-000030,-0.10954159113145437
ACH-000035,0.0011572880591860404
ACH-000036,-0.011869601620750852
ACH-000037,-0.15535935833795886
ACH-000039,-0.12417943126159893
ACH-000040,-0.10649223359652256
ACH-000041,-0.11520298818185233
ACH-000042,-0.046569770896792116
ACH-000045,0.00195878456751326
ACH-000047,-0.07565198655059281
ACH-000052,0.03414933239019002
ACH-000053,-0.13219027807028438
ACH-000054,-0.10233568416982716
ACH-000055,-0.024586702335929776
ACH-000060,-0.09277548282119344
ACH-000067,0.02503896649475175
ACH-000070,0.052312677694264814
ACH-000075,0.03680636671168038
ACH-000078,-0.054346697419084086
ACH-000082,-0.1835653206416899
ACH-000085,-0.25356629349476284
ACH-000086,-0.18051571801495755
ACH-000087,-0.04210279522348565
ACH-000092,-0.02052044053253552
ACH-000095,-0.10083947680727696
ACH-000097,-0.12799043822751113
ACH-000098,-0.06609492722748095
ACH-000099,-0.07340060301536543
ACH-000108,-0.15649474760499296
ACH-000113,-0.22043339873065068
ACH-000116,-0.103284230597342
ACH-000118,-0.10865868789287553
ACH-000120,-0.30927563035160704
ACH-000123,-0.06532869526909849
ACH-000127,-0.14230157280119
ACH-000128,2.358792832513351e-05
ACH-000132,-0.08476612611709998
ACH-000133,-0.21419187076938587
ACH-000137,-0.1091892553555202
ACH-000138,0.004322815258435447
ACH-000142,-0.0640401482922135
ACH-000143,-0.14024576098559152
ACH-000146,-0.06525786738841023
ACH-000148,-0.09604763276811107
ACH-000150,-0.031621743800811127
ACH-000152,-0.006959294745971277
ACH-000153,0.0752268877448549
ACH-000159,-0.13476537408940745
ACH-000160,-0.17316343201174625
ACH-000163,-0.13864324890878166
ACH-000167,-0.39947492993573297
ACH-000168,-0.09550829605561872
ACH-000169,-0.19413846410642355
ACH-000178,-0.0670220742430918
ACH-000183,-0.2278662423212671
ACH-000188,-0.13661314956395745
ACH-000189,-0.1497039141491387
ACH-000190,-0.14058095322443695
ACH-000198,-0.00592686845823556
ACH-000203,0.2197862695340479
ACH-000204,-0.26279488819466434
ACH-000206,-0.0733890671031027
ACH-000207,-0.15319466298768333
ACH-000208,0.114867356809587
ACH-000210,-0.21286943076139356
ACH-000211,-0.16129874016339735
ACH-000215,-0.10098229704855717
ACH-000221,-0.16590133728253773
ACH-000222,0.03577858521703416
ACH-000223,-0.13345362607076294
ACH-000226,-0.2307975070545472
ACH-000227,-0.03346240503319526
ACH-000228,-0.21467792068599525
ACH-000231,-0.10921645366192607
ACH-000232,-0.12110177250740507
ACH-000233,0.034736967026948146
ACH-000234,-0.17267100636505894
ACH-000235,-0.03724436558358574
ACH-000237,-0.13349997087964766
ACH-000238,-0.08964131689306228
ACH-000242,-0.013731814800561095
ACH-000243,-0.10635913292256084
ACH-000244,-0.2928695769059496
ACH-000246,0.05377103590208068
ACH-000248,-0.1582485689992255
ACH-000250,-0.1355039740443553
ACH-000251,-0.20195424617803226
ACH-000252,-0.11258094698417767
ACH-000253,0.018956882797858544
ACH-000255,-0.23784184783089135
ACH-000256,-0.018330849838961258
ACH-000257,0.04129796517486962
ACH-000258,-0.2590605997314092
ACH-000259,-0.1381609237948558
ACH-000260,-0.16728211365769655
ACH-000261,-0.12038620211193443
ACH-000262,-0.04478954308389201
ACH-000263,-0.020248558969721872
ACH-000264,-0.1975322903548731
ACH-000265,-0.020850159416811082
ACH-000266,-0.11377491146371037
ACH-000272,-0.15359428792103974
ACH-000274,-0.048600798479477014
ACH-000277,-0.08394564121966985
ACH-000278,-0.12515681342566773
ACH-000279,-0.0010262734487464834
ACH-000280,-0.06835482671045814
ACH-000281,-0.09984593083378474
ACH-000288,-0.11675376425468048
ACH-000291,-0.19323672932622854
ACH-000293,-0.1006750997829688
ACH-000294,-0.03148139390009489
ACH-000295,-0.001272431470103642
ACH-000296,-0.06781369418192351
ACH-000302,-0.0771000398813013
ACH-000304,-0.17759823519015908
ACH-000307,-0.015529797350053113
ACH-000308,-0.1765101498089644
ACH-000310,0.05025154683875036
ACH-000311,-0.13147979799176432
ACH-000312,0.0040469022717362635
ACH-000315,-0.11037063258963037
ACH-000316,0.05636672061173108
ACH-000317,-0.19876366129578094
ACH-000318,-0.17479371868714172
ACH-000319,-0.10765965375886873
ACH-000320,-0.056198721051845466
ACH-000322,-0.03958731215056597
ACH-000323,-0.06712597323691646
ACH-000324,-0.018276383688665084
ACH-000329,-0.16230672577222904
ACH-000330,-0.06413518437616596
ACH-000331,-0.038561747588438715
ACH-000332,-0.09646318648105594
