,RAD51 (5888)
ACH-000004,-0.9859776036678054
ACH-000005,-0.8765183755701954
ACH-000007,-0.7549799829226856
ACH-000009,-0.7310242033116625
ACH-000011,-0.7948454362029461
ACH-000012,-0.9096378851235214
ACH-000013,-0.4344128950170913
ACH-000014,-0.811943258153271
ACH-000015,-0.7033525011296907
ACH-000017,-0.5245378618877163
ACH-000018,-0.6566692314852515
ACH-000019,-1.1758974285991353
ACH-000021,-0.7250273510668008
ACH-000022,-0.9249863150685148
ACH-000025,-0.7413848895357983
ACH-000028,-0.7785935270407031
ACH-000030,-1.0064277319760357
ACH-000035,-0.7062536942976682
ACH-000036,-0.5302146393395977
ACH-000037,-0.7558812707910109
ACH-000039,-0.9935470231022346
ACH-000040,-0.8427270088350511
ACH-000041,-0.7953371944341157
ACH-000042,-0.9566151480787436
ACH-000045,-0.6858116260187539
ACH-000047,-0.950777483254812
ACH-000052,-0.7148017370170061
ACH-000053,-0.6581753932811606
ACH-000054,-0.8675356801429541
ACH-000055,-0.8790394409207786
ACH-000060,-0.8458283757097481
ACH-000067,-0.9424750664646632
ACH-000070,-0.8478185462925533
ACH-000075,-0.9778943269804068
ACH-000078,-0.6761229883691866
ACH-000082,-0.7982115987967426
ACH-000085,-0.7991665660724808
ACH-000086,-0.570485710010917
ACH-000087,-0.7111263143270226
ACH-000092,-0.5362429245090233
ACH-000095,-0.8009004327116006
ACH-000097,-0.8918200656917403
ACH-000098,-0.5654791886288992
ACH-000099,-0.6629840360861874
ACH-000108,-0.5513596345283838
ACH-000113,-0.6676550858483401
ACH-000116,-0.7937045390877804
ACH-000118,-0.7515583398493675
ACH-000120,-0.885836423385894
ACH-000123,-0.6798939868495583
ACH-000127,-0.8954450825038969
ACH-000128,-0.8413850117369179
ACH-000132,-0.6511427011828651
ACH-000133,-0.7861472641089285
ACH-000137,-0.7245941191961491
ACH-000138,-0.6392271176213813
ACH-000142,-0.6060769734117138
ACH-000143,-0.6260848014052012
ACH-000146,-0.5460376109470387
ACH-000148,-0.7340848400920189
ACH-000150,-0.5687835465045581
ACH-000152,-0.7738427742465703
ACH-000153,-1.1156066699420362
ACH-000159,-0.703906328972232
ACH-000160,-1.306967485764739
ACH-000163,-0.7401576503009547
ACH-000167,-1.155532632375181
ACH-000168,-0.811398086878558
ACH-000169,-0.7302221320627096
ACH-000178,-0.7346432145770926
ACH-000183,-0.7921870618033754
ACH-000188,-0.8360123137489259
ACH-000189,-0.5909538139115064
ACH-000190,-0.6477935923926895
ACH-000198,-0.5650078302292512
ACH-000203,-1.1316749116227809
ACH-000204,-0.6560332391922237
ACH-000206,-0.6858794763119345
ACH-000207,-0.8325095656963717
ACH-000208,-0.6515335332644154
ACH-000210,-0.8272448599344554
ACH-000211,-0.7462474394496018
ACH-000215,-0.7551453899995455
ACH-000221,-0.8368125238130067
ACH-000222,-0.734110857617338
ACH-000223,-0.949714912669672
ACH-000226,-0.7765585630034598
ACH-000227,-0.8684830017874909
ACH-000228,-0.9080379581308012
ACH-000231,-0.9746039221859968
ACH-000232,-0.8939848097733837
ACH-000233,-0.825323015906249
