,LSM14B (149986)
ACH-000410,0.2400144115350352
ACH-000411,0.21429446964505253
ACH-000414,0.19445207424342975
ACH-000415,0.18488434165479006
ACH-000416,0.08302465416856238
ACH-000420,0.048696960911224385
ACH-000421,0.1620800437378192
ACH-000424,0.15752195278104547
ACH-000425,0.1907193255429912
ACH-000426,-0.06976046638820962
ACH-000427,-0.018640179293962368
ACH-000433,0.13805454013122842
ACH-000435,0.21053382772340964
ACH-000436,0.05396493875321141
ACH-000444,0.25697729907705624
ACH-000445,0.17122218401508987
ACH-000448,0.03230673897927188
ACH-000450,0.08353780808588751
ACH-000452,-0.024111193502405818
ACH-000454,0.18583235595512806
ACH-000458,0.018531720189748576
ACH-000459,0.2172622412628233
ACH-000460,0.1191205830924908
ACH-000461,0.15062844316967572
ACH-000463,0.14225105501743968
ACH-000464,-0.09100904155512604
ACH-000466,-0.04437036250435737
ACH-000467,0.18507712869377524
ACH-000468,0.10267019245900907
ACH-000469,0.1823458338863487
ACH-000470,0.07349177762350534
ACH-000471,0.10937423538135177
ACH-000472,0.1542652170685414
ACH-000473,0.11962887774995865
ACH-000475,0.1784677327134914
ACH-000476,0.12930275721117426
ACH-000477,0.12010750429314244
ACH-000479,-0.005649914929705924
ACH-000480,0.28283616586771804
ACH-000481,0.1302627460478035
ACH-000483,0.21012405186197225
ACH-000484,0.1522674987480837
ACH-000485,0.19076996221673465
ACH-000486,0.14558075169961007
ACH-000487,0.2264821942749853
ACH-000488,0.17477202554622082
ACH-000490,0.1227144902605056
ACH-000491,0.02030842770043017
ACH-000495,0.1492618276054332
ACH-000496,0.15029351567805185
ACH-000499,0.1139779687999411
ACH-000500,0.5149891557012962
ACH-000502,0.14797700954217827
ACH-000503,0.3787500142886472
ACH-000505,0.1624349219620391
ACH-000507,0.14776474700921546
ACH-000510,0.07303053451060229
ACH-000511,-0.0200470849719368
ACH-000512,0.24969242042702966
ACH-000516,0.17599680473160556
ACH-000517,0.04040620358861262
ACH-000518,-0.10747271454208496
ACH-000520,0.07768430447068356
ACH-000521,0.2808797495836988
ACH-000522,0.13610145170235471
ACH-000524,0.05443086831762353
ACH-000527,0.06686080166033632
ACH-000528,0.08490036128020102
ACH-000537,0.08363640648431292
ACH-000541,0.2149179720279881
ACH-000542,0.1173194116237206
ACH-000544,0.1410761676773991
ACH-000545,0.22248469194413376
ACH-000547,0.08389890819017748
ACH-000548,0.12234257827044415
ACH-000549,-0.10159665096391812
ACH-000550,0.15467764731280798
ACH-000552,0.2287723982103045
ACH-000556,0.12046091826244675
ACH-000557,-0.06673807462616893
ACH-000569,0.01988593194897949
ACH-000570,0.11166873459572256
ACH-000571,0.15576384148096895
ACH-000573,0.13302085590745222
ACH-000576,0.3702489487686531
ACH-000579,0.019270447534256788
ACH-000580,0.09683724832865316
ACH-000584,0.1861354786678712
ACH-000585,0.15804929286584504
ACH-000588,0.05792655928297566
ACH-000589,0.06684782252070595
ACH-000591,0.0260870039500323
ACH-000593,0.18866889383273405
ACH-000600,0.09453900613164336
ACH-000601,0.11123681573878713
ACH-000605,0.10433890768417592
ACH-000606,0.2419811896886957
ACH-000608,0.04523057796221327
ACH-000614,0.08916943586485455
ACH-000616,0.15877826953694624
ACH-000618,0.3079246613333459
ACH-000619,0.14761230508917053
ACH-000620,0.04298533841179602
ACH-000621,0.16449216375626236
ACH-000622,0.13698995128370958
ACH-000623,0.12093144892342347
ACH-000624,0.13697707175897142
ACH-000627,0.08265238961673975
ACH-000630,0.1119060499792897
ACH-000631,-0.004428012987917626
ACH-000632,0.06265976250274273
ACH-000633,0.14946702717404248
ACH-000637,0.0610238743935324
ACH-000638,0.1375875664471826
ACH-000646,-0.041398369696744486
ACH-000647,0.04614892606564396
ACH-000648,0.11447400810566626
ACH-000649,0.08228533376637004
ACH-000651,0.1407922815705822
ACH-000652,0.11572131662777617
ACH-000653,0.22394622443174086
ACH-000657,0.2509875250509573
ACH-000658,0.08941015605920995
ACH-000661,0.03179491340877738
ACH-000662,-0.20868988424567966
ACH-000663,0.10410516031839774
ACH-000665,0.03877167047008479
ACH-000671,0.2205054521108418
ACH-000672,0.1974057828367924
ACH-000673,0.16572812157184222
ACH-000676,0.1757664685359706
ACH-000677,0.16491322837908007
ACH-000681,0.16353172896489354
ACH-000683,0.12573414693615256
ACH-000684,-0.0905980461217646
ACH-000688,0.07462224193248301
ACH-000693,0.20011146501858415
ACH-000694,0.1513372865041264
ACH-000695,0.197815726245662
ACH-000696,0.09896282256341267
ACH-000697,0.2863311872962247
ACH-000699,0.06892020508053069
ACH-000701,0.02062455819374561
ACH-000706,0.17637322100243782
ACH-000711,0.13430818627749794
ACH-000713,0.18755511977748826
ACH-000714,0.1650597768378261
ACH-000718,-0.1479097716779021
ACH-000720,0.09466728564919306
ACH-000721,0.152034395993899
ACH-000724,0.16370264124246048
ACH-000725,0.18458971943313732
ACH-000732,0.22372163787004232
ACH-000734,0.16500700713996488
ACH-000735,-0.002369367342777812
ACH-000736,0.13656067610288494
ACH-000738,0.15754050299832967
ACH-000746,0.14613160707512127
ACH-000747,0.0636990933288472
ACH-000748,-0.0705890771841722
ACH-000753,0.12392698416672435
ACH-000756,0.20097396956336186
ACH-000757,0.16782719873474916
ACH-000758,0.16747170981019555
ACH-000760,0.14612434051749162
ACH-000762,0.2312951901396675
ACH-000763,0.14676219513025032
ACH-000764,0.3457558276832009
ACH-000765,0.2217654656651461
ACH-000766,0.2550823821495402
ACH-000767,0.09325490592297683
ACH-000768,0.14004719514991995
ACH-000769,0.013943610120698984
ACH-000770,0.0944200996020396
ACH-000771,0.1053291553869092
ACH-000773,-0.07132384312083766
ACH-000776,0.029066382453599382
ACH-000777,0.16577016569676042
ACH-000778,0.1896216533950217
ACH-000781,0.1084879749371292
ACH-000782,0.06825954959925616
ACH-000783,0.039008363897823084
ACH-000784,0.0956541236370536
ACH-000785,0.059573015057921626
ACH-000787,0.14508755605959944
ACH-000788,0.07796379092688784
ACH-000791,0.1657102696064589
ACH-000792,0.06756714036145617
ACH-000794,0.1060733910395417
ACH-000796,0.03101196697235362
ACH-000798,0.08530854720609285
ACH-000799,0.2450865801725408
ACH-000800,0.33216560427695635
ACH-000802,0.19027182240410875
ACH-000804,0.2412148705482162
ACH-000805,0.2408128591445438
ACH-000809,0.19211991521869
ACH-000810,0.2638409751829406
ACH-000811,0.06696945171330032
ACH-000817,0.13921266587943726
ACH-000819,0.2724071383636815
ACH-000820,-0.26985374973269394
ACH-000821,0.07416447621308328
ACH-000822,0.13883897472295414
ACH-000823,0.08498572659942
ACH-000824,0.12729262769367602
ACH-000827,0.2419051030647212
ACH-000829,0.2753352063012367
ACH-000831,0.07252908684357429
ACH-000832,0.12699421376191364
ACH-000833,0.2446032441394078
ACH-000834,0.06585105458194312
ACH-000835,0.1283945052038961
ACH-000836,0.09481692715941764
ACH-000837,0.028802243136236125
ACH-000838,0.2013316937682136
ACH-000839,0.10183586922242296
ACH-000840,0.09547356002300343
ACH-000841,0.12444011797722047
ACH-000843,0.16404335360383387
ACH-000846,0.09531985676595774
ACH-000847,0.22364826400058568
ACH-000848,0.00728816999759797
ACH-000849,0.08758815171538531
ACH-000851,-0.03630962730105178
ACH-000855,0.3471096419666738
ACH-000856,-0.015423702265613563
ACH-000858,0.22919082177261774
ACH-000859,0.18836907121439747
ACH-000861,0.10649254883247536
ACH-000862,0.06604650262623284
ACH-000865,0.17640937459368866
ACH-000866,0.14682072761305875
ACH-000867,0.14862529840606964
ACH-000869,0.14649468126112022
ACH-000872,0.2774909083534517
ACH-000873,0.2432288003621265
ACH-000876,0.15113339139613152
ACH-000878,0.04290002328147331
ACH-000880,0.09255671223640494
ACH-000881,0.11668555779811846
ACH-000882,0.04484550322113171
ACH-000884,0.13497477543855954
ACH-000885,0.2623474072908521
ACH-000887,0.19941813860187474
ACH-000889,0.29312306384874115
ACH-000896,0.19901719721910344
ACH-000898,-0.012623736101393656
ACH-000900,0.16775623271614934
ACH-000901,0.05356708739706358
ACH-000905,0.10805506085157572
ACH-000906,0.03186524957451777
ACH-000907,0.11126970194693232
ACH-000910,0.0918075262257852
ACH-000911,0.10201008721539703
ACH-000912,0.02493752676724272
ACH-000913,0.08600418416800787
ACH-000915,0.10266980825902923
ACH-000916,-0.4380741116291875
ACH-000917,0.12220155789496262
ACH-000920,0.266980632495322
ACH-000921,0.046609466403794174
ACH-000924,0.12353753907608216
ACH-000926,0.022982648746596727
ACH-000928,0.043044732293230886
ACH-000929,0.1655001350924873
ACH-000932,0.13912700725105145
ACH-000935,0.026944517279520498
ACH-000936,0.16475448339110693
ACH-000937,0.13384514606643216
ACH-000938,0.1948894255324715
ACH-000939,0.04072609005254702
ACH-000941,0.10682660686287557
ACH-000943,0.222151596281675
ACH-000946,0.11982348414184026
ACH-000947,0.12336482589579595
ACH-000948,0.09401813645532447
ACH-000950,0.013173889331343426
ACH-000953,0.09659590968359902
ACH-000954,0.2833168095945307
ACH-000957,0.26306764903029506
ACH-000958,-0.025107830259295392
ACH-000960,0.13552550643932856
ACH-000963,0.2864460913198529
ACH-000968,0.17091245789850382
ACH-000969,0.1927821621565939
ACH-000972,0.3063758177783388
ACH-000973,0.13900079739491766
ACH-000974,0.14982262133295335
ACH-000978,0.08036985562155789
ACH-000984,0.09497460115827386
ACH-000986,0.14188515883922373
ACH-000988,0.15191554152165898
ACH-000993,0.12428536869490164
ACH-000994,0.16831053221238435
ACH-000996,0.13754991732338642
ACH-001001,0.14097364396280898
ACH-001020,0.05315382711778285
ACH-001028,0.1461829758895971
ACH-001031,0.17948602422681967
ACH-001038,0.15360064504392207
ACH-001048,0.10998973254947388
ACH-001050,0.14688246940583805
ACH-001053,0.2642355273991698
ACH-001054,0.11360399801619755
ACH-001061,0.1318315894533071
ACH-001067,-0.03405026436060435
ACH-001075,0.05366634786397651
ACH-001096,0.016780238353254973
ACH-001111,-0.02038226776297985
ACH-001119,0.009247774142272177
ACH-001128,-0.05405632341321904
ACH-001134,0.10742152848489622
ACH-001151,0.07786906833441362
ACH-001163,0.06832431935948677
ACH-001164,0.28479378689841217
ACH-001183,0.12750978060805873
ACH-001192,0.1014454737812996
ACH-001193,0.2491336699446521
ACH-001196,0.2817071530599977
ACH-001197,0.048841014577598166
ACH-001205,0.10614814683587877
ACH-001211,0.2090424087417967
ACH-001212,0.30656905592877604
ACH-001228,0.09811261733930694
ACH-001232,0.1890659133827779
ACH-001239,0.06764558553640232
ACH-001270,-0.2608989989197409
ACH-001274,-0.10984298332489814
ACH-001275,-0.031586793339646625
ACH-001277,-0.04111393347368506
ACH-001278,0.13499895081477756
ACH-001280,0.13779596033917155
ACH-001283,0.07558202205268759
ACH-001289,0.19408464277310128
ACH-001300,0.03890433961434855
ACH-001301,0.24779576991618385
ACH-001302,0.3651388278102012
ACH-001306,0.11985223706482533
ACH-001318,0.2776447418193945
ACH-001322,-0.15032935124941724
ACH-001328,0.1456181976589802
ACH-001332,0.1004731256532054
ACH-001336,0.1860040025855148
ACH-001346,0.2652106676028264
ACH-001353,-0.0745822658493659
ACH-001354,0.08082077498810952
ACH-001367,0.013531505033765035
ACH-001368,0.13777182304878646
ACH-001374,0.2602773275458317
ACH-001377,0.2085899652163831
ACH-001380,-0.013790282739556336
ACH-001391,0.1323382967585056
ACH-001408,0.07080894632266367
ACH-001430,0.10654862955607464
ACH-001431,0.017908517641099075
ACH-001450,0.022559608514388176
ACH-001496,0.1308076146004637
ACH-001500,0.13908544565445535
ACH-001523,0.04415714189251278
ACH-001532,0.14453219148747434
ACH-001550,0.07917883435358981
ACH-001552,0.007101397623601705
ACH-001554,0.12250494987316002
ACH-001654,0.18998894288159046
ACH-001735,0.09432624821739098
ACH-001736,0.09590192802968532
ACH-001737,0.28504603817064683
ACH-001740,0.11837543040015233
ACH-001745,0.0723839390647072
ACH-001765,0.1617346750442198
