,GPX5 (2880)
ACH-000004,0.14806742996865174
ACH-000005,0.4569568930471043
ACH-000007,0.20130474286016226
ACH-000009,0.11819115964245265
ACH-000011,0.1923881703425914
ACH-000012,0.11775655720137015
ACH-000013,0.06189433226787501
ACH-000014,0.2499926466841669
ACH-000015,0.14380829684930982
ACH-000017,0.1399790990302319
ACH-000018,0.13434495887842549
ACH-000019,0.13908907716999544
ACH-000021,0.09652983966785138
ACH-000022,0.17617957106709425
ACH-000025,0.2581479243290921
ACH-000028,0.13085731012757246
ACH-000030,0.12287120228214997
ACH-000035,0.23305970523244185
ACH-000036,0.17145596759046786
ACH-000037,0.12007667519498225
ACH-000039,0.2215887068270496
ACH-000040,0.09912689005359128
ACH-000041,0.08621033184542512
ACH-000042,0.20508719002125306
ACH-000045,0.08178791891346217
ACH-000047,0.16428693457077415
ACH-000052,-0.0493232356639009
ACH-000053,0.17810681040039686
ACH-000054,0.18376908743616455
ACH-000055,0.24328812933838376
ACH-000060,0.05063277111149514
ACH-000067,0.014373607861537229
ACH-000070,0.2904107375190587
ACH-000075,0.22807920080778926
ACH-000078,0.13544357066807122
ACH-000082,0.05227367545422258
ACH-000085,-0.053555719855078315
ACH-000086,0.19730636785696312
ACH-000087,0.04773251743003061
ACH-000092,0.2050762890433602
ACH-000095,0.18694784407455328
ACH-000097,0.029283733828183875
ACH-000098,0.13440862299407294
ACH-000099,0.16339093778599556
ACH-000108,0.0728575723272126
ACH-000113,0.1568400404265517
ACH-000116,0.13797880836413776
ACH-000118,0.1806184141832249
ACH-000120,0.055997776676312234
ACH-000123,0.2270281511475152
ACH-000127,0.11772554912264882
ACH-000128,0.15941623329950333
ACH-000132,0.16774461152544468
ACH-000133,0.13359730863339114
ACH-000137,0.1838725262104844
ACH-000138,0.15546943627385948
ACH-000142,0.20037610509711645
ACH-000143,0.1042024216383384
ACH-000146,0.12363675550565145
ACH-000148,0.2506894561410979
ACH-000150,0.19730871482306964
ACH-000152,0.16827353024375213
ACH-000153,-0.1514227420447564
ACH-000159,0.13308993378872674
ACH-000160,0.04845043814388198
ACH-000163,0.14260060576524694
ACH-000167,-0.20976552632902806
ACH-000168,0.3663554573000137
ACH-000169,0.18312483460756507
ACH-000178,0.18869507697133428
ACH-000183,0.22965026189484056
ACH-000188,0.16297431842954996
ACH-000189,0.04475837703306018
ACH-000190,0.16629391128875995
ACH-000198,0.2552332240235428
ACH-000203,0.013516917868872174
ACH-000204,0.1536235632589726
ACH-000206,0.2545253645203705
ACH-000207,0.21692852320919345
ACH-000208,0.30123964344860343
ACH-000210,0.2834461288654013
ACH-000211,0.17006655700406528
ACH-000215,0.05286305561961457
ACH-000221,0.1787683107007048
ACH-000222,0.13118460581481714
ACH-000223,0.13084183359649154
ACH-000226,0.13920234611626972
ACH-000227,0.14204833219861832
ACH-000228,0.022894297466661623
ACH-000231,0.15753654022394825
ACH-000232,0.20418970673499875
ACH-000233,0.16497812783876498
ACH-000234,0.21285630477101813
ACH-000235,0.13066261670328572
ACH-000237,0.18326229501470026
ACH-000238,0.10650164737354437
ACH-000242,0.379426394201212
ACH-000243,0.06461404198668738
ACH-000244,0.6668527258398941
ACH-000246,0.12113072649092868
ACH-000248,0.09564997084091703
ACH-000250,0.11846790908425972
ACH-000251,0.18403736694981512
ACH-000252,0.2595807762107176
ACH-000253,0.14127711034437365
ACH-000255,0.19408519243650174
ACH-000256,0.09806351116379552
ACH-000257,0.3197614835752711
ACH-000258,0.29966369946817856
ACH-000259,0.04546523579873298
ACH-000260,0.0532310274751078
ACH-000261,0.15859443055971725
ACH-000262,0.26904487319238424
ACH-000263,-0.13901283190235153
ACH-000264,0.08101995251965634
ACH-000265,0.16772653010700392
ACH-000266,0.13805106827198688
ACH-000272,0.19311613844120998
ACH-000274,0.1484190506220026
ACH-000277,0.20493449664904168
ACH-000278,0.17281867020680153
ACH-000279,0.09535636618659417
ACH-000280,0.0837467990028095
ACH-000281,0.22849191886139686
ACH-000288,0.21577831022745125
ACH-000291,0.29236679879538724
ACH-000293,0.2246911006947468
ACH-000294,0.11851621475955987
ACH-000295,0.12301892403414715
ACH-000296,0.3382987256235178
ACH-000302,0.2544125193657446
ACH-000304,-0.020975038322394
ACH-000307,0.1865174278741034
ACH-000308,0.12036817438103192
ACH-000310,0.15530397259639747
ACH-000311,0.10179908791098634
ACH-000312,0.14411753601414878
ACH-000315,0.1620878531509811
ACH-000316,0.014495765823000094
ACH-000317,0.1833070889440411
ACH-000318,0.18559632559361516
ACH-000319,0.17737008558016135
ACH-000320,0.2952311953161037
ACH-000322,0.1936914323956843
ACH-000323,-0.09451574615860547
ACH-000324,0.15500881807604705
ACH-000329,0.07706158902668395
ACH-000330,0.1401386026388184
ACH-000331,0.13184829237442022
ACH-000332,0.0786916056679978
ACH-000334,0.18953589051296255
ACH-000335,0.007599197623620023
ACH-000336,0.22511613404213052
ACH-000337,0.05494957406241701
ACH-000338,0.450681302366239
ACH-000339,0.18578215572312765
ACH-000341,0.07680278163695263
ACH-000348,0.2007275691208388
ACH-000350,0.24730861974193585
ACH-000352,0.2791636749488004
ACH-000356,0.13736660496568992
ACH-000361,0.32324744764785035
ACH-000362,0.17585789539293736
ACH-000363,0.09570431887348037
ACH-000364,0.06569338705233868
ACH-000365,0.15565518487825825
ACH-000366,0.12629706726768009
ACH-000368,0.218124389265237
ACH-000374,0.06585685957659028
ACH-000375,0.1479901948328064
ACH-000376,0.13334457550276854
ACH-000381,0.2013489102858672
ACH-000383,0.15079476694712868
ACH-000387,0.07773266341805522
ACH-000389,0.10369467769692887
ACH-000390,0.11061618559348413
ACH-000393,0.10550213902769726
ACH-000395,0.10917399421480037
ACH-000396,0.28383519122017936
ACH-000397,0.13628819606509782
ACH-000401,0.12835480087778056
ACH-000402,0.18548905308308594
ACH-000403,0.2039911303719036
ACH-000404,0.4420560926359317
ACH-000406,0.07591106811954647
ACH-000407,0.2782100709033509
ACH-000408,0.20284762039711948
ACH-000410,0.09264638703277718
ACH-000411,0.27287974376747576
ACH-000414,0.12198421118490425
ACH-000415,0.18376734839444267
ACH-000416,0.11516007172337485
ACH-000420,0.214773309143226
