,EIF3CL (728689)
ACH-000221,-1.191216320116419
ACH-000222,-1.3224785719616314
ACH-000223,-1.1321545811981757
ACH-000226,-1.0873321816153705
ACH-000227,-1.0553786786629686
ACH-000228,-1.1166839380008171
ACH-000231,-1.1588418388320487
ACH-000232,-1.1012992763930705
ACH-000233,-1.0566880357645996
ACH-000234,-1.082192166108324
ACH-000235,-1.072290924435379
ACH-000237,-1.2952974066402538
ACH-000238,-1.260746007538834
ACH-000242,-1.1459095582691767
ACH-000243,-1.1417791820880459
ACH-000244,-1.3715158236755889
ACH-000246,-1.041339960052268
ACH-000248,-1.1112128685118898
ACH-000250,-1.0201765691409774
ACH-000251,-0.9823399889340452
ACH-000252,-1.2453607565113611
ACH-000253,-0.98838049488613
ACH-000255,-1.1147995443190064
ACH-000256,-0.9897347368300642
ACH-000257,-1.186951292580695
ACH-000258,-1.1510396147533533
ACH-000259,-1.033312293352806
ACH-000260,-1.1780101655963142
ACH-000261,-1.1387191925039304
ACH-000262,-1.1732634184423298
ACH-000263,-1.1954604876437105
ACH-000264,-1.105907935624155
ACH-000265,-1.1083146999001046
ACH-000266,-1.1726343673170152
ACH-000272,-1.0968465236136422
ACH-000274,-1.130765258076353
ACH-000277,-1.1024771182680189
ACH-000278,-1.1874906069426754
ACH-000279,-1.1362123387657466
ACH-000280,-1.1376309299466716
ACH-000281,-1.1591556907166949
ACH-000288,-1.1650727748382097
ACH-000291,-1.220583252693054
ACH-000293,-1.0749505936759154
ACH-000294,-0.8608010085599292
ACH-000295,-1.3894820021917
ACH-000296,-1.306798212253146
ACH-000302,-0.912167578397846
ACH-000304,-1.252077272388719
ACH-000307,-1.0786361491737178
ACH-000308,-1.2104074857755416
ACH-000310,-1.1507425576742674
ACH-000311,-0.9488165519492352
ACH-000312,-1.0303760542484877
ACH-000315,-1.1792212293670936
ACH-000316,-1.0125417375213883
ACH-000317,-1.0331046772454966
ACH-000318,-1.0080667531339975
ACH-000319,-1.1126928037758996
ACH-000320,-1.3542164393350602
ACH-000322,-1.3917887185601991
ACH-000323,-1.2477611915102664
ACH-000324,-1.1516020043215327
ACH-000329,-1.1080907828788795
ACH-000330,-1.2119759593378308
ACH-000331,-1.0946082011367866
ACH-000332,-1.0813659812024474
ACH-000334,-1.3095320165994249
ACH-000335,-0.9864573062961876
ACH-000336,-1.1232800130973442
ACH-000337,-1.0139400914114056
ACH-000338,-1.0954893487919155
ACH-000339,-1.1670667263279897
ACH-000341,-1.0125588815911444
ACH-000348,-1.0121997669237175
ACH-000350,-1.0429317538237175
ACH-000352,-0.9993924670014452
ACH-000356,-0.9739770713332584
ACH-000361,-1.2293152635707016
ACH-000362,-1.1334103283478365
ACH-000363,-0.993388322830558
ACH-000364,-1.0987318668685708
ACH-000365,-1.1959511056454806
ACH-000366,-1.1661200455026821
ACH-000368,-1.4590019245427817
ACH-000374,-1.1180197798463662
ACH-000375,-1.2691655811811535
ACH-000376,-1.1250489110341242
ACH-000381,-0.9936655016166712
ACH-000383,-1.07528224258419
ACH-000387,-1.082898665548511
ACH-000389,-1.192077204894768
ACH-000390,-1.1154969150863865
ACH-000393,-0.9813586954535336
ACH-000395,-1.2578648542895063
ACH-000396,-1.3651068431431528
ACH-000397,-1.3751134850171254
ACH-000401,-1.0369954854920715
ACH-000402,-1.0104621782336316
ACH-000403,-1.2413197232894932
ACH-000404,-1.0250516916302803
ACH-000406,-1.0183330621940143
ACH-000407,-1.216345791789924
ACH-000408,-1.2397283989391146
ACH-000410,-1.0403381803621423
ACH-000411,-1.1688377279906204
ACH-000414,-1.104733498897134
ACH-000415,-1.0437344825506791
ACH-000416,-1.1361937732438792
ACH-000420,-1.1942269281112423
ACH-000421,-1.028808550595392
ACH-000424,-1.0698928309629379
ACH-000425,-1.3673658848156705
ACH-000426,-0.9660123418579524
ACH-000427,-0.94633132335248
ACH-000433,-1.1322899890545897
ACH-000435,-0.8581723980657477
ACH-000436,-1.1670869250230005
ACH-000444,-0.9685470384926792
ACH-000445,-1.2628110615428303
ACH-000448,-0.9320767846802788
ACH-000450,-1.1960509132922823
ACH-000452,-1.0278564165623914
ACH-000454,-1.1621605324356328
ACH-000458,-1.1573122218073566
ACH-000459,-0.9505914170160671
ACH-000460,-1.14723856173099
ACH-000461,-0.9896193320772466
ACH-000463,-0.855420114411677
ACH-000464,-1.0513106102310232
ACH-000466,-1.022912968982293
ACH-000467,-1.1410408378182246
ACH-000468,-0.9391369903381984
ACH-000469,-1.1426367128096828
ACH-000470,-1.238071701916885
ACH-000471,-1.2364909716612509
ACH-000472,-1.1812809622151168
ACH-000473,-1.0423987553905467
ACH-000475,-1.1921153425488893
ACH-000476,-1.117599030874479
ACH-000477,-1.0903726758577312
ACH-000479,-1.2401517896895669
ACH-000480,-1.1731793295225836
ACH-000481,-0.9234896582684168
ACH-000483,-1.0171575502237251
ACH-000484,-1.1719092351112357
ACH-000485,-1.0623992422218018
ACH-000486,-0.9963275499368964
ACH-000487,-1.1814804228803724
ACH-000488,-1.0472821545264297
ACH-000490,-1.1186105018157495
ACH-000491,-0.9872963520236284
ACH-000495,-1.1206709452898074
ACH-000496,-1.1613444155899857
ACH-000499,-1.0315630966327216
ACH-000500,-1.2504041952778622
ACH-000502,-1.050544457256747
ACH-000503,-1.176616303965846
ACH-000505,-1.1400424992679077
ACH-000507,-0.9775063538471942
ACH-000510,-1.176783661498996
ACH-000511,-1.2417328882625471
ACH-000512,-1.2211009032928366
ACH-000516,-1.1518270871528702
ACH-000517,-1.18448909213419
ACH-000518,-0.8927387901197147
ACH-000520,-1.1312322917204023
ACH-000521,-1.0905172426550491
ACH-000522,-1.191573161660158
ACH-000524,-1.0691689147033472
ACH-000527,-1.1560650230355751
ACH-000528,-1.0608152401321034
ACH-000537,-1.0907263439633892
ACH-000541,-1.086544814495367
ACH-000542,-1.1257129095904181
ACH-000544,-1.0905068702764027
ACH-000545,-0.9981310219494528
ACH-000547,-1.0065043458292042
ACH-000548,-1.0459246947641858
ACH-000549,-1.1319471515512671
ACH-000550,-1.1109882461206977
ACH-000552,-1.0996347198471803
ACH-000556,-1.1467820836104552
ACH-000557,-1.0245907286683371
ACH-000569,-1.4717875232857542
ACH-000570,-1.1432274034788257
ACH-000571,-1.166770004050503
ACH-000573,-1.1055372205027292
ACH-000576,-1.0706696931489703
ACH-000579,-1.2669129282646758
ACH-000580,-1.3968392403465697
ACH-000584,-1.1603852912125854
ACH-000585,-1.0719258552204642
ACH-000588,-1.0833982754146438
ACH-000589,-1.0381551523642372
ACH-000591,-1.2885471441851393
ACH-000593,-1.0442660172420015
ACH-000600,-1.0873724965359828
ACH-000601,-1.1448577579595989
ACH-000605,-0.9810004582360676
ACH-000606,-1.0591136220594517
ACH-000608,-1.1675078704898727
ACH-000614,-1.256442162931639
ACH-000616,-1.0385736146130355
ACH-000618,-0.9580442606686564
ACH-000619,-1.1072159786463935
ACH-000620,-1.1341207492095136
ACH-000621,-1.4276031584655449
ACH-000622,-1.1515766949201756
ACH-000623,-1.2319007678913458
ACH-000624,-1.2396070437823004
ACH-000627,-1.2439154721755816
ACH-000630,-0.9525964235111479
ACH-000631,-1.3009731050275528
ACH-000632,-1.0833976148410165
ACH-000633,-1.136738423764312
ACH-000637,-0.8669829763704726
ACH-000638,-0.926576943955387
ACH-000646,-1.1782281633014295
ACH-000647,-1.1312898065037595
ACH-000648,-1.0215310588781927
ACH-000649,-1.0791253187847551
ACH-000651,-1.0333714736715918
ACH-000652,-0.7827506852626429
ACH-000653,-1.1519630828714282
ACH-000657,-1.1552028086610764
ACH-000658,-1.1015294685711623
ACH-000661,-1.1031494386337692
ACH-000662,-1.2843603251446656
ACH-000663,-1.1602801250140593
ACH-000665,-1.217852541515407
ACH-000671,-1.1709267406750818
ACH-000672,-1.0724942156892832
ACH-000673,-1.0937358644375408
ACH-000676,-1.2315741774132318
ACH-000677,-1.0270876473456232
ACH-000681,-1.1243610031284137
ACH-000683,-1.1046456155857003
ACH-000684,-1.3254219773347704
ACH-000688,-1.2828896584836498
ACH-000693,-0.9541966753560396
ACH-000694,-1.0245059461311306
ACH-000695,-1.1445191066659148
ACH-000696,-1.2311604699045156
ACH-000697,-1.2196817009839127
ACH-000699,-1.1520791016508904
ACH-000701,-1.1892089462520017
ACH-000706,-1.0168440696291656
ACH-000711,-1.2457095674574354
ACH-000713,-1.1512627051201756
ACH-000714,-0.9342673175177012
ACH-000718,-1.1940465581751585
ACH-000720,-1.0916374143942342
ACH-000721,-1.1582404915161566
ACH-000724,-1.1984307941606709
ACH-000725,-0.9714741811653942
ACH-000732,-0.9993443851619109
ACH-000734,-1.10873987366481
ACH-000735,-1.0239160176115911
ACH-000736,-1.0536605380124833
ACH-000738,-1.1246260387017302
ACH-000746,-0.8027271266008514
ACH-000747,-1.0853490753489488
ACH-000748,-1.1212746709460357
ACH-000753,-0.9987559405874524
ACH-000756,-1.3093460260210004
ACH-000757,-1.0675989001685022
ACH-000758,-1.0785317358811228
ACH-000760,-1.1188591111711872
ACH-000762,-1.1510387258240535
ACH-000763,-1.123780294539384
ACH-000764,-1.3394068080857278
ACH-000765,-1.210642488330096
ACH-000766,-1.177392024628945
ACH-000767,-1.014916072467646
ACH-000768,-1.0404960778726693
ACH-000769,-0.9155179056791172
ACH-000770,-1.0782247571421584
ACH-000771,-1.0746527686657823
ACH-000773,-1.0915709107271847
ACH-000776,-0.9409146372721656
ACH-000777,-0.991525736873582
ACH-000778,-0.978509152924269
ACH-000781,-0.9807800585468288
ACH-000782,-1.2689873605105877
ACH-000783,-1.2242318495982254
ACH-000784,-1.2626032968843877
ACH-000785,-1.2000498289674388
ACH-000787,-0.9936951909628621
ACH-000788,-1.1144833806200676
ACH-000791,-1.1235187417729406
ACH-000792,-1.0979502182181355
ACH-000794,-1.0820849663848109
ACH-000796,-1.053351166551288
ACH-000798,-1.3156029169731092
ACH-000799,-1.3811973121029957
ACH-000800,-1.101089889518854
ACH-000802,-1.0353340297955231
ACH-000804,-1.0761268429059263
ACH-000805,-1.2151002205780126
ACH-000809,-1.0984805240920283
ACH-000810,-1.1604146426526991
ACH-000811,-1.0232578514386097
ACH-000817,-0.9121112575998234
ACH-000819,-0.9492957037547792
ACH-000820,-0.8530044075433681
ACH-000821,-0.9606578644988804
ACH-000822,-1.3839383527447222
ACH-000823,-1.1010061462783125
ACH-000824,-1.0532392910911192
ACH-000827,-1.1078327539207002
ACH-000829,-0.893694525423765
ACH-000831,-1.0884959934189444
ACH-000832,-1.1262494810950192
ACH-000833,-1.0404786635290773
ACH-000834,-1.08938539535364
ACH-000835,-1.0940886609637224
ACH-000836,-1.0595806639094798
ACH-000837,-0.9334368844180804
ACH-000838,-1.2187748359600434
ACH-000839,-1.2607362443391628
ACH-000840,-0.8342781286446025
ACH-000841,-1.0004569866223525
ACH-000843,-1.0340241111348438
ACH-000846,-1.0403621465905095
ACH-000847,-0.9680950109990604
ACH-000848,-1.090272335229132
ACH-000849,-1.2292995391878896
ACH-000851,-1.03104057262064
ACH-000855,-1.1775313874676872
ACH-000856,-1.095511138737873
ACH-000858,-1.2434222675105986
ACH-000859,-1.2226126964164885
ACH-000861,-1.1354358493610526
ACH-000862,-0.9775414791767221
ACH-000865,-1.2047620492405129
ACH-000866,-1.1512282463697945
ACH-000867,-0.9891218287788646
ACH-000869,-0.9425280998495732
ACH-000872,-1.0850627773717272
ACH-000873,-1.0883268258866376
ACH-000876,-1.2384745237917685
ACH-000878,-1.012213523032369
ACH-000880,-1.086143603054028
ACH-000881,-1.1218462789756964
ACH-000882,-1.1041674036234164
ACH-000884,-1.0876187051978294
ACH-000885,-1.2185373610027979
ACH-000887,-1.1353090183332002
ACH-000889,-1.1076307515723656
ACH-000896,-1.0738753534636287
ACH-000898,-0.9936725561850164
ACH-000900,-1.2589567897166365
ACH-000901,-1.2935146676435019
ACH-000905,-1.109155103907432
ACH-000906,-1.042206968248683
ACH-000907,-1.3464886403239578
ACH-000910,-1.138316642441427
ACH-000911,-1.0220647114887464
ACH-000912,-1.0576107261832717
ACH-000913,-1.0462657749639852
ACH-000915,-1.1862741971119242
ACH-000916,-1.5210026308927933
ACH-000917,-1.0186209541654945
ACH-000920,-1.1150364738982266
ACH-000921,-1.0036595184751858
ACH-000924,-1.23643458280922
ACH-000926,-1.333710768965603
ACH-000928,-1.4677368861588391
ACH-000929,-1.042112376774133
ACH-000932,-1.3442297087332522
ACH-000935,-1.0615187805039528
ACH-000936,-1.0684372788152297
ACH-000937,-1.0279096300678692
ACH-000938,-0.9443586111694892
ACH-000939,-1.1240128936121694
ACH-000941,-1.0907880565395072
ACH-000943,-1.1294260974069286
ACH-000946,-0.8995475389722438
ACH-000947,-1.1458628847677417
ACH-000948,-0.9340256993859616
ACH-000950,-1.1998371961680545
ACH-000953,-1.0173770070541632
ACH-000954,-1.322866469013113
ACH-000957,-0.9731556642783548
ACH-000958,-1.2732340000241478
ACH-000960,-1.0638250714171062
ACH-000963,-1.0570963475309807
ACH-000968,-1.0008657552303355
ACH-000969,-1.1193805666450252
ACH-000972,-1.1630336774447414
ACH-000973,-1.2134232891597672
ACH-000974,-1.1515972643531394
ACH-000978,-0.9421996888607436
ACH-000984,-1.3142871385239938
ACH-000986,-1.014618398469634
ACH-000988,-0.9877000407673358
ACH-000993,-1.1016663032514342
ACH-000994,-1.3560507840957332
ACH-000996,-1.21191297332633
ACH-001001,-1.017126030280307
ACH-001020,-1.0170195969065756
ACH-001028,-1.06441410030572
ACH-001031,-1.159883247892999
ACH-001038,-1.2943283337801952
ACH-001048,-1.1639131024645109
ACH-001050,-1.2693929213032316
ACH-001053,-1.0053563859311303
ACH-001054,-1.1438584060950567
ACH-001061,-1.1729289838229997
ACH-001067,-1.2775852387020754
ACH-001075,-0.9884387179391648
ACH-001096,-0.926101069100876
ACH-001111,-1.3773014164099264
ACH-001119,-1.3489707869113672
ACH-001128,-1.3226488373572642
ACH-001134,-1.0542972378091
ACH-001151,-1.0125646229811796
ACH-001163,-1.063144779331041
ACH-001164,-0.9583461059089649
ACH-001183,-1.0122383440354532
ACH-001192,-1.1395322110034771
ACH-001193,-1.1871644114770363
ACH-001196,-1.1023584595219809
ACH-001197,-1.1233922375254526
ACH-001205,-1.0390138189937326
ACH-001211,-1.0579705202895855
ACH-001212,-1.1969118033399038
ACH-001228,-1.0824337283551009
ACH-001232,-1.2585942792012517
ACH-001239,-1.2523677627894851
ACH-001270,-0.9747925058774822
ACH-001274,-0.9496642329763412
ACH-001275,-1.0508393573311618
ACH-001277,-1.3271217208203423
ACH-001278,-1.3024878457300912
ACH-001280,-1.2251483675725685
ACH-001283,-0.8953815132504616
ACH-001289,-0.7606037396012171
ACH-001300,-0.9780191477292308
ACH-001301,-1.0924337203490175
ACH-001302,-1.1269952803073175
ACH-001306,-1.2114303810227278
ACH-001318,-1.0537456891184562
ACH-001322,-1.123472411332999
ACH-001328,-1.0452948139428886
ACH-001332,-1.2153277650798646
ACH-001336,-1.22019734897124
ACH-001346,-0.9703568665173622
ACH-001353,-1.0741191743731402
ACH-001354,-1.0856391407686807
ACH-001367,-1.1378686868273145
ACH-001368,-1.0721299553996568
ACH-001374,-1.210670839806818
ACH-001377,-1.1486185405752214
ACH-001380,-1.2231107493981517
ACH-001391,-1.0223260839841606
ACH-001408,-0.9102517152878384
ACH-001430,-1.1698786309573497
ACH-001431,-1.1371098783277844
ACH-001450,-0.9499522070828474
ACH-001496,-1.0333023276797648
ACH-001500,-1.2474094837269418
ACH-001523,-0.9995082559489068
ACH-001532,-1.03968059312068
ACH-001550,-0.9427474980044253
ACH-001552,-1.077995824266713
ACH-001554,-0.9704851693372429
ACH-001654,-1.1215754499547348
ACH-001735,-0.9998323566095408
ACH-001736,-1.2168910987800412
ACH-001737,-0.8561140084417191
ACH-001740,-1.0791971329887502
ACH-001745,-1.0431019187860038
ACH-001765,-1.069846098945354
