,SMURF2 (64750)
ACH-000248,-0.4229797342540459
ACH-000250,-0.2029685177468352
ACH-000251,-0.3291788585464699
ACH-000252,-0.2098797818778564
ACH-000253,-0.22082246368222236
ACH-000255,-0.07400189041583473
ACH-000256,-0.306154749625668
ACH-000257,-0.289747738220455
ACH-000258,-0.126607114094029
ACH-000259,-0.16552711411688556
ACH-000260,-0.21642663453075933
ACH-000261,-0.2909588260325168
ACH-000262,-0.2420993715688553
ACH-000263,-0.35563113944907765
ACH-000264,-0.30325904391097114
ACH-000265,-0.08596658057968097
ACH-000266,-0.18353648372126655
ACH-000272,-0.28158570524698584
ACH-000274,-0.1165793123152722
ACH-000277,-0.27188413342716217
ACH-000278,-0.04601177838986713
ACH-000279,-0.3088219202796008
ACH-000280,-0.16897475638800116
ACH-000281,-0.04023303212172485
ACH-000288,-0.3720900601481746
ACH-000291,-0.17934266643325728
ACH-000293,-0.4364329514520761
ACH-000294,-0.2545382749880059
ACH-000295,-0.28520854277420704
ACH-000296,-0.1466322880748154
ACH-000302,-0.2896128174437095
ACH-000304,-0.20919478125533186
ACH-000307,-0.06555537818012347
ACH-000308,-0.13527334576940653
ACH-000310,-0.22371834797702386
ACH-000311,-0.1232783924010494
ACH-000312,-0.009306121763114515
ACH-000315,-0.20807443597310105
ACH-000316,-0.11654759856407587
ACH-000317,-0.2678438852398759
ACH-000318,-0.21538237522624065
ACH-000319,-0.16977299151529932
ACH-000320,0.039180887768288784
ACH-000322,0.10083383436463908
ACH-000323,-0.4468393224778993
ACH-000324,-0.2784459826128365
ACH-000329,-0.18535378600133756
ACH-000330,-0.30610283364136504
ACH-000331,-0.17535858520156575
ACH-000332,-0.21837410683304487
ACH-000334,-0.2542128823490452
ACH-000335,-0.0666960664034147
ACH-000336,-0.059481931740768025
ACH-000337,-0.4365497980885928
ACH-000338,-0.5536580743066613
ACH-000339,-0.26309345732064954
ACH-000341,-0.08378870426346992
ACH-000348,-0.1676121477020484
ACH-000350,-0.15730603865616635
ACH-000352,-0.12201341537421267
ACH-000356,-0.10570246497493896
ACH-000361,-0.2157425885703213
ACH-000362,-0.26196815899565423
ACH-000363,-0.2188430095849953
ACH-000364,-0.2346777763307233
ACH-000365,-0.2365411402733766
ACH-000366,-0.22695636706434125
ACH-000368,-0.1985903458222539
ACH-000374,-0.22064843892953304
ACH-000375,-0.25610437849368456
ACH-000376,-0.15808579455240768
ACH-000381,-0.33949878536611244
ACH-000383,-0.1891456920016518
ACH-000387,-0.2703220938950613
ACH-000389,-0.14470648160636254
ACH-000390,-0.1847219083006449
ACH-000393,-0.03184901901913734
ACH-000395,-0.18661129998216666
ACH-000396,-0.12115336110736535
ACH-000397,-0.2211491023737879
ACH-000401,-0.26337918034212765
ACH-000402,-0.3266360094941473
ACH-000403,-0.20326658011832732
ACH-000404,-0.06297788212920909
ACH-000406,-0.2407218452614818
ACH-000407,-0.2934162152228429
ACH-000408,-0.1222696038107218
ACH-000410,-0.1244028555496
ACH-000411,-0.051574818069962725
ACH-000414,-0.131666369711123
ACH-000415,-0.4485240419131088
ACH-000416,-0.2505867168365369
ACH-000420,-0.3651923693615899
ACH-000421,-0.3925910333063479
ACH-000424,-0.22131761718818324
ACH-000425,-0.1647172210199488
ACH-000426,-0.12441388924668376
ACH-000427,-0.17568793784863124
ACH-000433,-0.2552306003821518
ACH-000435,-0.4297909138807158
ACH-000436,-0.06713895846817756
ACH-000444,-0.1415355450903532
ACH-000445,-0.1031821146220234
ACH-000448,-0.08859267667334457
ACH-000450,0.07127871945981189
ACH-000452,-0.2848446436735373
ACH-000454,-0.08878149286901366
ACH-000458,-0.12507197152418215
ACH-000459,-0.18743947559852697
ACH-000460,-0.34223519439690325
ACH-000461,-0.07052434485338382
ACH-000463,-0.2565726738880441
ACH-000464,-0.3037496061671133
ACH-000466,-0.5134942854009689
ACH-000467,-0.15656214181226866
ACH-000468,-0.2567832966333248
ACH-000469,-0.11344509763969166
ACH-000470,-0.3803450476312726
ACH-000471,-0.09012817264051014
ACH-000472,-0.3691033527818289
ACH-000473,-0.2237137074490052
ACH-000475,-0.17371009184351294
ACH-000476,-0.3851270067076089
ACH-000477,-0.13503374196329207
ACH-000479,-0.4155777376918613
ACH-000480,-0.0949818972270486
ACH-000481,-0.21617829537596867
ACH-000483,-0.08681203166232823
ACH-000484,-0.2487954763981414
ACH-000485,-0.2470149745844478
ACH-000486,-0.2602570459034327
ACH-000487,-0.2571968305073821
ACH-000488,-0.1679562959662772
ACH-000490,-0.2598463562228344
ACH-000491,-0.12732279157569665
ACH-000495,-0.1698933062490613
ACH-000496,-0.2759512077332356
ACH-000499,-0.17399816364985216
ACH-000500,0.038409966275577474
ACH-000502,0.06524396802079516
ACH-000503,-0.4192741887858389
ACH-000505,-0.17215902930803606
ACH-000507,-0.2236559319272523
ACH-000510,-0.14540971857977425
ACH-000511,-0.3235483425676156
ACH-000512,-0.2890605123363916
ACH-000516,-0.20736431335166827
ACH-000517,-0.2616386354466253
ACH-000518,-0.1664323582388988
ACH-000520,-0.2218944107818009
ACH-000521,-0.4617122569343182
ACH-000522,-0.11357834593674175
ACH-000524,-0.2874290040865761
ACH-000527,-0.17631456630163447
ACH-000528,-0.19703098967538493
ACH-000537,-0.1984608778071006
ACH-000541,-0.03169022792064523
ACH-000542,-0.11625272130307256
ACH-000544,-0.20172102557856836
ACH-000545,-0.1446862396653398
ACH-000547,-0.23697148031243756
ACH-000548,-0.1990877171935748
ACH-000549,-0.3464720539849769
ACH-000550,-0.1498130435168666
ACH-000552,-0.1231268661181178
ACH-000556,-0.27038901748595057
ACH-000557,-0.25405860588001017
ACH-000569,-0.3443697070400347
ACH-000570,-0.2478973998833503
ACH-000571,-0.21542490984965434
ACH-000573,-0.16084301367044504
ACH-000576,-0.362590864887404
ACH-000579,-0.2315267160002036
ACH-000580,-0.2308961109672993
ACH-000584,-0.20754695151858832
ACH-000585,-0.5748607595094866
ACH-000588,-0.11327555922007307
ACH-000589,-0.2651518100793303
ACH-000591,-0.262613721840782
ACH-000593,-0.17367510400048086
ACH-000600,-0.2532326341068165
ACH-000601,-0.14445022364850454
ACH-000605,-0.2394351375294552
ACH-000606,-0.14370053187411344
ACH-000608,-0.1703808901398548
ACH-000614,-0.14058856159962496
ACH-000616,-0.09049997634694276
ACH-000618,-0.13031514994149485
ACH-000619,-0.19719076041023914
ACH-000620,0.055217144084861586
ACH-000621,-0.19935932242246274
ACH-000622,-0.17742869510445702
ACH-000623,-0.18532038300097375
ACH-000624,-0.2895691043540962
ACH-000627,-0.2961341320139049
ACH-000630,-0.32975719619067245
ACH-000631,-0.003602492040555878
ACH-000632,-0.3034783656079008
ACH-000633,-0.15990843197888902
ACH-000637,-0.21556988356742804
ACH-000638,-0.4179121447855381
ACH-000646,-0.2481643631993255
ACH-000647,-0.1683056401362413
ACH-000648,-0.0908724458763558
ACH-000649,-0.20162751290924627
ACH-000651,-0.19535149061780985
ACH-000652,-0.16034834629781827
ACH-000653,-0.20008628705641987
ACH-000657,-0.1999894849345127
ACH-000658,-0.16664941693126478
ACH-000661,-0.0828134483439262
ACH-000662,-0.2320704708340895
ACH-000663,-0.256659661342432
ACH-000665,-0.03876059845573542
ACH-000671,-0.1242908649790874
ACH-000672,0.08346451919040182
ACH-000673,-0.1720064136553277
ACH-000676,-0.3018248406316399
ACH-000677,0.0002072792269573808
ACH-000681,-0.2829101957792933
ACH-000683,-0.20312385050082649
ACH-000684,-0.060738353520287613
ACH-000688,-0.24324969551887024
ACH-000693,-0.10025896725936008
ACH-000694,-0.14960030888742715
ACH-000695,-0.1934772798437636
ACH-000696,-0.3600802425350745
ACH-000697,-0.07445646442258416
ACH-000699,-0.09171431721253524
ACH-000701,-0.2418230992968755
ACH-000706,-0.1710445902171769
ACH-000711,-0.2449603537622917
ACH-000713,-0.16414007871284533
ACH-000714,-0.3274613457150253
ACH-000718,-0.17762563708002144
ACH-000720,-0.2506368857623126
ACH-000721,-0.19059292520822346
ACH-000724,-0.2811319361899481
ACH-000725,-0.1904914539563501
ACH-000732,-0.2549696261712192
ACH-000734,-0.06854118296172229
ACH-000735,-0.1938237212903041
ACH-000736,-0.08130495329165313
ACH-000738,-0.2912638621723368
ACH-000746,-0.2528169772466445
ACH-000747,-0.318405589043166
ACH-000748,-0.053045086786275945
ACH-000753,-0.2196602729340392
ACH-000756,0.018764975949356992
ACH-000757,-0.10849058019608028
ACH-000758,-0.16529036109034392
ACH-000760,-0.1303287277549798
ACH-000762,-0.10205158167686176
ACH-000763,-0.022107753033234243
ACH-000764,-0.20737017094923746
ACH-000765,-0.17918826638548666
ACH-000766,-0.26040289285190577
ACH-000767,-0.21650117248878764
ACH-000768,0.03786111711696003
ACH-000769,-0.43848576982837617
ACH-000770,-0.2243411997313725
ACH-000771,-0.12459764112052092
ACH-000773,-0.21461530722074187
ACH-000776,-0.26096767581876523
ACH-000777,-0.2157420722791148
ACH-000778,-0.1515633383794067
ACH-000781,-0.08666753346978183
ACH-000782,-0.05345831747196776
ACH-000783,-0.1953031710389513
ACH-000784,-0.11255688841849316
ACH-000785,-0.20895507038819872
ACH-000787,-0.1428375815778156
ACH-000788,-0.2675646072708003
ACH-000791,-0.3718300498520316
ACH-000792,-0.2760483548212982
ACH-000794,-0.2858951446315561
ACH-000796,-0.2963853023007101
ACH-000798,-0.2272339456696569
ACH-000799,-0.20045266763345332
ACH-000800,-0.15901856969424993
ACH-000802,-0.07423772572881884
ACH-000804,-0.26034791579143385
ACH-000805,-0.13231627831129614
ACH-000809,-0.2067964560899498
ACH-000810,0.04999276977872906
ACH-000811,-0.32747682548707585
ACH-000817,-0.2276244163041843
ACH-000819,-0.06431846113798663
ACH-000820,-0.4327442436459081
ACH-000821,-0.14093150302903576
ACH-000822,-0.2527818526886401
ACH-000823,-0.19457223249020972
ACH-000824,-0.1468707208503622
ACH-000827,-0.10410889195532448
ACH-000829,-0.1922995766854996
ACH-000831,-0.2357618403692473
ACH-000832,-0.2815386771850329
ACH-000833,-0.0980126671066903
ACH-000834,-0.18803346014155825
ACH-000835,-0.0828556974409287
ACH-000836,-0.3174697237905573
ACH-000837,-0.0830001868358857
ACH-000838,-0.2087207726548738
ACH-000839,-0.424097565020805
ACH-000840,-0.1070118214828073
ACH-000841,-0.3397331896616915
ACH-000843,-0.3828511056433205
ACH-000846,-0.0442112417439614
ACH-000847,-0.2825959100515707
ACH-000848,-0.3057720269172287
ACH-000849,-0.25286658373865883
ACH-000851,-0.25361591332402084
ACH-000855,-0.18046699588837406
ACH-000856,-0.3652711362061371
ACH-000858,-0.26876200792602056
ACH-000859,-0.16231324156492194
ACH-000861,-0.10719483786182776
ACH-000862,-0.14032327474781925
ACH-000865,-0.19663589543883656
ACH-000866,-0.1443806371819496
ACH-000867,-0.14342550075794525
ACH-000869,-0.14381846640197005
ACH-000872,-0.32590743279078793
ACH-000873,-0.28381358232785125
ACH-000876,-0.12308997359727986
ACH-000878,-0.254234771409928
ACH-000880,-0.27765095629116154
ACH-000881,-0.15140515705949106
ACH-000882,0.005574342894804737
ACH-000884,-0.26346926415342425
ACH-000885,-0.1602790969449948
ACH-000887,-0.17784444852372536
ACH-000889,-0.2181029008761114
ACH-000896,-0.5858161828143692
ACH-000898,-0.06895309731449938
ACH-000900,-0.2466787598634733
ACH-000901,-0.06584012945403606
ACH-000905,-0.5220171379342741
ACH-000906,-0.2852493239499917
ACH-000907,-0.3271200065247561
ACH-000910,-0.12163504063386266
ACH-000911,-0.28122379955797644
ACH-000912,-0.3839834360509784
ACH-000913,-0.2846549785363229
ACH-000915,-0.14591656296206162
ACH-000916,0.005239637173239146
ACH-000917,-0.2528394151191273
ACH-000920,-0.4472224269978872
ACH-000921,-0.35355840017215306
ACH-000924,-0.11703064266680953
ACH-000926,-0.17250908994354835
ACH-000928,-0.3516364266821678
ACH-000929,-0.20276487162127468
ACH-000932,-0.22573874393559176
ACH-000935,-0.014653834786225813
ACH-000936,-0.21534645467341965
ACH-000937,-0.15641991658377666
ACH-000938,-0.18656018685971867
ACH-000939,-0.28311263387995644
ACH-000941,-0.14491024633600882
ACH-000943,-0.17549735503616293
ACH-000946,-0.17805229029054248
ACH-000947,-0.2503299907891217
ACH-000948,-0.1033283675092627
ACH-000950,-0.23320570082259984
ACH-000953,-0.2113873152797245
ACH-000954,-0.15484096314478513
ACH-000957,-0.2228923039277104
ACH-000958,-0.2723676962110081
ACH-000960,-0.18303455159617746
ACH-000963,-0.2903168694197668
ACH-000968,0.0017020072838768222
ACH-000969,-0.19340453524839607
ACH-000972,-0.27276231799983564
ACH-000973,-0.1911741326267922
ACH-000974,-0.060163177132575886
ACH-000978,-0.1722965945967183
ACH-000984,-0.1595488858415822
ACH-000986,-0.3723525361106007
ACH-000988,-0.2630634820047998
ACH-000993,-0.17430151605461852
ACH-000994,-0.22506796290780948
ACH-000996,-0.15698387757045845
ACH-001001,-0.20212644654450432
ACH-001020,-0.12409573896910105
ACH-001028,-0.20718897936540764
ACH-001031,-0.3929554949379365
ACH-001038,-0.12326055468144725
ACH-001048,-0.12117942101553797
ACH-001050,-0.3904037967278056
ACH-001053,-0.25472202852849435
ACH-001054,-0.1212044231257347
ACH-001061,-0.13094372173246452
ACH-001067,-0.3362400767684776
ACH-001075,-0.22071941273950912
ACH-001096,-0.20051690337746525
ACH-001111,-0.17930508366477327
ACH-001119,-0.20433486160214204
ACH-001128,-0.16414188053338058
ACH-001134,-0.08605211538421427
ACH-001151,-0.19445235651447254
ACH-001163,-0.3094606936053362
ACH-001164,-0.33141811193970794
ACH-001183,-0.16931579316290254
ACH-001192,-0.0005971713682046961
ACH-001193,-0.2718042158303327
ACH-001196,-0.14838747379680806
ACH-001197,-0.1747999419548076
ACH-001205,-0.019300369536525187
ACH-001211,-0.27089847433293474
ACH-001212,-0.07331856423516094
ACH-001228,-0.30237075160400945
ACH-001232,-0.4721480459698053
ACH-001239,-0.3262043849280794
ACH-001270,-0.23094905639700916
ACH-001274,-0.2683137332947884
ACH-001275,-0.10702056888068492
ACH-001277,-0.15486669415315954
ACH-001278,-0.022496137277370456
ACH-001280,-0.11760533224318515
ACH-001283,-0.3113304981080111
ACH-001289,-0.3097473897484665
ACH-001300,-0.2811494096421112
ACH-001301,-0.151218580332634
ACH-001302,-0.2588139116098038
ACH-001306,-0.23891382632587185
ACH-001318,-0.2346504232154729
ACH-001322,-0.3436370573813204
ACH-001328,-0.2556187901451565
ACH-001332,-0.5038683770101865
ACH-001336,-0.3900337553754663
ACH-001346,-0.30999180052373554
ACH-001353,-0.22469220750639335
ACH-001354,-0.16746242611136078
ACH-001367,-0.3667518691532064
ACH-001368,-0.1785691971257674
ACH-001374,-0.01608951382046346
ACH-001377,-0.2038508868867203
ACH-001380,-0.2885874159595513
ACH-001391,-0.2517034193146902
ACH-001408,-0.2125335579432535
ACH-001430,-0.3487261267203884
ACH-001431,-0.06810067575105916
ACH-001450,-0.16085973204768456
ACH-001496,-0.21753536357342512
ACH-001500,-0.3357586538438085
ACH-001523,-0.2657429672705023
ACH-001532,-0.5423642591294044
ACH-001550,-0.1873657546369365
ACH-001552,-0.2654415945194816
ACH-001554,-0.1894766668091013
ACH-001654,-0.1989187384811088
ACH-001735,-0.2440487792677493
ACH-001736,-0.2324745667341099
ACH-001737,-0.27856082007135835
ACH-001740,-0.5650674342110781
ACH-001745,-0.16618097441556898
ACH-001765,-0.0779570489052163
