,SCNN1A (6337)
ACH-000004,-0.17712260348468326
ACH-000005,0.0013802689304029535
ACH-000007,0.1050146908510058
ACH-000009,-0.03572890986085156
ACH-000011,-0.07753482096309419
ACH-000012,0.12654271607469628
ACH-000013,0.09627265027800208
ACH-000014,-0.10826290789196624
ACH-000015,-0.04563583159361645
ACH-000017,-0.10847207278037728
ACH-000018,0.15173218552955822
ACH-000019,0.2054149166990876
ACH-000021,-0.05062754865822552
ACH-000022,-0.004429547754562032
ACH-000025,-0.001989112854361625
ACH-000028,0.2216611562608853
ACH-000030,0.02324413118076221
ACH-000035,0.03698163149534114
ACH-000036,-0.04621371927143859
ACH-000037,0.07536923168262671
ACH-000039,-0.052162882835256816
ACH-000040,0.16255178507576531
ACH-000041,-0.14153774141307476
ACH-000042,0.03276368038987258
ACH-000045,-0.03379267757285757
ACH-000047,0.1303851745130856
ACH-000052,-0.1194812084478602
ACH-000053,0.09914945312610067
ACH-000054,-0.04634357348074565
ACH-000055,0.01291693882363493
ACH-000060,0.12697712431064515
ACH-000067,-0.08011626822507352
ACH-000070,-0.09539292388966744
ACH-000075,0.09538794903812972
ACH-000078,-0.2115494310351356
ACH-000082,-0.1598746405845389
ACH-000085,-0.026160625562087744
ACH-000086,0.07527437019964796
ACH-000087,0.024278354716977268
ACH-000092,0.02203580000529341
ACH-000095,0.05406796933080875
ACH-000097,-0.03713090557358003
ACH-000098,0.008365283022783266
ACH-000099,-0.05093809983985816
ACH-000108,0.04046678702408369
ACH-000113,0.1419496958580131
ACH-000116,-0.028304156518680436
ACH-000118,0.01996829124412061
ACH-000120,-0.1800174482151915
ACH-000123,-0.021630969409473087
ACH-000127,-0.053123262003535295
ACH-000128,0.11697256167886087
ACH-000132,0.014689005402889876
ACH-000133,-0.111856088780855
ACH-000137,-0.010604147628445738
ACH-000138,-0.150962338261213
ACH-000142,-0.08428216065869887
ACH-000143,-0.015911380610387826
ACH-000146,0.01862568061623965
ACH-000148,-0.04196286423642806
ACH-000150,-0.1603579493508657
ACH-000152,0.07741763191911266
ACH-000153,0.1536080129029799
ACH-000159,-0.09362971703002744
ACH-000160,0.02823210398789532
ACH-000163,-0.00023735949440568678
ACH-000167,-0.2439793326381183
ACH-000168,-0.0901466823335402
ACH-000169,0.0028541131475239663
ACH-000178,-0.09362168612306164
ACH-000183,-0.037912741968318835
ACH-000188,0.007986326589250844
ACH-000189,-0.00666038314384186
ACH-000190,0.19731669302377725
ACH-000198,-0.13863278720998998
ACH-000203,0.1331705800585012
ACH-000204,0.02003873917230445
ACH-000206,0.14865880032426754
ACH-000207,0.07057663585630577
ACH-000208,-0.14223329512090133
ACH-000210,-0.15504072720976395
ACH-000211,-0.03630450506616825
ACH-000215,-0.14992295289691407
ACH-000221,0.037189339509796214
ACH-000222,-0.07600207609422127
ACH-000223,-0.051320659687918005
ACH-000226,0.02732720110740484
ACH-000227,0.02092009329113925
ACH-000228,-0.09035571249315373
ACH-000231,0.09423051312519824
ACH-000232,0.013661761067765735
ACH-000233,-0.050919846739168495
ACH-000234,-0.0928542198705362
ACH-000235,-0.03960548673845536
ACH-000237,-0.006285105559457155
ACH-000238,-0.06280737443566675
ACH-000242,-0.13500053081717805
ACH-000243,-0.0372701018655016
ACH-000244,-0.15949988594399056
ACH-000246,-0.0006102118327793696
ACH-000248,0.13943903825607978
ACH-000250,-0.04366779026762869
ACH-000251,0.09605754735591512
ACH-000252,-0.16501196969063792
ACH-000253,-0.03142612193151298
ACH-000255,-0.15203792535430988
ACH-000256,-0.24547372442161444
ACH-000257,0.3982300319507072
ACH-000258,-0.08757224521662076
ACH-000259,0.006341926607835168
ACH-000260,0.033195896229645125
ACH-000261,0.0376208603855031
ACH-000262,-0.016082448380535155
ACH-000263,-0.017631267315380575
ACH-000264,-0.0009504053451075147
ACH-000265,0.013021614314648948
ACH-000266,-0.1030867438235076
ACH-000272,-0.01319359640261062
ACH-000274,-0.029759277261618887
ACH-000277,0.02038795209031866
ACH-000278,-0.1113818344792224
ACH-000279,-0.2389433602067634
ACH-000280,-0.10457737772269136
ACH-000281,-0.04331069960655602
ACH-000288,-0.11473477989116394
ACH-000291,-0.06614659989023251
ACH-000293,0.009103093159838222
ACH-000294,0.10490748184181696
ACH-000295,0.04450683071497102
ACH-000296,0.09913778531795403
ACH-000302,-0.017917030272067126
ACH-000304,0.13417605846697356
ACH-000307,-0.06877200049031215
ACH-000308,-0.11121654871767167
ACH-000310,0.047394012729235525
ACH-000311,-0.20407620239161608
ACH-000312,-0.06666184573104265
ACH-000315,0.17756661125809978
ACH-000316,-0.14034290500140995
