,PITPNM1 (9600)
ACH-000004,-0.18153234101478785
ACH-000005,-0.04617436033312604
ACH-000007,-0.1758918760555966
ACH-000009,-0.09256933781216944
ACH-000011,-0.15198179101115147
ACH-000012,-0.16776461631253728
ACH-000013,-0.1980519837866753
ACH-000014,-0.1242019819056992
ACH-000015,-0.1156358474250066
ACH-000017,-0.3643158801718612
ACH-000018,-0.2578366276579142
ACH-000019,-0.14335080634477715
ACH-000021,-0.2643946881822897
ACH-000022,-0.17980572066276054
ACH-000025,-0.10921070203067773
ACH-000028,-0.2382956738224917
ACH-000030,-0.16220391827563382
ACH-000035,-0.0014172064921914348
ACH-000036,-0.1940476117609972
ACH-000037,-0.3882021256262065
ACH-000039,-0.11910180697223773
ACH-000040,-0.23635464921333094
ACH-000041,-0.22266596758717555
ACH-000042,-0.28410405971853997
ACH-000045,-0.3696930224439796
ACH-000047,-0.05590916826360054
ACH-000052,-0.13756333956510314
ACH-000053,-0.18604191123903932
ACH-000054,-0.2312882828245509
ACH-000055,-0.01270978914681741
ACH-000060,-0.15041040647370155
ACH-000067,-0.1186001747485191
ACH-000070,-0.12999806369479522
ACH-000075,-0.19678065791308508
ACH-000078,-0.14876612735415895
ACH-000082,-0.2322763414280752
ACH-000085,-0.3037518622374646
ACH-000086,-0.11833075483376805
ACH-000087,-0.13596261273610732
ACH-000092,-0.17504139028425136
ACH-000095,-0.19584880337996333
ACH-000097,-0.3013649158165044
ACH-000098,-0.1052027375463694
ACH-000099,-0.03972761709305274
ACH-000108,-0.2155211147625433
ACH-000113,-0.22740336628401925
ACH-000116,-0.20266350886762194
ACH-000118,-0.24353500630758154
ACH-000120,-0.14751641231367696
ACH-000123,-0.30085396439570444
ACH-000127,-0.1539682476906833
ACH-000128,-0.17627390573123936
ACH-000132,-0.1021696574773863
ACH-000133,-0.2369224313915774
ACH-000137,-0.09231613884503742
ACH-000138,-0.1665416660139475
ACH-000142,-0.1482470982434129
ACH-000143,-0.013109243564210291
ACH-000146,-0.16248188865715646
ACH-000148,-0.09016096073734108
ACH-000150,-0.15958906923336638
ACH-000152,-0.11569606911250638
ACH-000153,-0.19453162961795076
ACH-000159,-0.17949005073803934
ACH-000160,-0.656942202819938
ACH-000163,-0.1626385284612966
ACH-000167,-0.3266027658694496
ACH-000168,-0.35223123965134256
ACH-000169,-0.2177786925618485
ACH-000178,-0.10677342408363484
ACH-000183,-0.1160666505132038
ACH-000188,-0.3370525137388344
ACH-000189,-0.04864797177524482
ACH-000190,-0.12807989243465195
ACH-000198,-0.2208968409545488
ACH-000203,0.0961857435622394
ACH-000204,0.11979412180032345
ACH-000206,-0.2427407312568671
ACH-000207,-0.660643236248526
ACH-000208,-0.6431055652092493
ACH-000210,-0.11658728035534127
ACH-000211,-0.2221806403094039
ACH-000215,-0.14789069999391966
ACH-000221,-0.07334897085170745
ACH-000222,-0.12930713682084236
ACH-000223,-0.14909694897609282
ACH-000226,-0.19736959082440272
ACH-000227,-0.17567949743321146
ACH-000228,-0.28140377871182864
ACH-000231,-0.29943125002229704
ACH-000232,-0.17026244396932078
ACH-000233,-0.2111719542067992
ACH-000234,-0.24474084212685565
ACH-000235,-0.2200551590813561
ACH-000237,-0.20994281121667868
ACH-000238,-0.29888358421248995
ACH-000242,-0.03821513991770874
ACH-000243,-0.09620423020374816
ACH-000244,-0.06671602685127867
ACH-000246,-0.24450920298403675
ACH-000248,-0.0653458333062523
ACH-000250,-0.3207673287162021
ACH-000251,-0.1888156097918597
ACH-000252,-0.15728051770191148
ACH-000253,-0.12981287339872355
ACH-000255,-0.2434831237448384
ACH-000256,-0.18939798549071246
ACH-000257,0.010824394507488443
ACH-000258,-0.058069427555477074
ACH-000259,-0.2528362226812844
ACH-000260,-0.2549182614786805
ACH-000261,-0.14808288402919725
ACH-000262,-0.05578985644367788
ACH-000263,-0.11619085502928768
ACH-000264,-0.14796810322662612
ACH-000265,-0.19625365115930304
ACH-000266,-0.2686171946538492
ACH-000272,-0.12316955489468125
ACH-000274,-0.0988650463161252
ACH-000277,-0.20160553549674648
ACH-000278,-0.13597688262447552
ACH-000279,-0.17222115444516184
ACH-000280,-0.2427490870512549
ACH-000281,-0.2872519152084284
ACH-000288,-0.3978965554124159
ACH-000291,-0.12812802389596178
ACH-000293,-0.2569625854922033
ACH-000294,-0.16338600885047658
ACH-000295,-0.10338241137830584
ACH-000296,-0.009887704825968936
ACH-000302,-0.06498032929154951
ACH-000304,-0.039465341599460566
ACH-000307,-0.222444754678264
ACH-000308,-0.2796732017111144
ACH-000310,-0.0955623440953276
ACH-000311,-0.0963382286220268
ACH-000312,-0.2970675452009803
ACH-000315,-0.2074915018573953
ACH-000316,-0.4206696551233613
ACH-000317,-0.39557778522521103
ACH-000318,-0.4851055951014871
ACH-000319,-0.1844210440677557
ACH-000320,-0.2852235507639732
ACH-000322,-0.003704461048615506
ACH-000323,-0.11036056205779234
ACH-000324,-0.15756633560791564
ACH-000329,-0.09687210697805516
ACH-000330,-0.3629614055771053
ACH-000331,-0.10183688766737244
ACH-000332,-0.3353872806532373
ACH-000334,-0.14871928694071535
ACH-000335,-0.34528299484082203
ACH-000336,-0.34101463054206826
ACH-000337,-0.22935785935333
ACH-000338,-0.21777116258394585
ACH-000339,-0.2580318179972739
ACH-000341,-0.4081546475741255
ACH-000348,-0.04662902820106292
ACH-000350,-0.08015896413832578
ACH-000352,-0.16774314366661194
ACH-000356,-0.6033903026518427
ACH-000361,-0.14590206750018375
ACH-000362,-0.2530618237961913
ACH-000363,-0.19619492051887186
ACH-000364,-0.26364500192531554
ACH-000365,-0.22285910308071216
ACH-000366,-0.29272911237095955
ACH-000368,-0.183045996723768
ACH-000374,-0.4016865429796365
ACH-000375,-0.20482972324574586
ACH-000376,-0.1544388190502461
ACH-000381,-0.1751827586463234
ACH-000383,-0.2217253146743242
ACH-000387,-0.07119631013420609
ACH-000389,-0.055483445416158406
ACH-000390,-0.1888605800057962
ACH-000393,-0.1194788094541982
ACH-000395,-0.3707400347664298
ACH-000396,-0.329467150873106
ACH-000397,-0.33912901180015603
ACH-000401,-0.1239737603979501
ACH-000402,-0.12648980417929984
ACH-000403,-0.24328679863858665
ACH-000404,-0.4711047337976072
ACH-000406,-0.18949405679644213
ACH-000407,-0.2371549388404562
ACH-000408,-0.4670542153034508
ACH-000410,-0.10310788284979766
ACH-000411,-0.20140216068665734
ACH-000414,-0.3132865985113216
ACH-000415,-0.32810270020521903
ACH-000416,-0.16595814270348289
ACH-000420,-0.27015911870495457
ACH-000421,-0.10977309762496948
ACH-000424,-0.1635616489475695
ACH-000425,-0.1963836097107117
ACH-000426,-0.1499556068916477
ACH-000427,-0.21484619684525172
ACH-000433,-0.18278690408054574
ACH-000435,-0.11710718323154565
ACH-000436,-0.19728614664836214
ACH-000444,-0.12037828265444322
ACH-000445,-0.247346411615577
ACH-000448,-0.2650653467338449
ACH-000450,-0.4368126633830186
ACH-000452,-0.14289935001496493
ACH-000454,-0.035989689153958955
ACH-000458,-0.4323294082161068
ACH-000459,0.11714114759021207
ACH-000460,-0.11210479723380784
ACH-000461,-0.4582545612034766
ACH-000463,-0.1851904612861805
ACH-000464,-0.1618987975950985
ACH-000466,-0.3015119002188853
ACH-000467,-0.1627078264401065
ACH-000468,-0.1777666366096518
ACH-000469,-0.26932578779359634
ACH-000470,-0.2546983742254412
ACH-000471,-0.1744998569339158
ACH-000472,-0.26738062198277496
ACH-000473,-0.19286773950031488
ACH-000475,-0.19402060028549734
ACH-000476,-0.051545244845153736
ACH-000477,-0.21951094172974125
ACH-000479,0.11764338158211975
ACH-000480,-0.29845864679006706
ACH-000481,-0.10850123705018216
ACH-000483,-0.0768085367469454
ACH-000484,-0.2465103549222375
ACH-000485,-0.20323344859611764
ACH-000486,-0.34464447737617665
ACH-000487,-0.2560776689049498
ACH-000488,-0.1824653633043346
ACH-000490,-0.18420171530267385
ACH-000491,-0.2069995615995366
ACH-000495,-0.2867928593192837
ACH-000496,-0.3947375682507455
ACH-000499,-0.2811398588319262
ACH-000500,-0.34473428725541466
ACH-000502,-0.1205295170129108
ACH-000503,-0.1525329684829293
ACH-000505,-0.18297968719775268
ACH-000507,-0.16900587297299455
ACH-000510,-0.2698946005243607
ACH-000511,-0.20241759081756272
ACH-000512,-0.11937312458141415
ACH-000516,-0.07914684225184282
ACH-000517,-0.21731132960158275
ACH-000518,-0.17018073411546886
ACH-000520,-0.049328942018747116
ACH-000521,-0.1395666485081184
ACH-000522,-0.17617762119443284
ACH-000524,-0.1563664485712617
ACH-000527,-0.1605241116989948
ACH-000528,-0.09466812596558337
ACH-000537,-0.2079179049784545
ACH-000541,-0.2486214197582459
ACH-000542,-0.09647635968111692
ACH-000544,-0.21855649346835085
ACH-000545,-0.3333916652469218
ACH-000547,-0.052110789415303616
ACH-000548,-0.2307635230348899
ACH-000549,-0.3862144037707581
ACH-000550,-0.13852276277495454
ACH-000552,-0.1992238257384906
ACH-000556,-0.09142986603954067
ACH-000557,-0.09645904105178507
ACH-000569,0.06079115796385134
ACH-000570,-0.2907087681461919
ACH-000571,-0.19760251644222449
ACH-000573,-0.12340850425741648
ACH-000576,-0.08504573099752416
ACH-000579,-0.1684253989707526
ACH-000580,-0.2215037618499848
ACH-000584,-0.0852022829844737
ACH-000585,-0.20916750351408606
ACH-000588,-0.2266906110104754
ACH-000589,-0.3084698841945997
ACH-000591,-0.18760735508319906
ACH-000593,-0.1713260978294408
ACH-000600,-0.29409008692848604
ACH-000601,-0.2049815712295361
ACH-000605,-0.20434282767119474
