,DPCD (25911)
ACH-000243,-0.024348560791902115
ACH-000244,-0.11052031078951982
ACH-000246,-0.001195675055462601
ACH-000248,-0.1344907863330152
ACH-000250,-0.10581372353313204
ACH-000251,-0.09506575550912086
ACH-000252,-0.14672161343938572
ACH-000253,-0.1156754115800014
ACH-000255,-0.07466774383773257
ACH-000256,-0.1334951194195583
ACH-000257,0.09001672454900814
ACH-000258,-0.12402721703569106
ACH-000259,-0.10047226402676536
ACH-000260,-0.0029276557862899003
ACH-000261,-0.07523918331140365
ACH-000262,-0.03392856642133763
ACH-000263,-0.01253174293812175
ACH-000264,-0.07217378071831597
ACH-000265,0.06804019828647574
ACH-000266,-0.01884859541618767
ACH-000272,-0.05515312331054583
ACH-000274,-0.04479779245498148
ACH-000277,-0.2039799105253276
ACH-000278,-0.041682784970464314
ACH-000279,-0.1610986442058595
ACH-000280,-0.13407907981052716
ACH-000281,-0.18307408261695016
ACH-000288,-0.0948402377105408
ACH-000291,-0.08804601844668172
ACH-000293,-0.18533724732682524
ACH-000294,-0.1033801481037038
ACH-000295,0.021993208665781014
ACH-000296,0.031130879286681932
ACH-000302,-0.12701071127040786
ACH-000304,0.16031609086040854
ACH-000307,-0.1382170097092404
ACH-000308,-0.1377998438753889
ACH-000310,-0.24750790154174546
ACH-000311,-0.1778088985304162
ACH-000312,-0.08923482878634248
ACH-000315,0.018868534003221558
ACH-000316,-0.18222368826913765
ACH-000317,-0.200916339948786
ACH-000318,-0.13129393849719465
ACH-000319,-0.09329222669604853
ACH-000320,-0.19625180884907084
ACH-000322,-0.1874620750960512
ACH-000323,-0.01958353724914316
ACH-000324,-0.0869800520240453
ACH-000329,-0.09439025895142117
ACH-000330,-0.1203771821618536
ACH-000331,-0.13675023512765527
ACH-000332,0.021027201272429085
ACH-000334,-0.0625416807190888
ACH-000335,-0.02118347716093253
ACH-000336,0.20385907872978756
ACH-000337,0.006174477825162004
ACH-000338,0.07170867046577367
ACH-000339,-0.06974580504657038
ACH-000341,-0.02305644317222389
ACH-000348,-0.005475304085986333
ACH-000350,-0.04504121881428927
ACH-000352,0.0002484286350292909
ACH-000356,0.0781799021435639
ACH-000361,0.10232189062734026
ACH-000362,-0.12278473398627494
ACH-000363,-0.044077035446799036
ACH-000364,-0.10373916025157827
ACH-000365,-0.058487365470599836
ACH-000366,-0.0994830784910681
ACH-000368,-0.028729371984775588
ACH-000374,0.004734977110066985
ACH-000375,-0.228445559733803
ACH-000376,-0.0986396335488408
ACH-000381,-0.08121090882869393
ACH-000383,-0.13977386617220275
ACH-000387,0.007498601312234331
ACH-000389,0.031283952248367594
ACH-000390,-0.12025196905494555
ACH-000393,-0.10792831170227787
ACH-000395,-0.3650805485087029
ACH-000396,-0.07092673413687951
ACH-000397,-0.10283317249657542
ACH-000401,-0.1563912643914917
ACH-000402,-0.039681105122697666
ACH-000403,-0.07878548405499218
ACH-000404,0.10403748996411706
ACH-000406,-0.11979064311580052
ACH-000407,-0.07788648423164206
ACH-000408,-0.11614031921580055
ACH-000410,-0.12044695885789684
ACH-000411,-0.04531711940711093
ACH-000414,0.04126933635952745
ACH-000415,-0.11369003701967205
ACH-000416,-0.06159603770571837
ACH-000420,-0.08708528617855665
ACH-000421,0.07224379255188396
ACH-000424,-0.2186094469458233
ACH-000425,-0.14902288862337945
ACH-000426,-0.05352520101649032
ACH-000427,-0.09849936434110096
ACH-000433,-0.11028398046519858
ACH-000435,-0.1923759680905116
ACH-000436,0.04372626953937028
ACH-000444,0.05365626447374802
ACH-000445,-0.14666759465687565
ACH-000448,-0.01981282871568095
ACH-000450,0.1920497864228128
ACH-000452,-0.10999260120420536
ACH-000454,-0.04965168548965974
ACH-000458,-0.056889017246950876
ACH-000459,-0.13195505053154225
ACH-000460,-0.0033479389915505066
ACH-000461,0.006956490356831822
ACH-000463,0.01972685919588313
ACH-000464,0.03124072349873853
ACH-000466,-0.0968081195565288
ACH-000467,-0.05535402382290993
ACH-000468,0.013817682795208628
ACH-000469,-0.07556231546933485
ACH-000470,-0.137444450924711
ACH-000471,0.0484561609277697
ACH-000472,-0.14193183578884866
ACH-000473,-0.05891144418011941
ACH-000475,0.009351042312994115
ACH-000476,-0.11828493600435093
ACH-000477,-0.016292255801158027
ACH-000479,-0.15534304056329132
ACH-000480,0.08947639468774961
ACH-000481,-0.000958205119085041
ACH-000483,-0.19007903160526893
ACH-000484,-0.07507568951175655
ACH-000485,-0.16916958628896736
ACH-000486,-0.07738192523231327
ACH-000487,-0.015533863591103116
ACH-000488,-0.18601221441966548
ACH-000490,-0.11537657321650956
ACH-000491,-0.04427405092550914
ACH-000495,-0.08206141326730318
ACH-000496,-0.1393478948051901
ACH-000499,-0.15186418063835513
ACH-000500,0.010357704176332812
ACH-000502,-0.08968843476493242
ACH-000503,-0.3313309248549251
ACH-000505,-0.008386258611925584
ACH-000507,0.019662523901506027
ACH-000510,-0.11417535670349152
ACH-000511,-0.1746297026832287
ACH-000512,0.10760686711970524
ACH-000516,0.004979670508827042
ACH-000517,-0.05198243450925582
ACH-000518,0.04071544826852012
ACH-000520,-0.13455599947590027
ACH-000521,-0.049021343078932716
ACH-000522,0.035141135401191334
ACH-000524,-0.1061632715889342
ACH-000527,-0.017031173654595003
ACH-000528,-0.09088901953615453
ACH-000537,-0.03387698576433696
ACH-000541,-0.10844258135253164
ACH-000542,-0.09904173701129527
ACH-000544,-0.05017473872600873
ACH-000545,-0.08713726577045136
ACH-000547,-0.07082341338509895
ACH-000548,-0.06788429970281844
ACH-000549,-0.14043775933231584
ACH-000550,-0.13014288303947796
ACH-000552,0.06714642963152292
ACH-000556,-0.05172672926690595
ACH-000557,-0.2140063898238992
ACH-000569,0.11648626809477093
ACH-000570,-0.11294620507378304
ACH-000571,-0.12286298080741828
ACH-000573,-0.09855940680479433
ACH-000576,-0.15318017002465248
ACH-000579,-0.13277828185673546
ACH-000580,-0.03774337194815236
ACH-000584,-0.016285664926039792
ACH-000585,-0.006161562088300665
ACH-000588,0.010576668749883724
ACH-000589,0.08812892690908727
ACH-000591,-0.14863172826520066
ACH-000593,-0.13119798163774293
ACH-000600,-0.06588836884137922
ACH-000601,-0.026525029902016557
ACH-000605,-0.052778260791563315
ACH-000606,-0.1546791328377464
ACH-000608,-0.014388919236090278
ACH-000614,0.0436688339377569
ACH-000616,-0.09766366347670484
ACH-000618,-0.0781581557485939
ACH-000619,-0.1058357264025002
ACH-000620,0.13025873712637667
ACH-000621,-0.07633085920528282
ACH-000622,-0.08008589256687959
ACH-000623,-0.07712712516395008
ACH-000624,-0.01535551580645975
ACH-000627,0.04030467426343848
ACH-000630,-0.048135360996400055
ACH-000631,-0.2540883080311523
ACH-000632,-0.10457543369075853
ACH-000633,-0.08824367679276544
ACH-000637,-0.04694091489992976
ACH-000638,-0.14232259777157785
ACH-000646,0.01821366442036356
ACH-000647,-0.16909298183210833
ACH-000648,-0.035018430691882964
ACH-000649,-0.07267724703795027
ACH-000651,-0.11612629466483228
ACH-000652,-0.09506029745209074
ACH-000653,-0.07139726110516953
ACH-000657,-0.06911609951981015
ACH-000658,0.02057293171022141
ACH-000661,-0.17522199520145731
ACH-000662,-0.023488047920498117
ACH-000663,-0.023226801143307732
ACH-000665,-0.13959576695213582
ACH-000671,-0.07997941250292444
ACH-000672,-0.1408420798569763
ACH-000673,-0.16420016198967913
ACH-000676,-0.09309895083586332
ACH-000677,-0.08904002059949409
ACH-000681,-0.02872657342141793
ACH-000683,-0.004889212361768673
ACH-000684,-0.055368322632682786
ACH-000688,-0.17709129595863554
ACH-000693,-0.07587747750736358
ACH-000694,-0.1680225988611704
ACH-000695,0.1870934411742528
ACH-000696,-0.04884735704075615
ACH-000697,-0.17689505582414872
ACH-000699,-0.10399881421747427
ACH-000701,0.03615561001191135
ACH-000706,0.04416180292148972
ACH-000711,-0.04480773009604064
ACH-000713,0.04239442889170047
ACH-000714,-0.09953716812691894
ACH-000718,-0.0905668072104404
ACH-000720,-0.07423612942209297
ACH-000721,-0.035319141452614874
ACH-000724,-0.1631918180407925
ACH-000725,-0.10199711631790892
ACH-000732,-0.1199030379732082
ACH-000734,-0.047058323010396766
ACH-000735,-0.09396093319694644
ACH-000736,-0.16357878592319194
ACH-000738,-0.18131079524253008
ACH-000746,-0.09190799788098357
ACH-000747,-0.17017902396395468
ACH-000748,-0.03852114130286685
ACH-000753,0.08559071023867405
ACH-000756,0.08140951847611902
ACH-000757,-0.029885826474481188
ACH-000758,-0.0444593070236817
ACH-000760,-0.05828823384875216
ACH-000762,-0.16278798104513578
ACH-000763,-0.12401376035670895
ACH-000764,-0.06311417049942082
ACH-000765,-0.14638773656952375
ACH-000766,-0.14343150825264855
ACH-000767,-0.12490372341168204
ACH-000768,0.037485533374552314
ACH-000769,-0.16290592612803576
ACH-000770,-0.10220881839886288
ACH-000771,0.05832013370187222
ACH-000773,-0.15557612971875406
ACH-000776,-0.13693680092840346
ACH-000777,0.02009318238005682
ACH-000778,-0.03673201434278496
ACH-000781,-0.055081372529442736
ACH-000782,-0.09043965389777167
ACH-000783,-0.08843518141172745
ACH-000784,-0.1579194708887556
ACH-000785,-0.1421174829910772
ACH-000787,-0.02422429978675256
ACH-000788,-0.010360993342914952
ACH-000791,-0.0015782443930382206
ACH-000792,0.02617840410041012
ACH-000794,-0.01934743199077533
ACH-000796,-0.05032508824504103
ACH-000798,-0.09485912567361864
ACH-000799,-0.04610812685206083
ACH-000800,0.003940878141383875
ACH-000802,-0.14358218610132076
ACH-000804,-0.013123337581331392
ACH-000805,-0.09284639732266813
ACH-000809,-0.0972084451767849
ACH-000810,-0.0054034409551417615
ACH-000811,-0.052951700467343515
ACH-000817,-0.15529415823306925
ACH-000819,-0.018895140979282642
ACH-000820,-0.08397426012617225
ACH-000821,0.020965271172957267
ACH-000822,-0.05781456607401739
ACH-000823,-0.036428225674062516
ACH-000824,-0.09483878699522563
ACH-000827,-0.13320023903227116
ACH-000829,-0.09854369578133516
ACH-000831,-0.05955986412486669
ACH-000832,-0.19487530011326834
ACH-000833,-0.1975689494397969
ACH-000834,-0.07195017257380859
ACH-000835,-0.11373414318928675
ACH-000836,-0.06574280765349796
ACH-000837,-0.007288342211200131
ACH-000838,-0.22504127766884932
ACH-000839,-0.10952162512989486
ACH-000840,0.020640507523539603
ACH-000841,0.07565983894984286
ACH-000843,-0.12582389961470652
ACH-000846,-0.06799840984150682
ACH-000847,-0.3358795306817294
ACH-000848,-0.05308956838524999
ACH-000849,-0.1590094314567678
ACH-000851,-0.13618914934685092
ACH-000855,0.21352767979644152
ACH-000856,-0.09780570072760532
ACH-000858,-0.06101681919170359
ACH-000859,-0.2264217751808349
ACH-000861,-0.2102734520522656
ACH-000862,-0.09825189424859766
ACH-000865,-0.10862295005099673
ACH-000866,-0.12683500454783908
ACH-000867,0.026569530318417536
ACH-000869,-0.13170181907156528
ACH-000872,0.0939902278372944
ACH-000873,-0.03838155312747183
ACH-000876,-0.053113255365830815
ACH-000878,-0.1948274043725975
ACH-000880,-0.030928267506795105
ACH-000881,-0.15325853243219545
ACH-000882,-0.10844498112074158
ACH-000884,-0.046160253667604366
ACH-000885,-0.007559907665545703
ACH-000887,-0.04701370207215082
ACH-000889,-0.16621187414859148
ACH-000896,-0.09745776273785932
ACH-000898,-0.09778316620011628
ACH-000900,-0.21034302691676046
ACH-000901,-0.06438379963766806
ACH-000905,0.00038001856426022636
ACH-000906,0.011081805207029805
ACH-000907,-0.12970620050268922
ACH-000910,0.04270056846261958
ACH-000911,0.04821253570848174
ACH-000912,0.03801014638040687
ACH-000913,-0.039901743962627335
ACH-000915,-0.010483103441950838
ACH-000916,-0.35535659803207714
ACH-000917,-0.07566869575758288
ACH-000920,-0.05186271067104015
ACH-000921,-0.0289483766596258
ACH-000924,0.006363542182545152
ACH-000926,-0.035080130521177144
ACH-000928,0.0933479277542546
ACH-000929,0.02276341046186027
ACH-000932,-0.08323317325120551
ACH-000935,0.05417882145754649
ACH-000936,-0.18918471151621474
ACH-000937,-0.121827932284444
ACH-000938,-0.10458663999908976
ACH-000939,-0.10283209906186992
ACH-000941,-0.040642145772113634
ACH-000943,-0.3688274738347891
ACH-000946,0.01775986378554027
ACH-000947,0.014828298481401287
ACH-000948,-0.03553211294872288
ACH-000950,-0.11796211228575534
ACH-000953,-0.20291938002697385
ACH-000954,-0.11350739856442152
ACH-000957,-0.05787827239304599
ACH-000958,-0.16301036359929186
ACH-000960,-0.13189385139565862
ACH-000963,-0.08971026592352735
ACH-000968,-0.02133178899727868
ACH-000969,-0.0044768984021977855
ACH-000972,0.07232159650142195
ACH-000973,-0.10518845838863868
ACH-000974,-0.032406308013822695
ACH-000978,-0.21497228309988767
ACH-000984,-0.030807100568057112
ACH-000986,-0.13717603824956512
ACH-000988,-0.008156981480058731
ACH-000993,-0.01068573591583175
ACH-000994,-0.17047630083682838
ACH-000996,-0.05422786372286256
ACH-001001,-0.003602605990179735
ACH-001020,-0.1682537055201575
ACH-001028,-0.15998672927691635
ACH-001031,-0.2538056465419922
ACH-001038,-0.12776547987901848
ACH-001048,-0.08333879221069163
ACH-001050,-0.013068776993145598
ACH-001053,-0.0924503744559606
ACH-001054,0.04004719619434827
ACH-001061,-0.01982978385526605
ACH-001067,0.08638045177438973
ACH-001075,-0.1239819002432895
ACH-001096,-0.18464007922452536
ACH-001111,9.736981311675522e-05
ACH-001119,-0.03924097852717518
ACH-001128,-0.2335342273717245
ACH-001134,-0.1010787468685504
ACH-001151,-0.03014962472791102
ACH-001163,-0.1241990741799164
ACH-001164,-0.011628775741519595
ACH-001183,0.060803777422134726
ACH-001192,-0.1785823101985272
ACH-001193,0.17327864023396772
ACH-001196,-0.07904892749153335
ACH-001197,-0.13328072398863894
ACH-001205,-0.15666036351857726
ACH-001211,-0.07275177421211618
ACH-001212,0.03570922256016111
ACH-001228,-0.012516267354299226
ACH-001232,-0.013238445935632065
ACH-001239,0.02368924055000844
ACH-001270,-0.09367911451960924
ACH-001274,-0.07053002887380676
ACH-001275,-0.05217686120494925
ACH-001277,0.04335275306421453
ACH-001278,-0.06869737088657862
ACH-001280,-0.08856163456508136
ACH-001283,-0.014508921067849675
ACH-001289,-0.1451524646031988
ACH-001300,-0.14278029658877686
ACH-001301,-0.13757563491962108
ACH-001302,-0.1292666632877946
ACH-001306,-0.05404897177710488
ACH-001318,0.06966812533981362
ACH-001322,0.11743342436559015
ACH-001328,-0.12375749683895113
ACH-001332,-0.05102301071175065
ACH-001336,0.03223034523732619
ACH-001346,-0.031116934192065706
ACH-001353,-0.06959490559028099
ACH-001354,0.05128020115228045
ACH-001367,0.19869453767679265
ACH-001368,-0.04641872153745005
ACH-001374,-0.14040074250322515
ACH-001377,-0.07403756139559695
ACH-001380,-0.05913380464655595
ACH-001391,-0.03774192650044473
ACH-001408,-0.07767011386004781
ACH-001430,0.00035179565659341984
ACH-001431,-0.035250166565007984
ACH-001450,-0.07659267388938859
ACH-001496,-0.28922493469296223
ACH-001500,-0.15730551688649794
ACH-001523,-0.05014244549778613
ACH-001532,-0.10649449315067434
ACH-001550,-0.13344781426498326
ACH-001552,-0.002800397839404815
ACH-001554,0.028990019316855138
ACH-001654,-0.13755381530457378
ACH-001735,-0.08012218231441227
ACH-001736,-0.09473004577094926
ACH-001737,0.04526929910129611
ACH-001740,-0.11264043643620145
ACH-001745,-0.13823559510032035
ACH-001765,-0.12271029452121315
