,SCARB2 (950)
ACH-000004,0.16092193358728946
ACH-000005,-0.047214255263444666
ACH-000007,0.0029579787734580875
ACH-000009,0.12285540422496792
ACH-000011,0.07387775800779746
ACH-000012,-0.02891866854626195
ACH-000013,0.13164133468524689
ACH-000014,-0.009870275157913024
ACH-000015,0.007863314471180934
ACH-000017,-0.048904343225035465
ACH-000018,0.09021001667240673
ACH-000019,0.17074204166887022
ACH-000021,-0.0487809510175237
ACH-000022,-0.12822352689851646
ACH-000025,0.01207549989908582
ACH-000028,0.004709338672250481
ACH-000030,0.057502756692821975
ACH-000035,0.059490753138214676
ACH-000036,0.07974734892234826
ACH-000037,0.020945132503047074
ACH-000039,0.11667639538662199
ACH-000040,0.015948893277863408
ACH-000041,0.003403233627866078
ACH-000042,0.0226491861806229
ACH-000045,-0.022127102588969348
ACH-000047,0.026651626137910316
ACH-000052,-0.01744707905294368
ACH-000053,-0.005664262212480056
ACH-000054,0.010853272693039848
ACH-000055,-0.11245660840740676
ACH-000060,0.011754164241102642
ACH-000067,0.08124390026118575
ACH-000070,-0.0465124403359258
ACH-000075,0.04285042144086717
ACH-000078,0.05666866360284443
ACH-000082,0.056838509401520014
ACH-000085,0.10727897372474844
ACH-000086,0.049631485947769095
ACH-000087,-0.18272704900004408
ACH-000092,0.06455380718961183
ACH-000095,-0.03471767875197071
ACH-000097,-0.03229457914325232
ACH-000098,-0.12934940903982986
ACH-000099,0.022582491320899286
ACH-000108,0.02629022109451965
ACH-000113,-0.012526669945640962
ACH-000116,0.055969588963017874
ACH-000118,0.01854508454070732
ACH-000120,0.0542422335700363
ACH-000123,0.0458936780016424
ACH-000127,0.06337327941396093
ACH-000128,0.05948196454200155
ACH-000132,0.009757192402396642
ACH-000133,0.08306050565215732
ACH-000137,-0.021585450863325605
ACH-000138,0.0649100030903695
ACH-000142,0.02121799732756139
ACH-000143,-0.003798493791796893
ACH-000146,0.03566561751159253
ACH-000148,0.02596652916864794
ACH-000150,0.05926996410783381
ACH-000152,-0.0038152828866265883
ACH-000153,-0.07160988169015843
ACH-000159,0.0472615106947487
ACH-000160,-0.024520528179156603
ACH-000163,0.005460304371281804
ACH-000167,0.28511314088089085
