,TOMM20L (387990)
ACH-000004,-0.017163240905389412
ACH-000005,-0.18198975171802528
ACH-000007,-0.20616507576155896
ACH-000009,-0.2043841653493268
ACH-000011,-0.2380235470653177
ACH-000012,-0.10717589276456298
ACH-000013,-0.07137523442357613
ACH-000014,-0.09070090561735818
ACH-000015,-0.028404229132858512
ACH-000017,-0.2846622818723326
ACH-000018,-0.2117266202980039
ACH-000019,-0.22662950554226136
ACH-000021,-0.040425064729908165
ACH-000022,-0.0612029816221883
ACH-000025,-0.2479543421024327
ACH-000028,-0.034466581362079106
ACH-000030,-0.0993441493757117
ACH-000035,-0.1252239601805819
ACH-000036,-0.18611815752233232
ACH-000037,0.002308192965444441
ACH-000039,-0.20995860794260648
ACH-000040,0.00888449890741517
ACH-000041,-0.0872711621340541
ACH-000042,-0.1862529450874121
ACH-000045,0.04514409107605848
ACH-000047,-0.2217751210475123
ACH-000052,-0.20178634863567874
ACH-000053,-0.06964376054731182
ACH-000054,-0.04376914418434207
ACH-000055,-0.18721454385105624
ACH-000060,-0.3591275429402281
ACH-000067,-0.10859394943245086
ACH-000070,-0.044442749574014284
ACH-000075,-0.12489860997776732
ACH-000078,-0.02335276228764399
ACH-000082,-0.1479663151610392
ACH-000085,-0.03924979782552762
ACH-000086,-0.1432049236039176
ACH-000087,-0.1186367941215698
ACH-000092,-0.14159384023857474
ACH-000095,-0.1420472306629839
ACH-000097,-0.2019311950469439
ACH-000098,-0.2126538656559616
ACH-000099,-0.04839685359615645
ACH-000108,-0.05207807120096988
ACH-000113,-0.18940015563783064
ACH-000116,-0.07774815500818008
ACH-000118,-0.1197504881400538
ACH-000120,0.023311596016503424
ACH-000123,0.02018388399142237
ACH-000127,-0.1035078035283932
ACH-000128,-0.1622155087474545
ACH-000132,-0.11796617566916927
ACH-000133,-0.16661883656244844
ACH-000137,-0.07744772551376435
ACH-000138,-0.043872794592073126
ACH-000142,-0.16430395316437302
ACH-000143,0.020922494665615004
ACH-000146,-0.13202850302043445
ACH-000148,-0.1474781465876793
ACH-000150,0.07444177738125364
ACH-000152,-0.18306046233860648
ACH-000153,-0.2914475025111965
ACH-000159,-0.030786751966473614
ACH-000160,-0.2777159778907706
ACH-000163,-0.13720376387797548
ACH-000167,-0.6881001824209078
ACH-000168,-0.11410696682278487
ACH-000169,-0.290737181140576
ACH-000178,-0.056857861908442074
ACH-000183,-0.13020830306168615
ACH-000188,-0.03303651703592102
ACH-000189,-0.3556598430869168
ACH-000190,-0.027439002720640173
ACH-000198,-0.071269137074953
ACH-000203,0.058751243789764825
ACH-000204,-0.08753421545281738
ACH-000206,-0.07212454612853271
ACH-000207,-0.12095326019817515
ACH-000208,-0.02457915559848505
ACH-000210,-0.0499670472185272
ACH-000211,-0.13246680005775258
ACH-000215,-0.09914103912813052
ACH-000221,-0.14043920839809154
ACH-000222,-0.092098056708334
ACH-000223,-0.1232017434898606
ACH-000226,-0.14450799213407553
ACH-000227,-0.2958237999377473
ACH-000228,-0.08097029015165304
ACH-000231,-0.2245828700438549
ACH-000232,-0.32432885195294203
ACH-000233,-0.09759473772781292
ACH-000234,-0.05792325691966281
ACH-000235,-0.09137663902328724
ACH-000237,-0.0036666115549337814
ACH-000238,-0.22673240287384155
ACH-000242,-0.22479818409886285
ACH-000243,-0.13807610906866952
ACH-000244,0.06272843361543308
ACH-000246,-0.12215392207018087
ACH-000248,-0.1675318342459166
ACH-000250,-0.16536198439488475
ACH-000251,-0.16421168058680188
ACH-000252,-0.2941300777355759
ACH-000253,-0.06680725528959063
ACH-000255,-0.146682581329121
ACH-000256,-0.19825782715867124
ACH-000257,-0.03491852783860578
ACH-000258,0.10334928443219336
ACH-000259,-0.19421146082518367
ACH-000260,-0.04598498856061858
ACH-000261,-0.145393642046987
ACH-000262,-0.14886163030773056
ACH-000263,0.13671752837984286
ACH-000264,-0.1687470903172277
ACH-000265,-0.019285554107279758
ACH-000266,-0.12876336844435474
ACH-000272,-0.17954135440251398
ACH-000274,-0.14683481025635425
ACH-000277,-0.16807935876824326
ACH-000278,0.02372372077515832
ACH-000279,0.04964224399054715
ACH-000280,-0.22916994934900226
ACH-000281,-0.023859990523852043
ACH-000288,-0.0943938050134885
ACH-000291,-0.1576152616095089
ACH-000293,-0.13161706992044764
ACH-000294,-0.013148681264957149
ACH-000295,-0.024015089383439686
ACH-000296,-0.23595461364586456
ACH-000302,-0.09308230569642677
ACH-000304,-0.2003268267466789
ACH-000307,-0.15697005614892692
ACH-000308,-0.11480893064979468
ACH-000310,-0.17279658949264415
ACH-000311,-0.09706180070131044
ACH-000312,-0.07194032171379074
ACH-000315,-0.1920723912023459
ACH-000316,-0.1627616806854728
ACH-000317,-0.16365121848038278
ACH-000318,-0.14103684015385162
ACH-000319,-0.17081498725397976
ACH-000320,-0.03966903113850948
ACH-000322,-0.2758688863840038
ACH-000323,-0.290000795738924
ACH-000324,-0.13284349797760062
ACH-000329,-0.14023979400115294
ACH-000330,-0.12078914043169428
ACH-000331,-0.046394818123986006
ACH-000332,-0.07788401162284503
ACH-000334,-0.22274872365693296
ACH-000335,-0.2274266619120221
ACH-000336,0.05760619126208144
ACH-000337,-0.2559473695271966
ACH-000338,-0.1579247635039843
ACH-000339,-0.17727817802190196
ACH-000341,-0.14312835921246808
ACH-000348,-0.11152593516414527
ACH-000350,0.051530909215306585
ACH-000352,-0.07086674127909648
ACH-000356,0.07294589769163375
ACH-000361,-0.19571728077858727
ACH-000362,-0.029548886561872337
ACH-000363,-0.07794550771248275
ACH-000364,-0.24318310669975665
ACH-000365,-0.011145777277517024
ACH-000366,-0.2836420371940633
ACH-000368,-0.14246791962458036
ACH-000374,-0.16316037276658413
ACH-000375,-0.11738462583918198
ACH-000376,-0.14817299350805072
ACH-000381,-0.046726719096091
ACH-000383,-0.16444598752803233
ACH-000387,-0.09686118627801003
ACH-000389,-0.04088727217011097
ACH-000390,-0.030884478331576364
ACH-000393,-0.11969720301824227
ACH-000395,-0.11879444377035282
ACH-000396,-0.1893612822466122
ACH-000397,-0.0022128540437944713
ACH-000401,-0.10383885758495244
ACH-000402,0.3416565728203779
ACH-000403,-0.22184987283908167
ACH-000404,-0.21777709772207984
ACH-000406,-0.05445154565340586
ACH-000407,-0.2043992356036164
ACH-000408,-0.18711485636108746
ACH-000410,-0.060706286809548676
ACH-000411,-0.10177919712694992
ACH-000414,-0.1307344251599226
ACH-000415,-0.1770308852939597
ACH-000416,-0.1027518204577436
ACH-000420,-0.059857049146709564
ACH-000421,-0.12251655226710713
ACH-000424,-0.1115505979861758
ACH-000425,-0.05110953165691177
ACH-000426,-0.1563572695466766
ACH-000427,-0.1795626515129846
ACH-000433,-0.1916851244158842
ACH-000435,0.06495793267825635
ACH-000436,-0.16536387091261592
ACH-000444,-0.15798373932134796
ACH-000445,0.013788984465734896
ACH-000448,-0.12737855976733142
ACH-000450,-0.1242988952192115
ACH-000452,-0.12978338884624396
ACH-000454,-0.03245359881745739
ACH-000458,0.007412700657562996
ACH-000459,-0.0874797834998191
ACH-000460,-0.2049984975780204
ACH-000461,-0.1807900332143081
ACH-000463,-0.01990882173135417
ACH-000464,0.0397135282909797
ACH-000466,-0.15284505203279414
ACH-000467,-0.1984526348406118
ACH-000468,-0.02198140725910054
ACH-000469,-0.2670936132752876
ACH-000470,-0.017891587042131448
ACH-000471,-0.14980975099533497
ACH-000472,-0.18321221433145046
ACH-000473,-0.06038054608376064
ACH-000475,-0.17357750674866376
ACH-000476,-0.03816714397657432
ACH-000477,-0.02460304332990615
ACH-000479,-0.04105667132768707
ACH-000480,-0.17513224370685296
ACH-000481,-0.30876117049138363
ACH-000483,0.09076046840684793
ACH-000484,-0.2666244654259195
ACH-000485,-0.18005331680441686
ACH-000486,-0.14320309394618586
ACH-000487,-0.2173209914978421
ACH-000488,-0.11697282723792785
ACH-000490,-0.1243130297571682
ACH-000491,-0.033141323221825586
ACH-000495,-0.3659072278384049
ACH-000496,-0.025275037608947108
ACH-000499,-0.16839619150474286
ACH-000500,-0.14880357038147354
ACH-000502,-0.13832117123123702
ACH-000503,-0.06020404992705531
ACH-000505,-0.07040489914945013
ACH-000507,-0.101086170342467
ACH-000510,0.057749482374231415
ACH-000511,-0.10212664603845502
