,ASCC1 (51008)
ACH-000004,-0.07791999586646862
ACH-000005,0.13213968423916053
ACH-000007,-0.1707594307282146
ACH-000009,-0.1471694771799042
ACH-000011,-0.1326241928706995
ACH-000012,-0.12670987346074095
ACH-000013,-0.024639387829487783
ACH-000014,-0.09370466530309866
ACH-000015,-0.10536437846510224
ACH-000017,-0.09076114491160958
ACH-000018,-0.341285071377501
ACH-000019,-0.0585636855868612
ACH-000021,-0.1384192883736758
ACH-000022,-0.05486279085469853
ACH-000025,-0.029019388099035138
ACH-000028,-0.12945228346275275
ACH-000030,-0.2596747942936625
ACH-000035,-0.1714112358517393
ACH-000036,0.08919261651227214
ACH-000037,-0.21053249112581374
ACH-000039,-0.11411983486409305
ACH-000040,-0.07307881435844849
ACH-000041,0.022210557075287417
ACH-000042,-0.14293254353220086
ACH-000045,-0.017522885484153494
ACH-000047,-0.03682372467293562
ACH-000052,-0.19947587151908094
ACH-000053,-0.06766321138596279
ACH-000054,-0.054835137655256994
ACH-000055,-0.031260726159427814
ACH-000060,-0.0826156337326973
ACH-000067,-0.2397026243915997
ACH-000070,-0.13966799007218986
ACH-000075,-0.033225873357659134
ACH-000078,-0.04001660511023012
ACH-000082,-0.10483274890373236
ACH-000085,-0.1967468173607101
ACH-000086,-0.0928686479111424
ACH-000087,-0.01954720126329976
ACH-000092,-0.09578962203925148
ACH-000095,-0.09688295577359968
ACH-000097,-0.08255246866265131
ACH-000098,-0.15137309298496066
ACH-000099,-0.06439055800045558
ACH-000108,-0.23198942373013
ACH-000113,-0.14123146839005807
ACH-000116,-0.07049221027177639
ACH-000118,-0.18665275189839609
ACH-000120,-0.09930648692310373
ACH-000123,-0.07497527081753802
ACH-000127,-0.08998921473843112
ACH-000128,0.07648612771610268
ACH-000132,-0.2292159201604353
ACH-000133,-0.17623992067184302
ACH-000137,-0.2294245288719165
ACH-000138,-0.12678131724537647
ACH-000142,-0.1744873238868025
ACH-000143,0.051918139885376996
ACH-000146,-0.1548863191490976
ACH-000148,-0.1309726023574371
ACH-000150,-0.10574499602245124
ACH-000152,-0.07030632622890692
ACH-000153,-0.3534254499292333
ACH-000159,-0.1836210979900347
ACH-000160,-0.13174370129157872
ACH-000163,-0.035934694600509735
ACH-000167,-0.2682079483884543
ACH-000168,0.01175538483002865
ACH-000169,-0.20552565057895572
ACH-000178,-0.10521051298145023
ACH-000183,-0.1484725970513741
ACH-000188,-0.004284819775982028
ACH-000189,0.04182428918350077
ACH-000190,-0.19503245959835533
ACH-000198,-0.16424669629390412
ACH-000203,-0.2315141839231079
ACH-000204,-0.2555931241976997
ACH-000206,0.08373394447067314
ACH-000207,-0.2434361187154623
ACH-000208,-0.2181431505861467
ACH-000210,-0.1720305563545048
ACH-000211,-0.14400538253345174
ACH-000215,-0.12919598990068892
ACH-000221,0.07499022486836512
ACH-000222,-0.06825865302018752
ACH-000223,-0.18826870163761908
ACH-000226,-0.06295509548327563
ACH-000227,-0.1867510160704699
ACH-000228,-0.3302788518184481
ACH-000231,-0.04056414167119722
ACH-000232,-0.07102506926798065
ACH-000233,-0.024717771461446814
ACH-000234,-0.17051347783931278
ACH-000235,-0.12478069944211193
ACH-000237,-0.1666124726994835
ACH-000238,-0.1472151437835852
ACH-000242,-0.20449591537810471
ACH-000243,-0.22779956818695102
ACH-000244,0.089471847760679
ACH-000246,-0.07973934773589378
ACH-000248,-0.0604923040980388
ACH-000250,-0.100831406644437
ACH-000251,-0.05340126513839875
ACH-000252,-0.21763766841952709
ACH-000253,-0.05059038425098563
ACH-000255,-0.15725304511258734
ACH-000256,0.0405028319186176
ACH-000257,-0.23522407795180544
ACH-000258,0.004904862464745311
ACH-000259,-0.2102845904530494
ACH-000260,-0.10163531047123044
ACH-000261,-0.08382781016072231
ACH-000262,-0.03852763293424848
ACH-000263,-0.30173478775391244
ACH-000264,-0.1623002072620067
ACH-000265,-0.09654162578498897
ACH-000266,-0.048376869992967815
ACH-000272,-0.03883850029507592
ACH-000274,-0.10587554046947548
ACH-000277,-0.08241650327802053
ACH-000278,-0.1072710581409149
ACH-000279,-0.18017171211100955
ACH-000280,-0.2420975738854136
ACH-000281,-0.12172232160463325
ACH-000288,-0.20730931475523687
ACH-000291,-0.10064974374283807
ACH-000293,-0.0436636660831442
ACH-000294,-0.19859536745382605
ACH-000295,-0.08506351305359591
ACH-000296,-0.018336458298468104
ACH-000302,-0.1455196675937783
ACH-000304,0.06055755797962961
ACH-000307,-0.3012113114322734
ACH-000308,-0.03367610110995253
ACH-000310,-0.09874082276596348
ACH-000311,-0.2728910101036885
ACH-000312,-0.09169172761815693
ACH-000315,-0.15628694579392907
ACH-000316,-0.1706565086404793
ACH-000317,-0.14571642781720834
ACH-000318,-0.2466263377059135
ACH-000319,-0.15246802120810682
ACH-000320,-0.1433854398869438
