,SPATA2L (124044)
ACH-000004,0.13587095855912834
ACH-000005,-0.0009685330794532297
ACH-000007,-0.1283040967585611
ACH-000009,-0.09859145187847
ACH-000011,-0.11929862304811913
ACH-000012,-0.0941056058782257
ACH-000013,-0.10901194037331947
ACH-000014,-0.18608104232864006
ACH-000015,0.01322446962511842
ACH-000017,0.04881807036648198
ACH-000018,-0.2012271396770465
ACH-000019,-0.04785987770032514
ACH-000021,-0.12316691935603648
ACH-000022,-0.02854841209891433
ACH-000025,-0.09410634015465323
ACH-000028,-0.2486793238632232
ACH-000030,-0.06174890749208362
ACH-000035,0.019898306327428728
ACH-000036,-0.1802959369725712
ACH-000037,-0.1239995650976754
ACH-000039,-0.26154225365615874
ACH-000040,-0.038712995541858725
ACH-000041,0.06672189072028756
ACH-000042,-0.09710140920674844
ACH-000045,-0.04018848601096218
ACH-000047,-0.16202688578074628
ACH-000052,-0.11374377716867427
ACH-000053,-0.1122531655662818
ACH-000054,-0.030423658007638806
ACH-000055,0.11618531627901245
ACH-000060,-0.14488737639502774
ACH-000067,0.18346390736691304
ACH-000070,-0.0361034597070795
ACH-000075,-0.020952054834610358
ACH-000078,-0.016103850792462134
ACH-000082,-0.0421925134014203
ACH-000085,-0.18316361673398604
ACH-000086,-0.026220750863201282
ACH-000087,0.23061273772479698
ACH-000092,0.041283787424144375
ACH-000095,-0.11937502279275272
ACH-000097,-0.131286630506304
ACH-000098,-0.026326524299425298
ACH-000099,-0.14359329128111362
ACH-000108,-0.29049655493631377
ACH-000113,-0.06738887971269482
ACH-000116,-0.0037074320498076438
ACH-000118,-0.04008481191528344
ACH-000120,0.07846036511898058
ACH-000123,-0.046216431146150525
ACH-000127,-0.07740111293668406
ACH-000128,-0.2200220979160168
ACH-000132,-0.09989439106954427
ACH-000133,-0.03665345265457277
ACH-000137,-0.1247372269634182
ACH-000138,-0.18419186559383047
ACH-000142,-0.10498237042609504
ACH-000143,0.041156498744734725
ACH-000146,-0.12057086993750114
ACH-000148,-0.017162791875636692
ACH-000150,-0.09005218325419087
ACH-000152,-0.1905409730641885
ACH-000153,0.2373797655676429
ACH-000159,0.03938664601018462
ACH-000160,-0.11217385879766237
ACH-000163,0.08248183234195508
ACH-000167,0.07900582508133043
ACH-000168,-0.08132820194665455
ACH-000169,-0.06861748766942452
ACH-000178,-0.12036947088426628
ACH-000183,-0.233332712997016
ACH-000188,-0.12701553307356991
ACH-000189,0.2282456511396392
ACH-000190,-0.0900990423635875
ACH-000198,0.08487105456863994
ACH-000203,0.0063136877870048425
ACH-000204,-0.1520848749624903
ACH-000206,-0.10564319895014064
ACH-000207,-0.1778850151392284
ACH-000208,0.014611398417560453
ACH-000210,-0.3029890556510954
ACH-000211,-0.168946152097984
ACH-000215,-0.016033421789771074
ACH-000221,-0.208688982781865
ACH-000222,-0.040730509350935015
ACH-000223,-0.08034089036798167
ACH-000226,-0.08476415118042915
ACH-000227,-0.10818029935232884
ACH-000228,-0.05722382286424215
ACH-000231,-0.07931226418051437
ACH-000232,-0.08846086619296807
ACH-000233,-0.15418920802328034
ACH-000234,-0.10165723663516313
ACH-000235,-0.0997751540788876
ACH-000237,-0.09447123728378913
ACH-000238,0.01546591266301391
ACH-000242,-0.09615015485000596
ACH-000243,-0.046137253023234764
ACH-000244,0.0555905030834856
ACH-000246,0.025354702019782373
ACH-000248,0.024789296677292096
ACH-000250,-0.049074277336911686
ACH-000251,0.07689536368328961
ACH-000252,-0.12714837134604776
ACH-000253,0.017844657781604392
ACH-000255,-0.08980356725586604
ACH-000256,-0.09205371863169412
ACH-000257,-0.39067212684527397
ACH-000258,-0.1257774962385346
ACH-000259,-0.101408434672492
ACH-000260,-0.12615801059737292
ACH-000261,-0.042925473838835035
ACH-000262,-0.2671781376217795
ACH-000263,-0.05640376719835525
ACH-000264,-0.13427942332962953
ACH-000265,-0.006884411579597116
ACH-000266,-0.1931737186104484
ACH-000272,-0.04668916103068384
ACH-000274,-0.060518857786745
ACH-000277,-0.1611315539388325
ACH-000278,-0.21976164426389386
ACH-000279,-0.061554048470731065
ACH-000280,-0.19626463854211187
ACH-000281,-0.029528035105835012
ACH-000288,-0.06087874063479391
ACH-000291,-0.04468172831488257
ACH-000293,0.021517581623736005
ACH-000294,-0.06934597384655211
ACH-000295,-0.22241929045596728
ACH-000296,-0.01689581394665111
ACH-000302,-0.03807436150354671
ACH-000304,0.15159703604137673
ACH-000307,-0.093559940635827
ACH-000308,-0.05210752187046965
ACH-000310,0.006964198742795722
ACH-000311,-0.228791092443252
ACH-000312,-0.09323440463794726
ACH-000315,-0.17831778852237648
ACH-000316,-0.20158259323604769
ACH-000317,0.2522807813064423
ACH-000318,0.1105502309394386
ACH-000319,-0.1318010838873697
ACH-000320,-0.08075689298881503
ACH-000322,-0.10539987562673606
ACH-000323,0.10789421898780996
ACH-000324,-0.2001230897861677
ACH-000329,-0.1165007278327026
ACH-000330,0.010506129961797974
ACH-000331,-0.1432734970312636
ACH-000332,-0.04210024549731401
ACH-000334,-0.1499702010182553
ACH-000335,0.05408978450746168
ACH-000336,0.369084611713016
ACH-000337,-0.22523121814385635
ACH-000338,-0.1418745677465094
ACH-000339,-0.11391785670430575
ACH-000341,-0.05328701889692961
ACH-000348,-0.005158226822394198
ACH-000350,-0.1653074938177682
ACH-000352,0.020271172882337124
ACH-000356,-0.07177701087820351
ACH-000361,-0.3340651128745819
ACH-000362,-0.1647072640327308
ACH-000363,-0.03092034133715435
ACH-000364,0.04118689790779256
ACH-000365,-0.10112918122584837
ACH-000366,-0.09425972047983107
ACH-000368,0.05059126332831762
ACH-000374,0.08864520002462155
ACH-000375,-0.21979202828772645
ACH-000376,-0.07103347093959289
ACH-000381,-0.14248401379191414
ACH-000383,-0.03952521384791504
ACH-000387,-0.29845849941897074
ACH-000389,-0.09703912961224513
ACH-000390,-0.0887082118343098
ACH-000393,-0.09892398554839456
ACH-000395,-0.2391014412741331
ACH-000396,-0.3200243470296212
ACH-000397,-0.03158919915720287
ACH-000401,0.007003449939579391
ACH-000402,-0.2097259042952064
ACH-000403,-0.11323515721911627
ACH-000404,-0.6096996271671296
ACH-000406,-0.06854600567028515
ACH-000407,-0.23129936854850275
ACH-000408,-0.21225419825110034
ACH-000410,-0.2981690451795607
ACH-000411,0.08943860420602684
ACH-000414,-4.3993500705826055e-05
ACH-000415,0.020705091047942662
ACH-000416,-0.056270659199822784
ACH-000420,-0.2747867977653076
ACH-000421,-0.15419872405293833
ACH-000424,0.012760648467804184
ACH-000425,-0.006673707330514756
ACH-000426,-0.11597442231511475
ACH-000427,-0.23459021114744605
ACH-000433,3.0593237442750896e-05
ACH-000435,-0.24493390679331595
ACH-000436,0.08178338111927258
ACH-000444,-0.11407185907151657
ACH-000445,-0.028723195144654923
ACH-000448,-0.13349175956324544
ACH-000450,-0.3227850610424477
ACH-000452,0.014281244190380682
ACH-000454,-0.15835187549343355
ACH-000458,-0.14514898965009765
ACH-000459,-0.13294032719246826
ACH-000460,-0.23812838496330085
ACH-000461,-0.15959509284260107
ACH-000463,-0.1368083956353532
ACH-000464,0.025782945310208496
ACH-000466,0.03898592262276475
ACH-000467,-0.13432842338908854
ACH-000468,-0.18474578079290316
ACH-000469,-0.10419351146629822
ACH-000470,-0.11631229839180972
ACH-000471,-0.038938461489804864
ACH-000472,-0.06686442715106453
ACH-000473,-0.03948158392589851
ACH-000475,-0.13724773166079976
ACH-000476,-0.13669927735821893
ACH-000477,0.2247994715947057
ACH-000479,-0.1511330099640994
ACH-000480,-0.15212270210034073
ACH-000481,-0.04533864653712485
ACH-000483,-0.06634888615151509
ACH-000484,-0.1073923709552416
ACH-000485,-0.10032986537747612
ACH-000486,-0.23361533959463102
ACH-000487,-0.004689995777002283
ACH-000488,-0.12606518021598706
ACH-000490,-0.05347213905118557
ACH-000491,0.010137305234708377
ACH-000495,0.06973978952708187
ACH-000496,-0.03248234889627631
ACH-000499,-0.13091696222198534
ACH-000500,-0.20107367399653006
ACH-000502,-0.2080600651746722
ACH-000503,0.025689305545916717
ACH-000505,-0.1073322989237759
ACH-000507,0.009293029319775641
ACH-000510,-0.10012527360609833
ACH-000511,0.006724205636686494
ACH-000512,-0.06114820316074573
ACH-000516,-0.13648240803847353
ACH-000517,-0.13728086564308692
ACH-000518,-0.022721921212846958
ACH-000520,-0.05278406327720441
ACH-000521,-0.2636605375342089
ACH-000522,-0.04851455075439668
ACH-000524,-0.1568956025859695
ACH-000527,-0.04184625632267205
ACH-000528,-0.17247430106735787
ACH-000537,-0.1134657057852715
ACH-000541,-0.07449137855572863
ACH-000542,-0.07467036377396187
ACH-000544,-0.14782649434856213
ACH-000545,-0.06637675542688172
ACH-000547,-0.2829828470749409
ACH-000548,-0.1702748386672102
ACH-000549,-0.13907820853901445
ACH-000550,-0.10054636564398467
ACH-000552,-0.13814011432998416
ACH-000556,-0.14950767278960467
ACH-000557,-0.060681167887351034
ACH-000569,0.07836341185191358
ACH-000570,0.11218891372542504
ACH-000571,-0.11942377533845107
ACH-000573,0.008627561841578467
ACH-000576,-0.08896650646759555
ACH-000579,-0.05971049970620568
ACH-000580,-0.04021717852738842
ACH-000584,-0.12814759183293575
ACH-000585,-0.12022186748721884
ACH-000588,-0.08119887400860676
ACH-000589,-0.10884091636025826
ACH-000591,-0.2415695221749201
ACH-000593,-0.11478231344021315
ACH-000600,-0.0197163721238841
ACH-000601,-0.10764252163609153
ACH-000605,-0.05454916783899735
ACH-000606,0.06568936650276304
ACH-000608,-0.13890580441626044
ACH-000614,-0.09366497840999366
ACH-000616,-0.1176100995919903
ACH-000618,-0.017943166687218157
ACH-000619,-0.10170273096566863
ACH-000620,-0.036449821409259515
ACH-000621,-0.0961577975677515
ACH-000622,0.0009865030586968203
ACH-000623,-0.09101524047094156
ACH-000624,-0.1166611331595798
ACH-000627,-0.11841070836241488
ACH-000630,-0.07187544570749749
ACH-000631,0.10791548283596507
ACH-000632,-0.07306950851762073
ACH-000633,-0.1508781486436864
ACH-000637,-0.015084056802115631
ACH-000638,-0.07248734107009527
ACH-000646,-0.05347603781905447
ACH-000647,-0.15441780901984148
ACH-000648,-0.01127504873281438
ACH-000649,-0.003262004948999775
ACH-000651,0.07287550858528026
ACH-000652,-0.2424083354616074
ACH-000653,-0.04148358598818591
ACH-000657,-0.11942729835014802
ACH-000658,-0.12771949790126788
ACH-000661,-0.10140929164473683
ACH-000662,-0.06553696773263085
ACH-000663,-0.05032462309163077
ACH-000665,-0.13575026265024334
ACH-000671,-0.12485310694559178
ACH-000672,-0.10566279523070887
ACH-000673,-0.07450089185781653
ACH-000676,-0.048366290542050834
ACH-000677,-0.12465365597110267
ACH-000681,-0.07054213516757574
ACH-000683,-0.23711862299373784
ACH-000684,0.054859233172526715
ACH-000688,-0.1954039330475952
ACH-000693,0.03801634163129207
ACH-000694,0.028924867407292637
ACH-000695,-0.2299990265234375
ACH-000696,-0.07160001468860075
ACH-000697,-0.022684617778252283
ACH-000699,-0.040856425862554106
ACH-000701,-0.09636969604761762
ACH-000706,-0.12559089630352074
ACH-000711,-0.008587637333409563
ACH-000713,0.19425834511699067
ACH-000714,-0.41629333808369
ACH-000718,-0.044498718210541216
ACH-000720,-0.09911690080554768
ACH-000721,-0.1965320396197354
ACH-000724,-0.19543105420669493
ACH-000725,-0.04879982350038204
ACH-000732,0.14309119139389662
ACH-000734,-0.198904329344666
ACH-000735,-0.03168953854162326
ACH-000736,-0.07463697197538137
ACH-000738,-0.0531371867364234
ACH-000746,0.02698526532674994
ACH-000747,0.01657386855389135
ACH-000748,-0.038776304468965635
ACH-000753,-0.08863869714105715
ACH-000756,-0.12684970048171826
ACH-000757,-0.02381437930204883
ACH-000758,-0.019985539319704752
ACH-000760,-0.05092091143299645
ACH-000762,-0.18753928628536076
ACH-000763,-0.200553538620712
ACH-000764,-0.16392135948718092
ACH-000765,0.10977042115585148
ACH-000766,-0.0998473729769064
ACH-000767,-0.08868694106671036
ACH-000768,-0.002851806150630737
ACH-000769,-0.03933513846090763
ACH-000770,-0.003342061178123419
ACH-000771,-0.10053414159677944
ACH-000773,-0.11541862205569163
ACH-000776,0.02254338634717497
ACH-000777,0.03541695679975646
ACH-000778,-0.015366639656212194
ACH-000781,-0.045630920834537056
ACH-000782,-0.006281556081083275
ACH-000783,-0.2732044706981178
ACH-000784,-0.20608053554486194
ACH-000785,-0.09450798340434424
ACH-000787,0.032649125514816746
ACH-000788,-0.12462158615040878
ACH-000791,-0.12492928716968472
ACH-000792,-0.03207889944542252
ACH-000794,-0.2002886145904821
ACH-000796,-0.21426130541103952
ACH-000798,-0.15999113321501454
ACH-000799,0.0582632777399674
ACH-000800,-0.2374060830564344
ACH-000802,-0.13671157027244918
ACH-000804,-0.1474602534671915
ACH-000805,0.09868225525613084
ACH-000809,-0.14129173250406046
ACH-000810,0.03950297988536603
ACH-000811,-0.07904162969934918
ACH-000817,0.23401332893796264
ACH-000819,-0.13562576199516618
ACH-000820,0.13145922665762236
ACH-000821,-0.12652479146829335
ACH-000822,-0.11636592288484268
ACH-000823,0.03786661585321962
ACH-000824,-0.16733096575193213
ACH-000827,-0.006738411198387092
ACH-000829,-0.07723208030169741
ACH-000831,0.0387803533378873
ACH-000832,0.07754180708218142
ACH-000833,0.07888790020158609
ACH-000834,-0.10519966173706496
ACH-000835,-0.05666022667764708
ACH-000836,-0.12314016547087485
ACH-000837,-0.0905330457675272
ACH-000838,-0.08505636873334461
ACH-000839,-0.2485722875020017
ACH-000840,-0.2843153523742402
ACH-000841,-0.17088520892596964
ACH-000843,0.026255097055730862
ACH-000846,0.025015163487376355
ACH-000847,-0.10669473605983124
ACH-000848,0.030966666451604768
ACH-000849,0.01515625543974363
ACH-000851,-0.1871537159685273
ACH-000855,-0.06993948642895924
ACH-000856,0.02412794974733916
ACH-000858,-0.03689100621677945
ACH-000859,-0.22648931564799474
ACH-000861,-0.1418530540742656
ACH-000862,-0.01866752504847624
ACH-000865,-0.10117922318994334
ACH-000866,0.0897450191637842
ACH-000867,0.02901442680472296
ACH-000869,-0.06511058066885886
ACH-000872,-0.027174928926407944
ACH-000873,0.02205817507440602
ACH-000876,-0.08261421849009694
ACH-000878,-0.1906651961000521
ACH-000880,-0.0016965550068712015
ACH-000881,-0.07700411412988689
ACH-000882,0.018046664160233282
ACH-000884,-0.1247951674188868
ACH-000885,-0.19249685551106346
ACH-000887,-0.01516957510404894
ACH-000889,-0.08633202758835236
ACH-000896,0.031189659096090457
ACH-000898,-0.09882319321530347
ACH-000900,-0.03400823561686812
ACH-000901,-0.07963506140047423
ACH-000905,-0.1389574972786201
ACH-000906,-0.14464535459419864
ACH-000907,-0.17669427878565988
ACH-000910,-0.11153196949416364
ACH-000911,-0.16153283097180474
ACH-000912,-0.011150701235247643
ACH-000913,-0.017269560503728885
ACH-000915,0.0007012205961144598
ACH-000916,-0.2307819353189957
ACH-000917,-0.06284196445149091
ACH-000920,-0.033240729860665195
ACH-000921,-0.06854356198670565
ACH-000924,-0.13006263908743526
ACH-000926,0.014274523635734938
ACH-000928,-0.2924222104350947
ACH-000929,-0.0792655797391837
ACH-000932,-0.18038247752309614
ACH-000935,-0.15742138675668985
ACH-000936,-0.21955496864498086
ACH-000937,-0.04016131441073622
ACH-000938,-0.10907588690758888
ACH-000939,0.09076720138774004
ACH-000941,-0.06072957998276045
ACH-000943,-0.09793600596828723
ACH-000946,0.010189587156319513
ACH-000947,-0.14310601353040198
ACH-000948,0.010517048623453751
ACH-000950,-0.14605856249129945
ACH-000953,-0.1906417457037488
ACH-000954,-0.2196707688456948
ACH-000957,-0.011384051468790018
ACH-000958,0.0918487806316244
ACH-000960,-0.011632485164436688
ACH-000963,-0.01520038642427875
ACH-000968,-0.09109338553579
ACH-000969,-0.0268064097181996
ACH-000972,0.14378907969785246
ACH-000973,-0.020020545588274496
ACH-000974,-0.08970720585562733
