,AIFM3 (150209)
ACH-000004,-0.4026560693116914
ACH-000005,0.05253430362881936
ACH-000007,-0.15443793932637045
ACH-000009,-0.05748002687954335
ACH-000011,-0.2690303842788112
ACH-000012,-0.09485981855580948
ACH-000013,-0.19109935816635065
ACH-000014,-0.33668680161413383
ACH-000015,-0.12275993383245552
ACH-000017,-0.11431151870679244
ACH-000018,-0.03164882493158739
ACH-000019,-0.14512849704068334
ACH-000021,-0.145003622352033
ACH-000022,-0.0795878454565664
ACH-000025,-0.2268794158235491
ACH-000028,-0.08846229343550266
ACH-000030,-0.2490256569976721
ACH-000035,-0.1871040017908872
ACH-000036,-0.2112339233994524
ACH-000037,-0.048334916397203054
ACH-000039,0.03709716855627982
ACH-000040,-0.15710289316681347
ACH-000041,-0.2311782049856305
ACH-000042,-0.587284531230178
ACH-000045,-0.11076924950524117
ACH-000047,-0.1867497805736039
ACH-000052,-0.2503857125604833
ACH-000053,-0.0673501860486683
ACH-000054,-0.10864454411301867
ACH-000055,-0.2316403678462768
ACH-000060,-0.16664482644617304
ACH-000067,-0.2983123322868651
ACH-000070,-0.12702339467395588
ACH-000075,-0.112758842046255
ACH-000078,-0.12656241304478652
ACH-000082,-0.09508196669711548
ACH-000085,-0.3314442084604885
ACH-000086,0.1629932994653963
ACH-000087,-0.26539945774420043
ACH-000092,-0.3872754613746706
ACH-000095,0.026367772553465348
ACH-000097,-0.21232360523685814
ACH-000098,-0.22215076705853615
ACH-000099,-0.20332723641591835
ACH-000108,-0.2584941936444528
ACH-000113,-0.22156852729830448
ACH-000116,-0.04155830354583758
ACH-000118,-0.14933389227345314
ACH-000120,-0.2556334469001362
ACH-000123,-0.2048190151446776
ACH-000127,-0.17592769984063436
ACH-000128,-0.04833801664801644
ACH-000132,-0.2721880609227686
ACH-000133,-0.19393493142223803
ACH-000137,-0.4244307354565664
ACH-000138,-0.017193665333746076
ACH-000142,-0.1803135663201958
ACH-000143,-0.2539292262723077
ACH-000146,-0.12505234206239976
ACH-000148,-0.1345348500513553
ACH-000150,-0.3932068556474997
ACH-000152,0.02386807898769664
ACH-000153,-0.03500670805492244
ACH-000159,0.016625990816493692
ACH-000160,-0.2216731957213026
ACH-000163,-0.11324373521406145
ACH-000167,-0.3294609214674469
ACH-000168,-0.22893919351435524
ACH-000169,-0.30833736167553216
ACH-000178,-0.11692223304972743
ACH-000183,-0.360267742957926
ACH-000188,-0.2214238031670792
ACH-000189,0.09027370067267412
ACH-000190,-0.09451834954049247
ACH-000198,-0.266097838654427
ACH-000203,-0.5178229621857744
ACH-000204,-0.03455583362467498
ACH-000206,-0.02995959723417368
ACH-000207,-0.15846261531591774
ACH-000208,-0.10520883158226936
ACH-000210,-0.21158654011607655
ACH-000211,-0.16015393382481574
ACH-000215,-0.2184424167382627
ACH-000221,-0.1735070201170608
ACH-000222,-0.14871489869154192
ACH-000223,-0.15317739866543045
ACH-000226,-0.14826043690044655
ACH-000227,-0.2504971400379067
ACH-000228,-0.1063645168498898
ACH-000231,-0.399645870269909
ACH-000232,-0.2084147918559617
ACH-000233,-0.11876774703471787
ACH-000234,0.07977007002864635
ACH-000235,-0.1350642563221768
ACH-000237,-0.16214471451364426
ACH-000238,-0.09281283053025303
ACH-000242,-0.25310601624772844
ACH-000243,-0.23277192708477265
ACH-000244,-0.2713005458515757
ACH-000246,-0.06961269761859643
ACH-000248,-0.04600978606639245
ACH-000250,-0.0946447632210992
ACH-000251,-0.19027735876113047
ACH-000252,-0.1708751856859488
ACH-000253,-0.13302660052009646
ACH-000255,-0.27142542429502675
ACH-000256,-0.26963580610540044
ACH-000257,0.0008978858221581023
ACH-000258,-0.11229736582908843
ACH-000259,-0.17687184549465446
ACH-000260,-0.08659353109609869
