,TUBB8 (347688)
ACH-000004,-0.6180212533765542
ACH-000005,-0.7553116878013438
ACH-000007,-0.7128239676563729
ACH-000009,-0.7251690906361552
ACH-000011,-0.904403669259734
ACH-000012,-0.5740899317643902
ACH-000013,-0.6117429498415293
ACH-000014,-0.6816692323740149
ACH-000015,-0.8479151207693016
ACH-000017,-0.8336315286654068
ACH-000018,-0.7534590632764117
ACH-000019,-0.7783763871369779
ACH-000021,-0.5977684904610043
ACH-000022,-0.7060294390912532
ACH-000025,-0.5642403596187339
ACH-000028,-0.5195157555926363
ACH-000030,-0.8030958511004616
ACH-000035,-0.6180137446980261
ACH-000036,-0.6967727722304196
ACH-000037,-0.662059066025042
ACH-000039,-0.6926042101616616
ACH-000040,-0.6249091494217801
ACH-000041,-0.69199862030633
ACH-000042,-0.740663755877362
ACH-000045,-0.4982547459153695
ACH-000047,-0.4950190253968006
ACH-000052,-0.803738842292792
ACH-000053,-0.6701397172948608
ACH-000054,-0.5960378418092722
ACH-000055,-0.2647868576895861
ACH-000060,-0.7099992984286785
ACH-000067,-0.7033329634596274
ACH-000070,-0.6571007774607933
ACH-000075,-0.4927731345238791
ACH-000078,-0.8738432237539453
ACH-000082,-0.3870915962526764
ACH-000085,-0.5207484312622744
ACH-000086,-0.5435171071010988
ACH-000087,-0.5764923449235082
ACH-000092,-0.7596574049592977
ACH-000095,-0.6244794260474473
ACH-000097,-0.5242013508422962
ACH-000098,-0.6940632662643498
ACH-000099,-0.7311099414620564
ACH-000108,-0.8290229176041796
ACH-000113,-0.518406980557257
ACH-000116,-0.4926560284659746
ACH-000118,-0.5519318198930595
ACH-000120,-0.5995902650848182
ACH-000123,-0.7436852556346722
ACH-000127,-0.5837198631904145
ACH-000128,-0.5915402138254789
ACH-000132,-0.4073024025528897
ACH-000133,-0.5146166075352773
ACH-000137,-0.5454727815841015
ACH-000138,-0.7484730840090934
ACH-000142,-0.5834889917212299
ACH-000143,-0.8152496530628665
ACH-000146,-0.7242390917673421
ACH-000148,-0.6996755695997791
ACH-000150,-0.4186222520172925
ACH-000152,-0.6962098417808322
ACH-000153,-0.21407314810709585
ACH-000159,-0.6677136369558997
ACH-000160,-0.8635786831863747
ACH-000163,-0.6073583155882379
ACH-000167,-0.7405342455608286
ACH-000168,-0.5091872110241994
ACH-000169,-0.6406059164562081
ACH-000178,-0.5693927654892694
ACH-000183,-0.8122595965493803
ACH-000188,-0.6512594011253737
ACH-000189,-0.6607200782721098
ACH-000190,-0.5649600632561537
ACH-000198,-0.6642307679888888
ACH-000203,-1.0648875273531797
ACH-000204,-0.7657791116828405
ACH-000206,-0.9254990648409892
ACH-000207,-0.8940709874009539
ACH-000208,-0.5693431284345163
ACH-000210,-0.981071095087208
ACH-000211,-0.7259074938487093
ACH-000215,-0.6741578435620839
ACH-000221,-0.5814333218660974
ACH-000222,-0.5988998667218904
ACH-000223,-0.6927760533022588
ACH-000226,-0.7186655143335735
ACH-000227,-0.7227791129779442
ACH-000228,-0.6209937075390072
ACH-000231,-0.5818734254406549
ACH-000232,-0.712913320918598
ACH-000233,-0.7359797004083595
ACH-000234,-0.7686207635671313
ACH-000235,-0.6654320778433767
ACH-000237,-0.7043157317275407
ACH-000238,-0.9666990867171728
ACH-000242,-0.1256269136643405
ACH-000243,-0.5800148689960934
ACH-000244,-0.644922336657851
ACH-000246,-0.6824419180394539
ACH-000248,-0.5853428477957969
ACH-000250,-0.7286949135971863
ACH-000251,-0.4844147603600928
ACH-000252,-0.5856347591208362
ACH-000253,-0.6341546612281964
ACH-000255,-0.6651863482081337
ACH-000256,-0.6519055532708221
ACH-000257,-0.5928636886987498
ACH-000258,-0.5845791486684603
ACH-000259,-0.7936583735370224
ACH-000260,-0.6749519757299338
ACH-000261,-0.5951832375936749
ACH-000262,-0.6330076952022724
ACH-000263,-0.8448090008462367
ACH-000264,-0.6155091012105218
ACH-000265,-0.6803487116885517
ACH-000266,-0.7301622862811843
ACH-000272,-0.6011549478002892
ACH-000274,-0.639544521071054
ACH-000277,-0.7396518952631744
ACH-000278,-0.8337660360782054
ACH-000279,-0.7029029357222196
ACH-000280,-0.8663898513206453
ACH-000281,-0.5762994978955288
ACH-000288,-0.6811365515439857
ACH-000291,-0.5762370206181179
ACH-000293,-0.5616873668864618
ACH-000294,-1.1480307730784114
ACH-000295,-0.8597539260736057
ACH-000296,-0.6448771006350325
ACH-000302,-0.5185958228683554
ACH-000304,-0.32169257316784144
ACH-000307,-0.6036501245441613
ACH-000308,-0.7091667748657567
ACH-000310,-0.7814424044701636
ACH-000311,-0.8221846173808026
ACH-000312,-0.7165878490412002
ACH-000315,-0.9938802882291171
ACH-000316,-0.799350763919477
ACH-000317,-0.5988842296464303
ACH-000318,-0.5974652904586644
ACH-000319,-0.6852586898061925
ACH-000320,-0.5639183202200292
ACH-000322,-0.6521469517369107
ACH-000323,-0.6430330105585081
ACH-000324,-0.6473683038801619
ACH-000329,-0.8233981135513391
ACH-000330,-0.5723700394872344
ACH-000331,-0.5682720735584615
ACH-000332,-0.6028058311953406
ACH-000334,-1.0176307448448982
ACH-000335,-0.5804619261739502
ACH-000336,-0.4889377106545071
ACH-000337,-0.8356397606376407
ACH-000338,-0.5299504238748493
ACH-000339,-0.5484735997370015
ACH-000341,-0.6987486863883825
ACH-000348,-0.513341714063874
ACH-000350,-0.8868500307736732
ACH-000352,-0.8875729625003614
ACH-000356,-0.4670462981872714
ACH-000361,-0.8687713348860557
ACH-000362,-0.4763106054202873
ACH-000363,-0.5667262201713096
ACH-000364,-0.6062944389395026
ACH-000365,-0.5843961126915208
ACH-000366,-0.7892426465974907
ACH-000368,-0.704336337278004
ACH-000374,-0.6848938128387088
ACH-000375,-0.874524920458398
ACH-000376,-0.6025075922392443
ACH-000381,-0.660580720104746
ACH-000383,-0.6213488573189675
ACH-000387,-0.5976502061988761
ACH-000389,-0.4521022361755018
ACH-000390,-0.6678285680533821
ACH-000393,-0.5227988753771677
ACH-000395,-0.4967615814020236
ACH-000396,-0.4972611466516014
ACH-000397,-0.5501848984192071
ACH-000401,-0.6308468232393739
ACH-000402,-0.6757442245047306
ACH-000403,-0.8154070582840229
ACH-000404,-0.7707593378008188
ACH-000406,-0.6436223561317718
ACH-000407,-0.8116477917466886
ACH-000408,-0.630995502866589
ACH-000410,-0.4002189330168904
ACH-000411,-0.7418564192715301
ACH-000414,-0.8030773425823092
ACH-000415,-0.6943695271055089
ACH-000416,-0.6516541758168746
ACH-000420,-0.6845161602186631
ACH-000421,-0.5953982286160271
ACH-000424,-0.5501208606270639
ACH-000425,-0.5085422605682053
ACH-000426,-0.8638913821517451
ACH-000427,-0.8740117000963824
ACH-000433,-0.5482056121816291
ACH-000435,-0.7072627115889657
ACH-000436,-0.7561001199967373
ACH-000444,-0.7835430021721895
ACH-000445,-0.6657729910639059
ACH-000448,-0.6594018568382274
ACH-000450,-0.5326784551374446
ACH-000452,-0.5638346235346741
ACH-000454,-0.41416738963955024
ACH-000458,-0.5989857348073265
ACH-000459,-0.8281413018386388
ACH-000460,-0.6327049295720243
ACH-000461,-0.7369935492560244
ACH-000463,-0.4586469514072164
ACH-000464,-0.5559687317759608
ACH-000466,-0.7896823268137633
ACH-000467,-0.6245111589169295
ACH-000468,-0.7304129022544037
ACH-000469,-0.7374449749943399
ACH-000470,-0.7153948162311509
ACH-000471,-0.5800204430959799
ACH-000472,-0.6405244358653019
ACH-000473,-0.6020837488395058
ACH-000475,-0.6369733487395626
ACH-000476,-0.6255999624287505
ACH-000477,-0.5173661039458203
ACH-000479,-0.7184544282430111
ACH-000480,-0.4954327916986644
ACH-000481,-0.6275656326207006
ACH-000483,-0.21099635536301445
ACH-000484,-0.7654720613477096
ACH-000485,-0.5788928011049623
ACH-000486,-0.4823209324229682
ACH-000487,-0.7188635997388567
ACH-000488,-0.6429793930456054
ACH-000490,-0.4663924092284428
ACH-000491,-0.7148877103158434
ACH-000495,-0.7290603542107682
ACH-000496,-0.6479495973588577
ACH-000499,-0.8193911906388663
ACH-000500,-0.5197189431620121
ACH-000502,-0.7879057915984979
ACH-000503,-0.4066181810073597
ACH-000505,-0.6087567882249046
ACH-000507,-0.6331162603771545
ACH-000510,-0.6169280969217257
ACH-000511,-0.6666475105970457
ACH-000512,-0.6522645119039299
ACH-000516,-0.7728800987495841
ACH-000517,-0.843049241210977
ACH-000518,-0.9029533551229221
ACH-000520,-0.8259180075803272
ACH-000521,-0.8469185603008542
ACH-000522,-0.5930539658911244
ACH-000524,-0.5949786537976606
ACH-000527,-0.6509726708598834
ACH-000528,-0.6291593734365635
ACH-000537,-0.4902424168302151
ACH-000541,-0.4510816595016408
ACH-000542,-0.4200974381071372
ACH-000544,-0.5735111114274696
ACH-000545,-0.5951180890361029
ACH-000547,-0.43423807876457793
ACH-000548,-0.5328461745140811
ACH-000549,-0.5181477853566006
ACH-000550,-0.6251030294374774
ACH-000552,-0.6318000216068654
ACH-000556,-0.7235929276013301
ACH-000557,-0.7649066083292662
ACH-000569,-0.5071149660402158
ACH-000570,-0.7014048638372055
ACH-000571,-0.8639004180777321
ACH-000573,-0.5941355803779694
ACH-000576,-0.6917989224051714
ACH-000579,-0.6791571971465086
ACH-000580,-0.40675201500455066
ACH-000584,-0.6700965650218155
ACH-000585,-0.7434104262591104
ACH-000588,-0.7799226197644553
ACH-000589,-0.6395631272587858
ACH-000591,-0.4887051124610358
ACH-000593,-0.5479795322077221
ACH-000600,-0.6245089890803525
ACH-000601,-0.5919636347730419
ACH-000605,-0.5982912132527436
ACH-000606,-0.5588090004641908
ACH-000608,-0.7466751472460278
ACH-000614,-0.6139663875198075
ACH-000616,-0.7467840481527643
ACH-000618,-0.7162418097224251
ACH-000619,-0.7750940383997181
ACH-000620,-0.5631599784017365
ACH-000621,-0.6894569619354699
ACH-000622,-0.4535012473241139
ACH-000623,-0.6399203883467106
ACH-000624,-0.7269378794418951
ACH-000627,-0.5875685344182113
ACH-000630,-0.6499665308096263
ACH-000631,-0.3025737690692347
ACH-000632,-0.6751210952061478
ACH-000633,-0.5860120526763768
ACH-000637,-0.6534094037213578
ACH-000638,-0.6085310960026943
ACH-000646,-0.6319919012486349
ACH-000647,-0.5985365336833542
ACH-000648,-0.7962365346043807
ACH-000649,-0.7169101909015761
ACH-000651,-0.5067468274336026
ACH-000652,-0.6365679748327815
