,MANBAL (63905)
ACH-000004,0.022065373901169
ACH-000005,0.19863494682482088
ACH-000007,-0.15470766953139453
ACH-000009,-0.19743651559317574
ACH-000011,-0.0425660837042164
ACH-000012,0.06882430778449958
ACH-000013,-0.01017496176566849
ACH-000014,-0.09916141745814493
ACH-000015,-0.01749278604315591
ACH-000017,-0.1846497559565749
ACH-000018,-0.1023489567340997
ACH-000019,-0.3238856705031452
ACH-000021,-0.09410960943763927
ACH-000022,-0.0645654351379883
ACH-000025,-0.03814917838929808
ACH-000028,-0.10408814589765998
ACH-000030,-0.184470920701048
ACH-000035,0.043393479140046085
ACH-000036,-0.04634354662898204
ACH-000037,-0.1445094789653828
ACH-000039,-0.028177494080422145
ACH-000040,-0.06467437543562468
ACH-000041,-0.08441173297218127
ACH-000042,-0.0944838765584088
ACH-000045,0.061436756855979976
ACH-000047,-0.06524071816554447
ACH-000052,-0.12203848437950485
ACH-000053,-0.08860251356066308
ACH-000054,-0.15213840672434656
ACH-000055,-0.13610549887506362
ACH-000060,-0.22497126193409805
ACH-000067,0.007986012595793582
ACH-000070,-0.024273716818213057
ACH-000075,-0.09467578818590608
ACH-000078,0.06564733822060596
ACH-000082,0.002605209440103643
ACH-000085,0.2032788340073031
ACH-000086,-0.016272413919174285
ACH-000087,0.011072169835646227
ACH-000092,-0.1976391596267402
ACH-000095,-0.07420531860841525
ACH-000097,-0.10394934680114057
ACH-000098,0.02092395324255152
ACH-000099,-0.1823251446258979
ACH-000108,-0.07883427156205979
ACH-000113,0.013079823540811508
ACH-000116,-0.05952022210298026
ACH-000118,-0.07036358361340046
ACH-000120,-0.19268860330944526
ACH-000123,-0.14215610985197194
ACH-000127,-0.1697972175932504
ACH-000128,-0.08500652061815325
ACH-000132,0.07131046582849111
ACH-000133,-0.1421060370647988
ACH-000137,-0.06010726756392545
ACH-000138,-0.07630046780937669
ACH-000142,0.056319007633312684
ACH-000143,-0.07710157801484521
ACH-000146,-0.05624724799239096
ACH-000148,-0.09160342881802726
ACH-000150,-0.02043352512123781
ACH-000152,0.02052791400346794
ACH-000153,0.12836804548585426
ACH-000159,-0.13255453157058844
ACH-000160,0.05618251729851896
ACH-000163,-0.11502062637253604
ACH-000167,-0.23196697418890266
ACH-000168,-0.12036021593413887
ACH-000169,-0.1465543352523321
ACH-000178,-0.17158306858715847
ACH-000183,-0.1540171542169442
ACH-000188,-0.048187055353257305
ACH-000189,0.14529191541665545
ACH-000190,-0.2556178877699876
ACH-000198,-0.16999170525069998
ACH-000203,0.20144865542333787
ACH-000204,0.0884081892333223
ACH-000206,-0.13205590451829374
ACH-000207,0.0003971642779390464
ACH-000208,-0.003148892206897718
ACH-000210,0.007937355597124584
ACH-000211,-0.26113832018016503
ACH-000215,-0.1305103220529223
ACH-000221,-0.05147632825363839
ACH-000222,-0.09311065773824667
ACH-000223,-0.1750523094943557
ACH-000226,-0.1199243824723536
ACH-000227,-0.15291253488494194
ACH-000228,-0.056632413364280626
ACH-000231,-0.19556234799373254
ACH-000232,-0.10842357281518177
ACH-000233,-0.06240117922661169
ACH-000234,-0.1598921088326749
ACH-000235,-0.06577017091698227
ACH-000237,-0.1794001635649334
ACH-000238,-0.04311179017921633
ACH-000242,-0.10810384734609252
ACH-000243,-0.06265036772376288
ACH-000244,0.13000836239164654
ACH-000246,-0.013103677511110771
ACH-000248,-0.16463131275732634
ACH-000250,-0.10502675141926207
ACH-000251,-0.04985898763560703
ACH-000252,-0.3440675603237099
ACH-000253,0.04046902380785659
ACH-000255,-0.09612642304399532
ACH-000256,0.10537558023524024
ACH-000257,-0.2281295071707612
ACH-000258,0.10622937344820528
ACH-000259,-0.04368987507485191
ACH-000260,-0.15477386218881062
ACH-000261,-0.05932328964677973
ACH-000262,-0.08221561825519401
ACH-000263,0.0068935429410998715
ACH-000264,-0.11319600532891072
ACH-000265,0.0040871658278375115
ACH-000266,-0.05432289532477788
ACH-000272,-0.2109363209379821
ACH-000274,-0.3062620430958136
ACH-000277,-0.3032596237858061
ACH-000278,0.08526040847697318
ACH-000279,0.031320269524570184
ACH-000280,-0.2092569646309515
ACH-000281,-0.2265146424808377
ACH-000288,0.026109473580262943
ACH-000291,-0.19364643398612005
ACH-000293,-0.2070829231779204
ACH-000294,-0.13389918181015736
ACH-000295,-0.028472217142601945
ACH-000296,0.0653663801739516
ACH-000302,-0.07973660439904026
ACH-000304,-0.1447470052021534
ACH-000307,-0.13719609908189326
ACH-000308,-0.1435586751069635
ACH-000310,-0.11478372718577842
ACH-000311,-0.2456029089626885
ACH-000312,-0.01832223928527119
ACH-000315,-0.05144806987328852
ACH-000316,-0.15472311733960348
ACH-000317,-0.16871875139172876
ACH-000318,-0.06785254445925397
ACH-000319,0.0269618850739354
ACH-000320,0.03651947389612699
ACH-000322,-0.07045372336566524
ACH-000323,-0.03615228586940936
ACH-000324,-0.11301337527279876
ACH-000329,-0.12409551873611215
ACH-000330,-0.15210670078331778
ACH-000331,-0.08884753189776279
ACH-000332,-0.18353771153521967
ACH-000334,-0.015149040737687075
ACH-000335,-0.0940723097779615
ACH-000336,-0.12716700102203968
ACH-000337,-0.34062277515771056
ACH-000338,-0.5275180332210356
ACH-000339,-0.08270679118879032
ACH-000341,-0.06638221959291292
ACH-000348,-0.05408262114297318
ACH-000350,-0.20046881561955146
ACH-000352,-0.04357378968190058
ACH-000356,-0.049035948565500455
ACH-000361,-0.11210979767208834
ACH-000362,-0.0927861719089456
ACH-000363,-0.007612703715988158
ACH-000364,-0.03952511046769542
ACH-000365,-0.04706513766982042
ACH-000366,-0.013949081073490743
ACH-000368,-0.09759818072018236
ACH-000374,-0.21140677138666408
ACH-000375,-0.09395240160441873
ACH-000376,-0.08663831273166794
ACH-000381,0.09169068200475716
ACH-000383,-0.08629833829383561
ACH-000387,-0.10800699409127132
ACH-000389,-0.09688378350476852
ACH-000390,-0.15173404653256556
ACH-000393,0.059063325261931615
ACH-000395,-0.17646355490946133
ACH-000396,-0.4312143489709313
ACH-000397,-0.07520758044275087
ACH-000401,-0.04812920320813969
ACH-000402,-0.2490417214614681
ACH-000403,-0.1611098483566664
ACH-000404,-0.06524640042921746
ACH-000406,0.015059886558797206
ACH-000407,0.003418486849405228
ACH-000408,0.10988118596689736
ACH-000410,-0.08681751069931004
ACH-000411,-0.0353654367854513
ACH-000414,0.10958481207623527
ACH-000415,0.061580837739640536
ACH-000416,-0.11648830858067342
ACH-000420,-0.10986695003994314
ACH-000421,-0.13528460594644506
ACH-000424,-0.2958771946074782
ACH-000425,-0.11989056336687905
ACH-000426,-0.19359000170520488
ACH-000427,-0.12641099428333072
ACH-000433,0.061182416177426
ACH-000435,-0.11253035972850887
ACH-000436,-0.15888170937191706
ACH-000444,-0.06266127042489322
ACH-000445,-0.13971801383092627
ACH-000448,-0.21710260217138524
ACH-000450,-0.18887038735422068
ACH-000452,-0.06838584105291935
ACH-000454,0.08224649211083204
ACH-000458,-0.17109845690902445
ACH-000459,0.016323715475097755
ACH-000460,-0.16813772786315126
ACH-000461,-0.09434577911889837
ACH-000463,-0.1078230750746008
ACH-000464,-0.06851047147740093
ACH-000466,-0.0740464519310537
ACH-000467,-0.048905700918262775
ACH-000468,-0.13544278073468646
ACH-000469,-0.10770639264938736
ACH-000470,-0.07241041607588695
ACH-000471,-0.1013784464133572
ACH-000472,-0.04035087313437078
ACH-000473,-0.14982912508473448
ACH-000475,-0.11136706854975473
ACH-000476,0.004492592440161276
ACH-000477,0.013895388597769951
ACH-000479,0.02593512588842421
ACH-000480,-0.1747536034692284
ACH-000481,-0.04623447564588797
ACH-000483,-0.06583853972450529
ACH-000484,-0.2643883038611704
ACH-000485,-0.12504852914904674
ACH-000486,-0.0030039706240886145
ACH-000487,-0.1314454241329637
ACH-000488,-0.12676012644281515
ACH-000490,-0.1773111023953462
ACH-000491,-0.08399727675423249
ACH-000495,-0.12071585757682028
ACH-000496,-0.14946931223693552
ACH-000499,-0.06070602257823932
ACH-000500,-0.22438338192994214
ACH-000502,-0.03640173491770046
ACH-000503,0.00018756595216832013
ACH-000505,-0.0025684587667954674
ACH-000507,-0.164841388092931
ACH-000510,-0.2514089506016481
ACH-000511,-0.1151826515041825
