,TRAK1 (22906)
ACH-000244,-0.2522895391211976
ACH-000246,-0.17522410589724033
ACH-000248,-0.20477630102554328
ACH-000250,-0.1442425084712739
ACH-000251,0.06359178459125682
ACH-000252,-0.21264532584181936
ACH-000253,-0.12622705359345684
ACH-000255,-0.2961959129817206
ACH-000256,-0.2342416831820133
ACH-000257,-0.3482407099474254
ACH-000258,-0.13720420565625388
ACH-000259,-0.2116191795472747
ACH-000260,-0.16601168715420164
ACH-000261,-0.14432542907070614
ACH-000262,-0.12975471659482174
ACH-000263,-0.16885116243289452
ACH-000264,-0.12643203819384782
ACH-000265,-0.26494072129443685
ACH-000266,-0.19622029065150087
ACH-000272,-0.2800703863788558
ACH-000274,-0.24963992275892544
ACH-000277,-0.13308547790317238
ACH-000278,-0.10744034528844164
ACH-000279,-0.2996495836289995
ACH-000280,-0.2415772837630417
ACH-000281,-0.2883547148281242
ACH-000288,-0.2930135967849376
ACH-000291,-0.20845141430149727
ACH-000293,-0.28876746316073915
ACH-000294,-0.22037909233764946
ACH-000295,-0.3400962833047844
ACH-000296,-0.2115149213451875
ACH-000302,-0.2267059058035769
ACH-000304,-0.12617336243929386
ACH-000307,-0.15409072850745448
ACH-000308,-0.18627895003177894
ACH-000310,-0.22682287348066135
ACH-000311,-0.13350702701468573
ACH-000312,-0.18126520766230095
ACH-000315,-0.33477393582596743
ACH-000316,-0.30179704603420043
ACH-000317,-0.057772461265907474
ACH-000318,-0.1442849994096751
ACH-000319,-0.12135563409022054
ACH-000320,-0.045417634730825454
ACH-000322,-0.16236288936359825
ACH-000323,-0.2120444091868091
ACH-000324,-0.2589733849097993
ACH-000329,-0.2446282184553628
ACH-000330,-0.13145699289417184
ACH-000331,-0.16819131944873186
ACH-000332,-0.4440938695657716
ACH-000334,-0.19461501945806006
ACH-000335,-0.10966401369722388
ACH-000336,-0.17941261574219394
ACH-000337,-0.2599818282717911
ACH-000338,0.15268290016313393
ACH-000339,-0.21526715330239107
ACH-000341,-0.3255323315605507
ACH-000348,-0.050281637532891214
ACH-000350,-0.1307105223750486
ACH-000352,-0.0019525165654011981
ACH-000356,-0.2127721667374395
ACH-000361,-0.2359831793760516
ACH-000362,-0.2050178576657589
ACH-000363,-0.21933528322087625
ACH-000364,-0.18115460740749947
ACH-000365,-0.2340042966187557
ACH-000366,-0.07967997516523205
ACH-000368,-0.30738314208987644
ACH-000374,-0.16947649583017052
ACH-000375,-0.09399464204697563
ACH-000376,-0.30453287937015666
ACH-000381,-0.2956259928252432
ACH-000383,-0.12514871113979414
ACH-000387,-0.2871226904234532
ACH-000389,-0.41868776163377536
ACH-000390,-0.18419292217057712
ACH-000393,-0.20271607106903552
ACH-000395,-0.2243899453470455
ACH-000396,0.08862051308674627
ACH-000397,-0.21385440952926152
ACH-000401,-0.25791837549298985
ACH-000402,0.40739251744041344
ACH-000403,-0.2187557666584227
ACH-000404,0.019195240579386545
ACH-000406,-0.15408952252065536
ACH-000407,-0.37429347841405175
ACH-000408,-0.2347304709971257
ACH-000410,-0.30178650835903603
ACH-000411,-0.2819012592707931
ACH-000414,-0.1702421590371375
ACH-000415,-0.2453211712253821
ACH-000416,-0.1688743533984796
ACH-000420,-0.305505193754114
ACH-000421,-0.1696763936325051
ACH-000424,-0.3797039250512056
ACH-000425,-0.19544044306901526
ACH-000426,-0.1429178756101213
ACH-000427,-0.20136775283885897
ACH-000433,-0.2779658151519163
ACH-000435,0.0036029460070702533
ACH-000436,-0.1458377536185757
ACH-000444,-0.1758541749068812
ACH-000445,-0.22343680932358173
ACH-000448,-0.08087207099218159
ACH-000450,-0.12923892177318852
ACH-000452,-0.21797297454736295
ACH-000454,-0.2755572759312771
ACH-000458,-0.1446052269325862
ACH-000459,-0.31183929299644797
ACH-000460,-0.13032832244612702
ACH-000461,-0.2378499760359992
ACH-000463,-0.06304758914945399
ACH-000464,-0.18161685214625087
ACH-000466,-0.23730963634229385
ACH-000467,-0.2877935800640152
ACH-000468,-0.13535362900663336
ACH-000469,-0.17808307423750552
ACH-000470,-0.3087424009079861
ACH-000471,-0.13146476199640794
ACH-000472,-0.15915972431673606
ACH-000473,-0.10572246035718913
ACH-000475,-0.1338859823351235
ACH-000476,-0.15740396115922534
ACH-000477,-0.021669733845780283
ACH-000479,-0.4166656803179445
ACH-000480,-0.10971307983705247
ACH-000481,-0.21154093782178565
ACH-000483,-0.0891547293254459
ACH-000484,-0.038096159443897694
ACH-000485,-0.3266127728864593
ACH-000486,-0.1826702427887729
ACH-000487,-0.17842902849439546
ACH-000488,-0.14297527525072518
ACH-000490,-0.14677851771645406
ACH-000491,0.04673515642088712
ACH-000495,-0.2484615283635091
ACH-000496,-0.10068335354573896
ACH-000499,-0.15254333265620815
ACH-000500,-0.7410822442908584
ACH-000502,-0.1682203482143016
ACH-000503,-0.2526113842935148
ACH-000505,-0.2246466093870234
ACH-000507,-0.19121869833864505
ACH-000510,-0.17503577993553265
ACH-000511,-0.15138020100922456
ACH-000512,-0.17926811292419162
ACH-000516,-0.12949224797901654
ACH-000517,-0.2593259775824249
ACH-000518,-0.14338781515991791
ACH-000520,-0.1502429838162498
ACH-000521,-0.06502130698158225
ACH-000522,-0.18331854381845372
ACH-000524,-0.14584476784733574
ACH-000527,-0.1996144199530764
ACH-000528,-0.1559425501112226
ACH-000537,-0.13707843110918935
ACH-000541,0.119415877749878
ACH-000542,-0.2247505102301144
ACH-000544,-0.06414366832790498
ACH-000545,-0.13983439617984889
ACH-000547,-0.3107671149468631
ACH-000548,-0.1737420577034334
ACH-000549,-0.19125930905238112
ACH-000550,-0.23761477551228266
ACH-000552,-0.155481396872659
ACH-000556,-0.1627195389125608
ACH-000557,-0.11482433450888105
ACH-000569,-0.17978543246179804
ACH-000570,-0.21552522656949236
ACH-000571,-0.1668664502489475
ACH-000573,-0.06281892391824195
ACH-000576,-0.12728867775978694
ACH-000579,-0.2272775816614857
ACH-000580,-0.2209619608940862
ACH-000584,-0.09183194463023664
ACH-000585,-0.15912709412010576
ACH-000588,-0.15262245759818224
ACH-000589,-0.25270807310791105
ACH-000591,-0.07405852899270067
ACH-000593,-0.18537439301027286
ACH-000600,-0.33522956930813563
ACH-000601,-0.19971782853328165
ACH-000605,-0.1547527281985323
ACH-000606,-0.16107491794973133
ACH-000608,-0.1447720387625376
ACH-000614,-0.25951536049914464
ACH-000616,-0.19407577954487248
ACH-000618,-0.05297995232322239
ACH-000619,-0.23330416431179696
ACH-000620,-0.29957546529928925
ACH-000621,-0.10934990361833266
ACH-000622,-0.2835874364015735
ACH-000623,-0.0373108776519211
ACH-000624,-0.18933003318259475
ACH-000627,-0.42822610659257504
ACH-000630,-0.268302555238973
ACH-000631,-0.13678730107102527
ACH-000632,-0.1777946410207767
ACH-000633,-0.24808471615795194
ACH-000637,-0.01480638679708261
ACH-000638,-0.20208249404250914
ACH-000646,0.019983757294618487
ACH-000647,-0.16175177903705892
ACH-000648,-0.026188725049690918
ACH-000649,-0.17182181921880413
ACH-000651,-0.313395175242451
ACH-000652,-0.4655191604947947
ACH-000653,-0.1837980124105327
ACH-000657,-0.25013425313480525
ACH-000658,-0.284954643074763
ACH-000661,-0.2601440218343177
ACH-000662,-0.2092382844435856
ACH-000663,-0.1085479868051212
ACH-000665,-0.1632716151373239
ACH-000671,-0.15406721045745664
ACH-000672,-0.14742012540510813
ACH-000673,-0.159014860794698
ACH-000676,-0.17756710865138398
ACH-000677,-0.3678112033023618
ACH-000681,-0.24173380223309704
ACH-000683,-0.1774719700163945
ACH-000684,-0.22278024735188312
ACH-000688,-0.1439105459894992
ACH-000693,-0.16847994289187462
ACH-000694,-0.17090975736929054
ACH-000695,-0.23896940139917025
ACH-000696,-0.2250220218439098
ACH-000697,0.03297638785694815
ACH-000699,-0.23875069084814335
ACH-000701,-0.163013859695445
ACH-000706,-0.16479236679966042
ACH-000711,-0.20636314461629826
ACH-000713,-0.3946496006736424
ACH-000714,-0.15692409874323898
ACH-000718,-0.20293151930998626
ACH-000720,-0.13831200347545786
ACH-000721,-0.3098291705421744
ACH-000724,-0.1123531208046925
ACH-000725,-0.14763594555049328
ACH-000732,0.05168012209770137
ACH-000734,-0.20260554709769527
ACH-000735,-0.2429765533079725
ACH-000736,-0.1524354015122262
ACH-000738,-0.12512287003061368
ACH-000746,-0.05445498195587955
ACH-000747,-0.20171421374146672
ACH-000748,-0.20277768015353315
ACH-000753,-0.14248818250844064
ACH-000756,-0.1872756255669019
ACH-000757,-0.18011855838475896
ACH-000758,-0.10088288403441042
ACH-000760,-0.1618857344443035
ACH-000762,-0.2652546006344146
ACH-000763,-0.14126210972428227
ACH-000764,-0.19000345553316395
ACH-000765,-0.05522902056971312
ACH-000766,-0.2565569711156825
ACH-000767,-0.12928378782332187
ACH-000768,-0.21391909233761525
ACH-000769,-0.17460054227553085
ACH-000770,-0.1930306115177253
ACH-000771,-0.018569383313145883
ACH-000773,-0.06677408272020638
ACH-000776,-0.1131872679981758
ACH-000777,-0.3022179916032809
ACH-000778,-0.2149854477181936
ACH-000781,-0.11262468331444188
ACH-000782,-0.4934415988298066
ACH-000783,-0.15968049085175878
ACH-000784,-0.08917184552334563
ACH-000785,-0.23420871624169298
ACH-000787,-0.14254946298096768
ACH-000788,-0.19311823031892109
ACH-000791,-0.2207326578228624
ACH-000792,-0.08580254172822477
ACH-000794,-0.3128877399044916
ACH-000796,-0.18749424026730926
ACH-000798,-0.21711775958834886
ACH-000799,-0.16796174687342336
ACH-000800,-0.1398466591061143
ACH-000802,-0.14185818551209536
ACH-000804,-0.13545339359393954
ACH-000805,-0.2272710128699149
ACH-000809,-0.1807699983032616
ACH-000810,-0.2757304077969786
ACH-000811,-0.2647695667900243
ACH-000817,-0.14984102326226215
ACH-000819,-0.04484559780519271
ACH-000820,-0.11201933800273517
ACH-000821,-0.2025784370197031
ACH-000822,-0.24532205646129024
ACH-000823,-0.2671175110068712
ACH-000824,-0.12882668749800988
ACH-000827,-0.3033817722492901
ACH-000829,-0.1464805762625676
ACH-000831,-0.08408847133589217
ACH-000832,-0.2858893202766116
ACH-000833,-0.16668500554284246
ACH-000834,-0.1119369665072792
ACH-000835,-0.21763986778488345
ACH-000836,-0.2512196260173376
ACH-000837,-0.20132209104208645
ACH-000838,-0.2256239763952321
ACH-000839,-0.13791578486963274
ACH-000840,-0.18955091209153427
ACH-000841,-0.09883448459962768
ACH-000843,-0.08705605382499651
ACH-000846,-0.1181598188649277
ACH-000847,-0.1052271082279249
ACH-000848,-0.06330516053240491
ACH-000849,-0.09577373389957676
ACH-000851,-0.17399422514094082
ACH-000855,-0.12556665061881167
ACH-000856,-0.07472989871160661
ACH-000858,-0.2423974708764665
ACH-000859,-0.1728297170550244
ACH-000861,-0.1770893254152272
ACH-000862,-0.1965553124375237
ACH-000865,-0.208580558388048
ACH-000866,-0.17479099218015734
ACH-000867,-0.21977967513826732
ACH-000869,-0.3132042203074921
ACH-000872,-0.11627929423365993
ACH-000873,-0.13258590737873932
ACH-000876,-0.15350387910226662
ACH-000878,-0.07868676605077397
ACH-000880,-0.17110276127644844
ACH-000881,-0.13810115638686296
ACH-000882,-0.15194241521049034
ACH-000884,-0.1835792038558056
ACH-000885,-0.11311569737105062
ACH-000887,-0.31162855469157114
ACH-000889,-0.14379650623282292
ACH-000896,-0.15604402428186046
ACH-000898,-0.008186428416747639
ACH-000900,-0.23053513435922304
ACH-000901,-0.2070451783201219
ACH-000905,-0.12260094481426967
ACH-000906,-0.11089665215638723
ACH-000907,-0.20125938611755395
ACH-000910,-0.22245354558457453
ACH-000911,-0.25874953196403105
ACH-000912,-0.20797402811463928
ACH-000913,-0.20971151867660995
ACH-000915,-0.13335493017293526
ACH-000916,0.015070702133210188
ACH-000917,-0.13417325427379712
ACH-000920,0.15575684219604274
ACH-000921,-0.32280040836616714
ACH-000924,-0.10876990492009753
ACH-000926,-0.1646362932877767
ACH-000928,-0.20187854700416571
ACH-000929,-0.3168965354900523
ACH-000932,-0.2086395347822594
ACH-000935,-0.1849509891982442
ACH-000936,-0.2408005510231942
ACH-000937,-0.19226480584139954
ACH-000938,-0.2472275389142468
ACH-000939,-0.01209574848661485
ACH-000941,-0.036834266362099716
ACH-000943,-0.17719258892900572
ACH-000946,-0.17998436333792728
ACH-000947,-0.20115634272456487
ACH-000948,-0.06298334851275089
ACH-000950,-0.0680288457688265
ACH-000953,-0.21223080981452452
ACH-000954,0.034305417452841366
ACH-000957,-0.21759985230355167
ACH-000958,-0.18858942522089886
ACH-000960,-0.14784718446405426
ACH-000963,-0.4225356857276225
ACH-000968,-0.03943058471208986
ACH-000969,-0.15508365846083558
ACH-000972,-0.5374058685380347
ACH-000973,-0.20036862505849776
ACH-000974,-0.3190048620210633
ACH-000978,-0.22095632954681227
ACH-000984,-0.24626284766014556
ACH-000986,-0.2580461527439134
ACH-000988,-0.2280660390551991
ACH-000993,-0.1763994789659914
ACH-000994,-0.150400319642121
ACH-000996,-0.21528946193283785
ACH-001001,-0.2143599757829094
ACH-001020,-0.3269410220636377
ACH-001028,-0.13052604476816929
ACH-001031,-0.19304852249853613
ACH-001038,-0.22595973835475774
ACH-001048,-0.2825767338137504
ACH-001050,-0.2305024187896507
ACH-001053,-0.2936165593648045
ACH-001054,-0.2284060003204257
ACH-001061,-0.21177328307312288
ACH-001067,-0.1766756024501316
ACH-001075,-0.1876504953297493
ACH-001096,-0.14591567433630434
ACH-001111,0.03266257441242202
ACH-001119,-0.2671595857916446
ACH-001128,-0.1814670459155973
ACH-001134,-0.2519465454505159
ACH-001151,-0.22365651752307056
ACH-001163,-0.2331692877824336
ACH-001164,-0.2011569271450473
ACH-001183,-0.2411671303299751
ACH-001192,-0.19616044735402607
ACH-001193,-0.16281847918601824
ACH-001196,-0.15049371511638293
ACH-001197,-0.03868323879849988
ACH-001205,-0.19210200780080508
ACH-001211,-0.3032957532933517
ACH-001212,-0.3461768240025336
ACH-001228,-0.17743254495347008
ACH-001232,-0.2131412587962332
ACH-001239,-0.30887968055599224
ACH-001270,-0.6177085423360513
ACH-001274,-0.28314713404099723
ACH-001275,-0.17809897268116776
ACH-001277,-0.2623875551455117
ACH-001278,-0.29770356420124394
ACH-001280,-0.08892157139866612
ACH-001283,-0.2695832553486274
ACH-001289,0.008821582728913898
ACH-001300,-0.17148929603276902
ACH-001301,-0.011721007843467926
ACH-001302,-0.09154601444966512
ACH-001306,-0.01522982915702701
ACH-001318,-0.18374731572440628
ACH-001322,-0.05083906907241854
ACH-001328,-0.14827463470560015
ACH-001332,-0.10380174008579317
ACH-001336,-0.2519674452216035
ACH-001346,-0.05597924632699261
ACH-001353,-0.1840403557684284
ACH-001354,-0.06257694963733787
ACH-001367,-0.385749359464817
ACH-001368,-0.32124253820802284
ACH-001374,-0.1861955498249482
ACH-001377,-0.2045255586208087
ACH-001380,-0.28871272444477203
ACH-001391,-0.07866859273326662
ACH-001408,-0.252209168643227
ACH-001430,-0.3784005204410541
ACH-001431,-0.06130832332918184
ACH-001450,0.011128140932399512
ACH-001496,-0.16247594855985875
ACH-001500,-0.2672827675073943
ACH-001523,-0.1947938501192116
ACH-001532,-0.31497294545102617
ACH-001550,-0.10740115660161403
ACH-001552,-0.16547696632838205
ACH-001554,-0.11574998544122322
ACH-001654,-0.21689974817914115
ACH-001735,-0.20720474170054556
ACH-001736,-0.12107091046880565
ACH-001737,-0.44478212914804294
ACH-001740,-0.1506788872057598
ACH-001745,-0.307985223497855
ACH-001765,-0.14237240488354555
