,GREB1L (80000)
ACH-000004,0.16403824430305494
ACH-000005,0.24587571568888256
ACH-000007,0.21058269235707244
ACH-000009,-0.021107574164364585
ACH-000011,0.12885935520140704
ACH-000012,0.100240757180103
ACH-000013,0.09055505669316732
ACH-000014,0.029456488906918963
ACH-000015,0.13725247479346964
ACH-000017,0.15437571623792448
ACH-000018,0.026460632507823382
ACH-000019,0.02882045667539977
ACH-000021,0.07464619077699207
ACH-000022,0.18106778659609116
ACH-000025,0.15195360029473798
ACH-000028,0.2457020321273701
ACH-000030,0.06514409205746934
ACH-000035,0.07025263733926987
ACH-000036,0.13272174618768265
ACH-000037,0.06869867611596668
ACH-000039,0.09544992549128076
ACH-000040,0.2615180652075585
ACH-000041,0.04364737424605922
ACH-000042,0.11860049116522915
ACH-000045,0.29189751305231193
ACH-000047,0.2619698161152491
ACH-000052,0.06534525672885799
ACH-000053,0.12616771230010065
ACH-000054,0.20737498366615312
ACH-000055,0.06815577289453233
ACH-000060,0.09916348800052754
ACH-000067,0.1189811068950056
ACH-000070,0.27432603295001523
ACH-000075,0.14852298504456768
ACH-000078,0.09947707871125697
ACH-000082,0.1225012148789557
ACH-000085,0.15029590622069602
ACH-000086,0.1523721466138776
ACH-000087,0.2335216346493628
ACH-000092,0.1091291993556632
ACH-000095,0.10938978367982234
ACH-000097,0.1443106540259552
ACH-000098,0.1424881787755484
ACH-000099,0.10820014809960243
ACH-000108,0.24783730527110365
ACH-000113,0.08705041408823475
ACH-000116,0.13686381697958636
ACH-000118,0.14979079932234746
ACH-000120,0.2442385054071027
ACH-000123,0.09978774413319982
ACH-000127,0.10588123943397748
ACH-000128,0.05452416132538683
ACH-000132,0.15525951500611015
ACH-000133,0.2456228894584927
ACH-000137,0.21490665104196505
ACH-000138,0.1968955232825104
ACH-000142,0.04526103927085319
ACH-000143,0.06054169063289384
ACH-000146,0.12216444342491722
ACH-000148,0.15128629041387415
ACH-000150,0.017097373184679784
ACH-000152,0.14806839005762568
ACH-000153,0.21056972791070447
ACH-000159,0.04814788417199785
ACH-000160,0.031814838446381145
ACH-000163,0.12015366221310712
ACH-000167,0.18450915719762928
ACH-000168,0.01136696870643388
ACH-000169,0.1381175013338355
ACH-000178,0.059343411548747525
ACH-000183,0.07155608045575293
ACH-000188,0.12650856070929173
ACH-000189,0.019442474995054925
ACH-000190,0.20838061743035688
ACH-000198,0.1918018029686601
ACH-000203,0.35714895945748576
ACH-000204,0.11216196925447568
ACH-000206,0.10331804940089888
ACH-000207,0.19236593076403585
ACH-000208,-0.21616943114950976
ACH-000210,-0.11098877338020716
ACH-000211,0.08298425105172268
ACH-000215,0.16376256429305186
ACH-000221,0.06703256955389945
ACH-000222,0.2383329431113705
ACH-000223,0.2554690336904867
ACH-000226,0.058353035249016465
ACH-000227,0.13786152171028646
ACH-000228,0.1845960229416016
ACH-000231,0.13240715538832354
ACH-000232,0.015570238373752291
ACH-000233,0.1310150106053781
ACH-000234,0.061963412112969525
ACH-000235,0.08075176054068997
ACH-000237,0.0891884256055448
ACH-000238,0.1887454425732229
ACH-000242,0.14249309630702225
ACH-000243,0.15611613281647216
ACH-000244,0.15614211097223366
ACH-000246,0.060476032290098125
ACH-000248,0.19570084058559475
ACH-000250,0.06669296221247792
ACH-000251,0.10275777634564788
ACH-000252,0.05265980701249138
ACH-000253,0.1412130224241578
ACH-000255,0.008833927908781146
ACH-000256,0.13647912637958878
ACH-000257,0.2620287793911369
ACH-000258,0.18160738061893375
ACH-000259,0.06899429365275501
ACH-000260,0.0032432701721742565
ACH-000261,0.062047205989884925
ACH-000262,0.259778765107502
ACH-000263,0.2721067024299756
ACH-000264,0.106669797977369
ACH-000265,0.21203550801597884
ACH-000266,0.10054732909036172
ACH-000272,0.1706863114836639
ACH-000274,0.03587823415690452
ACH-000277,0.2317430787836821
ACH-000278,-0.07004988127431053
ACH-000279,0.14248613015823114
ACH-000280,0.1119544690633174
ACH-000281,0.16944241574960306
ACH-000288,0.17099611429855008
ACH-000291,0.08162119030524623
ACH-000293,0.1836612632428914
ACH-000294,0.1391194449630629
ACH-000295,0.28131859667457915
ACH-000296,0.0772629074720699
ACH-000302,0.1770066094675838
ACH-000304,0.20266751458724525
ACH-000307,0.058359276038487076
ACH-000308,0.11931753122470312
ACH-000310,0.138712829477625
ACH-000311,0.1591697802035503
ACH-000312,0.09606000710401463
ACH-000315,0.17935358510398047
ACH-000316,0.15008084278615658
ACH-000317,0.10273382044909993
ACH-000318,0.1671769537376921
ACH-000319,0.2053743172986324
ACH-000320,0.12848012144002732
ACH-000322,0.07683715908741053
ACH-000323,0.10053313867050287
ACH-000324,0.10562980579931487
ACH-000329,-0.042301553279312176
ACH-000330,0.10928780576078
ACH-000331,0.17344586693995495
ACH-000332,0.18669319352477065
ACH-000334,0.047201302892693316
ACH-000335,0.2460660253011016
ACH-000336,0.1889291901080019
ACH-000337,-0.034840362761925765
ACH-000338,0.5408325473243691
ACH-000339,0.13914721391167773
ACH-000341,0.07727960057120663
ACH-000348,0.12780678472204166
ACH-000350,0.0818607806123433
ACH-000352,0.22146701748656286
ACH-000356,0.13385295669303393
ACH-000361,0.18590330526198048
ACH-000362,0.00670465007749961
ACH-000363,0.16265252382760997
ACH-000364,0.07673113601668764
ACH-000365,0.13713030647553295
ACH-000366,0.041533759496978
ACH-000368,0.04814292376731677
ACH-000374,0.05966919795233306
ACH-000375,0.06655716526289328
ACH-000376,0.179021358946235
ACH-000381,-0.034501910813942584
ACH-000383,0.11227112711173262
ACH-000387,0.13070474583667946
ACH-000389,0.044354327994550684
ACH-000390,0.10759358587827536
ACH-000393,0.04719489469301954
ACH-000395,0.2471869171152101
ACH-000396,0.2272098244593116
ACH-000397,0.11034894559873244
ACH-000401,0.18742847305045449
ACH-000402,0.16875344245857082
ACH-000403,0.091394221714641
ACH-000404,0.07354092687177619
ACH-000406,0.05555846725482207
ACH-000407,0.22369424084566966
ACH-000408,0.1908561071852639
ACH-000410,0.14420079424804505
ACH-000411,0.2055662347906098
ACH-000414,0.1526102928879248
ACH-000415,-0.0009940775682048043
ACH-000416,0.13839330432112365
ACH-000420,0.27452812127313136
ACH-000421,0.11271377042811355
ACH-000424,0.06531571710236116
ACH-000425,0.09499670687750658
ACH-000426,0.2076599021391896
ACH-000427,0.14974733850773242
ACH-000433,0.22104152349074072
ACH-000435,0.1875829224672982
ACH-000436,0.2604102503879268
ACH-000444,0.1315096293904807
ACH-000445,0.08150650126695066
ACH-000448,0.12317221756218025
ACH-000450,0.2403090459023466
ACH-000452,0.05741861906550533
ACH-000454,0.011102459238913159
ACH-000458,0.0662197036021241
ACH-000459,0.11548043112950968
ACH-000460,0.09893109004464593
ACH-000461,-0.04177246231324398
ACH-000463,0.12085818893416495
ACH-000464,0.1010014186318796
ACH-000466,0.09628849030379093
ACH-000467,0.060576371466863226
ACH-000468,0.12840007587516689
ACH-000469,0.22947399319017936
ACH-000470,0.16427632358113864
ACH-000471,0.1724915005608906
ACH-000472,0.1355514834108036
ACH-000473,0.14659243836499944
ACH-000475,0.11179405746152113
ACH-000476,0.14968095269665194
ACH-000477,0.23136446316842701
ACH-000479,0.1359024671742162
ACH-000480,-0.1881732816362736
ACH-000481,0.11784956782438813
ACH-000483,0.1955896042939948
ACH-000484,0.06906510790770401
ACH-000485,0.13782760525828106
ACH-000486,0.13855789854252934
ACH-000487,0.1442228455704813
ACH-000488,0.08025177100185384
ACH-000490,0.12871449135213686
ACH-000491,0.08609814831453037
ACH-000495,0.2750753132079421
ACH-000496,0.1276442343862761
ACH-000499,0.07679079246460922
ACH-000500,0.10764724873195056
ACH-000502,0.08012719007478374
ACH-000503,0.1747365130993622
ACH-000505,0.13842673769102046
ACH-000507,0.17559699494519748
ACH-000510,0.11738762867897536
ACH-000511,0.1720206407535694
ACH-000512,0.17027298612842004
ACH-000516,0.1081132566247595
ACH-000517,0.106032167786988
ACH-000518,0.03571476597506848
ACH-000520,0.18580671831390216
ACH-000521,0.11445213010136145
ACH-000522,0.01245813372997771
ACH-000524,0.07758663916308776
ACH-000527,0.17373692533641322
ACH-000528,0.12203080916512794
ACH-000537,0.21189070479729516
ACH-000541,0.15975946279671935
ACH-000542,0.16560773002981372
ACH-000544,0.1455105901262638
ACH-000545,0.06515345023147892
ACH-000547,0.049038420832811784
ACH-000548,0.05989015868480323
ACH-000549,0.009424478093484227
ACH-000550,0.03863187120052155
ACH-000552,0.01853611820731411
ACH-000556,0.062634845590698
ACH-000557,0.01645521481641651
ACH-000569,0.13177841299057133
ACH-000570,0.16001230463945534
ACH-000571,0.1307395503641843
ACH-000573,0.16439211849250454
ACH-000576,0.17546591808034434
ACH-000579,-0.07248455697165006
ACH-000580,0.01851299422455508
ACH-000584,0.18622365640062816
ACH-000585,0.18424270717626368
ACH-000588,0.10569765538007717
ACH-000589,0.16513406895315486
ACH-000591,0.17561869062577987
ACH-000593,0.17126249236982394
ACH-000600,0.06680946653365846
ACH-000601,0.15206450636035435
ACH-000605,0.05345615291905962
ACH-000606,0.10511453531957607
ACH-000608,0.035363247996210954
ACH-000614,0.11259036631349258
ACH-000616,0.07459445667052818
ACH-000618,0.1022959664837774
ACH-000619,0.13272367031047255
ACH-000620,0.15809123712720055
ACH-000621,0.14581085978852287
ACH-000622,0.18122866239614865
ACH-000623,0.14640630068369265
ACH-000624,0.07136490707659536
ACH-000627,0.13661911483693426
ACH-000630,0.12943735168413734
ACH-000631,0.1882939646482709
ACH-000632,0.1732138474047724
ACH-000633,-0.06150141181884077
ACH-000637,0.1902640056368824
ACH-000638,0.10856396127752424
ACH-000646,0.17817353349199758
ACH-000647,0.08582139971416798
ACH-000648,0.012868197188784423
ACH-000649,0.06274383038465559
ACH-000651,0.09014057985667603
ACH-000652,0.0908095341057522
ACH-000653,0.16409429029565648
ACH-000657,-0.1124723219505626
ACH-000658,0.07843194622467176
ACH-000661,0.11899017343997108
ACH-000662,0.2991707048799037
ACH-000663,0.12412430608564633
ACH-000665,0.12283750877982735
ACH-000671,0.06935059974741456
ACH-000672,0.282848389694456
ACH-000673,0.0891856789438454
ACH-000676,0.14884879554381866
ACH-000677,0.2533333909343617
ACH-000681,0.1466606475949766
ACH-000683,0.054000291227683225
ACH-000684,0.01918477617974704
ACH-000688,0.13556210594399748
ACH-000693,0.1567180077401853
ACH-000694,0.14549563145220076
ACH-000695,-0.017234917865512442
ACH-000696,0.10393501098619504
ACH-000697,0.12701450734163602
ACH-000699,0.12657470551356045
ACH-000701,0.14010126763034078
ACH-000706,0.09179618702769883
ACH-000711,0.12237822550748667
ACH-000713,0.17845726853918328
ACH-000714,0.09170623770837676
ACH-000718,0.13292569876777394
ACH-000720,0.0957934784193606
ACH-000721,0.20102823866194686
ACH-000724,0.11652350180906965
ACH-000725,0.15588030465345382
ACH-000732,0.08554721089032616
ACH-000734,0.1317929070783023
ACH-000735,0.10970138155994257
ACH-000736,0.08300167171151794
ACH-000738,0.1489708797735182
ACH-000746,0.14749417455029842
ACH-000747,0.10599469006221406
ACH-000748,0.12328641227512475
ACH-000753,0.08576218942906604
ACH-000756,0.08970976915301633
ACH-000757,0.0693871435293439
ACH-000758,0.04088176897830041
ACH-000760,0.14727553685006992
ACH-000762,0.14277305378802546
ACH-000763,0.14388773235720426
ACH-000764,0.09889081946374197
ACH-000765,0.180406709757672
ACH-000766,0.02559290454804585
ACH-000767,0.034412031723696265
ACH-000768,0.15329028208863174
ACH-000769,0.114183916838657
ACH-000770,0.01902389260231559
ACH-000771,0.024014837370599375
ACH-000773,0.16367854646943128
ACH-000776,0.04769561115797583
ACH-000777,0.1267100033531108
ACH-000778,0.061972419107508975
ACH-000781,0.12619153898090205
ACH-000782,0.0137385111592289
ACH-000783,0.11356686564047593
ACH-000784,0.08160102335836641
ACH-000785,0.09296678970745284
ACH-000787,0.07806198570317907
ACH-000788,0.12813384453509707
ACH-000791,0.054026416154732367
ACH-000792,0.044822566614088864
ACH-000794,0.1556781187852947
ACH-000796,0.14346797622179494
ACH-000798,0.06779981580407089
ACH-000799,0.2263880989172753
ACH-000800,0.08191569580572633
ACH-000802,0.1241290542546286
ACH-000804,0.09664302691623984
ACH-000805,0.08178076922760956
ACH-000809,0.14525423229447842
ACH-000810,0.21159685147820284
