,ARHGDIA (396)
ACH-000183,-0.13755978774447564
ACH-000188,-0.2092231697201689
ACH-000189,-0.07103924971409363
ACH-000190,-0.0957326615653544
ACH-000198,-0.14678508383917782
ACH-000203,0.11174992020556168
ACH-000204,0.28833795914798355
ACH-000206,0.020270864593312017
ACH-000207,-0.037090030784376816
ACH-000208,-0.04560722744146011
ACH-000210,0.02746488346099028
ACH-000211,-0.1520750700532454
ACH-000215,-0.2190761693128576
ACH-000221,-0.3243381145904342
ACH-000222,-0.11452509068166368
ACH-000223,-0.019167623237275083
ACH-000226,-0.05757633912676807
ACH-000227,0.09591008161243454
ACH-000228,-0.06397585270426663
ACH-000231,-0.11203778259163633
ACH-000232,-0.4715679537029639
ACH-000233,-0.1264476652497735
ACH-000234,-0.13608295709678134
ACH-000235,-0.1418146188224314
ACH-000237,-0.06269530212203102
ACH-000238,-0.06390768693697761
ACH-000242,-0.2536662022554579
ACH-000243,-0.1458390199991578
ACH-000244,-0.11052402817136296
ACH-000246,-0.20760988207499192
ACH-000248,-0.3081349369910679
ACH-000250,-0.2227379608213296
ACH-000251,-0.3854301104743695
ACH-000252,-0.14553638257471074
ACH-000253,-0.2280515561070613
ACH-000255,-0.2922478923545325
ACH-000256,-0.05360458182672263
ACH-000257,-0.011043830741923713
ACH-000258,-0.05139647188969638
ACH-000259,-0.1316088433920867
ACH-000260,-0.3295134370668438
ACH-000261,-0.10033596415029222
ACH-000262,-0.02800054125314815
ACH-000263,-0.2761342748447704
ACH-000264,-0.18288772851251908
ACH-000265,-0.13557044330182347
ACH-000266,-0.23603579888133766
ACH-000272,-0.18323009930515186
ACH-000274,-0.307821690374477
ACH-000277,-0.32352610711984564
ACH-000278,-0.10986498605025892
ACH-000279,-0.11176778784762552
ACH-000280,-0.19600283197505025
ACH-000281,-0.14532695548951485
ACH-000288,-0.2018820774378832
ACH-000291,-0.1391847423126853
ACH-000293,-0.09886797389165464
ACH-000294,-0.14055318940326011
ACH-000295,-0.27956120323749256
ACH-000296,-0.2623659628588354
ACH-000302,-0.2365064523439244
ACH-000304,-0.12641833059238525
ACH-000307,0.01822704678865526
ACH-000308,-0.10639638983650984
ACH-000310,-0.2912191059015966
ACH-000311,-0.29399884838845
ACH-000312,-0.2294376459723066
ACH-000315,-0.21053384713197
ACH-000316,-0.193466072272757
ACH-000317,0.17878615188311067
ACH-000318,-0.03601716043725018
ACH-000319,-0.0719081385383689
ACH-000320,0.14464749417717954
ACH-000322,-0.08083925307381665
ACH-000323,0.07255564028582373
ACH-000324,-0.23540501757581603
ACH-000329,-0.2642498023170479
ACH-000330,0.06368389140651845
ACH-000331,-0.29834534523072315
ACH-000332,-0.2539915617642253
ACH-000334,-0.020173788858367292
ACH-000335,0.05526717546450389
ACH-000336,-0.038386799305941285
ACH-000337,-0.2898669639483762
ACH-000338,0.20041931902834104
ACH-000339,-0.15622768301556722
ACH-000341,-0.19738790302186512
ACH-000348,-0.16677744816168152
ACH-000350,-0.10207023414452136
ACH-000352,-0.27500127232675603
ACH-000356,-0.196813764586028
ACH-000361,0.06226777384867361
ACH-000362,-0.08769700226452633
ACH-000363,-0.13797145483784815
ACH-000364,0.0704792082401867
ACH-000365,0.10773326504682827
ACH-000366,-0.11028082606788726
ACH-000368,-0.15737325928677176
ACH-000374,-0.25815093652245097
ACH-000375,-0.07669939081559593
ACH-000376,-0.1114481552283117
ACH-000381,0.054467922401089705
ACH-000383,-0.19081030519758954
ACH-000387,-0.1015199631189594
ACH-000389,-0.0809934918058463
ACH-000390,-0.23806691926086115
ACH-000393,-0.13261878641481334
ACH-000395,-0.36670469781400616
ACH-000396,-0.184767155319158
ACH-000397,-0.13674719159419554
ACH-000401,-0.047663954929441296
ACH-000402,0.008345407990149194
ACH-000403,-0.20233854858286054
ACH-000404,-0.15896046049480145
ACH-000406,-0.05400489405738724
ACH-000407,-0.2439253557841819
ACH-000408,-0.2289599530092814
ACH-000410,0.17087526487179502
ACH-000411,-0.17226828899999122
ACH-000414,-0.11992406698093125
ACH-000415,-0.03720396641410062
ACH-000416,-0.14937315178670366
ACH-000420,-0.3451447597783756
ACH-000421,-0.1304096912153679
ACH-000424,-0.2098687953937764
ACH-000425,-0.2620742349198001
ACH-000426,-0.019228784298002274
ACH-000427,-0.1853085603362644
ACH-000433,-0.3842235571708163
ACH-000435,0.049810588734086406
ACH-000436,-0.203786599849408
ACH-000444,-0.05916633078996464
ACH-000445,-0.024864869022085626
ACH-000448,-0.05589828423300456
ACH-000450,-0.4528364352044755
ACH-000452,-0.1787820383649504
ACH-000454,-0.11807306045912615
ACH-000458,0.03779968826077293
ACH-000459,-0.16773914762289946
ACH-000460,0.041047557770343315
ACH-000461,-0.20661814195683667
ACH-000463,-0.26599553370631585
ACH-000464,-0.2585569566029246
ACH-000466,-0.04679044298219996
ACH-000467,-0.4045832501239957
ACH-000468,-0.035799206946823835
ACH-000469,-0.5007552388170274
ACH-000470,-0.13595708841674695
ACH-000471,-0.17673572409575258
ACH-000472,-0.1629503325988088
ACH-000473,-0.28730081982596223
ACH-000475,-0.2408775351840905
ACH-000476,-0.28044843407236425
ACH-000477,-0.2317355625356417
ACH-000479,-0.2133339215522334
ACH-000480,-0.2432518872237381
ACH-000481,-0.09415938652439512
ACH-000483,-0.18478978543279564
ACH-000484,0.009192733543388079
ACH-000485,-0.4251242788851812
ACH-000486,-0.05846654967631418
ACH-000487,-0.1999727582447602
ACH-000488,-0.17293894598831908
ACH-000490,-0.20591181281350496
ACH-000491,-0.20179857301858728
ACH-000495,-0.2407535391055163
ACH-000496,0.08778448784708018
ACH-000499,-0.24966243100713226
ACH-000500,0.1063506409164157
ACH-000502,-0.25555027289511456
ACH-000503,-0.10644037783755446
ACH-000505,-0.10849565208914083
ACH-000507,-0.022505683306015444
ACH-000510,-0.046636080590225185
ACH-000511,-0.08482230114673214
ACH-000512,0.19093162415161916
ACH-000516,-0.08585234127240324
ACH-000517,-0.10278738151127167
ACH-000518,-0.1313854640688295
ACH-000520,-0.2821368177120173
ACH-000521,-0.4275007756014632
ACH-000522,0.06607620010222721
ACH-000524,-0.16578834054050762
ACH-000527,-0.17058821323962825
ACH-000528,-0.16033752755211414
ACH-000537,-0.2680071369691322
ACH-000541,0.093913653650057
ACH-000542,-0.09216985221913628
ACH-000544,-0.2627056742774028
ACH-000545,0.011145859319748343
ACH-000547,-0.41935921778909496
ACH-000548,-0.18489748470451198
ACH-000549,-0.14978749874892974
ACH-000550,-0.15030425559089403
ACH-000552,-0.18129426537367027
ACH-000556,-0.1606523961818315
ACH-000557,-0.052989849683542485
ACH-000569,-0.2359432718539008
ACH-000570,-0.15177787929038794
ACH-000571,-0.2593977973297951
ACH-000573,-0.12192438399085495
ACH-000576,-0.17444671895393374
ACH-000579,-0.18062181882666412
ACH-000580,-0.15792555046036896
ACH-000584,-0.1984472701923945
ACH-000585,-0.2066561272350072
ACH-000588,-0.16907028429117715
ACH-000589,-0.16174914085192174
ACH-000591,-0.4691837720012234
ACH-000593,0.02128456332023059
ACH-000600,-0.19141188222650996
ACH-000601,-0.2927508978132181
ACH-000605,-0.151958794079967
ACH-000606,-0.06715205234608951
ACH-000608,-0.09968709429740504
ACH-000614,0.21388821920318696
ACH-000616,-0.14263359133560807
ACH-000618,-0.1477917479048368
ACH-000619,-0.24562732381849864
ACH-000620,-0.3041084757250422
ACH-000621,-0.11403550046619865
ACH-000622,-0.21121356647898926
ACH-000623,-0.29014690056828074
ACH-000624,-0.11596713724858425
ACH-000627,-0.12843075517112693
ACH-000630,-0.22389753893253667
ACH-000631,-0.27723246322992984
ACH-000632,-0.19057068476882108
ACH-000633,-0.11655798770147638
ACH-000637,-0.187848418819496
ACH-000638,-0.19006978078384973
ACH-000646,-0.2023664126235762
ACH-000647,-0.1950419372728923
ACH-000648,-0.243519683948408
ACH-000649,-0.209205263892106
ACH-000651,-0.2976867000433628
ACH-000652,-0.344011858964638
ACH-000653,0.034967454974821066
ACH-000657,-0.1541157335105033
ACH-000658,-0.005021168358677557
ACH-000661,-0.13237230061448033
ACH-000662,-0.35565925844535
ACH-000663,-0.0890639769958991
ACH-000665,-0.04604358200428589
ACH-000671,-0.29404962534171103
ACH-000672,-0.6683186788227465
ACH-000673,-0.1194906262877094
ACH-000676,-0.16700018637817796
ACH-000677,-0.01336421444141528
ACH-000681,-0.3459953876756758
ACH-000683,-0.0721340516423224
ACH-000684,-0.1459079863512808
ACH-000688,-0.07142055188714003
ACH-000693,-0.2218668557566984
ACH-000694,-0.2029017826512826
ACH-000695,-0.3482121024177629
ACH-000696,-0.034020068473201735
ACH-000697,-0.06231121479243061
ACH-000699,-0.19460611220432109
ACH-000701,-0.10878662232284568
ACH-000706,-0.19484998515498456
ACH-000711,-0.09592652861686288
ACH-000713,-0.07451577382838724
ACH-000714,-0.07319988049081039
ACH-000718,-0.1367540566413192
ACH-000720,-0.04744945567412027
ACH-000721,-0.2936584130803318
ACH-000724,0.11291035672453585
ACH-000725,-0.1173588619051113
ACH-000732,-0.20712567763921802
ACH-000734,-0.14773618296737906
ACH-000735,-0.036463270442330366
ACH-000736,-0.2145777786458422
ACH-000738,-0.26543128238169184
ACH-000746,-0.18304462225129306
ACH-000747,-0.18790048417162666
ACH-000748,-0.1806339013543269
ACH-000753,-0.04678615015855992
ACH-000756,0.0867549729304985
ACH-000757,-0.1404121355398495
ACH-000758,-0.06050833696194865
ACH-000760,-0.046863411533819926
ACH-000762,-0.2266187468388246
ACH-000763,0.0026763273581586746
ACH-000764,0.004449625889110999
ACH-000765,-0.1096299473627564
ACH-000766,-0.3948822212862884
ACH-000767,-0.2349191258296125
ACH-000768,-0.2317003918356595
ACH-000769,-0.11311596230124453
ACH-000770,-0.044915685019842486
ACH-000771,0.010370000964298529
ACH-000773,-0.40377303863684794
ACH-000776,-0.3943386918804748
ACH-000777,-0.1736043826847787
ACH-000778,-0.08475331188939188
ACH-000781,-0.21050400433746785
ACH-000782,-0.2950126050927193
ACH-000783,-0.41869612778980936
ACH-000784,-0.04984954875552961
ACH-000785,-0.24524609222606114
ACH-000787,0.011669072291861732
ACH-000788,-0.045580726080587525
ACH-000791,-0.09244827576438117
ACH-000792,0.02763029201364956
ACH-000794,-0.10646020138443693
ACH-000796,-0.05175122902227981
ACH-000798,0.02249741508776277
ACH-000799,-0.34857491935081164
ACH-000800,-0.2829300872283629
ACH-000802,-0.08806612015239527
ACH-000804,-0.15188482199680542
ACH-000805,-0.016984219250914805
ACH-000809,-0.06400080343703396
ACH-000810,-0.18739007852632936
ACH-000811,-0.06315908188770243
ACH-000817,-0.2550614972657183
ACH-000819,-0.04954109971499515
ACH-000820,0.02520574594677514
ACH-000821,-0.09513655832799857
ACH-000822,-0.05982270112253205
ACH-000823,-0.11763926578591265
ACH-000824,-0.17317257971441968
ACH-000827,-0.14273715091626762
ACH-000829,-0.13983668377073102
ACH-000831,-0.06845851824251245
ACH-000832,-0.06422443669099423
ACH-000833,-0.3761636734438111
ACH-000834,-0.13589700913293645
ACH-000835,-0.0017374968279048806
ACH-000836,-0.179633409918629
ACH-000837,-0.06442810034858873
ACH-000838,-0.1109154165073036
ACH-000839,-0.2922089065828408
ACH-000840,-0.02383860077570697
ACH-000841,-0.10911799840600307
ACH-000843,0.1159642689403918
ACH-000846,-0.3526713262846063
ACH-000847,-0.17833383240687697
ACH-000848,0.07832106287570295
ACH-000849,-0.06160545974947485
ACH-000851,-0.14956995101189974
ACH-000855,-0.02621251820438504
ACH-000856,-0.24080300495997295
ACH-000858,-0.058467117728385976
ACH-000859,-0.10382524006242576
ACH-000861,-0.00461210318422641
ACH-000862,-0.13477586695650998
ACH-000865,-0.21791194174592607
ACH-000866,-0.040823323762226964
ACH-000867,-0.09174307170160433
ACH-000869,-0.1887899269561004
ACH-000872,-0.28091559421178763
ACH-000873,-0.11951649277436455
ACH-000876,-0.07248132665740356
ACH-000878,0.12119642540484828
ACH-000880,-0.4735841947623342
ACH-000881,0.09638936649737848
ACH-000882,-0.12714636934903475
ACH-000884,-0.20202248531157246
ACH-000885,-0.30864363648388216
ACH-000887,-0.13260658843334824
ACH-000889,-0.053488784662612116
ACH-000896,-0.08645868600137903
ACH-000898,-0.25637790679196915
ACH-000900,-0.13597871977130582
ACH-000901,-0.19129023200454634
ACH-000905,-0.2563825606125069
ACH-000906,0.029634838862720232
ACH-000907,-0.34176706869600576
ACH-000910,-0.2647058373776905
ACH-000911,-0.21824301365645649
ACH-000912,-0.1277416266909773
ACH-000913,-0.07346101243441436
ACH-000915,0.1286225368541233
ACH-000916,-0.9946644023748163
ACH-000917,0.07405939901153967
ACH-000920,-0.4513339448138594
ACH-000921,-0.2531204310957358
ACH-000924,-0.33960806755902995
ACH-000926,-0.20915729337844624
ACH-000928,-0.13032060107814325
ACH-000929,0.051680093490538974
ACH-000932,-0.1470461322918543
ACH-000935,-1.0792427435305567
ACH-000936,-0.020358669235362732
ACH-000937,-0.13667714748512955
ACH-000938,0.022232114302879826
ACH-000939,-0.4657260541881346
ACH-000941,-0.2026224668857911
ACH-000943,0.1862880179684481
ACH-000946,0.1109411846555316
ACH-000947,0.017711570855232173
ACH-000948,-0.23778034776639176
ACH-000950,-0.07747029644009773
ACH-000953,-0.0911543056599142
ACH-000954,-0.058576992403669835
ACH-000957,0.007530540017942516
ACH-000958,-0.2910513720482497
ACH-000960,-0.19512256196611708
ACH-000963,-0.4198285649144358
ACH-000968,0.11119018375281403
ACH-000969,0.050637752343483375
ACH-000972,-0.08480277865914189
ACH-000973,-0.3385182137685016
ACH-000974,-0.14748624625597154
ACH-000978,-0.019772354395441987
ACH-000984,-0.1223583807315832
ACH-000986,-0.0893897461705448
ACH-000988,-0.4744203982078002
ACH-000993,-0.16490920650952778
ACH-000994,-0.3149728400181795
ACH-000996,-0.17423177964322809
ACH-001001,-0.02690871494318255
ACH-001020,-0.3135074145423755
ACH-001028,-0.1382117942175717
ACH-001031,-0.06068459415248
ACH-001038,-0.053458760272817735
ACH-001048,-0.18539715817222724
ACH-001050,-0.2909786195312537
ACH-001053,-0.15375095756280918
ACH-001054,-0.3825514026274943
ACH-001061,-0.05772833694237989
ACH-001067,-0.35848966772163543
ACH-001075,-0.016832895736391403
ACH-001096,-0.4569795654173418
ACH-001111,-0.3774983313608623
ACH-001119,-0.10651810164145982
ACH-001128,-0.25432957891051056
ACH-001134,-0.07966664793650376
ACH-001151,-0.12076243383845844
ACH-001163,-0.3369508178659389
ACH-001164,0.1329868614265077
ACH-001183,-0.23302358843886645
ACH-001192,-0.21117596780856254
ACH-001193,-0.004611837994543203
ACH-001196,-0.016508005773323356
ACH-001197,-0.3518334238834813
ACH-001205,-0.02621246260879022
ACH-001211,-0.22572202489825274
ACH-001212,-0.17913094929182133
ACH-001228,-0.22292314314869524
ACH-001232,-0.06432274084809812
ACH-001239,-0.12610551868646952
ACH-001270,-0.07166442728371739
ACH-001274,-0.07933637208311517
ACH-001275,-0.036206045912697486
ACH-001277,-0.3926304511473064
ACH-001278,-0.15442194698333853
ACH-001280,-0.17346393981402913
ACH-001283,-0.19025064128365868
ACH-001289,-0.14080831241016176
ACH-001300,-0.14449602507917084
ACH-001301,-0.26338419608927305
ACH-001302,-0.024032201427397024
ACH-001306,-0.018148449678830343
ACH-001318,0.036518219395543616
ACH-001322,-0.23163041700790374
ACH-001328,-0.33111589293724475
ACH-001332,0.1723677916869823
ACH-001336,-0.15018574139023982
ACH-001346,-0.09932336202074814
ACH-001353,-0.13099279406732586
ACH-001354,0.24449556423462135
ACH-001367,-0.3804992743241685
ACH-001368,-0.22530051749139546
ACH-001374,-0.21510536654381285
ACH-001377,-0.006819762027543542
ACH-001380,-0.2460573228318825
ACH-001391,-0.061628108746894485
ACH-001408,-0.12715163504224425
ACH-001430,0.025019535877310997
ACH-001431,-0.0938112578320964
ACH-001450,-0.1124321204981556
ACH-001496,-0.036731227408844234
ACH-001500,-0.20624501311071894
ACH-001523,-0.1669674094469028
ACH-001532,0.004306730764894993
ACH-001550,-0.12399274311828624
ACH-001552,-0.302418809360234
ACH-001554,-0.08849184795578703
ACH-001654,-0.3567637189646614
ACH-001735,-0.11340407911287705
ACH-001736,-0.08341133997473205
ACH-001737,-0.054468002728873886
ACH-001740,-0.14145558794709925
ACH-001745,-0.11783600184183515
ACH-001765,-0.13333628791559465
