,CCIN (881)
ACH-000004,0.015925505156738577
ACH-000005,-0.3942579371141723
ACH-000007,-0.006139092810615923
ACH-000009,-0.1713855259971579
ACH-000011,-0.06748319989614994
ACH-000012,-0.0419577775203618
ACH-000013,-0.1940887334079656
ACH-000014,-0.17352271926353693
ACH-000015,-0.17979567387420606
ACH-000017,-0.1798839316832273
ACH-000018,-0.07883927643848491
ACH-000019,-0.3014989741205545
ACH-000021,-0.1871664322771416
ACH-000022,-0.19941262450741026
ACH-000025,-0.06035637116125898
ACH-000028,-0.16307496342262742
ACH-000030,-0.17137537274029913
ACH-000035,-0.12151165091671165
ACH-000036,-0.08676934282265696
ACH-000037,-0.3115340281226384
ACH-000039,-0.09614444199953354
ACH-000040,-0.16626093468274147
ACH-000041,-0.2849748186847727
ACH-000042,-0.08226633280479884
ACH-000045,-0.08629781847657594
ACH-000047,-0.10831799244431196
ACH-000052,-0.11488115731228275
ACH-000053,-0.06653844081585522
ACH-000054,-0.14686091867140946
ACH-000055,-0.14150782405831913
ACH-000060,0.12906199718090966
ACH-000067,-0.03941718523026271
ACH-000070,-0.14630301534336987
ACH-000075,-0.06147221531259271
ACH-000078,-0.05459240687396128
ACH-000082,-0.1771989079957033
ACH-000085,-0.2067580497183294
ACH-000086,-0.06293246909708752
ACH-000087,-0.18748488017718248
ACH-000092,-0.24022388877032075
ACH-000095,-0.13269814188005305
ACH-000097,-0.15495831865670368
ACH-000098,-0.3306169335119349
ACH-000099,-0.024697713907150826
ACH-000108,-0.1579360829615467
ACH-000113,-0.19320361160484886
ACH-000116,-0.10651225930779394
ACH-000118,-0.2095089927709528
ACH-000120,-0.2584072883372406
ACH-000123,-0.19614501362519265
ACH-000127,-0.08591291211451534
ACH-000128,-0.07361357978862618
ACH-000132,-0.25013873783943685
ACH-000133,-0.16379749225914056
ACH-000137,-0.1803991387516575
ACH-000138,-0.13159975305779453
ACH-000142,-0.11356181407815474
ACH-000143,-0.17538803757876614
ACH-000146,-0.09945800654807732
ACH-000148,-0.0529268118094924
ACH-000150,-0.1383808515054343
ACH-000152,-0.13507623168549418
ACH-000153,0.017890931205134346
ACH-000159,-0.20347727301657076
ACH-000160,-0.19969441522679612
ACH-000163,-0.182426691749046
ACH-000167,0.11083840072657657
ACH-000168,-0.12406530574001627
ACH-000169,-0.06577409124540333
ACH-000178,-0.029211326297465024
ACH-000183,-0.13054337690676235
ACH-000188,-0.12672784467624287
ACH-000189,-0.2865265480454708
ACH-000190,-0.09276684885588443
ACH-000198,-0.09720273909503144
ACH-000203,0.058011094889869726
ACH-000204,-0.4287416003235345
ACH-000206,-0.1246018291316356
ACH-000207,-0.06631233238436064
ACH-000208,-0.1102222898985948
ACH-000210,-0.033888352490399634
ACH-000211,-0.23606390878081354
ACH-000215,-0.16915272878821225
ACH-000221,-0.10417771240664296
ACH-000222,-0.3350044360926394
ACH-000223,-0.14264468417708828
ACH-000226,-0.1666745069282518
ACH-000227,-0.09481103431529607
ACH-000228,-0.28862212327028697
ACH-000231,-0.15931482276951967
ACH-000232,0.029047453018456043
ACH-000233,-0.05324929668616423
ACH-000234,-0.1739307515872665
ACH-000235,-0.16882050248377706
ACH-000237,-0.09645720623166287
ACH-000238,-0.20014267504072794
ACH-000242,-0.035212293186501036
ACH-000243,-0.13119018389160902
ACH-000244,-0.5913233928524918
ACH-000246,-0.2857840199862756
ACH-000248,-0.13485435798217596
ACH-000250,-0.13235446193545292
ACH-000251,-0.13122810179417138
ACH-000252,-0.06736126145583285
ACH-000253,-0.235081497748492
ACH-000255,-0.3471808117001317
ACH-000256,-0.1659037558899421
ACH-000257,-0.13561504098133698
ACH-000258,-0.21385756054835064
ACH-000259,-0.19413024241743032
ACH-000260,-0.11711908776595785
ACH-000261,-0.06028648832552697
ACH-000262,0.10847322097424117
ACH-000263,-0.2378696923048558
ACH-000264,-0.12554493336765846
ACH-000265,-0.2943209826790749
ACH-000266,-0.1548133897983868
ACH-000272,-0.15864801151070074
ACH-000274,-0.2823982997433669
ACH-000277,-0.16827040808620747
ACH-000278,-0.3223460549874367
ACH-000279,-0.10535749883231472
ACH-000280,-0.20647148888912767
ACH-000281,-0.11798376168551784
ACH-000288,-0.1607939524880743
ACH-000291,-0.09224403007607668
ACH-000293,-0.07463903044597632
ACH-000294,-0.07365507363801392
ACH-000295,0.0044507178048744525
ACH-000296,-0.30953206197824285
ACH-000302,-0.1104209171213047
ACH-000304,0.2825770539008898
ACH-000307,-0.07753445228679001
ACH-000308,-0.18430611690926885
ACH-000310,-0.10256063359987158
ACH-000311,-0.2794050891826012
ACH-000312,-0.06039692601235212
ACH-000315,-0.1422315844258257
ACH-000316,-0.10148444847126856
ACH-000317,-0.10149794542034317
ACH-000318,-0.18953176026222104
ACH-000319,-0.009680886895897042
ACH-000320,-0.3028516141519376
ACH-000322,-0.2630897803057266
ACH-000323,-0.23585035147519734
ACH-000324,-0.004788549832294864
ACH-000329,-0.09693108109327496
ACH-000330,-0.0928722763219297
ACH-000331,-0.11601506146171822
ACH-000332,-0.1329098954086189
ACH-000334,-0.042055306842201684
ACH-000335,-0.14148199076511478
ACH-000336,-0.21371983146735535
ACH-000337,-0.577451442510774
ACH-000338,-0.44339672647062783
ACH-000339,-0.21987447465733626
ACH-000341,-0.11528179483918767
ACH-000348,-0.09844812298945156
ACH-000350,-0.07411435589455435
ACH-000352,-0.2473777069278678
ACH-000356,-0.1102111190037951
ACH-000361,0.03625923467045903
ACH-000362,-0.1538917121739172
ACH-000363,-0.13651748954298284
ACH-000364,-0.2579115166720129
ACH-000365,-0.2262784465499596
ACH-000366,-0.14666010920200848
ACH-000368,-0.15587182253797205
ACH-000374,-0.16743215716098214
ACH-000375,-0.1085320404717178
ACH-000376,-0.11844872009806387
ACH-000381,-0.2563399464540147
ACH-000383,-0.11555809213894475
ACH-000387,-0.1224305946155011
ACH-000389,-0.14408495202874902
ACH-000390,-0.2450814436931857
ACH-000393,-0.092830278627341
ACH-000395,-0.2338828523532793
ACH-000396,-0.1917484658047736
ACH-000397,-0.2250543677252596
ACH-000401,-0.1670502613825262
ACH-000402,-0.16548248324368398
ACH-000403,-0.03599187116659647
ACH-000404,0.2898897142160643
ACH-000406,-0.19184845907229692
ACH-000407,-0.2542706659285476
ACH-000408,-0.18507650344911325
ACH-000410,-0.09039981730351404
ACH-000411,-0.08931157375514548
ACH-000414,-0.19733893268380706
ACH-000415,-0.0008953949440274494
ACH-000416,-0.10609948494038887
ACH-000420,-0.008080270578161103
ACH-000421,-0.0911832596577804
ACH-000424,-0.22031388113594225
ACH-000425,-0.03239466227100244
ACH-000426,-0.2689672566518083
ACH-000427,-0.02330026688747864
ACH-000433,-0.2827793849707779
ACH-000435,-0.26377982234309993
ACH-000436,-0.012160284806909684
ACH-000444,-0.09365255521777197
ACH-000445,-0.128535033294582
ACH-000448,-0.12084052950162325
ACH-000450,-0.5605142898837693
ACH-000452,-0.15298202014649653
ACH-000454,-0.038364356064277585
ACH-000458,-0.22144590518602025
ACH-000459,-0.026066654230626443
ACH-000460,-0.1033559049356736
ACH-000461,-0.022008630966064556
ACH-000463,-0.08844216629608084
ACH-000464,-0.14461042992816414
ACH-000466,-0.3648491089432184
ACH-000467,0.01283943874834809
ACH-000468,-0.03967225572055595
ACH-000469,-0.1051758206672423
ACH-000470,-0.08918514204885199
ACH-000471,-0.019629448787007703
ACH-000472,-0.1550758640139772
ACH-000473,-0.15078665634701574
ACH-000475,-0.15588720412308055
ACH-000476,-0.0379623148154125
ACH-000477,-0.17389685628429435
ACH-000479,0.01206071116644583
ACH-000480,-0.270205512309038
ACH-000481,-0.0562726085265254
ACH-000483,-0.032191026663974324
ACH-000484,-0.32510698002673794
ACH-000485,-0.01541046360540976
ACH-000486,-0.2530113445873144
ACH-000487,-0.25047207099163177
ACH-000488,-0.23562466446753896
ACH-000490,-0.1463337429292543
ACH-000491,-0.08515378340904639
ACH-000495,-0.07846940426012383
ACH-000496,-0.2689648920001886
ACH-000499,0.11722377576570855
ACH-000500,-0.041296772591984963
ACH-000502,-0.149758611714044
ACH-000503,-0.461157277943204
ACH-000505,-0.07833083193912009
ACH-000507,-0.1722053774713879
ACH-000510,-0.1856612480900188
ACH-000511,-0.1096750117581673
ACH-000512,-0.4045635459533301
ACH-000516,-0.03810233900937445
ACH-000517,-0.09555042457384474
ACH-000518,-0.18523249958438934
ACH-000520,-0.1828276570047183
ACH-000521,-0.2918962150460144
ACH-000522,-0.08595584177281064
ACH-000524,-0.13578823451797922
ACH-000527,-0.10001084764289583
ACH-000528,-0.09596952585595238
ACH-000537,-0.21058022423460784
ACH-000541,-0.14595297357386774
ACH-000542,-0.1832946945298826
ACH-000544,-0.12494317826931305
ACH-000545,-0.1343511955696471
ACH-000547,-0.0007621406121198125
ACH-000548,-0.054093450354818114
ACH-000549,-0.2463918630142536
ACH-000550,-0.04141094519835527
ACH-000552,0.0017039164559884998
ACH-000556,-0.2985355969707376
ACH-000557,-0.07051970896271992
ACH-000569,0.07310407686359198
ACH-000570,-0.16117606692687675
ACH-000571,-0.10025499197163217
ACH-000573,-0.04804485636916416
ACH-000576,-0.17125851325877833
ACH-000579,-0.4707193744888137
ACH-000580,-0.2667932572579313
ACH-000584,-0.21204808487992746
ACH-000585,0.02638660934565681
ACH-000588,0.0056978823478973425
ACH-000589,-0.11042151133021767
ACH-000591,-0.13986720526914453
ACH-000593,-0.14763435791156787
ACH-000600,-0.23038958608758106
ACH-000601,-0.1408236092280404
ACH-000605,-0.07500464928143473
ACH-000606,-0.2126821823144752
ACH-000608,-0.18558760739740046
ACH-000614,-0.2647603804989148
ACH-000616,-0.2425967999775428
ACH-000618,-0.04968623774741406
ACH-000619,-0.3160874512028991
ACH-000620,0.04286489404986595
ACH-000621,-0.10014372792879302
ACH-000622,-0.21597223015049166
ACH-000623,-0.14951550281614562
ACH-000624,-0.2037874150132848
ACH-000627,-0.18762059043011686
ACH-000630,-0.12016067511165253
ACH-000631,-0.5023657919943207
ACH-000632,-0.069468127769145
ACH-000633,-0.1564625574265583
ACH-000637,-0.09743622690200718
ACH-000638,-0.2982557331690274
ACH-000646,-0.3160275860209619
ACH-000647,-0.10197533891504336
ACH-000648,-0.1142541741915646
ACH-000649,-0.1226253205975443
ACH-000651,-0.17118880368455894
ACH-000652,0.09993601157618956
ACH-000653,-0.10593284853713096
ACH-000657,-0.11891465238047105
ACH-000658,-0.1988338335924689
