,RGPD2 (729857)
ACH-000004,-0.2615827288100237
ACH-000005,-0.6878574654969498
ACH-000007,-0.4659897812137408
ACH-000009,-0.17874998472117515
ACH-000011,-0.12548160183147444
ACH-000012,-0.27426043413740525
ACH-000013,-0.2318391691266865
ACH-000014,-0.3428013030827141
ACH-000015,-0.14398659324314514
ACH-000017,-0.1712385158400574
ACH-000018,-0.17068926295293788
ACH-000019,-0.35461786658651
ACH-000021,-0.3176017871893954
ACH-000022,-0.2316484427259352
ACH-000025,-0.2722035333828268
ACH-000028,-0.3326985414115763
ACH-000030,-0.2477152568226446
ACH-000035,-0.4096342727633563
ACH-000036,-0.3015259983421192
ACH-000037,-0.12653058908645445
ACH-000039,-0.3007597075099494
ACH-000040,-0.4133614119612332
ACH-000041,-0.05525769539915679
ACH-000042,-0.1895593071315232
ACH-000045,-0.40368107308399787
ACH-000047,-0.27242146103310194
ACH-000052,-0.5357241655130796
ACH-000053,-0.26927493535993313
ACH-000054,-0.2289612963911655
ACH-000055,-0.2221294367377763
ACH-000060,-0.2219306449835248
ACH-000067,-0.39322279410056094
ACH-000070,-0.4159798304957811
ACH-000075,-0.3449045591999628
ACH-000078,-0.16752567140453625
ACH-000082,-0.07069823226667861
ACH-000085,-0.2591096846912886
ACH-000086,-0.4548536636629186
ACH-000087,-0.4463629965667059
ACH-000092,-0.47104418063071796
ACH-000095,-0.2436626678285585
ACH-000097,-0.3099541430448435
ACH-000098,-0.3879951115050511
ACH-000099,-0.2897844371858782
ACH-000108,-0.26306130083611257
ACH-000113,-0.1260537414918125
ACH-000116,-0.3322752097514881
ACH-000118,-0.22881258464845355
ACH-000120,-0.2766022135377044
ACH-000123,-0.29065396424306783
ACH-000127,-0.3189876343198326
ACH-000128,-0.4136345730781442
ACH-000132,-0.3208412163669005
ACH-000133,-0.2728824483123177
ACH-000137,-0.3697654318477055
ACH-000138,-0.0605507283138307
ACH-000142,-0.22112385979264396
ACH-000143,-0.1942235820073076
ACH-000146,-0.2522584294496195
ACH-000148,-0.3307632550252919
ACH-000150,-0.4147658045189365
ACH-000152,-0.3596957288756344
ACH-000153,-0.03871093259069032
ACH-000159,-0.1920836706895536
ACH-000160,-0.3606852484904417
ACH-000163,-0.08414867288644948
ACH-000167,-0.4086803437097781
ACH-000168,-0.2602379429825953
ACH-000169,-0.10351782632507467
ACH-000178,-0.3029027790314132
ACH-000183,-0.4359640864419102
ACH-000188,-0.2882975517232027
ACH-000189,-0.35261037473642953
ACH-000190,-0.19587828454956896
ACH-000198,-0.2634433584863191
ACH-000203,-0.0546667081770725
ACH-000204,-0.048909796218490564
ACH-000206,-0.2965339773738461
ACH-000207,-0.21768467148736212
ACH-000208,-0.13271674755432694
ACH-000210,-0.4207040600748088
ACH-000211,-0.3906208395615113
ACH-000215,-0.3586612906795864
ACH-000221,-0.3808311607951232
ACH-000222,-0.1992868235665401
ACH-000223,-0.3334427699451773
ACH-000226,-0.21328785740712344
ACH-000227,-0.2730223574946276
ACH-000228,-0.34211287099136084
ACH-000231,-0.4120019549908068
ACH-000232,-0.19211407431235566
ACH-000233,-0.2639910195718108
ACH-000234,-0.22130372672625115
ACH-000235,-0.11017562390574327
ACH-000237,-0.3546517712446023
ACH-000238,-0.245171565716278
ACH-000242,-0.36404745719517867
ACH-000243,-0.28404432777654826
ACH-000244,-0.3377263830717479
ACH-000246,-0.2880288374920854
ACH-000248,-0.2388651052399806
ACH-000250,-0.2666820089381509
ACH-000251,-0.2510089945607936
ACH-000252,-0.2080687800315364
ACH-000253,-0.25175102023011464
ACH-000255,-0.24501985263445825
ACH-000256,-0.05670431586735598
ACH-000257,-0.3956358007907959
ACH-000258,-0.12574651221812785
ACH-000259,-0.2394540579523289
ACH-000260,-0.22250318867169666
ACH-000261,-0.33771260612586274
ACH-000262,-0.492471163014186
ACH-000263,-0.3381843470997464
ACH-000264,-0.1925026200276945
ACH-000265,-0.3433714409574066
ACH-000266,-0.3509838322008223
ACH-000272,-0.2653883656511694
ACH-000274,-0.4369367927052427
ACH-000277,-0.17645976455460174
ACH-000278,-0.28496529755535843
ACH-000279,-0.2143993461613328
ACH-000280,-0.24755183995911506
ACH-000281,-0.22128020165031367
ACH-000288,-0.3292508648621474
ACH-000291,-0.23932147292429026
ACH-000293,-0.2210573209325978
ACH-000294,-0.2238335109397222
ACH-000295,-0.3097017675593081
ACH-000296,-0.1961593124053676
ACH-000302,-0.2286688494894295
ACH-000304,-0.44836073751812827
ACH-000307,-0.2579787591427728
ACH-000308,-0.2849823153231103
ACH-000310,-0.13308309327854878
ACH-000311,-0.29681098703546577
ACH-000312,-0.2720086729483968
ACH-000315,-0.493115574773683
ACH-000316,-0.1956705761211947
ACH-000317,-0.34539060806323496
ACH-000318,-0.3400056185569686
ACH-000319,-0.3996127917160172
ACH-000320,-0.390344714654492
ACH-000322,-0.3644927576587777
ACH-000323,-0.15379367060322952
ACH-000324,-0.23017716536964886
ACH-000329,-0.2519347894736618
ACH-000330,-0.264197890023412
ACH-000331,-0.2387467786723543
ACH-000332,-0.30912079197142234
ACH-000334,-0.25359850283169905
ACH-000335,-0.3350028065538311
ACH-000336,-0.2353929113169373
ACH-000337,-0.2672260191392927
ACH-000338,0.4392193448794245
ACH-000339,-0.098463555415096
ACH-000341,-0.41498550779385096
ACH-000348,-0.3400640201266115
ACH-000350,-0.14866144986551996
ACH-000352,-0.2048371784356241
ACH-000356,-0.31428814557044377
ACH-000361,-0.32852436423068754
ACH-000362,-0.02763146072072739
ACH-000363,-0.14146886395901034
ACH-000364,-0.14525620602453862
ACH-000365,-0.1978769122031628
ACH-000366,-0.3465585844857779
ACH-000368,-0.6195075393189029
ACH-000374,-0.2797705807490692
ACH-000375,-0.3376337142258518
ACH-000376,-0.3933266817353256
ACH-000381,-0.3195305768171946
ACH-000383,-0.15335578084372006
ACH-000387,-0.2941433005718122
ACH-000389,-0.24931200755105246
ACH-000390,-0.1999947867492728
ACH-000393,-0.22474075363002752
ACH-000395,-0.3243063549156291
ACH-000396,-0.377706668856535
ACH-000397,-0.3538532043639687
ACH-000401,-0.11595113788385901
ACH-000402,0.10425456794856992
ACH-000403,-0.282451586468205
ACH-000404,-0.2666382379165043
ACH-000406,-0.11369819397979908
ACH-000407,-0.25848327969983376
ACH-000408,-0.459390270464316
ACH-000410,-0.2871845498761553
ACH-000411,-0.3474432349679873
ACH-000414,-0.16089239814026987
ACH-000415,-0.35173747338341266
ACH-000416,-0.2867109066005508
ACH-000420,-0.13221430875608595
ACH-000421,-0.31119816338564626
ACH-000424,-0.2687225731897936
ACH-000425,-0.2009782682503212
ACH-000426,-0.2703348970705269
ACH-000427,-0.229740525901963
ACH-000433,-0.38466740379778974
ACH-000435,0.20561836769986264
ACH-000436,-0.0211427353624672
ACH-000444,-0.2676796987527008
ACH-000445,-0.3600988740577607
ACH-000448,-0.13327149808457042
ACH-000450,-0.3151539692133069
ACH-000452,-0.3803288192187732
ACH-000454,-0.5637984554588235
ACH-000458,-0.35074555525662743
ACH-000459,-0.13230905386612626
ACH-000460,-0.2523293059019345
ACH-000461,-0.2380678518448921
ACH-000463,-0.35123984962214355
ACH-000464,-0.2502324691134784
ACH-000466,-0.5174628237790645
ACH-000467,-0.13131398710386605
ACH-000468,-0.3217163067611237
ACH-000469,-0.18935625658130945
ACH-000470,-0.3557167273472011
ACH-000471,-0.27316580662594675
ACH-000472,-0.1935126997109351
ACH-000473,-0.3718307994293281
ACH-000475,-0.31075239473935
ACH-000476,-0.2013003084063259
ACH-000477,-0.0506535735178221
ACH-000479,-0.7274927669763984
ACH-000480,-0.228746106810486
ACH-000481,-0.2867005837654245
ACH-000483,-0.19669393583151265
ACH-000484,-0.5829842540306827
ACH-000485,-0.17033930211070736
ACH-000486,-0.2209815191072695
ACH-000487,-0.3070085253040963
ACH-000488,-0.3270611362449655
ACH-000490,-0.35198021138677626
ACH-000491,-0.12378050026342124
ACH-000495,-0.1827945220320681
ACH-000496,-0.3276886224681293
ACH-000499,-0.10073411668569164
ACH-000500,0.0015952060268874036
ACH-000502,-0.18858336082344065
ACH-000503,-0.18950494388882969
ACH-000505,-0.2734281457760945
ACH-000507,-0.052931762705977166
ACH-000510,-0.20775779269898328
ACH-000511,-0.2937184771988893
ACH-000512,-0.12580771684617034
ACH-000516,-0.2327887705160489
ACH-000517,-0.3159169722323981
ACH-000518,-0.3470568183635226
ACH-000520,-0.40032409093554494
ACH-000521,-0.2579308835694697
ACH-000522,-0.2422040952961821
ACH-000524,-0.38790907124394
ACH-000527,-0.21197538295992788
ACH-000528,-0.20129899745486068
ACH-000537,-0.25911013443206354
ACH-000541,-0.4648287861467318
ACH-000542,-0.27562934846834536
ACH-000544,-0.4023779942503397
ACH-000545,-0.340956721947658
ACH-000547,-0.3425661540245024
ACH-000548,-0.4725106028114202
ACH-000549,-0.34439219417062045
ACH-000550,-0.17218938820855098
ACH-000552,-0.2285361420022672
ACH-000556,-0.28529221825739537
ACH-000557,-0.2438777318722232
ACH-000569,-0.3985422164216473
ACH-000570,-0.3794650554615544
ACH-000571,-0.16201768774023773
ACH-000573,-0.07258478300500823
ACH-000576,-0.2099940136235358
ACH-000579,-0.5574436549728037
ACH-000580,-0.3976316454528573
ACH-000584,-0.39255855251012944
ACH-000585,-0.42152594182189296
ACH-000588,-0.279835962864818
ACH-000589,-0.38290130613181533
ACH-000591,-0.21927883501580747
ACH-000593,-0.3834982867030956
ACH-000600,-0.28609257634728075
ACH-000601,-0.17474485238913795
ACH-000605,-0.28860774914733905
ACH-000606,-0.3403948664387588
ACH-000608,-0.35031894972673644
ACH-000614,-0.2967363800907515
ACH-000616,-0.20236517758120226
ACH-000618,-0.2902567805416641
ACH-000619,-0.2575133068216113
ACH-000620,-0.15999526991395205
ACH-000621,-0.1876258127602233
ACH-000622,-0.1257756074141588
ACH-000623,-0.3006116371816756
ACH-000624,-0.2587671655043368
ACH-000627,-0.3319705101166452
ACH-000630,-0.2832108935909665
ACH-000631,-0.3645031668168069
ACH-000632,-0.2809910091078113
ACH-000633,-0.2735159222314047
ACH-000637,-0.3081631821031177
ACH-000638,-0.3021641130598458
ACH-000646,-0.2454212300650937
ACH-000647,-0.09619566013416006
ACH-000648,-0.3996084586407663
ACH-000649,-0.3213552838193789
ACH-000651,-0.3251942871475665
ACH-000652,-0.4359069393896847
ACH-000653,-0.30174444571604003
ACH-000657,-0.24480174047917844
ACH-000658,-0.22118385463833887
ACH-000661,-0.30709393358372394
ACH-000662,-0.2561595930741916
ACH-000663,-0.102708081016105
ACH-000665,-0.4066086901452262
ACH-000671,-0.3408041367354697
ACH-000672,0.014882370542804725
ACH-000673,-0.39028777317419455
ACH-000676,-0.2543634919219849
ACH-000677,-0.14582694057926726
ACH-000681,-0.24716321139371664
ACH-000683,-0.2531187718742789
ACH-000684,-0.2205118432733131
ACH-000688,-0.2590643574572837
ACH-000693,-0.29788823765777644
ACH-000694,-0.22827604306009866
ACH-000695,-0.201076376801689
ACH-000696,-0.3343885403021719
ACH-000697,-0.4020204545225919
ACH-000699,-0.1947463887874389
ACH-000701,-0.3263895589862509
ACH-000706,-0.22223201085222524
ACH-000711,-0.33273887653939743
ACH-000713,-0.38725611612852096
ACH-000714,-0.16670880417293046
ACH-000718,-0.4270341112882625
ACH-000720,-0.4050923187689157
ACH-000721,-0.20174509886215225
ACH-000724,-0.16248685326423035
ACH-000725,-0.22517993136095352
ACH-000732,-0.4525245922127129
ACH-000734,-0.3331392315791181
ACH-000735,-0.4005124697382947
ACH-000736,-0.2356237621063569
ACH-000738,-0.2662956156105769
ACH-000746,-0.3445056832561146
ACH-000747,-0.28252940186102976
ACH-000748,-0.40431353280624655
ACH-000753,-0.14087209166601689
ACH-000756,-0.3023970939684724
ACH-000757,-0.17962610920538707
ACH-000758,-0.21357065386128168
ACH-000760,-0.3003762598963535
ACH-000762,-0.2335098629069477
ACH-000763,-0.1920143152214698
ACH-000764,-0.20239891196511767
ACH-000765,-0.1899749673953465
ACH-000766,-0.25688782346379146
ACH-000767,-0.14503705281080292
ACH-000768,-0.20516633003557774
ACH-000769,-0.320009370141938
ACH-000770,-0.2707413990996307
ACH-000771,-0.22869490283985744
ACH-000773,-0.10619068292671974
ACH-000776,-0.30303300477743705
ACH-000777,-0.2341415151154949
ACH-000778,-0.21976033470517906
ACH-000781,-0.3596211232647393
ACH-000782,-0.20106607150685127
ACH-000783,-0.23108660780182416
ACH-000784,-0.24189481458499335
ACH-000785,-0.25215986518184513
ACH-000787,-0.25651311323697074
ACH-000788,-0.24763278444195336
ACH-000791,-0.3277339995456439
ACH-000792,-0.3452319338351781
ACH-000794,-0.27814284148427315
ACH-000796,-0.3361497067723729
ACH-000798,-0.5358531227698639
ACH-000799,-0.16583895073900498
ACH-000800,-0.2555887768353485
ACH-000802,-0.17241896753627792
ACH-000804,-0.1448100327663361
ACH-000805,-0.2700106532425243
ACH-000809,-0.2871325138113427
ACH-000810,-0.603378981947904
ACH-000811,-0.33618150327721164
ACH-000817,-0.2743964504205979
ACH-000819,-0.3467326035507814
ACH-000820,-0.15301723397286068
ACH-000821,-0.16754715894481495
ACH-000822,-0.2434149183294689
ACH-000823,-0.3138997410360372
ACH-000824,-0.1359434689779916
ACH-000827,-0.4065549661364168
ACH-000829,-0.2968599744924344
ACH-000831,-0.4473868712497601
ACH-000832,-0.2991747604783264
ACH-000833,-0.09149834232723143
ACH-000834,-0.3908906774590287
ACH-000835,-0.33354372981967595
ACH-000836,-0.3761066043832425
ACH-000837,-0.16755658178651886
ACH-000838,-0.1723189117131397
ACH-000839,-0.499807187158576
ACH-000840,-0.20308892130206435
ACH-000841,-0.14576631465648135
ACH-000843,-0.3416210668872087
ACH-000846,-0.1155397077897518
ACH-000847,-0.2788060273014349
ACH-000848,-0.26807027945478473
ACH-000849,-0.15425999580712038
ACH-000851,-0.3244249194529966
ACH-000855,-0.3908865058910346
ACH-000856,-0.24668191564446304
ACH-000858,-0.3613236483852379
ACH-000859,-0.4287260024144579
ACH-000861,-0.08150552622670885
ACH-000862,-0.2491772509974141
ACH-000865,-0.3292815080009615
ACH-000866,-0.18711870968348795
ACH-000867,-0.2766094106910977
