,KANK3 (256949)
ACH-000004,-0.12068979307531845
ACH-000005,0.18075939057001414
ACH-000007,0.014063334082045532
ACH-000009,-0.007756178008985086
ACH-000011,0.057752094759234714
ACH-000012,0.021318107094397503
ACH-000013,-0.09189943104566746
ACH-000014,0.07514213641795346
ACH-000015,0.027510106329530173
ACH-000017,-0.10289663124832746
ACH-000018,0.032940733966932666
ACH-000019,0.11951164488828075
ACH-000021,-0.008747731492556726
ACH-000022,0.07649417051087637
ACH-000025,0.2492208570450237
ACH-000028,0.01958455794927292
ACH-000030,0.014116025504836118
ACH-000035,0.1208767803188694
ACH-000036,0.10271014987357403
ACH-000037,0.005453708222704833
ACH-000039,0.13097273278591645
ACH-000040,-0.044253451898797126
ACH-000041,0.16050984770554394
ACH-000042,0.06592614240589804
ACH-000045,0.12281352912455755
ACH-000047,-0.031173733411947912
ACH-000052,0.0815854147624104
ACH-000053,0.08506602360182414
ACH-000054,0.030958082756701588
ACH-000055,-0.0744464390754384
ACH-000060,-0.08782381689106954
ACH-000067,0.08039450684317527
ACH-000070,0.003582150122719103
ACH-000075,0.0006548527884474246
ACH-000078,0.08668006438875521
ACH-000082,0.11898634705986692
ACH-000085,-0.07444673447563377
ACH-000086,0.03532369935237458
ACH-000087,0.4661490126234704
ACH-000092,0.06958153280135805
ACH-000095,-0.05380046512978887
ACH-000097,0.08101829878343247
ACH-000098,0.014703334132274513
ACH-000099,0.050950339509391485
ACH-000108,0.05403626749802486
ACH-000113,0.0095664660629914
ACH-000116,0.03626727452176903
ACH-000118,0.0700589106497928
ACH-000120,0.1212870483666066
ACH-000123,0.03862871397098569
ACH-000127,0.10034451911127004
ACH-000128,-0.051928231627662934
ACH-000132,0.10311353787708936
ACH-000133,0.017397541797337254
ACH-000137,-0.07595046661002666
ACH-000138,0.09114470442376628
ACH-000142,-0.011732332061100864
ACH-000143,0.20436073124654075
ACH-000146,0.013623083805592032
ACH-000148,0.10712088986311083
ACH-000150,0.16773212983093722
ACH-000152,0.1191299086024742
ACH-000153,0.16382125714468693
ACH-000159,0.1567231410842429
ACH-000160,0.09931046846375106
ACH-000163,0.06467254052419215
ACH-000167,-0.0607038309238583
ACH-000168,-0.07746129315077083
ACH-000169,-0.0965638106710634
ACH-000178,0.11668046851971065
ACH-000183,-0.013072877193931009
ACH-000188,0.015449526968151588
ACH-000189,0.24216808975548546
ACH-000190,0.03918433565409926
ACH-000198,0.05268127790562828
ACH-000203,-0.22472526676535887
ACH-000204,-0.0473216026515574
ACH-000206,0.03927783250275894
ACH-000207,-0.07445586001474902
ACH-000208,0.015754329619371538
ACH-000210,-0.0332182813998518
ACH-000211,0.09825188449401956
ACH-000215,0.1609782140815746
ACH-000221,-0.030670555762105936
ACH-000222,0.17830108138962766
ACH-000223,-0.05405673610685192
ACH-000226,-0.14521989051368756
ACH-000227,0.09323880453264767
ACH-000228,0.010626810502826912
ACH-000231,0.06050023014428619
ACH-000232,0.09593646428162436
ACH-000233,0.1946488769098071
ACH-000234,0.02869880669509842
ACH-000235,-0.008380814009915886
ACH-000237,0.08221845462554578
ACH-000238,0.07241741291200378
ACH-000242,-0.02940945646939057
ACH-000243,0.04185507960008792
ACH-000244,0.2350731046353117
ACH-000246,0.12450787488505476
ACH-000248,-0.0422821662375906
ACH-000250,0.045059362365775874
ACH-000251,-0.06000705951163492
ACH-000252,-0.004582077852441082
ACH-000253,0.12544426228275046
ACH-000255,0.025831768863235814
ACH-000256,-0.02393438101066204
ACH-000257,0.03408988701371329
ACH-000258,-0.12098320335492074
ACH-000259,0.1877989249279301
ACH-000260,0.0018758130948956426
ACH-000261,0.047585557892080216
ACH-000262,0.25732913067781543
ACH-000263,0.011967403694885874
ACH-000264,0.08258537727218351
ACH-000265,0.13359348508997665
ACH-000266,0.096205310152788
ACH-000272,0.23301373863886546
ACH-000274,0.03174026684203826
ACH-000277,0.05611015403391098
