,TPRG1 (285386)
ACH-000004,-0.026430701464300342
ACH-000005,0.1075134767620558
ACH-000007,-0.11354216853943502
ACH-000009,0.07105081468595223
ACH-000011,0.0143997692840665
ACH-000012,0.17630342946589125
ACH-000013,0.06130534648352243
ACH-000014,0.11408561039762505
ACH-000015,0.0843834900175697
ACH-000017,0.15192559674216669
ACH-000018,0.022160244429314982
ACH-000019,-0.025360724429088908
ACH-000021,-0.011776859309084628
ACH-000022,0.19171881573946853
ACH-000025,-0.0017037988830181654
ACH-000028,0.13993703722268702
ACH-000030,0.15387530218286918
ACH-000035,0.08404224581843524
ACH-000036,0.03618554330408201
ACH-000037,0.0028194911106627107
ACH-000039,0.3016427528199057
ACH-000040,0.14214752023867774
ACH-000041,0.20430243670353707
ACH-000042,0.11803880625759895
ACH-000045,-0.012485475543034336
ACH-000047,0.09140745663355923
ACH-000052,-0.04480296749412687
ACH-000053,0.03803748313070912
ACH-000054,-0.09335413468567302
ACH-000055,0.11027728738949573
ACH-000060,-0.020484501562275104
ACH-000067,0.16733037938195178
ACH-000070,0.1729811532721861
ACH-000075,0.23948787744789
ACH-000078,0.2085245763942864
ACH-000082,0.09740119775493043
ACH-000085,0.3182260378827788
ACH-000086,0.13575819857259375
ACH-000087,0.20478745693864564
ACH-000092,-0.036055906740406214
ACH-000095,0.135357766233466
ACH-000097,0.1486412324854179
ACH-000098,0.22648269068873664
ACH-000099,0.08103015371096152
ACH-000108,0.14564436423022242
ACH-000113,0.12638453121233953
ACH-000116,-0.08110593898787223
ACH-000118,0.11767520162634737
ACH-000120,0.09087142209015402
ACH-000123,0.12504253075389887
ACH-000127,0.10416498392718604
ACH-000128,0.03084618986343928
ACH-000132,0.08870336905899702
ACH-000133,0.02485559268261609
ACH-000137,0.11941193739182067
ACH-000138,0.10938945409910857
ACH-000142,-0.03731345862313865
ACH-000143,0.04277637735346112
ACH-000146,0.0907216306724063
ACH-000148,0.19742931279387527
ACH-000150,0.07620120121626307
ACH-000152,0.07985625002829011
ACH-000153,-0.2444974961863517
ACH-000159,0.04937365630645196
ACH-000160,0.0688441446720679
ACH-000163,0.0812940521858833
ACH-000167,0.08421004665782661
ACH-000168,0.019843864670528472
ACH-000169,0.1451224601758644
ACH-000178,0.15446811842423486
ACH-000183,0.09849955371328488
ACH-000188,0.16267477616217946
ACH-000189,0.16872033215444626
ACH-000190,0.16493887894513998
ACH-000198,-0.007495002039492347
ACH-000203,-0.08039418235724399
ACH-000204,0.14594560132710752
ACH-000206,-0.050518071541072566
ACH-000207,-0.011537457336222476
ACH-000208,0.02106065484296275
ACH-000210,0.24719035309166226
ACH-000211,0.11125435403977277
ACH-000215,0.10013606895606267
ACH-000221,0.17339029402331224
ACH-000222,0.07298873682430584
ACH-000223,0.09966571318609736
ACH-000226,0.10932449073723102
ACH-000227,0.14173420991747535
ACH-000228,0.22748739157573866
ACH-000231,0.03588029415122665
ACH-000232,0.07193685523231895
ACH-000233,-0.033871508329489125
ACH-000234,0.06673023539654283
ACH-000235,0.046763140618144426
ACH-000237,0.04015318759560931
ACH-000238,0.04476083197502472
ACH-000242,-0.18138330139173314
ACH-000243,0.11377225135317501
ACH-000244,0.1770346751431087
ACH-000246,0.0509839297743612
ACH-000248,0.0745211585165456
ACH-000250,0.08721255729899688
ACH-000251,0.0753718274011008
ACH-000252,-0.06715759225376063
ACH-000253,0.10999383842905393
ACH-000255,0.07804857510950979
ACH-000256,-0.06441551468713344
ACH-000257,0.007500742293361395
ACH-000258,0.1894367553599208
ACH-000259,0.07610543928986517
ACH-000260,0.20716572299172809
ACH-000261,0.1528994201016963
ACH-000262,0.07710382667166278
ACH-000263,0.09022157357409087
ACH-000264,0.0483910627672783
ACH-000265,0.2073695160187117
ACH-000266,0.051883272302595776
ACH-000272,0.10893512662543846
ACH-000274,0.09729860253191457
ACH-000277,0.16856849765450552
ACH-000278,-0.015677645767264298
ACH-000279,0.03678724035444182
ACH-000280,0.10033890626148226
ACH-000281,0.08825553669628237
ACH-000288,0.07747270091645042
ACH-000291,0.026900435784672758
ACH-000293,0.01240740183210854
ACH-000294,0.08524499934033901
ACH-000295,0.009380442145972374
ACH-000296,0.20243820967563836
ACH-000302,0.08774838449798553
ACH-000304,0.17816311087505152
ACH-000307,0.2036578198499952
ACH-000308,0.014606813566673775
ACH-000310,0.1488864913498042
ACH-000311,0.07869759973819991
ACH-000312,0.0538564728036011
ACH-000315,0.11157585128520478
ACH-000316,0.2924751731515254
ACH-000317,0.07270592337481721
ACH-000318,0.14416178404384933
ACH-000319,0.023788284293507458
ACH-000320,0.015923975116895528
ACH-000322,0.010131283022581969
ACH-000323,0.06584273462097105
ACH-000324,0.14860838765850898
ACH-000329,-0.008136131937671036
ACH-000330,0.061654862321842176
ACH-000331,0.07534843280599647
ACH-000332,0.03788730930577747
ACH-000334,0.05083975922585148
ACH-000335,0.19004835194194392
ACH-000336,0.0971169662586026
ACH-000337,-0.2259020230408953
ACH-000338,0.6181706132662521
ACH-000339,0.17881932763837824
ACH-000341,0.14796875938554446
ACH-000348,0.1303036718792909
ACH-000350,0.10503172698396374
ACH-000352,-0.011322408475564972
ACH-000356,-0.005108450864212581
ACH-000361,-0.24813570518728084
ACH-000362,0.03620232528809058
ACH-000363,0.08004317420273031
ACH-000364,0.07942063799359382
ACH-000365,0.12393863463942187
ACH-000366,0.05900339683674891
ACH-000368,0.09235046582905457
ACH-000374,0.2637794818953147
ACH-000375,-0.029653726012415036
ACH-000376,0.19048635341792397
ACH-000381,0.1543252760103978
ACH-000383,0.14369031157156598
ACH-000387,0.2095532259830676
ACH-000389,-0.04287461288834219
ACH-000390,0.2065515592690628
ACH-000393,0.1294231026588219
ACH-000395,0.2247977880484248
ACH-000396,-0.01832431803069504
ACH-000397,6.975277882095939e-05
