,CPNE6 (9362)
ACH-000004,-0.2995406613943717
ACH-000005,-0.2321149494462169
ACH-000007,-0.2162610640487413
ACH-000009,-0.220585098222346
ACH-000011,-0.11616993292703195
ACH-000012,-0.21558497513908145
ACH-000013,-0.3190265886519337
ACH-000014,-0.10263554559113694
ACH-000015,-0.13187977949681984
ACH-000017,-0.24870500263824602
ACH-000018,-0.3359153670489427
ACH-000019,-0.16175327898819286
ACH-000021,-0.35266553759355107
ACH-000022,-0.16404194248364695
ACH-000025,-0.18086102826070136
ACH-000028,-0.16579272304169654
ACH-000030,-0.24492866798321103
ACH-000035,-0.18927246548853988
ACH-000036,-0.16217435519999432
ACH-000037,-0.10849869090525777
ACH-000039,-0.1886478094286456
ACH-000040,-0.27262546406940835
ACH-000041,-0.2325469435127716
ACH-000042,-0.17780390974367274
ACH-000045,-0.1032622396537549
ACH-000047,-0.4119781877132157
ACH-000052,-0.2715538463616808
ACH-000053,-0.20927346579697303
ACH-000054,-0.2578992194038239
ACH-000055,-0.2659243544842906
ACH-000060,-0.3828042124151114
ACH-000067,-0.277003218969106
ACH-000070,-0.3024133023966794
ACH-000075,-0.1496830265786137
ACH-000078,-0.08990002670874182
ACH-000082,-0.16073019883510756
ACH-000085,-0.11807607802031432
ACH-000086,-0.2660685776776171
ACH-000087,-0.19136829124058136
ACH-000092,-0.2558975237489617
ACH-000095,-0.13943354304031869
ACH-000097,-0.2831092343714234
ACH-000098,-0.26525829223153746
ACH-000099,-0.1802938324396361
ACH-000108,-0.16497046656617625
ACH-000113,-0.20889244860740747
ACH-000116,-0.28728139907077743
ACH-000118,-0.3101660528747464
ACH-000120,-0.08446987675143512
ACH-000123,-0.2451231077918876
ACH-000127,-0.22266577687387448
ACH-000128,-0.21268207093381056
ACH-000132,-0.07008305742792381
ACH-000133,-0.2310241549673412
ACH-000137,-0.06235618887713426
ACH-000138,-0.16739458158235868
ACH-000142,-0.2410556607781859
ACH-000143,-0.17440548380521495
ACH-000146,-0.2055607575192869
ACH-000148,-0.29592718360926473
ACH-000150,-0.03247884815551904
ACH-000152,-0.2503009858919989
ACH-000153,-0.1159308206617041
ACH-000159,-0.3216480540682953
ACH-000160,-0.3729167078989525
ACH-000163,-0.28888046379722626
ACH-000167,-0.4384497220465558
ACH-000168,-0.23578151906007155
ACH-000169,-0.24902901448391446
ACH-000178,-0.11368579038144325
ACH-000183,-0.2302324601752423
ACH-000188,-0.18436061411860188
ACH-000189,-0.3791136805152336
ACH-000190,-0.2327276096391245
ACH-000198,-0.1188300990311274
ACH-000203,-0.005022557569637831
ACH-000204,-0.1264410232322772
ACH-000206,-0.1761864392955627
ACH-000207,-0.07208327174269621
ACH-000208,-0.10916218707201304
ACH-000210,-0.2764201960658389
ACH-000211,-0.2246766284487358
ACH-000215,-0.2334965508416788
ACH-000221,-0.13710611432250988
ACH-000222,-0.2690418049947628
ACH-000223,-0.15984869278780725
ACH-000226,-0.31679854266844515
ACH-000227,-0.21468036034747948
ACH-000228,-0.2567295758603823
ACH-000231,-0.28636849619507165
ACH-000232,-0.20096734623938592
ACH-000233,-0.11288634155180005
