,OMD (4958)
ACH-000004,0.14142955566700238
ACH-000005,0.11723291260704105
ACH-000007,0.20725248941011634
ACH-000009,0.12246939219115298
ACH-000011,0.10535734189612128
ACH-000012,0.12619373319042484
ACH-000013,0.07473524654447099
ACH-000014,0.0961123156329066
ACH-000015,-0.027808480746007037
ACH-000017,0.09821587774237488
ACH-000018,0.0988654599572894
ACH-000019,-0.0028618074203792558
ACH-000021,0.005033215144383724
ACH-000022,0.0880579540071823
ACH-000025,0.02478468156122061
ACH-000028,0.049704552876709454
ACH-000030,0.10997278064360716
ACH-000035,0.09121446163399828
ACH-000036,0.09894111188168522
ACH-000037,-0.017384633866854002
ACH-000039,0.1141129969369956
ACH-000040,0.09356999899257587
ACH-000041,-0.03360731339765667
ACH-000042,0.023268200044478708
ACH-000045,0.2173099273667901
ACH-000047,-0.004022617939716153
ACH-000052,0.20034948033176805
ACH-000053,0.13401189784524473
ACH-000054,0.04133472974753795
ACH-000055,0.17439265448738628
ACH-000060,0.18216025328939894
ACH-000067,0.008447636273196706
ACH-000070,0.1766837422059938
ACH-000075,0.3208149777436073
ACH-000078,0.14812926854768574
ACH-000082,0.08237042046420825
ACH-000085,-0.021182047346581117
ACH-000086,0.05998866919572484
ACH-000087,0.11652500548629725
ACH-000092,0.10496917803183624
ACH-000095,0.0694517179741423
ACH-000097,0.1013102939262619
ACH-000098,0.1155546330570552
ACH-000099,0.0060557297366919845
ACH-000108,0.08918309885168729
ACH-000113,0.02946349361113993
ACH-000116,0.0823267720511371
ACH-000118,0.13170271456536442
ACH-000120,-0.08255117016602043
ACH-000123,0.10815215304463993
ACH-000127,0.034706111166314425
ACH-000128,-0.04704599229014402
ACH-000132,0.1026712476204881
ACH-000133,0.10234398143291873
ACH-000137,0.1419371967530782
ACH-000138,0.07183881608631118
ACH-000142,-0.05547330265882824
ACH-000143,0.017521677801531486
ACH-000146,0.09538799476748057
ACH-000148,0.036862901156218535
ACH-000150,0.15219876702666946
ACH-000152,0.11541619818496596
ACH-000153,0.02079255793120476
ACH-000159,0.03644069634178068
ACH-000160,-0.01346769061118045
ACH-000163,0.07414599205913401
ACH-000167,0.0330293357496863
ACH-000168,-0.040401986292409264
ACH-000169,0.04246593555333455
ACH-000178,0.060851094913207913
ACH-000183,0.0980041838090938
ACH-000188,0.03066248764755982
ACH-000189,-0.2501531526497723
ACH-000190,0.001711333526196729
ACH-000198,0.0121470215220762
ACH-000203,-0.3076710097738997
ACH-000204,0.08943098187248752
ACH-000206,0.09038954014113064
ACH-000207,0.09447362295516384
ACH-000208,-0.0006489310262632232
ACH-000210,-0.0452416924066733
ACH-000211,0.17660266729100627
ACH-000215,0.10555621907477028
ACH-000221,0.06762819264814017
ACH-000222,0.11923946873792494
ACH-000223,0.03650907623962125
ACH-000226,0.08486492585140577
ACH-000227,0.03185655378310217
ACH-000228,0.08880742449653549
ACH-000231,0.11525700968325148
ACH-000232,0.11963710211823307
ACH-000233,0.1394141867556515
ACH-000234,-0.012309276705641732
ACH-000235,0.05670271207477014
ACH-000237,0.09585958082524937
ACH-000238,0.08508398640613221
ACH-000242,0.1312309871392796
ACH-000243,0.1647754860348997
ACH-000244,0.2420846463657522
ACH-000246,-0.010655082569213856
ACH-000248,0.1732841949654374
ACH-000250,0.07034148337375506
ACH-000251,0.222933233038982
ACH-000252,0.008281329410239442
ACH-000253,0.042743063507657116
ACH-000255,0.17179854821221185
ACH-000256,-0.02329535206029511
ACH-000257,0.1457701042692643
ACH-000258,0.10149333067756558
ACH-000259,0.042821343374767736
ACH-000260,0.07319818254519249
ACH-000261,0.1511019754362864
ACH-000262,0.09448879310653413
ACH-000263,0.15716160829892908
ACH-000264,0.10238999437790901
ACH-000265,0.16835908254926585
ACH-000266,0.0035021770063158233
ACH-000272,0.11030326056703776
ACH-000274,0.04971133966258606
ACH-000277,0.027286358506256957
ACH-000278,0.045114744890648636
ACH-000279,0.14910628230684314
ACH-000280,-0.02315859690229589
ACH-000281,0.14362098661425876
ACH-000288,0.15993071206072998
ACH-000291,-0.04181853519013015
ACH-000293,0.1873426159659488
ACH-000294,0.1098622404931407
ACH-000295,0.08965798811212143
ACH-000296,0.11794593340076685
ACH-000302,0.07521907400193023
ACH-000304,0.10618905658297624
ACH-000307,0.08204176241728851
ACH-000308,0.0517539559781228
ACH-000310,0.04398585294404078
ACH-000311,-0.04819645032572546
ACH-000312,-0.009964214464272944
ACH-000315,-0.093199887630507
ACH-000316,-0.01897505823984256
ACH-000317,0.19065466746584656
ACH-000318,0.11438178711726367
ACH-000319,0.09422530115395393
ACH-000320,-0.043664632832736514
ACH-000322,0.1457149981956007
ACH-000323,-0.04060798855253688
ACH-000324,0.030397980752552158
ACH-000329,0.06246831622269825
ACH-000330,0.10283733016142102
ACH-000331,0.07942804760008723
ACH-000332,0.06324159847346743
ACH-000334,0.12124946629380087
ACH-000335,0.07924471997250337
ACH-000336,-0.11204570002742972
ACH-000337,0.00376990846839399
ACH-000338,-0.3880424817373247
ACH-000339,0.0990394744277618
ACH-000341,0.07232288990542267
ACH-000348,0.15765460254859034
ACH-000350,0.004669755814732563
ACH-000352,0.1412071700620613
ACH-000356,0.09383603989043438
ACH-000361,0.1839855825269832
ACH-000362,0.09140328868904983
ACH-000363,0.15972996241132525
ACH-000364,0.1840942949231215
ACH-000365,0.09108796388386442
ACH-000366,0.07830390465589504
ACH-000368,-0.012376620899032508
ACH-000374,0.061108802285896976
ACH-000375,0.11806266335554005
ACH-000376,0.07658947425054223
ACH-000381,0.04800043385183287
ACH-000383,0.1060127427496023
ACH-000387,0.0868709314233409
ACH-000389,0.01771071295170358
ACH-000390,0.002648029391897681
ACH-000393,0.01805650979617509
ACH-000395,-0.15014414115946695
ACH-000396,0.10552485732735352
ACH-000397,0.09875835899143452
ACH-000401,0.08639412198519067
ACH-000402,0.3284774838626137
ACH-000403,0.044515464090746665
ACH-000404,0.07998186517525245
ACH-000406,0.030319623231557864
ACH-000407,0.054069031828852136
ACH-000408,0.15947763620738611
ACH-000410,0.012044984505669279
ACH-000411,0.07087038946841663
ACH-000414,0.055138752710572975
ACH-000415,0.1599606919931902
ACH-000416,0.05661737109292018
ACH-000420,0.10539508722767336
ACH-000421,0.13954000163107372
ACH-000424,0.09842545594897116
ACH-000425,0.11338133745010667
ACH-000426,0.11644248821612252
ACH-000427,0.20763983620477808
ACH-000433,0.2273993146298097
ACH-000435,-0.1217332320292156
ACH-000436,0.08513889102406556
ACH-000444,0.1136539089871107
ACH-000445,0.04530885740989973
ACH-000448,0.13613551541531085
ACH-000450,0.1009517302793392
ACH-000452,-0.021247759099377997
ACH-000454,0.0455838845643767
ACH-000458,-0.03905645329400455
ACH-000459,0.1795104940542482
ACH-000460,0.016642836111003898
ACH-000461,0.13511859506715446
ACH-000463,0.09096865234352056
ACH-000464,0.14106308510321
ACH-000466,0.05965485203150685
ACH-000467,0.054553010731303586
ACH-000468,0.08217647797074422
ACH-000469,0.06294301424587588
ACH-000470,0.0372784744981233
ACH-000471,0.10551169896464896
ACH-000472,0.037392489058508865
ACH-000473,0.06911460548648031
ACH-000475,0.05000641322678124
ACH-000476,0.09993811297220066
ACH-000477,-0.055240834371045176
ACH-000479,0.09941939670165384
ACH-000480,0.17204697960663567
ACH-000481,0.152402844216045
ACH-000483,0.11245215045710773
ACH-000484,0.13915540092146894
ACH-000485,0.026612356971636227
ACH-000486,0.03707644231486901
ACH-000487,-0.011051389927870109
ACH-000488,0.000386704547210181
ACH-000490,0.07772913007612632
ACH-000491,0.07731763637539524
ACH-000495,0.08030801874102614
ACH-000496,0.041029667255158254
ACH-000499,0.11669253343473583
ACH-000500,0.06615420972559867
ACH-000502,0.038077125262233766
ACH-000503,0.12550373442655108
ACH-000505,0.0626494225541409
ACH-000507,0.11436673514561466
ACH-000510,0.1056377906680974
ACH-000511,0.09099531766134172
ACH-000512,0.37721253298764296
ACH-000516,0.12099828144153404
ACH-000517,0.09635071979470797
ACH-000518,0.2104163679991884
ACH-000520,0.13924137425181346
ACH-000521,0.0050833175130155575
ACH-000522,0.1158583199721188
ACH-000524,0.06947128177156757
ACH-000527,0.09256926264642172
ACH-000528,0.1022324911554656
ACH-000537,0.1398972523687842
ACH-000541,0.12740318827738972
ACH-000542,0.07302119458326126
ACH-000544,0.027166936555420056
ACH-000545,0.1813902523796274
ACH-000547,0.1400283842929708
ACH-000548,0.2027281544841184
ACH-000549,0.15443802291345698
ACH-000550,0.014003862801236104
ACH-000552,0.11155675824356903
ACH-000556,0.16337153897961673
ACH-000557,0.17156870967151913
ACH-000569,0.11976776944218966
ACH-000570,0.08001018525884546
ACH-000571,0.035063731625927824
ACH-000573,0.06312531225794546
ACH-000576,0.02249862524293508
ACH-000579,0.07376915262218359
ACH-000580,0.12568877722579094
ACH-000584,0.07557703262543436
ACH-000585,0.04466591104671158
ACH-000588,0.1161039889010114
ACH-000589,0.03743405438690813
ACH-000591,0.08265821727325959
ACH-000593,0.1002876740478173
ACH-000600,0.17047805374812186
ACH-000601,0.031360583814926214
ACH-000605,0.08881517526097199
ACH-000606,0.21580929893386172
ACH-000608,0.03134059138425109
ACH-000614,0.18357302003266496
ACH-000616,-0.0022532560884092052
ACH-000618,0.09364216378124186
ACH-000619,-0.16481105607045854
ACH-000620,0.11954782273242524
ACH-000621,-0.011619224288243787
ACH-000622,0.05019838405887938
ACH-000623,0.02747841160140217
ACH-000624,0.0972405113449925
ACH-000627,0.03672599211939656
ACH-000630,0.07664779387884163
ACH-000631,0.19511048027135966
