,OR8A1 (390275)
ACH-000004,-0.5025098955267688
ACH-000005,-0.5916671032275772
ACH-000007,-0.5057873372926996
ACH-000009,-0.4009915110044226
ACH-000011,-0.17345524697524284
ACH-000012,-0.29350881129130985
ACH-000013,-0.28531240106343336
ACH-000014,-0.3286058726189635
ACH-000015,-0.2344187354439816
ACH-000017,-0.38053837858794337
ACH-000018,-0.29233777670439337
ACH-000019,-0.03882241122680161
ACH-000021,-0.266858202685736
ACH-000022,-0.4182179479569488
ACH-000025,-0.1431157444789758
ACH-000028,-0.14496736360554244
ACH-000030,-0.224470415634384
ACH-000035,-0.4183773119223698
ACH-000036,-0.5394090660529045
ACH-000037,-0.3421960507856358
ACH-000039,-0.2965446884696102
ACH-000040,-0.4225869278774143
ACH-000041,-0.5552786160019229
ACH-000042,-0.3550131835076104
ACH-000045,-0.3519720154890788
ACH-000047,-0.3899324878273017
ACH-000052,-0.2958373510000724
ACH-000053,-0.35931969528310537
ACH-000054,-0.32257616946000783
ACH-000055,0.006503944820621329
ACH-000060,-0.3716763407096075
ACH-000067,-0.2666750172620278
ACH-000070,-0.4034874022128759
ACH-000075,-0.2533015587384663
ACH-000078,-0.5972108075655704
ACH-000082,-0.2187688320060135
ACH-000085,-0.15304171018824406
ACH-000086,-0.2747700666564133
ACH-000087,-0.5508009031609932
ACH-000092,-0.17040691591133084
ACH-000095,-0.3104450612275437
ACH-000097,-0.4065132534765548
ACH-000098,-0.3222173269636473
ACH-000099,-0.3615623713780148
ACH-000108,-0.15613591598345314
ACH-000113,-0.3043007012438137
ACH-000116,-0.2570052787168897
ACH-000118,-0.3219621202779498
ACH-000120,-0.34450928272235004
ACH-000123,-0.2768357315714541
ACH-000127,-0.3796113766005225
ACH-000128,-0.35835462709320315
ACH-000132,-0.1819092915759116
ACH-000133,-0.2657478393124825
ACH-000137,-0.3533188062576095
ACH-000138,-0.41238665215189213
ACH-000142,-0.3672802846759481
ACH-000143,-0.12254865658312175
ACH-000146,-0.369597341479652
ACH-000148,-0.3380673239087716
ACH-000150,-0.2718391480682999
ACH-000152,-0.2071778710133425
ACH-000153,-0.3836031367297499
ACH-000159,-0.3630592209862437
ACH-000160,-0.2618096934512047
ACH-000163,-0.10371183995710467
ACH-000167,-0.07408407290820672
ACH-000168,-0.22816768459789102
ACH-000169,-0.3347762877336952
ACH-000178,-0.3982878797069583
ACH-000183,-0.3348379745313722
