,SEMA6A (57556)
ACH-000004,-0.15103072532376927
ACH-000005,0.034586715652572875
ACH-000007,0.1736939154333021
ACH-000009,0.04479712634252892
ACH-000011,0.1286653467641919
ACH-000012,-0.03977794473550477
ACH-000013,0.0729734052867398
ACH-000014,-0.14285973719477132
ACH-000015,-0.07629052986968488
ACH-000017,0.06917468023341904
ACH-000018,-0.0012430635910230766
ACH-000019,0.12903963756603534
ACH-000021,0.015434206023102009
ACH-000022,0.006567279489642721
ACH-000025,0.12239240371341352
ACH-000028,0.05996213235746509
ACH-000030,-0.002370451634108071
ACH-000035,0.010515494011303722
ACH-000036,0.054228339324058863
ACH-000037,0.03765017536602059
ACH-000039,0.06652096356444114
ACH-000040,0.034991517942259714
ACH-000041,0.01668222736308311
ACH-000042,0.08234870144991645
ACH-000045,0.15084117144860504
ACH-000047,-0.05755724259447593
ACH-000052,-0.06891291408490045
ACH-000053,0.03608524601661802
ACH-000054,-0.01924512503227556
ACH-000055,-0.04906348687916663
ACH-000060,-2.554443589884161e-05
ACH-000067,0.004700355250951389
ACH-000070,-0.027396732396916142
ACH-000075,0.09221476724279687
ACH-000078,0.17883370157291106
ACH-000082,-0.029875360436719237
ACH-000085,0.1338560486032355
ACH-000086,-0.08339628251767524
ACH-000087,0.0799372347005734
ACH-000092,0.05810609766755712
ACH-000095,-0.02289685771842157
ACH-000097,0.058106180994391035
ACH-000098,0.11885122919387825
ACH-000099,0.0964827266492394
ACH-000108,-0.02106942794048704
ACH-000113,-0.03959841504312756
ACH-000116,0.07259710925241243
ACH-000118,0.05367154950998383
ACH-000120,0.005429155641093063
ACH-000123,0.0973532787729764
ACH-000127,0.07727650345682041
ACH-000128,-0.024679709745528883
ACH-000132,0.15027419393486344
ACH-000133,0.1313918340670444
ACH-000137,0.021213068243888716
ACH-000138,0.06259307312441942
ACH-000142,0.05834905787673884
ACH-000143,0.004810323491454709
ACH-000146,0.12125559369992557
ACH-000148,0.07172148714817085
ACH-000150,-0.10636298789892268
ACH-000152,-0.04937238011018669
ACH-000153,-0.0424403496276214
ACH-000159,0.12691349745460065
ACH-000160,0.10825856368769596
ACH-000163,-0.06407660760777846
ACH-000167,-0.08066430957627573
ACH-000168,0.10415816208656938
ACH-000169,0.11889480410124705
ACH-000178,-0.11878844092622005
ACH-000183,-0.02379926307282211
ACH-000188,0.04911584459351797
ACH-000189,0.022169321207416028
ACH-000190,0.017732699747494852
ACH-000198,0.06866414145873821
ACH-000203,-0.0013358671471599961
ACH-000204,0.058829717288178214
ACH-000206,0.14830008461247515
ACH-000207,-0.01719223421514213
ACH-000208,0.14664586809066224
ACH-000210,0.062226794185444
ACH-000211,-0.014408240902017843
ACH-000215,0.027156143730038468
ACH-000221,0.06259417534718183
ACH-000222,-0.03137986971619838
ACH-000223,0.07409599129595239
ACH-000226,0.022192516806872373
ACH-000227,0.18300244738485832
ACH-000228,-0.05347943015178444
ACH-000231,0.02514962055731081
ACH-000232,-0.06606323587109167
ACH-000233,0.07478827966868068
ACH-000234,-0.011288818448581765
ACH-000235,0.07434303776636965
ACH-000237,0.08327018532790538
ACH-000238,-0.05738524878065498
ACH-000242,0.14426409790452166
ACH-000243,0.058433964699271784
ACH-000244,-0.2117317014469971
ACH-000246,0.09976535035973012
ACH-000248,0.1260798809923042
ACH-000250,0.0240033034431265
ACH-000251,-0.0719401184303575
ACH-000252,0.186218206281068
ACH-000253,0.06615284749405577
ACH-000255,0.014025432187793223
ACH-000256,0.18422816316834367
ACH-000257,-0.09982404453977854
ACH-000258,-0.05305759727810433
ACH-000259,-0.039558563149748885
ACH-000260,0.038932094973471006
ACH-000261,0.02969149752294196
ACH-000262,0.12819888750118366
ACH-000263,0.1993756493243409
ACH-000264,-0.03420339932373274
ACH-000265,0.07148562781785794
ACH-000266,-0.00867828732815414
ACH-000272,0.11341689264797145
ACH-000274,0.07100749518754035
ACH-000277,0.13994868079219874
ACH-000278,0.07161732863866531
ACH-000279,-0.0771801127011795
ACH-000280,0.15802921251265128
ACH-000281,0.02687067775074956
ACH-000288,0.09806247684180787
ACH-000291,0.02959261755178009
ACH-000293,0.03284806584195661
ACH-000294,0.06173658628165179
ACH-000295,0.09355256739368717
ACH-000296,-0.17555944126504588
ACH-000302,0.1258557765151659
ACH-000304,-0.12381614621863972
ACH-000307,0.009608975110866554
ACH-000308,0.06756974954678903
ACH-000310,0.0489386523326376
ACH-000311,0.14926845585044968
ACH-000312,0.16794269989053134
ACH-000315,0.05745098003369209
ACH-000316,0.22426794798414704
ACH-000317,-0.060863387082075636
ACH-000318,0.2024109581330496
ACH-000319,0.03916530038313936
ACH-000320,0.23256729118397484
ACH-000322,0.09596231015172732
ACH-000323,0.11768965340984967
ACH-000324,0.034263558005032474
ACH-000329,0.04543695378548936
ACH-000330,-0.015134877661042384
ACH-000331,-0.0700523062895365
ACH-000332,0.08612177013608681
ACH-000334,-0.013306187405517363
ACH-000335,0.078496300218205
ACH-000336,0.0500032631968419
ACH-000337,0.09989438368141776
ACH-000338,-0.2472322607590948
ACH-000339,0.08101915560286177
ACH-000341,-0.10152984781860563
ACH-000348,0.02808398047369353
ACH-000350,-0.011988101791995198
ACH-000352,0.021417516827314118
ACH-000356,0.0955905069910441
ACH-000361,0.06486977863140349
ACH-000362,0.05906107841815157
ACH-000363,-0.021561374579658232
ACH-000364,0.11467373100316985
ACH-000365,-0.030265375566083632
ACH-000366,0.020668444194757656
ACH-000368,0.10304301334538517
ACH-000374,0.028234448246583964
ACH-000375,-0.014388066583975012
ACH-000376,0.08068246124253252
ACH-000381,-0.07215170348587258
ACH-000383,0.06917128786584402
ACH-000387,-0.03798267926816154
ACH-000389,0.033625405816434244
ACH-000390,0.0481249437917779
ACH-000393,-0.019108243072578017
ACH-000395,-0.04105381907558635
ACH-000396,0.01032344470234207
ACH-000397,-0.0065734045558096775
ACH-000401,0.0068813159505297285
ACH-000402,0.055761862253285104
ACH-000403,-0.04794499753283835
ACH-000404,0.13659475847652536
ACH-000406,0.03281286834167545
ACH-000407,0.0305921695922763
ACH-000408,0.2022160392579813
ACH-000410,0.057893425612286574
ACH-000411,0.08189300657435086
ACH-000414,0.0072068124731516315
ACH-000415,0.106554975427398
ACH-000416,-0.0018546959614574483
ACH-000420,0.01390180448472842
ACH-000421,0.025169846879891246
ACH-000424,0.13862449210324612
ACH-000425,0.09868270395498824
ACH-000426,0.13599634852156434
ACH-000427,0.1183435915101964
ACH-000433,0.13099983460981024
ACH-000435,0.2510717289605965
ACH-000436,-0.03597456097253208
ACH-000444,0.01962555778201931
ACH-000445,0.027402102280647427
ACH-000448,0.07992103848639652
ACH-000450,-0.1459952061075685
ACH-000452,0.03605515713757515
ACH-000454,-0.0139048459195629
ACH-000458,0.052440447417604216
ACH-000459,0.04810591845206166
ACH-000460,0.028553646824869838
ACH-000461,0.003784160035955785
ACH-000463,0.11948920790905465
ACH-000464,0.04774829064979515
ACH-000466,0.027732260499202653
ACH-000467,0.046536681102075816
ACH-000468,0.11099090471506384
ACH-000469,0.1863654648616558
ACH-000470,-0.1224684271639524
ACH-000471,0.021473406337545544
ACH-000472,0.0750926326905584
ACH-000473,0.059256203020434266
ACH-000475,0.028090955333072782
ACH-000476,0.040368993912062105
ACH-000477,0.1378330868071314
ACH-000479,-0.022971380499939163
ACH-000480,0.13194145313597844
ACH-000481,0.017060488763702367
ACH-000483,0.1671414651677757
ACH-000484,0.1523448916660568
ACH-000485,0.01762363912032829
ACH-000486,0.026571790972939442
ACH-000487,0.1236969235005623
ACH-000488,0.025256296752147005
ACH-000490,0.017150743257707227
ACH-000491,0.015514955701576422
ACH-000495,0.09352204145559677
ACH-000496,0.10188310470344283
ACH-000499,0.104269996057469
ACH-000500,0.3148336355208329
ACH-000502,0.0843900010793897
ACH-000503,-0.12663150906329407
