,RFWD2 (64326)
ACH-000486,-0.2412814378430923
ACH-000487,-0.3685258228325908
ACH-000488,-0.15714285863676816
ACH-000490,0.08628557877340276
ACH-000491,-0.8619900289772237
ACH-000495,-0.3743886889839306
ACH-000496,-0.11412224029931173
ACH-000499,0.004259044598466891
ACH-000500,-0.16624240183831526
ACH-000502,-0.5293524736802006
ACH-000503,-0.5639970112564446
ACH-000505,-0.4919924620768771
ACH-000507,-0.6864416386412655
ACH-000510,-0.27767290666181976
ACH-000511,-0.44101385244820734
ACH-000512,-0.6666741813439412
ACH-000516,-0.19204718712930366
ACH-000517,-0.0910613036452821
ACH-000518,-0.15743742021626514
ACH-000520,-0.3355376266546652
ACH-000521,-0.21829645614833426
ACH-000522,-0.5662000455124243
ACH-000524,-0.30874978474473125
ACH-000527,-0.3736548170413259
ACH-000528,-0.4854528032194072
ACH-000537,0.1402151899708331
ACH-000541,-0.2751632935481162
ACH-000542,-0.4955500366663246
ACH-000544,-0.9212750035881832
ACH-000545,-0.4662068474189085
ACH-000547,-0.5309902593376638
ACH-000548,-0.0921652018698752
ACH-000549,-0.19948232639770108
ACH-000550,-0.7644675521012094
ACH-000552,-0.8175417338717134
ACH-000556,0.05554014474352571
ACH-000557,-0.2148938998306699
ACH-000569,-0.4673401029236962
ACH-000570,-0.5653896846463357
ACH-000571,-0.09010339892878896
ACH-000573,-0.17524590774417434
ACH-000576,-0.8136997959047341
ACH-000579,-0.4446422341118637
ACH-000580,-0.4064002486224804
ACH-000584,-0.08742086301149075
ACH-000585,0.16426817377837152
ACH-000588,-0.4021877978480336
ACH-000589,-0.5975449008020673
ACH-000591,-0.1476793197717489
ACH-000593,-0.4996519415616251
ACH-000600,-0.4810795905763609
ACH-000601,-0.3503376546041669
ACH-000605,-0.3304843180760664
ACH-000606,-0.3411800703547393
ACH-000608,-0.3316253311095801
ACH-000614,-0.6483582350990431
ACH-000616,-0.2921501586474957
ACH-000618,-0.09338355818977352
ACH-000619,-0.4622433706176778
ACH-000620,-0.08780671232444166
ACH-000621,-0.15957081464529307
ACH-000622,-0.4122209617074557
ACH-000623,-0.1890696492527919
ACH-000624,-0.1462619046152123
ACH-000627,-0.34838279979835857
ACH-000630,-0.5935023798934446
ACH-000631,0.2302847881552259
ACH-000632,-0.4792918894093959
ACH-000633,-0.14669329120981772
ACH-000637,-0.05811544634180878
ACH-000638,-0.16504370942521468
ACH-000646,-0.08119066440357836
ACH-000647,-0.2977252706947879
ACH-000648,-0.4702355720183194
ACH-000649,-0.2864706331253675
ACH-000651,-0.4677729225576112
ACH-000652,-0.4930879378475486
ACH-000653,-0.29591175948934284
ACH-000657,-0.053799723848952236
ACH-000658,-0.3230717443496416
ACH-000661,-0.28015264503700416
ACH-000662,-0.6952310668957982
ACH-000663,-0.6286608842489314
ACH-000665,-0.1516982753394864
ACH-000671,0.02620871034533446
ACH-000672,-0.2606446304060241
ACH-000673,-0.4639429536812961
ACH-000676,-0.4010734689418766
ACH-000677,-0.3894944191382604
ACH-000681,-0.7141588235933002
ACH-000683,-0.3494975590914344
ACH-000684,-0.6295728191982889
ACH-000688,0.5731050869714014
ACH-000693,-0.008263438760293425
ACH-000694,-0.3136008485000981
ACH-000695,0.04808768781357019
ACH-000696,-0.2713493793272113
ACH-000697,-0.7291278320575911
ACH-000699,-0.01848007276982297
ACH-000701,-0.4148883675418894
ACH-000706,-0.5933335722700913
ACH-000711,-0.5258467038622212
ACH-000713,-0.14270753261817054
ACH-000714,-0.22436882770409494
ACH-000718,-0.21018942028972484
ACH-000720,-0.4792184864381874
ACH-000721,-0.3267385207614001
ACH-000724,-0.05547878296795553
ACH-000725,-0.06902513244897356
ACH-000732,-0.4452457219929191
ACH-000734,-0.6222723644157936
ACH-000735,-0.4597910831766272
ACH-000736,-0.7215231265398809
ACH-000738,-0.1477835572692741
ACH-000746,-0.59949639464385
ACH-000747,-0.1441373727542911
ACH-000748,-0.3152726725186549
ACH-000753,-0.11817146072433565
ACH-000756,-0.7225354169510984
ACH-000757,-0.23216112514731765
ACH-000758,-0.07875955358692892
ACH-000760,-0.14065282257092646
ACH-000762,-0.3238946213249811
ACH-000763,-0.39980367190551896
ACH-000764,-0.3983406750041541
ACH-000765,-0.3850030691184611
ACH-000766,-0.2199950115962612
ACH-000767,-0.10898672614641257
ACH-000768,-0.3005616130584018
ACH-000769,-0.3947399816112637
ACH-000770,-0.09545799239432033
ACH-000771,-0.06773495629979262
ACH-000773,-0.2727360397560857
ACH-000776,-0.6667864308918215
ACH-000777,-0.38961280987423264
ACH-000778,-0.19819413158714505
ACH-000781,-0.453961313752622
ACH-000782,-0.4606431176915406
ACH-000783,-0.17119866881362167
ACH-000784,-0.33240570683763576
ACH-000785,-0.469986751298731
ACH-000787,-0.2930304481306453
ACH-000788,-0.3681306009233827
ACH-000791,-0.3123259406946492
ACH-000792,-0.05229126143938386
ACH-000794,-0.08305969496443337
ACH-000796,-0.08136767374020093
ACH-000798,-0.5947374177631626
ACH-000799,-0.4382017873288539
ACH-000800,-0.1973809999617979
ACH-000802,-0.4542747186381281
ACH-000804,-0.20887395926209684
ACH-000805,-0.3477890721879563
ACH-000809,-0.13469776781516446
ACH-000810,-0.4524766967455126
ACH-000811,-0.18395650510911704
ACH-000817,-0.6961006137824424
ACH-000819,-0.4173900420412113
ACH-000820,-0.24799251859512436
ACH-000821,-0.03476067231277891
ACH-000822,-1.1270335906776094
ACH-000823,-0.1717242182269453
ACH-000824,-0.34647912904905165
ACH-000827,-0.5016597846546315
ACH-000829,-0.0983523693844584
ACH-000831,-0.08104143881824892
ACH-000832,-0.4781332950212589
ACH-000833,-0.11713443630005622
ACH-000834,-0.3810931906601073
ACH-000835,-0.3507304010853197
ACH-000836,-0.18133472058134906
ACH-000837,-0.1721893635865049
ACH-000838,-0.6045382206753287
ACH-000839,0.02350706470613497
ACH-000840,-0.2716069691749582
ACH-000841,-0.17643073921723654
ACH-000843,-0.16299831446433485
ACH-000846,-0.2416703302835395
ACH-000847,-0.2494631201855345
ACH-000848,-0.32738426214892474
ACH-000849,-0.3681499839073038
ACH-000851,-0.839799316269025
ACH-000855,-0.3307713743293266
ACH-000856,-0.4060595441982193
ACH-000858,-0.15420285094663025
ACH-000859,-0.2612757968449235
ACH-000861,-0.4274698246062532
ACH-000862,0.29726859587423954
ACH-000865,-0.16953529399151832
ACH-000866,-0.08208237437409581
ACH-000867,-0.19805181083973786
ACH-000869,-0.5929842104554655
ACH-000872,-0.2426988257601701
ACH-000873,-0.2705470369331902
ACH-000876,0.03926849239223072
ACH-000878,-0.19095189490442085
ACH-000880,-0.153276635025709
ACH-000881,-0.5428360038487868
ACH-000882,-0.3667879567405417
ACH-000884,-0.9811209248691062
ACH-000885,-0.10645403699335496
ACH-000887,-0.0891589588529562
ACH-000889,-0.2855067414867116
ACH-000896,0.30823656167960284
ACH-000898,-0.254556559321908
ACH-000900,-0.10616565843368307
ACH-000901,-0.18901893079391266
ACH-000905,-0.1118576750001932
ACH-000906,-0.12389534687396885
ACH-000907,-0.6823493416375742
ACH-000910,-0.16191689194209782
ACH-000911,-0.3074467526024912
ACH-000912,-0.4463836570395791
ACH-000913,-0.3863751417393299
ACH-000915,-0.3876643493812598
ACH-000916,-0.5047697458750616
ACH-000917,-0.5952512605189609
ACH-000920,-0.010021152006816364
ACH-000921,-0.173146921897461
ACH-000924,-0.035470265030482624
ACH-000926,-0.5006325578314296
ACH-000928,-0.5046751180838963
ACH-000929,-0.2304437694950705
ACH-000932,-0.3707816000291032
ACH-000935,-0.282886973926693
ACH-000936,-0.11227821555534416
ACH-000937,-0.1625138840598296
ACH-000938,-0.3068871818436357
ACH-000939,-0.17349502755051766
ACH-000941,-0.2869444161039266
ACH-000943,-0.3018063802891033
ACH-000946,-0.11788658071114234
ACH-000947,-0.10661495911407312
ACH-000948,-0.09038850797355316
ACH-000950,-0.15815257751791284
ACH-000953,-0.2819817712974349
ACH-000954,-0.3644996719480248
ACH-000957,-0.6343304149205541
ACH-000958,-0.5218663947162007
ACH-000960,-0.09903952546482313
ACH-000963,-0.714907478633797
ACH-000968,-0.40808670100988337
ACH-000969,-0.6327567786299136
ACH-000972,-0.3186687233247121
ACH-000973,-0.04228964640993643
ACH-000974,-0.13938574515780386
ACH-000978,-0.15889010711932733
ACH-000984,-0.5271190358927035
ACH-000986,-0.4854352301316845
ACH-000988,-0.08732979445223253
ACH-000993,0.035536676634592285
ACH-000994,-0.22520780194941425
ACH-000996,-0.3270619568873093
ACH-001001,-0.1604353610101815
ACH-001020,-0.5563503300985491
ACH-001028,-0.06299161975878094
ACH-001031,-0.5686689604826723
ACH-001038,-0.01800158005963786
ACH-001048,0.2968869633004648
ACH-001050,-0.2421287898197713
ACH-001053,-0.4959869786806606
ACH-001054,-0.2848462221996141
ACH-001061,-0.22894722108667376
ACH-001067,-0.2316992034414
ACH-001075,-0.31049789300727443
ACH-001096,-0.1806199135127519
ACH-001111,-0.2633501247556332
ACH-001119,-0.23664965008458425
ACH-001128,-0.917459648360973
ACH-001134,-0.18325401029674504
ACH-001151,-0.4779766627291887
ACH-001163,-0.1845302382408429
ACH-001164,-1.0068593440825724
ACH-001183,-0.4374055463108131
ACH-001192,0.1064139518592062
ACH-001193,-0.1460254409457787
ACH-001196,-0.14216265865455574
ACH-001197,-0.03675948876393207
ACH-001205,0.1180325795316378
ACH-001211,-0.5966321487436148
ACH-001212,-0.11009075762716776
ACH-001228,-0.4975007859693469
ACH-001232,-0.4718253805233972
ACH-001239,-0.6526314239791935
ACH-001270,-0.10107546131776614
ACH-001274,-0.4164212649250991
ACH-001275,0.2449867423211625
ACH-001277,-0.20874520921940634
ACH-001278,-0.24499465817055704
ACH-001280,-0.11020768861262628
ACH-001283,-0.2011517200352284
ACH-001289,-0.21937833644072888
ACH-001300,0.10202208967948168
ACH-001301,-0.1590128520010312
ACH-001302,-0.05349365214181742
ACH-001306,-0.0013343880792700475
ACH-001318,-0.3149149059847152
ACH-001322,-0.1182966412906811
ACH-001328,-0.0924365920463031
ACH-001332,-0.2273852831496229
ACH-001336,-0.16061622445149015
ACH-001346,-0.2149292705948292
ACH-001353,-0.06352726708759897
ACH-001354,-0.5533186674804539
ACH-001367,0.12575520630410064
ACH-001368,-0.2769867676399615
ACH-001374,-0.5698669146326659
ACH-001377,-0.2953360955379272
ACH-001380,-0.5635502719931981
ACH-001391,-0.08012864460755426
ACH-001408,-0.21845271574882064
ACH-001430,-0.3108191892063724
ACH-001431,0.39671863541991415
ACH-001450,-0.2840132126700548
ACH-001496,-0.5801543887000902
ACH-001500,-0.3806988466830062
ACH-001523,-0.2251990560778992
ACH-001532,0.6146939807851903
ACH-001550,-0.14708245640685166
ACH-001552,-0.30467724282009256
ACH-001554,-0.4297233059746664
ACH-001654,-0.3307928964883519
ACH-001735,-0.4747521844045869
ACH-001736,-0.3229693370693731
ACH-001737,0.02709702962718436
ACH-001740,-0.19384987299251494
ACH-001745,-0.2575416615401274
ACH-001765,-0.2873827355236512
