,SMYD3 (64754)
ACH-000004,0.042828433924326136
ACH-000005,0.21774008731632705
ACH-000007,-0.022766988715154632
ACH-000009,-0.1571851966661697
ACH-000011,0.03655718144993216
ACH-000012,0.124863432437613
ACH-000013,0.127604932312955
ACH-000014,0.19681374511718314
ACH-000015,0.12405229386694468
ACH-000017,0.13306627105170055
ACH-000018,0.06774965026127723
ACH-000019,0.0214256449840884
ACH-000021,0.09388390561065008
ACH-000022,0.06509286737491826
ACH-000025,-0.08087026488319625
ACH-000028,0.19618499756283164
ACH-000030,0.026475171088201885
ACH-000035,0.01253075414093667
ACH-000036,-0.04033104700814783
ACH-000037,-0.022342663964890392
ACH-000039,0.19365472952631635
ACH-000040,0.012046483478328865
ACH-000041,-0.12473481648947338
ACH-000042,-0.038488919030883084
ACH-000045,0.13357844653079873
ACH-000047,0.05340348128285025
ACH-000052,0.009618636726963885
ACH-000053,0.09429366875474086
ACH-000054,-0.07648673334190642
ACH-000055,-0.2639611934724752
ACH-000060,-0.08436755054213893
ACH-000067,0.12067068811568453
ACH-000070,0.1303875884388702
ACH-000075,0.2685319416897328
ACH-000078,-0.15012062529992865
ACH-000082,-0.12937014210469738
ACH-000085,0.03716116801814733
ACH-000086,0.08761337693636287
ACH-000087,0.029051812521961894
ACH-000092,0.16487056143582368
ACH-000095,0.09587562415522308
ACH-000097,0.017036504644020182
ACH-000098,-0.01871331333600257
ACH-000099,0.018896122733300432
ACH-000108,0.10328338295167976
ACH-000113,-0.1417426065938732
ACH-000116,-0.050866420306474966
ACH-000118,0.06161062416697974
ACH-000120,-0.009850150223484424
ACH-000123,0.08577798347300004
ACH-000127,0.18074653373563007
ACH-000128,0.05710326163574395
ACH-000132,0.0905095734640992
ACH-000133,0.17768475124757396
ACH-000137,0.1361848707307597
ACH-000138,0.09634193173034904
ACH-000142,0.004513322375271995
ACH-000143,0.1560945630411929
ACH-000146,0.07948375528564071
ACH-000148,-0.07386383346325266
ACH-000150,-0.056030921942360236
ACH-000152,0.1499759671512572
ACH-000153,0.10609511998014992
ACH-000159,0.11235330036797234
ACH-000160,0.29177404382043515
ACH-000163,0.09318405072067744
ACH-000167,0.43938794806040654
ACH-000168,0.19020635866247795
ACH-000169,0.14810977108158416
ACH-000178,0.03997518219512507
ACH-000183,0.11327824118472304
ACH-000188,0.13466706858417668
ACH-000189,0.2535936671052243
ACH-000190,0.2012424934555615
ACH-000198,0.011645492034315032
ACH-000203,0.1269094340708959
ACH-000204,-0.11300956202666301
ACH-000206,-0.06309609737506168
ACH-000207,-0.01050823436288144
ACH-000208,-0.13601973380632315
ACH-000210,0.2339958869763988
ACH-000211,0.055003924119310925
ACH-000215,0.05699653928777365
ACH-000221,0.04388318962502728
ACH-000222,0.03853693164435995
ACH-000223,0.04523792115241018
ACH-000226,0.1109359657414135
ACH-000227,-0.012161263637853744
ACH-000228,0.21041054697761666
ACH-000231,0.11358231517439175
ACH-000232,-0.06964173828532005
ACH-000233,-0.09187969167547066
ACH-000234,-0.042123266527616735
ACH-000235,0.0618058027883032
ACH-000237,0.0495299700188522
ACH-000238,0.15137642799524126
ACH-000242,-0.27573471850705544
ACH-000243,0.09342739510307722
ACH-000244,-0.05708115566714943
ACH-000246,0.03833338256019225
ACH-000248,0.1941117204776996
ACH-000250,0.10591860752337408
ACH-000251,0.2496763228144442
ACH-000252,0.048875156270950286
ACH-000253,0.1560655310765835
ACH-000255,0.06504166749240757
ACH-000256,0.10910096021336224
ACH-000257,0.22505504086089195
ACH-000258,-0.1109023179030092
ACH-000259,0.0636246005909141
ACH-000260,-0.017051117525061946
ACH-000261,0.053684007346038974
ACH-000262,-0.12749555733095638
ACH-000263,-0.14171360457328258
ACH-000264,0.11519484577385508
ACH-000265,0.1849699107792176
ACH-000266,-0.025735893823154138
ACH-000272,-0.058687323642978885
ACH-000274,0.04735483029366547
ACH-000277,0.04589511309998605
ACH-000278,0.08503376279295062
ACH-000279,0.02111943326035526
ACH-000280,0.0011541576036714538
ACH-000281,-0.1058764454901156
ACH-000288,-0.10207384863656692
ACH-000291,0.003052866391334781
ACH-000293,0.05885137361462357
ACH-000294,0.12507859448546013
ACH-000295,-0.08172542961638417
ACH-000296,0.05827384593781632
ACH-000302,0.08775866045473231
ACH-000304,0.04019181722414443
ACH-000307,0.02320770095926406
ACH-000308,0.10160015056382007
ACH-000310,-0.16597610075932126
ACH-000311,0.2214649705456918
ACH-000312,-0.009314546902592721
ACH-000315,0.054964239351569785
ACH-000316,0.07950829585901566
ACH-000317,0.14517247749809614
ACH-000318,0.1062250049070172
ACH-000319,0.17985888611044426
ACH-000320,0.12477672404902808
ACH-000322,0.1747313169411307
ACH-000323,-0.012025361285994643
ACH-000324,-0.11841225919012012
ACH-000329,-0.03909154535230069
ACH-000330,0.1739747693317872
ACH-000331,0.026161608771107615
ACH-000332,0.04462628061728738
ACH-000334,0.18951483828650809
ACH-000335,0.016542234622944532
ACH-000336,0.3122151091242744
ACH-000337,0.03160649929155713
ACH-000338,0.15765235129035626
ACH-000339,0.06154820102983481
ACH-000341,0.18316336543430792
ACH-000348,0.06404731134126149
ACH-000350,-0.13545298489334506
ACH-000352,-0.011459573530898012
ACH-000356,0.008429131038263218
ACH-000361,-0.08877735191269423
ACH-000362,0.0563072998842783
ACH-000363,0.06772861969104492
ACH-000364,0.10695722184350526
ACH-000365,-0.018580803134297157
ACH-000366,0.021094612437376637
ACH-000368,0.009260912307833108
ACH-000374,0.15337675428380967
ACH-000375,0.08716234533494092
ACH-000376,-0.10722606195068922
ACH-000381,0.10319257376556007
ACH-000383,0.09199680464328053
ACH-000387,0.039767452664253765
ACH-000389,0.02485672003622592
ACH-000390,0.09900728985253407
ACH-000393,0.006155382223229449
ACH-000395,0.0977440640004911
ACH-000396,0.09784635314564633
ACH-000397,-0.0057778690531241645
ACH-000401,-0.03619450199274354
ACH-000402,-0.13657423904397611
ACH-000403,0.05646359979040892
ACH-000404,-0.06445347307114331
ACH-000406,0.044995442947294205
ACH-000407,0.06217313877190365
ACH-000408,0.1958315029594124
ACH-000410,-0.04709665243873476
ACH-000411,-0.13825646494008167
ACH-000414,0.08770682408653062
ACH-000415,0.11887390543828062
ACH-000416,-0.04257012022087778
ACH-000420,0.13558309301645868
ACH-000421,-0.003910174490536707
ACH-000424,-0.1469286865288026
ACH-000425,0.10714438260318383
ACH-000426,0.2529111029330125
ACH-000427,0.2160716456105213
