,SPR (6697)
ACH-000624,-0.24486609971515635
ACH-000627,-0.3428256296086412
ACH-000630,-0.12790205406117136
ACH-000631,0.28736583263535803
ACH-000632,-0.057628627080567665
ACH-000633,-0.07965365829544213
ACH-000637,-0.02893300687843755
ACH-000638,-0.2458330301944741
ACH-000646,-0.2376125030318976
ACH-000647,-0.12483871301497056
ACH-000648,0.012815580956279896
ACH-000649,-0.061470476911527
ACH-000651,-0.13004037708722713
ACH-000652,-0.11552785329919585
ACH-000653,0.04387125552344695
ACH-000657,-0.08412452377300465
ACH-000658,0.04810313006104417
ACH-000661,0.0012000450554553682
ACH-000662,-0.18529569663048148
ACH-000663,0.03755724443439084
ACH-000665,-0.23496485838606765
ACH-000671,-0.11877763505621035
ACH-000672,-0.2174812943999276
ACH-000673,-0.1374749442568735
ACH-000676,-0.053203663225123904
ACH-000677,0.02619553539441236
ACH-000681,0.08434224174759282
ACH-000683,-0.1962786959772212
ACH-000684,0.05792082717792878
ACH-000688,-0.014713622742441588
ACH-000693,-0.22253317692474744
ACH-000694,-0.06893981287451813
ACH-000695,-0.07227924100055552
ACH-000696,-0.08706415321716053
ACH-000697,-0.1356859768792965
ACH-000699,-0.04454233168678611
ACH-000701,-0.1299128728431347
ACH-000706,-0.1140700891121032
ACH-000711,-0.14395114233576614
ACH-000713,-0.045577611860768204
ACH-000714,0.05162546655550738
ACH-000718,-0.02681424541981521
ACH-000720,-0.0636826298622252
ACH-000721,-0.07473272957855841
ACH-000724,0.01885307039195704
ACH-000725,-0.031191423324420868
ACH-000732,-0.011000128962998464
ACH-000734,-0.14150424654011512
ACH-000735,-0.21991301546198103
ACH-000736,-0.15362351746624836
ACH-000738,0.019427048902362715
ACH-000746,-0.17135484761532552
ACH-000747,0.08088139830405383
ACH-000748,0.024260112247006332
ACH-000753,-0.1693722650041136
ACH-000756,-0.3877925649345426
ACH-000757,0.07522750392635467
ACH-000758,-0.1875445679694744
ACH-000760,-0.3779586246826677
ACH-000762,-0.09078521680897406
ACH-000763,0.14254027178425902
ACH-000764,-0.1034005475659966
ACH-000765,-0.022161952627326256
ACH-000766,-0.21515519189802987
ACH-000767,-0.11867637981990695
ACH-000768,-0.1273210590880278
ACH-000769,-0.23239155991828825
ACH-000770,-0.013682721464842531
ACH-000771,-0.11276887090835845
ACH-000773,-0.08482375100565083
ACH-000776,0.058582984467173325
ACH-000777,-0.0014130402662692015
ACH-000778,-0.04103799532977643
ACH-000781,-0.12653024020205536
ACH-000782,0.04946209549825655
ACH-000783,-0.17989007963264042
ACH-000784,-0.13165315578133915
ACH-000785,-0.0950582080832741
ACH-000787,-0.19935771474285494
ACH-000788,-0.1352362727841213
ACH-000791,-0.05330250105728379
ACH-000792,0.008647802641925207
ACH-000794,-0.2192363696170573
ACH-000796,-0.07348556419565297
ACH-000798,-0.07805039836654296
ACH-000799,-0.4406564823058992
ACH-000800,-0.2082703761459059
ACH-000802,-0.07654106475410838
ACH-000804,-0.3703741026107235
ACH-000805,-0.2538710652259752
ACH-000809,-0.15278291914829878
ACH-000810,0.06494772443629437
ACH-000811,-0.10849491038041192
ACH-000817,-0.10938407366046343
ACH-000819,-0.06149317151959241
ACH-000820,-0.3320450803577409
ACH-000821,-0.14643609090608253
ACH-000822,-0.07206369971052502
ACH-000823,-0.06452834599438506
ACH-000824,-0.1753681596953439
ACH-000827,0.021854558097431868
ACH-000829,-0.34817501049241
ACH-000831,-0.18266050309602608
ACH-000832,-0.2266694470862886
ACH-000833,-0.11254905442146593
ACH-000834,-0.05518866084596491
ACH-000835,-0.07438748348321153
ACH-000836,-0.2805214371939984
ACH-000837,-0.09736179668773608
ACH-000838,-0.1652460111707107
ACH-000839,-0.2322355635376778
ACH-000840,-0.15507243851654204
ACH-000841,-0.2872306543071589
ACH-000843,-0.1206415934074233
ACH-000846,-0.3464224303091624
ACH-000847,0.08224682413645656
ACH-000848,-0.10851294790773823
ACH-000849,0.10365613460618604
ACH-000851,0.0398932187854723
ACH-000855,-0.1726555111713375
ACH-000856,-0.12539120284705654
ACH-000858,-0.17990037040803908
ACH-000859,-0.31259062238624896
ACH-000861,-0.17932345041139386
ACH-000862,-0.13401039109369176
ACH-000865,-0.08849788059853342
ACH-000866,-0.06926979763777508
ACH-000867,-0.16148735938395806
ACH-000869,-0.09643071096006932
ACH-000872,-0.01987104888485179
ACH-000873,-0.1961193897473733
ACH-000876,-0.2840699220657795
ACH-000878,0.11485358382403245
ACH-000880,-0.16612674588710194
ACH-000881,-0.024174095971244182
ACH-000882,-0.20090369323359591
ACH-000884,0.07950579786732033
ACH-000885,-0.09296275117729626
ACH-000887,-0.10572048396469368
ACH-000889,-0.0172074572241351
ACH-000896,-0.2103924461987488
ACH-000898,-0.06702595031515843
ACH-000900,-0.29081357394171964
ACH-000901,-0.1957667021780248
ACH-000905,-0.1617051221059492
ACH-000906,-0.1163772474391804
ACH-000907,-0.16768315535516934
ACH-000910,-0.00840953589451885
ACH-000911,-0.1444455355005921
ACH-000912,-0.16821185138309933
ACH-000913,-0.04794128260473037
ACH-000915,-0.0022982845272168585
ACH-000916,0.02430766383875381
ACH-000917,0.013946555423542723
ACH-000920,-0.24562036299529974
ACH-000921,0.05750146141839053
ACH-000924,-0.10372006237319532
ACH-000926,-0.06702057310039941
ACH-000928,0.11632412696555038
ACH-000929,-0.36003533350480826
ACH-000932,-0.09429905808562958
ACH-000935,-0.11091113729696747
ACH-000936,-0.12509155932455485
ACH-000937,-0.02170315600971374
ACH-000938,-0.39233793166614295
ACH-000939,0.017368748377893258
ACH-000941,-0.03703372579764155
ACH-000943,-0.07806829460859142
ACH-000946,-0.013521504596055452
ACH-000947,-0.02993981344053737
ACH-000948,0.033170654258501436
ACH-000950,-0.05701920724127536
ACH-000953,-0.15579592486836472
ACH-000954,-0.13628027929720146
ACH-000957,-0.1141580650576042
ACH-000958,0.054082726473080885
ACH-000960,-0.22017355130195634
ACH-000963,-0.08980178794921431
ACH-000968,-0.15040278570528387
ACH-000969,-0.22119793586521427
ACH-000972,-0.5556106363114987
ACH-000973,-0.1161688681413739
ACH-000974,-0.11273106005594755
ACH-000978,-0.0914020617067205
ACH-000984,-0.02783791375819304
ACH-000986,-0.12906363574826754
ACH-000988,-0.07844608952443571
ACH-000993,-0.1832188564295843
ACH-000994,-0.00035081494078650465
ACH-000996,0.09055063216844307
ACH-001001,-0.09713355899257267
ACH-001020,0.02845677753387092
ACH-001028,-0.0981691583908049
ACH-001031,-0.04885347094145327
ACH-001038,-0.2565770114282052
ACH-001048,-0.16789811620870526
ACH-001050,-0.0927455016974304
ACH-001053,-0.02177077424838
ACH-001054,-0.006103440221550573
ACH-001061,-0.15105169191168544
ACH-001067,-0.11575171958207782
ACH-001075,0.07936528440658859
ACH-001096,0.023336852840294152
ACH-001111,-0.08623969241068677
ACH-001119,-0.1349992800153347
ACH-001128,-0.2271513714933228
ACH-001134,-0.13319859874099074
ACH-001151,-0.15782830896863215
ACH-001163,-0.1989079143856666
ACH-001164,-0.12857943867143434
ACH-001183,-0.10305674880696518
ACH-001192,-0.11621387758450501
ACH-001193,0.1263931375211131
ACH-001196,-0.07167764106103505
ACH-001197,0.050848443052100206
ACH-001205,0.013338459455652459
ACH-001211,-0.06458029208748206
ACH-001212,-0.32873673206957466
ACH-001228,-0.0829520040999989
ACH-001232,-0.28365226520177195
ACH-001239,-0.00544161872744108
ACH-001270,-0.06410580180209584
ACH-001274,-0.06777815212453014
ACH-001275,0.06920363311661945
ACH-001277,0.18652027877669425
ACH-001278,-0.07885138851415137
ACH-001280,-0.20790563896660968
ACH-001283,-0.21776766256876412
ACH-001289,-0.1207124936612469
ACH-001300,-0.014079550899113641
ACH-001301,-0.015546336011244452
ACH-001302,-0.2812704405910014
ACH-001306,-0.04878084160971045
ACH-001318,-0.10119123917466584
ACH-001322,-0.3368840782031272
ACH-001328,-0.3661441301230374
ACH-001332,-0.2570707543254422
ACH-001336,-0.2316061786831479
ACH-001346,-0.03357051635595863
ACH-001353,-0.13808849717564473
ACH-001354,-0.4932734225581194
ACH-001367,-0.1172273849243353
ACH-001368,-0.012466795522742396
ACH-001374,-0.384433617311344
ACH-001377,-0.08481754150130569
ACH-001380,-0.08377925790577258
ACH-001391,-0.1794167633255408
ACH-001408,-0.11889707246903408
ACH-001430,-0.08218214874705985
ACH-001431,0.01796539683387251
ACH-001450,-0.08328078028729982
ACH-001496,-0.1173619448252584
ACH-001500,-0.0011033355450078164
ACH-001523,-0.10117610962742243
ACH-001532,-0.1237032370284814
ACH-001550,-0.14650591419597406
ACH-001552,0.2583050128591399
ACH-001554,0.011477225049217063
ACH-001654,-0.04863810377481293
ACH-001735,0.0599949292678529
ACH-001736,0.046278714985642164
ACH-001737,-0.4055058383452038
ACH-001740,0.04980296360285928
ACH-001745,-0.1919216452455577
ACH-001765,-0.045355670123671726
