,SDCBP (6386)
ACH-000004,-0.4132746638751491
ACH-000005,-0.07263924059746665
ACH-000007,-0.029964935354031982
ACH-000009,-0.01781420170290893
ACH-000011,-0.204982217690406
ACH-000012,-0.16830963015770825
ACH-000013,-0.02168212183400617
ACH-000014,-0.17245893181444902
ACH-000015,-0.012100797417514256
ACH-000017,-0.1079069142270729
ACH-000018,-0.03180861888541085
ACH-000019,-0.1886270765031686
ACH-000021,-0.09346018797737826
ACH-000022,-0.08861209148774704
ACH-000025,-0.3345346957846169
ACH-000028,-0.1376770381186324
ACH-000030,-0.19874691976846207
ACH-000035,-0.07007230122779075
ACH-000036,-0.1319814342523216
ACH-000037,-0.0345215571717377
ACH-000039,-0.061871778999788275
ACH-000040,-0.1145987154628118
ACH-000041,-0.10012543287109146
ACH-000042,-0.11665501596475085
ACH-000045,-0.050902657444195885
ACH-000047,0.03287044216154132
ACH-000052,-0.006583296721178902
ACH-000053,-0.24070288018571884
ACH-000054,0.042987683496622894
ACH-000055,0.06882997932915222
ACH-000060,-0.04231708531970217
ACH-000067,0.09294403342392413
ACH-000070,0.030923373277343773
ACH-000075,-0.0663678634086915
ACH-000078,0.013286256212955778
ACH-000082,-0.09781714897092073
ACH-000085,0.09291970878829207
ACH-000086,0.05395943104419286
ACH-000087,0.09009949841881636
ACH-000092,-0.055644976281303715
ACH-000095,0.035812984526550136
ACH-000097,-0.13983856128187394
ACH-000098,-0.08212359248432849
ACH-000099,-0.047711622801955164
ACH-000108,-0.13518255602902274
ACH-000113,-0.08234162137635617
ACH-000116,-0.0643460728913751
ACH-000118,-0.15637758912699226
ACH-000120,-0.20719288362139726
ACH-000123,0.10312929794846808
ACH-000127,-0.2109736093930808
ACH-000128,-0.1979171571955365
ACH-000132,0.0100910203705273
ACH-000133,-0.16378242512577507
ACH-000137,-0.20359368757346688
ACH-000138,-0.04214867515675984
ACH-000142,0.024977598494671387
ACH-000143,-0.058280584773170885
ACH-000146,-0.21205527239519592
ACH-000148,-0.04711078399352594
ACH-000150,-0.02847289642039585
ACH-000152,-0.1903858395062991
ACH-000153,-0.1641416384158748
ACH-000159,-0.16334329148099755
ACH-000160,-0.10409200640147027
ACH-000163,-0.3942315732882997
ACH-000167,-0.2184113465824432
ACH-000168,-0.3314826831270109
ACH-000169,0.0899787000501191
ACH-000178,-0.17243574864937175
ACH-000183,0.035338966086487636
ACH-000188,-0.09879426563117764
ACH-000189,-0.05474786516832848
ACH-000190,-0.17936063695349955
ACH-000198,0.03771137155816704
ACH-000203,-0.03844390045594268
ACH-000204,0.0070672610576446955
ACH-000206,-0.3141941144678559
ACH-000207,-0.1712490208025527
ACH-000208,0.11730880931230547
ACH-000210,-0.0838559232471841
ACH-000211,-0.02764619580893713
ACH-000215,-0.06388047087678275
ACH-000221,-0.012125760228986355
ACH-000222,-0.043651786630461736
ACH-000223,-0.021227525513921427
ACH-000226,-0.15246058356932396
ACH-000227,-0.17236589793994958
ACH-000228,-0.15562133224929198
ACH-000231,-0.13094879420801467
ACH-000232,-0.17762225410374202
ACH-000233,-0.15509068352984318
ACH-000234,-0.04147515488118775
ACH-000235,-0.05616273682804687
ACH-000237,-0.08106496135907024
ACH-000238,-0.02294534283499364
ACH-000242,-0.15803752482639058
ACH-000243,0.015625712139435942
ACH-000244,-0.12342927172949557
ACH-000246,-0.012703288658980988
ACH-000248,-0.14650904530188424
ACH-000250,-0.08107023558459697
ACH-000251,0.21960389528932706
ACH-000252,0.11053193586564307
ACH-000253,-0.16253346512638522
ACH-000255,-0.0039809371351322365
ACH-000256,-0.16166004367208026
ACH-000257,-0.17969279983204695
ACH-000258,-0.23942195749715303
ACH-000259,-0.10767708475954824
ACH-000260,-0.05742416503654305
ACH-000261,-0.195964502685364
ACH-000262,-0.2815867553316351
ACH-000263,-0.08869342075124906
