,IBA57 (200205)
ACH-000152,-0.16447614488061682
ACH-000153,-0.45027359705154346
ACH-000159,-0.29908708898120984
ACH-000160,-0.4762967323313693
ACH-000163,-0.2524250515834095
ACH-000167,-0.2573220019531538
ACH-000168,-0.17492584859693974
ACH-000169,-0.34515479630177176
ACH-000178,-0.28261580511794393
ACH-000183,-0.01635820291280694
ACH-000188,-0.04353803949929392
ACH-000189,-0.4248434668866259
ACH-000190,-0.2260620572030146
ACH-000198,-0.269265204825245
ACH-000203,0.4171893897547577
ACH-000204,-0.5478880262294873
ACH-000206,-0.2305330021788741
ACH-000207,-0.5166704025463442
ACH-000208,-0.30591167432544786
ACH-000210,-0.4921912182274808
ACH-000211,-0.06178778529441072
ACH-000215,-0.3119919196778199
ACH-000221,-0.6708136168700436
ACH-000222,-0.29662350879071264
ACH-000223,-0.3081061119225381
ACH-000226,-0.3392771862565016
ACH-000227,-0.2164827501215197
ACH-000228,-0.24765359460394554
ACH-000231,-0.08055450679852544
ACH-000232,-0.3053480504869526
ACH-000233,-0.3319761614007066
ACH-000234,-0.3097968127038277
ACH-000235,-0.3005793910558649
ACH-000237,-0.0776384842154643
ACH-000238,-0.2679617717365622
ACH-000242,-0.20231547361646554
ACH-000243,-0.07167606697119011
ACH-000244,-0.3185027650830441
ACH-000246,-0.21861543042033396
ACH-000248,-0.2615137655508803
ACH-000250,-0.06601918942209924
ACH-000251,-0.3938170029443489
ACH-000252,-0.2639662528776772
ACH-000253,-0.33382622117311783
ACH-000255,-0.26494512737121023
ACH-000256,0.0251444938318437
ACH-000257,-0.17455624710968193
ACH-000258,-0.3222249717363859
ACH-000259,-0.4967797647009709
ACH-000260,-0.20606439719704253
ACH-000261,-0.19182127759987275
ACH-000262,-0.12990841572807554
ACH-000263,0.04493773316562268
ACH-000264,-0.20109924875936785
ACH-000265,-0.4351956178985173
ACH-000266,-0.19542552605939628
ACH-000272,-0.21868056582285425
ACH-000274,-0.11123803269758613
ACH-000277,-0.3385646156233871
ACH-000278,0.018887954308454673
ACH-000279,-0.4159317880300009
ACH-000280,-0.1519827875377144
ACH-000281,-0.4325827830973926
ACH-000288,-0.3190807969351466
ACH-000291,-0.23288981544898496
ACH-000293,-0.24418018778666525
ACH-000294,-0.18464859924315052
ACH-000295,-0.3332326586648813
ACH-000296,0.11422642289859435
ACH-000302,-0.12627733780060926
ACH-000304,-0.3514406929298007
ACH-000307,-0.20453368820014767
ACH-000308,-0.14450582175835974
ACH-000310,-0.17312063876850306
ACH-000311,-0.04398183559540172
ACH-000312,-0.3088222015004514
ACH-000315,-0.20792066469618914
ACH-000316,-0.18805014078095528
ACH-000317,-0.5424522929340364
ACH-000318,-0.2117361954369239
ACH-000319,-0.17990145208946973
ACH-000320,-0.2922372457327497
ACH-000322,-0.1914914712963484
ACH-000323,-0.3281396352277973
ACH-000324,-0.05270009014298649
ACH-000329,-0.33474601083489075
ACH-000330,-0.3174068956564308
ACH-000331,-0.2322515974304589
ACH-000332,0.007182286336611456
ACH-000334,-0.050287532694651166
ACH-000335,-0.4719197590946112
ACH-000336,-0.2481425870164481
ACH-000337,-0.18252959283285475
ACH-000338,-0.3050813296742566
ACH-000339,-0.4210050829278087
ACH-000341,-0.32985881561516484
ACH-000348,-0.33137714397050233
ACH-000350,-0.21842708235449546
ACH-000352,-0.644054617255985
ACH-000356,-0.4645436690535718
ACH-000361,-0.343547839130406
ACH-000362,-0.2774793355240673
ACH-000363,-0.2829643174497708
ACH-000364,-0.3443912513392812
ACH-000365,-0.30844154193633805
ACH-000366,-0.1546376830882143
ACH-000368,-0.2353772790738665
ACH-000374,-0.4031962265053576
ACH-000375,-0.4130482869771928
ACH-000376,-0.6764210304577496
ACH-000381,-0.31061060921054545
ACH-000383,-0.3079955470883656
ACH-000387,-0.03220203395652246
ACH-000389,0.042610659882205096
ACH-000390,-0.2915309154582069
ACH-000393,-0.23167073956184195
ACH-000395,-0.1823918592664168
ACH-000396,-0.284495333216277
ACH-000397,-0.07204021552654516
ACH-000401,0.030657231189766005
ACH-000402,-0.2747048215830503
ACH-000403,-0.3022792038163755
ACH-000404,-0.3925892528037109
ACH-000406,-0.6324972707337542
ACH-000407,-0.32775379277672195
ACH-000408,-0.5219337527723421
ACH-000410,-0.16212090307494514
ACH-000411,-0.030069955593123462
ACH-000414,-0.15254909966515695
ACH-000415,-0.1560467419263062
ACH-000416,-0.13655159747179474
ACH-000420,-0.38160917918866616
ACH-000421,-0.099590858825003
ACH-000424,-0.12308428637789788
ACH-000425,-0.16449316813681011
ACH-000426,-0.10815410060959936
ACH-000427,-0.3068780708263284
ACH-000433,-0.09589424880459292
ACH-000435,-0.16328610728084447
ACH-000436,-0.03362598284688492
ACH-000444,-0.5515663756513438
ACH-000445,-0.28361837487514924
ACH-000448,-0.07756053860721186
ACH-000450,-0.6144114409618728
ACH-000452,-0.2424191892811371
ACH-000454,-0.5878489338764703
ACH-000458,-0.13491290985021395
ACH-000459,-0.6764518144235971
ACH-000460,-0.17755410417793274
ACH-000461,-0.8476919842125746
ACH-000463,-0.06448825644429652
ACH-000464,-0.227110862033296
ACH-000466,-0.5270718064420178
ACH-000467,-0.296562567757828
ACH-000468,-0.3935145939692047
ACH-000469,-0.3481591617263832
ACH-000470,-0.17297718963572434
ACH-000471,-0.08651277337472438
ACH-000472,-0.2652845254111417
ACH-000473,-0.337707197674369
ACH-000475,-0.17916233909258295
ACH-000476,-0.2414403218446305
ACH-000477,-0.17978889482949756
ACH-000479,-0.5595993660666845
ACH-000480,-0.4497172241453846
ACH-000481,-0.1279884586121549
ACH-000483,-0.2969168237343695
ACH-000484,-0.16198622107161906
ACH-000485,-0.3081575757977478
ACH-000486,-0.3010730523806759
ACH-000487,-0.4768190860182534
ACH-000488,-0.4884545988592831
ACH-000490,-0.1728416255763829
ACH-000491,-0.2884985036021752
ACH-000495,-0.23898241596115555
ACH-000496,0.008909305501500485
ACH-000499,-0.7446635903110436
ACH-000500,0.05654298354912207
ACH-000502,-0.09771835002288322
ACH-000503,-0.4155940764148315
ACH-000505,-0.33455442769218235
ACH-000507,-0.5580821591976831
ACH-000510,-0.31211313990642797
ACH-000511,-0.09540352271830474
ACH-000512,-0.3669419763068541
ACH-000516,-0.23780468253945486
ACH-000517,-0.16818174036857556
ACH-000518,-0.1848072743694656
ACH-000520,0.058845669361836016
ACH-000521,-0.20750243435519708
ACH-000522,-0.30354202732809604
ACH-000524,-0.17763592844217693
ACH-000527,-0.07616995198143962
ACH-000528,-0.19443042971465166
ACH-000537,-0.6113541205562046
ACH-000541,-0.5461668653587405
ACH-000542,-0.20162661113508307
ACH-000544,-0.4487187734360845
ACH-000545,-0.3229967312150704
ACH-000547,-0.33234574014809565
ACH-000548,-0.0006388700900534086
ACH-000549,-0.3850817202289447
ACH-000550,-0.31502903352280504
ACH-000552,-0.3677378971355689
ACH-000556,-0.2862312771560607
ACH-000557,-0.14127955249969493
ACH-000569,0.19829146282838675
ACH-000570,-0.19613439897235746
ACH-000571,-0.4818619238199151
ACH-000573,-0.1908567758369181
ACH-000576,-0.5207340480321488
ACH-000579,-0.4706716134956237
ACH-000580,-0.09478639669385414
ACH-000584,-0.37578372029960094
ACH-000585,-0.1282209507313176
ACH-000588,-0.3954225342479703
ACH-000589,-0.8747705574803685
ACH-000591,-0.19054907492777745
ACH-000593,-0.3595247899396965
ACH-000600,-0.20915429198190166
ACH-000601,-0.3834981266651537
ACH-000605,-0.22169602055211027
ACH-000606,-0.3324491399674612
ACH-000608,-0.1994541195726637
ACH-000614,-0.5580657501037611
ACH-000616,-0.3315412395759935
ACH-000618,-0.6129554115021629
ACH-000619,-0.4290997850305085
ACH-000620,-0.2252526137808211
ACH-000621,-0.12763891586283604
ACH-000622,-0.290905332730425
ACH-000623,-0.187501316988362
ACH-000624,-0.056411784510928
ACH-000627,-0.25048919598886266
ACH-000630,-0.12731008217220588
ACH-000631,-0.5729171490505717
ACH-000632,-0.28516387221020584
ACH-000633,-0.596825000977225
ACH-000637,-0.18278750515876166
ACH-000638,-0.3751795312193973
ACH-000646,-0.3062826215998628
ACH-000647,-0.2542103047322131
ACH-000648,-0.16909260201516
ACH-000649,-0.1740358491425152
ACH-000651,-0.8397205019666226
ACH-000652,-0.5402826426681129
ACH-000653,-0.016323697178866427
ACH-000657,-0.24071622951569355
ACH-000658,-0.2016505293329532
ACH-000661,-0.259960974587726
ACH-000662,-0.7345757713892371
ACH-000663,-0.20477670674639867
ACH-000665,-0.16944589833258536
ACH-000671,-0.5610533978968241
ACH-000672,-0.5865362546373925
ACH-000673,-0.1296567316291728
ACH-000676,-0.5218489683883374
ACH-000677,-0.5380105142339063
ACH-000681,-0.2614295612708777
ACH-000683,-0.24705969426539776
ACH-000684,-0.2524832162880017
ACH-000688,-0.2041163885801623
ACH-000693,-0.4837714218390029
ACH-000694,-0.6563228667867874
ACH-000695,-0.22850601463219536
ACH-000696,-0.2550543410559189
ACH-000697,-0.23740201052993784
ACH-000699,-0.18891099104563927
ACH-000701,-0.2620545682392153
ACH-000706,-0.4099215145260497
ACH-000711,-0.07289745493765809
ACH-000713,-0.18434198697382945
ACH-000714,-0.0927992554922378
ACH-000718,-0.19776075489871028
ACH-000720,-0.2433059225876049
ACH-000721,-0.2445816532728217
ACH-000724,-0.19112823359719144
ACH-000725,-0.2938379247271046
ACH-000732,0.04136110215774788
ACH-000734,-0.5614002322282934
ACH-000735,-0.28262435177869744
ACH-000736,-0.3827145692125309
ACH-000738,-0.7278408027388672
ACH-000746,-0.18434764393394698
ACH-000747,-0.4891419869395653
ACH-000748,-0.19354048347200728
ACH-000753,-0.25602232466972275
ACH-000756,0.05822346231914545
ACH-000757,-0.39923463996200814
ACH-000758,-0.6141789769051631
ACH-000760,-0.3635513501112709
ACH-000762,-0.12940168355846635
ACH-000763,-0.20186470748212448
ACH-000764,-0.36862221359001135
ACH-000765,-0.5681147449592395
ACH-000766,-0.026409690197110976
ACH-000767,-0.2503845704171996
ACH-000768,-0.5189345127574209
ACH-000769,-0.4148607871732865
ACH-000770,-0.246727386796586
ACH-000771,-0.549356710004595
ACH-000773,-0.3378502557335473
ACH-000776,-0.2524428041768906
ACH-000777,-0.24487250327393434
ACH-000778,-0.3250578481332517
ACH-000781,-0.0611177671056717
ACH-000782,-0.4354564560875486
ACH-000783,-0.21519875877509612
ACH-000784,-0.6441065550467371
ACH-000785,-0.06474780318128473
ACH-000787,-0.33919930378804125
ACH-000788,-0.17847689972494082
ACH-000791,-0.25176312002027074
ACH-000792,-0.13441038298673186
ACH-000794,-0.2561172261470345
ACH-000796,-0.17668284222965566
ACH-000798,-0.5999229789990135
ACH-000799,-0.09283165494909223
ACH-000800,-0.44380498696383497
ACH-000802,-0.492082596501113
ACH-000804,-0.3137204391089317
ACH-000805,-0.2921120104663714
ACH-000809,-0.2839346036947705
ACH-000810,-0.2266991675848097
ACH-000811,-0.2386606668274803
ACH-000817,-0.3343435635149884
ACH-000819,-0.3534393868108324
ACH-000820,-0.14468642326843312
ACH-000821,0.059889284058243626
ACH-000822,-0.327651935880242
ACH-000823,-0.1911605289864307
ACH-000824,-0.1054652333822652
ACH-000827,0.0047407356903875495
ACH-000829,-0.3467655209981829
ACH-000831,-0.5342752265897336
ACH-000832,-0.2670387488501514
ACH-000833,-0.1994640347991028
ACH-000834,-0.6807314329728206
ACH-000835,-0.4086826527153241
ACH-000836,-0.08182226102973053
ACH-000837,-0.566924299686159
ACH-000838,-0.0941132119885828
ACH-000839,-0.16629011122044424
ACH-000840,-0.044292397625833375
ACH-000841,0.0909877183348276
ACH-000843,-1.204398010488285
ACH-000846,-0.3465991234785766
ACH-000847,-0.4837499069599852
ACH-000848,-0.4323059977299895
ACH-000849,-0.1260458578360253
ACH-000851,-0.6706481203110545
ACH-000855,-0.4544948937120922
ACH-000856,-0.42068647911409335
ACH-000858,-0.7636077009257308
ACH-000859,-0.28700968300291024
ACH-000861,-0.12233085425950503
ACH-000862,-0.5288568842464423
ACH-000865,-0.3514212700180201
ACH-000866,-0.3940939896473116
ACH-000867,-0.14659082498560946
ACH-000869,-0.2389716896095469
ACH-000872,-0.2571855771762157
ACH-000873,-0.335088024819773
ACH-000876,-0.4629606913409877
ACH-000878,-0.27389653122892155
ACH-000880,0.012617652854830557
ACH-000881,-0.17389526431303642
ACH-000882,-0.20164445053690225
ACH-000884,-0.3381272126420284
ACH-000885,-0.6114795125514011
ACH-000887,-0.4000328861095272
ACH-000889,-0.5059115484754012
ACH-000896,-0.390804394137038
ACH-000898,-0.3885754279611978
ACH-000900,-0.4340059897549153
ACH-000901,-0.17729933650455676
ACH-000905,-0.13808676610806567
ACH-000906,-0.3409910318125324
ACH-000907,-0.2926778132661371
ACH-000910,-0.6265066553047088
ACH-000911,-0.5214263654917086
ACH-000912,-0.02677839291321363
ACH-000913,-0.3692028760514592
ACH-000915,-0.6204159439563678
ACH-000916,-0.5330972606288216
ACH-000917,-0.2065674129501971
ACH-000920,-0.16197424814580574
ACH-000921,-0.5893669406700985
ACH-000924,-0.3663369764441419
ACH-000926,-0.16268280812095726
ACH-000928,-0.2712206508924766
ACH-000929,-0.43928085788308346
ACH-000932,-0.09756892230665036
ACH-000935,-0.18778217163576008
ACH-000936,-0.22249074212405948
ACH-000937,-0.027848071091034172
ACH-000938,-0.22575436866850096
ACH-000939,-0.2087322026572875
ACH-000941,-0.3979910364385849
ACH-000943,-0.6158023911142543
ACH-000946,-0.16939471316741053
ACH-000947,-0.7027302934862103
ACH-000948,-0.31517661733756025
ACH-000950,-0.2671350688718553
ACH-000953,0.04900258338344572
ACH-000954,-0.6161331625838931
ACH-000957,-0.2276250089993467
ACH-000958,-0.16698785981168865
ACH-000960,-0.02763464807083428
ACH-000963,-0.5536838785966551
ACH-000968,-0.5510795856329551
ACH-000969,-0.4507925514457715
ACH-000972,-0.11362717427982852
ACH-000973,-0.1066113486466764
ACH-000974,-0.28324707021017154
ACH-000978,-0.2933192320926339
ACH-000984,-0.18669760946951008
ACH-000986,-0.28775726765109083
ACH-000988,-0.3312949009901429
ACH-000993,-0.0716556938812809
ACH-000994,-0.7804343333289472
ACH-000996,-0.10757819141724023
ACH-001001,-0.6999174917882597
ACH-001020,-0.11644256190627833
ACH-001028,-0.1468308930090653
ACH-001031,-0.11325340148151353
ACH-001038,-0.17655833285889946
ACH-001048,-0.3944154348547253
ACH-001050,-0.1551945759842937
ACH-001053,-0.2387380912255847
ACH-001054,-0.34910086172199245
ACH-001061,-0.3147233893424267
ACH-001067,-0.1904906937677434
ACH-001075,0.08221632580643758
ACH-001096,-0.30366055041274403
ACH-001111,-0.022691656972301886
ACH-001119,-0.34040065800423297
ACH-001128,-0.13348930458528047
ACH-001134,-0.06914595636784264
ACH-001151,-0.16128055644604572
ACH-001163,-0.31256552429640466
ACH-001164,-0.3889826647021241
ACH-001183,-0.24177883469615946
ACH-001192,-0.09072734883575696
ACH-001193,-0.1300451769305156
ACH-001196,-0.060154763970936935
ACH-001197,-0.05509151151795007
ACH-001205,-0.05295411295152879
ACH-001211,-0.17861308696140776
ACH-001212,-0.16872575207511206
ACH-001228,-0.5363817910556083
ACH-001232,-0.07316440159047302
ACH-001239,-0.3523395362192501
ACH-001270,-0.4317704307494756
ACH-001274,-0.06390546513284986
ACH-001275,-0.4283212164997472
ACH-001277,-0.3075700531047124
ACH-001278,-0.4043262601467975
ACH-001280,-0.0882275604413444
ACH-001283,-0.4958275659826235
ACH-001289,-0.2139449640007116
ACH-001300,-0.13762411862423224
ACH-001301,-0.2509927037062531
ACH-001302,-0.17728737231390276
ACH-001306,-0.2771173644899725
ACH-001318,-0.5317991125703042
ACH-001322,-0.26214996672763585
ACH-001328,-0.4912046990252024
ACH-001332,-0.3090812211253499
ACH-001336,-0.3897565156216732
ACH-001346,-0.3427075707871185
ACH-001353,0.00888987156846545
ACH-001354,-0.5124461375589443
ACH-001367,-0.5672102385562448
ACH-001368,-0.4122164947735901
ACH-001374,-0.3734620344122628
ACH-001377,-0.20567292506405696
ACH-001380,-0.3900010928455875
ACH-001391,-0.24637719746107886
ACH-001408,0.01881221373050911
ACH-001430,-0.16151908600532525
ACH-001431,-0.25296602469407536
ACH-001450,-0.4855800200256423
ACH-001496,0.020347322775623938
ACH-001500,-0.5984570814409225
ACH-001523,-0.283509392009807
ACH-001532,-0.14999303265989342
ACH-001550,-0.355900464279989
ACH-001552,-0.12240211857271255
ACH-001554,-0.3282289331692517
ACH-001654,-0.12309197742284725
ACH-001735,-0.0781458966952972
ACH-001736,-0.4671161877325728
ACH-001737,0.26914822397932936
ACH-001740,-0.291484751605593
ACH-001745,-0.14006915149019522
ACH-001765,-0.2695544008097093
