,BLOC1S2 (282991)
ACH-000397,-0.1361599289595744
ACH-000401,-0.039083037944574885
ACH-000402,-0.4228672588513369
ACH-000403,-0.1891027669821498
ACH-000404,0.022719254317203643
ACH-000406,-0.2338558771524743
ACH-000407,-0.18849006813569186
ACH-000408,-0.14476709872920485
ACH-000410,-0.24467469795645497
ACH-000411,-0.11234700883231384
ACH-000414,-0.10172437787167272
ACH-000415,-0.13588486656639828
ACH-000416,-0.3191490285547957
ACH-000420,-0.12690003483889312
ACH-000421,-0.09157135411149328
ACH-000424,-0.27979492820973906
ACH-000425,-0.12451207888438635
ACH-000426,-0.018564439729655963
ACH-000427,-0.10938250662271104
ACH-000433,-0.12412213585953435
ACH-000435,-0.7292040306192569
ACH-000436,-0.058548716299359024
ACH-000444,-0.18857888453528374
ACH-000445,0.06358053571589095
ACH-000448,-0.22065685581547195
ACH-000450,-0.3771367734076987
ACH-000452,-0.14541725606417966
ACH-000454,-0.12073425269476692
ACH-000458,-0.05816798148006432
ACH-000459,-0.12452591789738116
ACH-000460,-0.2825182554026365
ACH-000461,-0.317606959979567
ACH-000463,-0.16496473189275465
ACH-000464,-0.12821407760580047
ACH-000466,-0.1227330387765879
ACH-000467,-0.2578850620010483
ACH-000468,0.05762161326351365
ACH-000469,-0.257378557920565
ACH-000470,-0.4349532109106617
ACH-000471,-0.1166606144780097
ACH-000472,-0.17009025950439444
ACH-000473,-0.18178631494380684
ACH-000475,-0.10244274400317167
ACH-000476,-0.2756492110707934
ACH-000477,0.026634331789560255
ACH-000479,0.3290036636743273
ACH-000480,-0.07705081428897469
ACH-000481,-0.14327616650216782
ACH-000483,-0.23933282574754194
ACH-000484,-0.06398264174528871
ACH-000485,-0.2258907579080399
ACH-000486,-0.1845926564914757
ACH-000487,-0.11462111963237424
ACH-000488,-0.1707175569997615
ACH-000490,-0.2133933046161319
ACH-000491,-0.18229920579270295
ACH-000495,-0.12736373259850925
ACH-000496,-0.1506322996117237
ACH-000499,0.055478878036466464
ACH-000500,0.1209333744724483
ACH-000502,-0.03450224431453917
ACH-000503,-0.07552277845352083
ACH-000505,-0.11477120730265045
ACH-000507,-0.07692033022844189
ACH-000510,-0.1650438189652305
ACH-000511,-0.11925391307097738
ACH-000512,0.03718870414849586
ACH-000516,-0.15497681106302147
ACH-000517,-0.09078126337740504
ACH-000518,-0.12078970605852812
ACH-000520,-0.027668748610322688
ACH-000521,-0.29911026311136496
ACH-000522,-0.0819060307962215
ACH-000524,-0.09234950035779994
ACH-000527,-0.1510859897063074
ACH-000528,-0.0769125295459825
ACH-000537,-0.07991790176984352
ACH-000541,-0.16991409906818813
ACH-000542,-0.1552124543734543
ACH-000544,-0.1392955795275443
ACH-000545,0.03599593954307568
ACH-000547,-0.061099627669195175
ACH-000548,-0.10598126537763956
ACH-000549,-0.3623004682991508
ACH-000550,-0.18529583293831714
ACH-000552,-0.18725016070473224
ACH-000556,-0.0638667513859597
ACH-000557,-0.2411276376029155
ACH-000569,-0.1323716119636042
ACH-000570,-0.14802593293304447
ACH-000571,-0.1246633308023502
ACH-000573,-0.08717698316013757
ACH-000576,-0.09669350953399763
ACH-000579,0.09250712802061084
ACH-000580,-0.15552142360867915
ACH-000584,-0.2216649974351052
ACH-000585,-0.05970987871510205
ACH-000588,-0.24212015706398665
ACH-000589,-0.05086124287733188
ACH-000591,0.0056637129209160045
ACH-000593,-0.21819900712844714
ACH-000600,-0.08497741540729546
ACH-000601,-0.0936215149376384
ACH-000605,-0.16161724863121366
ACH-000606,0.039668425615590135
ACH-000608,-0.13785990538360546
ACH-000614,-0.023761957712005517
ACH-000616,-0.1529428778863632
ACH-000618,-0.20770186680300487
ACH-000619,-0.1039350111649516
ACH-000620,-0.08302198216085051
ACH-000621,-0.10494796557592044
ACH-000622,-0.0074675697961999205
ACH-000623,-0.17052951658187132
ACH-000624,-0.04420875559722104
ACH-000627,-0.15562555942276987
ACH-000630,-0.23826959787233806
ACH-000631,0.07676465832501914
ACH-000632,-0.003890351225030081
ACH-000633,-0.19240408560200106
ACH-000637,-0.2390616108859037
ACH-000638,-0.19993447064284733
ACH-000646,-0.04225904247351657
ACH-000647,-0.28724993174632596
ACH-000648,-0.15423836122856746
ACH-000649,-0.1855829649573641
ACH-000651,-0.09523484467895676
ACH-000652,-0.31011409923535904
ACH-000653,-0.10784492080965864
ACH-000657,-0.07086207144193095
ACH-000658,-0.13594302675393186
ACH-000661,-0.2204658412613918
ACH-000662,0.037290935096060816
ACH-000663,-0.14448631818494378
ACH-000665,-0.09137006859974024
ACH-000671,-0.10206481890842084
ACH-000672,-0.09153561045092774
ACH-000673,-0.19412648956917247
ACH-000676,-0.17844733206485658
ACH-000677,-0.26667084027722704
ACH-000681,-0.0957866108252433
ACH-000683,-0.09116143087030368
ACH-000684,-0.24942274749214224
ACH-000688,-0.254022786809166
ACH-000693,-0.11349898075942227
ACH-000694,-0.2354627326745308
ACH-000695,-0.223653334235988
ACH-000696,-0.1812166459334304
ACH-000697,0.003679353680855111
ACH-000699,-0.1176046832406296
ACH-000701,-0.14933196491049536
ACH-000706,-0.13467848194626256
ACH-000711,-0.200404567639886
ACH-000713,-0.0015782064902265592
ACH-000714,-0.10564808706469513
ACH-000718,-0.16641051711788465
ACH-000720,-0.0901177105279362
ACH-000721,-0.14984049807786376
ACH-000724,-0.0005620765750950306
ACH-000725,-0.13340191829465792
ACH-000732,-0.3181397515455321
ACH-000734,-0.11778828450091194
ACH-000735,-0.10359107063238597
ACH-000736,-0.062230323783498076
ACH-000738,-0.37245034496326257
ACH-000746,-0.021023282236255887
ACH-000747,-0.2600889338927653
ACH-000748,-0.2433028825297265
ACH-000753,-0.2094654817039485
ACH-000756,-0.05684716190873215
ACH-000757,-0.062421613863587376
ACH-000758,-0.0770355985140583
ACH-000760,-0.09123051070955712
ACH-000762,0.00484936683209436
ACH-000763,-0.18222280022723356
ACH-000764,-0.3007169646134117
ACH-000765,-0.1589126341872184
ACH-000766,-0.18042018921149144
ACH-000767,-0.17588311697182596
ACH-000768,-0.1907652347655427
ACH-000769,-0.0665845646037999
ACH-000770,-0.14472053548618996
ACH-000771,-0.07867576755139634
ACH-000773,-0.24917988168174934
ACH-000776,-0.2158076260611742
ACH-000777,-0.03454119555000276
ACH-000778,-0.11911854209301324
ACH-000781,-0.1389220225432347
ACH-000782,-0.31657027031657875
ACH-000783,-0.13557987057904655
ACH-000784,-0.033902921243333536
ACH-000785,-0.1758234593211068
ACH-000787,-0.20954068251632615
ACH-000788,-0.11432908115964975
ACH-000791,-0.10812037113141112
ACH-000792,-0.20467897327055565
ACH-000794,-0.10104441797418558
ACH-000796,-0.22932834756906184
ACH-000798,-0.2801563991022966
ACH-000799,-0.32111040578905864
ACH-000800,-0.13304308417170546
ACH-000802,-0.057906723531481616
ACH-000804,-0.08073176690084104
ACH-000805,-0.2464771346308028
ACH-000809,-0.2365356187879675
ACH-000810,-0.18017806326238367
ACH-000811,-0.17211417982056956
ACH-000817,-0.15415101657169689
ACH-000819,-0.1538584831004258
ACH-000820,-0.18670418255131452
ACH-000821,-0.2382035826658812
ACH-000822,-0.12707850998194115
ACH-000823,-0.17956000694257165
ACH-000824,-0.16415287024897582
ACH-000827,-0.12341383971257534
ACH-000829,-0.3071092281796113
ACH-000831,-0.15143909605657827
ACH-000832,-0.10021637341618536
ACH-000833,0.02911656971399359
ACH-000834,-0.171530911225208
ACH-000835,-0.18286998052483766
ACH-000836,-0.2264444861502135
ACH-000837,-0.13398008593530294
ACH-000838,-0.04149329258040828
ACH-000839,-0.07336285887688539
ACH-000840,-0.07770255315326281
ACH-000841,-0.1757138215956122
ACH-000843,-0.06443284595889512
ACH-000846,-0.2790848649160037
ACH-000847,-0.18767257777977414
ACH-000848,0.003571390074245489
ACH-000849,-0.1342920037429732
ACH-000851,-0.16777989962508072
ACH-000855,-0.15992706210784585
ACH-000856,-0.06036204511189456
ACH-000858,0.011787303789016176
ACH-000859,-0.10818862278820274
ACH-000861,-0.3195975134280026
ACH-000862,-0.17080645332558694
ACH-000865,-0.13469441698885504
ACH-000866,-0.12201270850276512
ACH-000867,-0.1579153701781794
ACH-000869,-0.06706410569546223
ACH-000872,0.009520066130330185
ACH-000873,0.04841185424010097
ACH-000876,-0.10370863072706782
ACH-000878,-0.018953441549709783
ACH-000880,-0.16214507154783192
ACH-000881,-0.11058713370483736
ACH-000882,-0.3599261757127147
ACH-000884,0.02333452779607318
ACH-000885,-0.1084771558700578
ACH-000887,-0.08393178233588762
ACH-000889,-0.09960301387967303
ACH-000896,-0.17083854401519888
ACH-000898,-0.3145310944880372
ACH-000900,-0.12313149332957038
ACH-000901,-0.03607662785228258
ACH-000905,-0.3056820571312883
ACH-000906,-0.027403133469215597
ACH-000907,-0.2412100134926322
ACH-000910,-0.10056755240355207
ACH-000911,-0.031926228780397824
ACH-000912,-0.009950882271869995
ACH-000913,-0.2379473442704856
ACH-000915,-0.09233144735358012
ACH-000916,-0.12521850394064266
ACH-000917,-0.046154397972603865
ACH-000920,-0.2756368840737793
ACH-000921,-0.050322125598696366
ACH-000924,-0.16931437155990367
ACH-000926,-0.20604437035983694
ACH-000928,-0.03293735826150774
ACH-000929,-0.1271412982354399
ACH-000932,-0.10098419424950518
ACH-000935,-0.07025670135223967
ACH-000936,-0.2987739285876915
ACH-000937,-0.12000323235219007
ACH-000938,-0.012518747410097487
ACH-000939,-0.014616485488854641
ACH-000941,-0.1719164232144973
ACH-000943,-0.07095998966366447
ACH-000946,-0.19754219893549
ACH-000947,-0.16401245342263945
ACH-000948,-0.10600397279612683
ACH-000950,-0.23468292359365364
ACH-000953,-0.025389004747440203
ACH-000954,0.08689776402136162
ACH-000957,-0.20410391863495947
ACH-000958,-0.0533314612085237
ACH-000960,-0.09389750675281824
ACH-000963,0.0990457369962203
ACH-000968,-0.15621027475883065
ACH-000969,-0.2225297251386227
ACH-000972,-0.045488590399803235
ACH-000973,-0.15261574351302798
ACH-000974,-0.2411288983097488
ACH-000978,-0.056778363044996026
ACH-000984,-0.1646325247638771
ACH-000986,-0.08055686409957513
ACH-000988,0.05343165671765103
ACH-000993,-0.10238315217548506
ACH-000994,-0.1626492082749426
ACH-000996,-0.12845708697524869
ACH-001001,-0.07741543786170453
ACH-001020,-0.2665718391870595
ACH-001028,-0.10895698506272286
ACH-001031,-0.2538382402840173
ACH-001038,-0.01489875414301755
ACH-001048,-0.20187436648151247
ACH-001050,-0.08920755253625698
ACH-001053,-0.1662513260082148
ACH-001054,-0.23689190332811494
ACH-001061,-0.03015386749786545
ACH-001067,-0.2861703571999789
ACH-001075,-0.18708801449559045
ACH-001096,-0.037060399933920934
ACH-001111,0.06543359258152298
ACH-001119,-0.005522009670785301
ACH-001128,-0.16373103671900194
ACH-001134,-0.2614753144900948
ACH-001151,-0.13641412745547574
ACH-001163,-0.02025146813988939
ACH-001164,0.0474445396392213
ACH-001183,0.051185151822159235
ACH-001192,-0.07044823157419589
ACH-001193,-0.2765213566609843
ACH-001196,-0.13845639856909214
ACH-001197,0.02474659887990484
ACH-001205,0.0061467988009273064
ACH-001211,-0.21924153818452535
ACH-001212,-0.2347448343349461
ACH-001228,-0.03984266618886245
ACH-001232,-0.12192180716851482
ACH-001239,-0.1773992976660153
ACH-001270,-0.2591657275500584
ACH-001274,-0.09031126118117652
ACH-001275,-0.2245094601978162
ACH-001277,-0.2924053469328847
ACH-001278,-0.15907747168277045
ACH-001280,0.08684837783546515
ACH-001283,-0.1102808681751516
ACH-001289,0.013672905630666627
ACH-001300,-0.1606536767258544
ACH-001301,-0.360419754618496
ACH-001302,-0.09594117473619312
ACH-001306,-0.1221960602192256
ACH-001318,-0.017659299551597906
ACH-001322,0.004158989214480289
ACH-001328,-0.08594271083314013
ACH-001332,-0.01625373130108359
ACH-001336,-0.04621823272388734
ACH-001346,-0.17327712717215174
ACH-001353,-0.07542181689135148
ACH-001354,0.19251539639718787
ACH-001367,-0.03792564924671089
ACH-001368,-0.08578105205157269
ACH-001374,0.06331953753696495
ACH-001377,-0.12628612117531096
ACH-001380,-0.0852788103792335
ACH-001391,-0.1933772507008477
ACH-001408,-0.20703537039872533
ACH-001430,-0.4759535425880948
ACH-001431,-0.03595706844917839
ACH-001450,0.0009627744648348387
ACH-001496,-0.2848470931464423
ACH-001500,-0.08374492555511814
ACH-001523,-0.21617811286090502
ACH-001532,-0.16434947639892036
ACH-001550,-0.20622781115065672
ACH-001552,-0.12945504577848715
ACH-001554,-0.34954644947081903
ACH-001654,-0.1488940099107956
ACH-001735,-0.15857687380837684
ACH-001736,0.002530523160263149
ACH-001737,-0.6668364058601709
ACH-001740,-0.24474633448519126
ACH-001745,-0.10720068980748404
ACH-001765,-0.19838525151112715
