,PCYT2 (5833)
ACH-000004,-0.183821413291142
ACH-000005,-0.09038856438150547
ACH-000007,-0.26110477358587525
ACH-000009,-0.16636071094148167
ACH-000011,0.02210540570167406
ACH-000012,-0.1713172738087511
ACH-000013,-0.11571273044366165
ACH-000014,-0.07201354070697387
ACH-000015,-0.16286265795460952
ACH-000017,-0.16056625059410304
ACH-000018,-0.19513337029012814
ACH-000019,-0.4398136840042242
ACH-000021,-0.4239028884163852
ACH-000022,-0.06296074611447583
ACH-000025,-0.023990228921037342
ACH-000028,-0.1053744391393984
ACH-000030,-0.18839345924688428
ACH-000035,-0.1698750413604216
ACH-000036,-0.1921058407812253
ACH-000037,-0.20958212216965846
ACH-000039,0.04608483381820698
ACH-000040,-0.23168179421638696
ACH-000041,-0.008382336431513777
ACH-000042,-0.24791979531557826
ACH-000045,-0.0130462598854313
ACH-000047,-0.04429600552200638
ACH-000052,-0.42650177865486616
ACH-000053,-0.3472698126202811
ACH-000054,-0.19025619295473545
ACH-000055,-0.12841563881044654
ACH-000060,-0.07604207419431333
ACH-000067,-0.18686862863628326
ACH-000070,-0.5895058236385881
ACH-000075,0.1347593669756193
ACH-000078,-0.23674453216361724
ACH-000082,-0.12086690936018148
ACH-000085,-0.10417672528097137
ACH-000086,-0.0529901847077742
ACH-000087,-0.08269062972166802
ACH-000092,-0.04000083299449531
ACH-000095,0.012653892601990714
ACH-000097,0.014747883317097218
ACH-000098,-0.006927877583258425
ACH-000099,-0.07648816297209822
ACH-000108,-0.11313937491941622
ACH-000113,-0.11715146973932515
ACH-000116,-0.20224299236724166
ACH-000118,-0.26135409181303704
ACH-000120,-0.2908990702761214
ACH-000123,-0.15078318568656576
ACH-000127,-0.19032177409584936
ACH-000128,0.01017958432139575
ACH-000132,0.08697478094765154
ACH-000133,-0.29134105944182737
ACH-000137,0.022347669234053125
ACH-000138,0.0032384147463365843
ACH-000142,-0.19903712713886448
ACH-000143,-0.14227929568389774
ACH-000146,-0.28656363903216875
ACH-000148,-0.16466316064243303
ACH-000150,-0.08572133909915436
ACH-000152,0.029181331677433264
ACH-000153,-0.1409959829286477
ACH-000159,-0.07474937404682924
ACH-000160,-0.2222020257406516
ACH-000163,-0.2296651875305611
ACH-000167,-0.5432799891343449
ACH-000168,-0.11924844884319245
ACH-000169,-0.4899691702717599
ACH-000178,-0.1260631249327501
ACH-000183,-0.327473958046481
ACH-000188,-0.13290812608392
ACH-000189,-0.3793957491427321
ACH-000190,-0.2844366751824609
ACH-000198,-0.10756327791812634
ACH-000203,-0.15255706502806676
ACH-000204,-0.3826228991929304
ACH-000206,-0.027667331382592104
ACH-000207,-0.3041176568543781
ACH-000208,0.25093748866049864
ACH-000210,0.22456490782961655
ACH-000211,-0.026765158032898854
ACH-000215,-0.16628518524476368
ACH-000221,-0.23445343591353385
ACH-000222,-0.11813357874424472
ACH-000223,-0.13302927301129155
ACH-000226,-0.01988418329579978
ACH-000227,-0.057241233276131814
ACH-000228,-0.1211264581709877
ACH-000231,-0.1513389775727408
ACH-000232,0.12808737870973502
ACH-000233,-0.2428611156047965
ACH-000234,-0.15200789442364096
ACH-000235,-0.13660163852700968
ACH-000237,-0.12977474900135552
ACH-000238,-0.1921254308968573
ACH-000242,-0.06620491236381547
ACH-000243,-0.17537312269060493
ACH-000244,-0.4008676617367977
ACH-000246,0.02562755289199472
ACH-000248,-0.35132221083678783
ACH-000250,-0.06601243443988494
ACH-000251,0.2404668201780243
ACH-000252,0.13482962224959522
ACH-000253,-0.2331189413959013
ACH-000255,-0.16036188428055673
ACH-000256,-0.08038481221620909
ACH-000257,-0.2731575179844507
ACH-000258,-0.17358826292646895
ACH-000259,-0.0841898180221607
ACH-000260,0.05288069650340053
ACH-000261,-0.1622928768561749
ACH-000262,0.17359433705614571
ACH-000263,-0.31659346064576416
ACH-000264,-0.2687610018721324
ACH-000265,-0.15484872423133114
ACH-000266,-0.18852624640493668
ACH-000272,-0.21902750183736552
ACH-000274,-0.13859751505381704
ACH-000277,-0.23260154906676295
ACH-000278,-0.15730167909383794
ACH-000279,-0.06262935374032266
ACH-000280,-0.09531056924233297
ACH-000281,-0.2262349287654348
ACH-000288,-0.1296599387275179
ACH-000291,0.08708671099285217
ACH-000293,-0.05638715139028137
ACH-000294,0.0051113966627077175
ACH-000295,-0.19413711246988133
ACH-000296,0.12754281817292054
ACH-000302,0.007740115396778637
ACH-000304,-0.18067343857685367
ACH-000307,-0.15822936919216155
ACH-000308,-0.11426338345264166
ACH-000310,-0.2231391915175808
ACH-000311,-0.4754324828687762
ACH-000312,-0.11324554950285005
ACH-000315,-0.3233277109038762
ACH-000316,0.17978105945438616
ACH-000317,-0.10038446569751272
ACH-000318,-0.1583469135635074
ACH-000319,-0.02810276435600597
ACH-000320,-0.08082037985773084
ACH-000322,-0.2408517422101191
ACH-000323,-0.332263338280495
ACH-000324,-0.02016525356190627
ACH-000329,-0.1495314036044319
ACH-000330,-0.19119890007788115
ACH-000331,0.010478388791300064
