,FUT2 (2524)
ACH-000004,-0.25921617550842546
ACH-000005,0.0072874541673576985
ACH-000007,-0.33086504613904044
ACH-000009,-0.18425967227841566
ACH-000011,-0.15699414169469506
ACH-000012,-0.23434896317336185
ACH-000013,-0.4241712033817936
ACH-000014,-0.09492207380786698
ACH-000015,-0.3406987913547116
ACH-000017,-0.3363829256866545
ACH-000018,-0.20291514800795127
ACH-000019,-0.29959448395438
ACH-000021,-0.3647247005403145
ACH-000022,-0.11984710424499966
ACH-000025,-0.15842636646270386
ACH-000028,-0.217686118965868
ACH-000030,-0.2314403377633072
ACH-000035,-0.19449018409238367
ACH-000036,-0.3715595467328077
ACH-000037,-0.15079673468834534
ACH-000039,-0.18833508249765732
ACH-000040,-0.22055585607080214
ACH-000041,-0.06825575653004815
ACH-000042,-0.1876458444625184
ACH-000045,-0.3963231482830069
ACH-000047,-0.14695287093351792
ACH-000052,-0.005169386339949738
ACH-000053,-0.1307725408037973
ACH-000054,-0.3554549881069094
ACH-000055,-0.2195110904023954
ACH-000060,-0.2587501020245702
ACH-000067,-0.29931004921849114
ACH-000070,-0.32374444229995536
ACH-000075,-0.1639655524425389
ACH-000078,-0.21038870466206827
ACH-000082,-0.2122475949477094
ACH-000085,-0.5295243039797071
ACH-000086,-0.2514197418237619
ACH-000087,-0.08966481017757688
ACH-000092,-0.3554186997357309
ACH-000095,-0.2982284261027625
ACH-000097,-0.32643705990965544
ACH-000098,-0.3479298211989245
ACH-000099,-0.2889213352406067
ACH-000108,-0.3293678386119252
ACH-000113,-0.3623691571148963
ACH-000116,-0.1406476914703861
ACH-000118,-0.12239522128218147
ACH-000120,-0.0659704322194666
ACH-000123,-0.16146815270205614
ACH-000127,-0.1631493645034766
ACH-000128,-0.2612729685900028
ACH-000132,-0.22304118694259584
ACH-000133,-0.34530706284430657
ACH-000137,-0.3788055092155857
ACH-000138,-0.27117817544811124
ACH-000142,-0.39815757838042176
ACH-000143,-0.25769237449301924
ACH-000146,-0.18400272395275952
ACH-000148,-0.28884073095152196
ACH-000150,-0.3996765652609088
ACH-000152,-0.3420999365581194
ACH-000153,-0.3651031015518528
ACH-000159,-0.19236332704079528
ACH-000160,-0.22593740197842724
ACH-000163,-0.25006357022053805
ACH-000167,-0.1696644518774613
ACH-000168,-0.12193901013319343
ACH-000169,-0.3230700664490871
ACH-000178,-0.1739433452091932
ACH-000183,-0.1629876882812921
ACH-000188,-0.3488267063604132
ACH-000189,-0.2722229589513314
ACH-000190,-0.08751039091753822
ACH-000198,-0.2151346126265234
ACH-000203,-0.2448527770879824
ACH-000204,-0.09932299534850146
ACH-000206,-0.35295945960307623
ACH-000207,-0.1485874511625409
ACH-000208,-0.11923762431088332
ACH-000210,-0.1007530655865148
ACH-000211,-0.31901737589141216
ACH-000215,-0.2688090418885817
ACH-000221,-0.020103444756683547
ACH-000222,-0.4417136933112629
ACH-000223,-0.2811347367883725
ACH-000226,-0.21459199097114715
ACH-000227,0.058084282809184734
ACH-000228,-0.20314229786598545
ACH-000231,-0.04709945813383011
ACH-000232,-0.20982469309642995
ACH-000233,-0.2531758423594173
ACH-000234,-0.2876334061330177
ACH-000235,-0.21350955137766875
ACH-000237,-0.3829484173372337
ACH-000238,-0.2521722984872428
ACH-000242,-0.0011445299025212672
ACH-000243,-0.26094062360694115
ACH-000244,-0.4533422613972908
ACH-000246,-0.3963749837347006
ACH-000248,-0.06345295781205727
ACH-000250,-0.3436221887499
