,IQCH (64799)
ACH-000252,-0.13137769326077725
ACH-000253,-0.21473296117472251
ACH-000255,-0.1621395305915678
ACH-000256,-0.07238457769752067
ACH-000257,-0.1437983886208518
ACH-000258,-0.2749499296111233
ACH-000259,-0.10916288619558834
ACH-000260,-0.2733667545486879
ACH-000261,-0.16929326490611232
ACH-000262,-0.1646648804837944
ACH-000263,-0.3228012485438355
ACH-000264,-0.14374587577034512
ACH-000265,-0.2945620462956673
ACH-000266,-0.19605845832054655
ACH-000272,-0.2560522087775764
ACH-000274,-0.2612405604603871
ACH-000277,-0.19594234682224496
ACH-000278,-0.18008139205649865
ACH-000279,-0.05623342198095043
ACH-000280,-0.07035492938361562
ACH-000281,-0.2178396446571408
ACH-000288,-0.1998254103494496
ACH-000291,-0.22364358671074056
ACH-000293,-0.06058852281473703
ACH-000294,-0.18352955737392132
ACH-000295,-0.3299354028947811
ACH-000296,-0.3775556736417354
ACH-000302,-0.1513184341760255
ACH-000304,-0.5907144045132903
ACH-000307,-0.2604746418596103
ACH-000308,-0.18897453036699294
ACH-000310,-0.2596032440241962
ACH-000311,-0.22777845894205997
ACH-000312,-0.10225140893765974
ACH-000315,-0.22416883889395686
ACH-000316,-0.3093831848425279
ACH-000317,-0.20682672543390235
ACH-000318,-0.3851804462623978
ACH-000319,-0.2362194989221105
ACH-000320,-0.3253635027109913
ACH-000322,-0.1597697079860526
ACH-000323,0.04899254656321785
ACH-000324,-0.037338919357827724
ACH-000329,-0.28640772111084484
ACH-000330,-0.1632089009486748
ACH-000331,-0.11286660746891855
ACH-000332,-0.22181802649790205
ACH-000334,-0.08065672853964377
ACH-000335,0.029470529211319905
ACH-000336,-0.4068837933957039
ACH-000337,-0.138476639801385
ACH-000338,-0.050748773937457116
ACH-000339,-0.07793703766900513
ACH-000341,-0.13096687566737852
ACH-000348,-0.1364832048284302
ACH-000350,-0.16695420560610838
ACH-000352,-0.32960985477224103
ACH-000356,-0.17440190636586436
ACH-000361,-0.2883390227947216
ACH-000362,-0.08369896515132387
ACH-000363,-0.10724857538884944
ACH-000364,-0.15297736834990586
ACH-000365,-0.11276426083843698
ACH-000366,-0.15405862736565826
ACH-000368,-0.16008864746126222
ACH-000374,0.0014139184750714374
ACH-000375,-0.2798820295179009
ACH-000376,-0.2135669250475452
ACH-000381,-0.009036477189578684
ACH-000383,-0.09409010210440956
ACH-000387,-0.1392660223995954
ACH-000389,-0.258165627495423
ACH-000390,-0.2590515288987916
ACH-000393,-0.08663668336460564
ACH-000395,-0.5503998651739969
ACH-000396,-0.2782703070981409
ACH-000397,-0.0978652550129711
ACH-000401,-0.13617607754236247
ACH-000402,-0.0051653350342501575
ACH-000403,-0.19726434354104333
ACH-000404,-0.015495968375978325
ACH-000406,-0.11018339322134807
ACH-000407,-0.14899769920279946
ACH-000408,-0.0934484454510114
ACH-000410,-0.1764032020452332
ACH-000411,-0.2174618766637364
ACH-000414,-0.1556247051239352
ACH-000415,-0.05795770972116294
ACH-000416,-0.16976899552175898
ACH-000420,-0.06679225104518142
ACH-000421,-0.2194489094307266
ACH-000424,0.01906466542965578
ACH-000425,-0.10795712621286016
ACH-000426,-0.09881734473174683
ACH-000427,-0.2190943817878572
ACH-000433,-0.11310497699736502
ACH-000435,0.10280093998703012
ACH-000436,-0.40709839335213865
ACH-000444,-0.19012478794867893
ACH-000445,-0.2726551757083535
ACH-000448,-0.20984684457060304
ACH-000450,-0.022906823815552747
ACH-000452,-0.14986035400282754
ACH-000454,-0.12584109028980991
ACH-000458,-0.1264717824933691
ACH-000459,0.08158600025358367
ACH-000460,-0.14548953757485356
ACH-000461,-0.20777516512029975
ACH-000463,-0.10123797944355252
ACH-000464,-0.3739532376649083
ACH-000466,-0.2261198196056051
ACH-000467,-0.09604490170036717
ACH-000468,-0.05751461659999335
ACH-000469,-0.1340120334111921
ACH-000470,-0.4072674728263063
ACH-000471,-0.2923922360287393
ACH-000472,-0.09056768181347953
ACH-000473,-0.03366282253718407
ACH-000475,-0.14752026457851353
ACH-000476,-0.16572414603377872
ACH-000477,-0.269563561124422
ACH-000479,-0.17021548832693947
ACH-000480,-0.3084390140015045
ACH-000481,-0.16621998939456775
ACH-000483,-0.3080095516889656
ACH-000484,-0.2536555901863136
ACH-000485,-0.13954610583696006
ACH-000486,-0.21370920507173666
ACH-000487,-0.14697436011877893
ACH-000488,-0.2631453616840147
ACH-000490,-0.2127485483500144
ACH-000491,-0.2329448962054249
ACH-000495,-0.2881373444215979
ACH-000496,-0.242689818566618
ACH-000499,-0.3278328342364324
ACH-000500,-0.2736591872151166
ACH-000502,-0.12812309161993915
ACH-000503,0.002832238480314568
ACH-000505,-0.23078371470032774
ACH-000507,-0.29472464523309944
ACH-000510,-0.2534593764227268
ACH-000511,-0.2860476539992188
ACH-000512,-0.23158423054028465
ACH-000516,-0.07403123797386323
ACH-000517,-0.2611449151837657
ACH-000518,-0.06673276963095169
ACH-000520,-0.11410865029256215
ACH-000521,-0.08772786961398242
ACH-000522,-0.21591589880669365
ACH-000524,-0.1823486495680352
ACH-000527,-0.2519741012482393
ACH-000528,-0.12871291026731727
ACH-000537,-0.3192484119183858
ACH-000541,-0.017351456704787355
ACH-000542,-0.1023033010328581
ACH-000544,-0.035286499247756405
ACH-000545,-0.1396745343368649
ACH-000547,-0.18614050924780048
ACH-000548,-0.08454682275788045
ACH-000549,-0.14464797337992616
ACH-000550,-0.2329505383268074
ACH-000552,-0.18997616165715964
ACH-000556,-0.13446035516873894
ACH-000557,-0.18624192654211846
ACH-000569,-0.1096341641119388
ACH-000570,-0.13971884803118848
ACH-000571,-0.1674526908140872
ACH-000573,-0.3361188148155716
ACH-000576,-0.11759575849329583
ACH-000579,-0.05742058678354325
ACH-000580,-0.10767123185787912
ACH-000584,-0.08076987470129307
ACH-000585,-0.08289764136053618
ACH-000588,-0.0972249157331292
ACH-000589,-0.10507347747984544
ACH-000591,-0.06651396579442616
ACH-000593,-0.07433034947777202
ACH-000600,-0.2568208079880995
ACH-000601,-0.1452929705997091
ACH-000605,-0.09018899191418438
ACH-000606,-0.08022423512883503
ACH-000608,-0.18890635557110946
ACH-000614,-0.028494058866775026
ACH-000616,-0.14178375390891976
ACH-000618,0.043026794170932914
ACH-000619,-0.010610351055672571
ACH-000620,-0.16706446891471094
ACH-000621,-0.18798232414841265
ACH-000622,-0.3697952576174755
ACH-000623,-0.2277953108070204
ACH-000624,-0.17621883342584668
ACH-000627,-0.05220261544745623
ACH-000630,-0.14036154334126033
ACH-000631,-0.2410062052933584
ACH-000632,-0.12162110803767917
ACH-000633,-0.05674498760662665
ACH-000637,-0.11318743153833298
ACH-000638,-0.12740815358795735
ACH-000646,-0.13329158190862062
ACH-000647,-0.0499639880032451
ACH-000648,-0.05212757977308488
ACH-000649,-0.04733105159142094
ACH-000651,-0.1477510176693431
ACH-000652,-0.09764466550604907
ACH-000653,-0.15246748242464986
ACH-000657,-0.10073197259210023
ACH-000658,-0.1285945254383371
ACH-000661,0.037111894188044905
ACH-000662,-0.08168472722472811
ACH-000663,-0.1536355130637878
ACH-000665,-0.2376179698149709
ACH-000671,-0.20973591772849026
ACH-000672,-0.2259909603773353
ACH-000673,-0.13855973106338534
ACH-000676,-0.19985769609561266
ACH-000677,-0.21639688287281025
ACH-000681,-0.19767030244657352
ACH-000683,-0.1846708268453294
ACH-000684,-0.17285777914858744
ACH-000688,-0.17186585828700351
ACH-000693,-0.10980638757387133
ACH-000694,-0.06084603158185959
ACH-000695,-0.14546055217484058
ACH-000696,-0.2067974113692781
ACH-000697,-0.20314047287041928
ACH-000699,-0.19502693200576227
ACH-000701,-0.1300606682593494
ACH-000706,-0.0857705887511095
ACH-000711,-0.16972616404773197
ACH-000713,-0.09593748456767402
ACH-000714,-0.22058639852282186
ACH-000718,-0.17515750300870012
ACH-000720,-0.20524654996529135
ACH-000721,-0.06930161288115841
ACH-000724,-0.3365719461708584
ACH-000725,-0.2604532096364917
ACH-000732,-0.3390241254511651
ACH-000734,-0.20808672171244133
ACH-000735,-0.19301712542236849
ACH-000736,-0.13839924220147432
ACH-000738,-0.16573422008250474
ACH-000746,-0.12085678913938888
ACH-000747,-0.16845610877657916
ACH-000748,-0.123732679201216
ACH-000753,-0.1710613046456932
ACH-000756,-0.1897342801431461
ACH-000757,-0.1853434877489854
ACH-000758,-0.21144797597525475
ACH-000760,-0.210314899358854
ACH-000762,0.21175301388012
ACH-000763,-0.12535860499447152
ACH-000764,0.03178496065104982
ACH-000765,-0.19948454027901186
ACH-000766,-0.07275440210805223
ACH-000767,-0.2508868705497904
ACH-000768,-0.1613951661431657
ACH-000769,-0.09567329727646094
ACH-000770,-0.18899226310104236
ACH-000771,-0.07339077637602412
ACH-000773,-0.1890151764955185
ACH-000776,-0.13365833002884758
ACH-000777,-0.14794434930502912
ACH-000778,-0.02455820754822081
ACH-000781,-0.13692593707498935
ACH-000782,-0.23459380801489166
ACH-000783,-0.13960080234683234
ACH-000784,-0.0926166889895529
ACH-000785,-0.12613579933247526
ACH-000787,-0.19568679122365173
ACH-000788,-0.17536271322723276
ACH-000791,-0.1365200126095145
ACH-000792,-0.07895437658162609
ACH-000794,-0.12614617960443006
ACH-000796,-0.2443564592077997
ACH-000798,-0.08593145381083345
ACH-000799,-0.2622262025983739
ACH-000800,-0.11303028898210185
ACH-000802,-0.10827895538651218
ACH-000804,-0.2311846451887201
ACH-000805,-0.24649150583160798
ACH-000809,-0.1522828495346206
ACH-000810,0.0047809032824275895
ACH-000811,-0.15271015641781654
ACH-000817,-0.0960962796829964
ACH-000819,-0.07397904706175952
ACH-000820,-0.1583477863637048
ACH-000821,-0.09765195877398407
ACH-000822,-0.3044237795006386
ACH-000823,-0.1318349240971393
ACH-000824,-0.14354886425536947
ACH-000827,-0.21579672769902591
ACH-000829,0.0073478975840269795
ACH-000831,-0.10158354901324228
ACH-000832,-0.21847926928091765
ACH-000833,-0.15402218484207386
ACH-000834,-0.2222536029625058
ACH-000835,-0.0997298038627851
ACH-000836,-0.27517049774771285
ACH-000837,-0.14063734538277775
ACH-000838,-0.07625159195815744
ACH-000839,-0.12109979562345913
ACH-000840,-0.11474892309409646
ACH-000841,-0.1254318002380489
ACH-000843,-0.01060081642824758
ACH-000846,-0.2417919291882788
ACH-000847,-0.11295140305628434
ACH-000848,-0.17651383577329746
ACH-000849,-0.155840982820169
ACH-000851,-0.29478071294780145
ACH-000855,-0.12728408791215426
ACH-000856,-0.17498374178714182
ACH-000858,-0.1261545853270428
ACH-000859,-0.0999999038704488
ACH-000861,-0.18382824163603145
ACH-000862,-0.1969486768212274
ACH-000865,-0.11035033291849916
ACH-000866,-0.1472635879921486
ACH-000867,-0.1360293052806158
ACH-000869,-0.2523849152241986
ACH-000872,-0.18350473179934565
ACH-000873,0.05293956354064788
ACH-000876,-0.3346864757225116
ACH-000878,-0.051824248149308964
ACH-000880,-0.08146349899559326
ACH-000881,-0.16407554151907178
ACH-000882,-0.16856842858014487
ACH-000884,-0.01644799343000554
ACH-000885,-0.28194592660147544
ACH-000887,-0.25051013361741875
ACH-000889,-0.0684868707202717
ACH-000896,-0.21020228988557144
ACH-000898,-0.16670269107404054
ACH-000900,-0.07528426493676117
ACH-000901,-0.08890023876896683
ACH-000905,-0.11194936202756922
ACH-000906,-0.1914903501688488
ACH-000907,-0.10262757459310233
ACH-000910,-0.24661529839234544
ACH-000911,-0.013765112659802648
ACH-000912,-0.24943460977928544
ACH-000913,0.00987672081612719
ACH-000915,-0.2299816998623109
ACH-000916,-0.5894500324634349
ACH-000917,-0.08685769404433134
ACH-000920,-0.08005572154888073
ACH-000921,-0.2844915096708785
ACH-000924,-0.13114994072262706
ACH-000926,-0.2546175917049231
ACH-000928,-0.14580806132647467
ACH-000929,0.07016312738971647
ACH-000932,-0.0698889890064151
ACH-000935,-0.2233690676674482
ACH-000936,-0.1851397201811476
ACH-000937,-0.21977567671908532
ACH-000938,-0.06484231724388496
ACH-000939,0.024620626955814733
ACH-000941,0.020129043239504426
ACH-000943,0.058408148679617335
ACH-000946,-0.24599901081590125
ACH-000947,-0.19446959995997568
ACH-000948,-0.3211260873311627
ACH-000950,-0.17729169986953827
ACH-000953,-0.1268797858957866
ACH-000954,0.4083801059287465
ACH-000957,-0.2510271538524819
ACH-000958,-0.0713218690056151
ACH-000960,-0.09340700266477578
ACH-000963,-0.04727331769880062
ACH-000968,-0.15218885922614794
ACH-000969,-0.08920911752046046
ACH-000972,-0.3863672181181991
ACH-000973,-0.227456700350134
ACH-000974,-0.09798536681988164
ACH-000978,-0.2642318365360952
ACH-000984,-0.2397992955534881
ACH-000986,-0.07440651944103689
ACH-000988,-0.186169693713918
ACH-000993,-0.20150094929718634
ACH-000994,-0.24836703623458845
ACH-000996,-0.4561413988860712
ACH-001001,-0.13566471874181804
ACH-001020,-0.3648353066187571
ACH-001028,-0.2122294158114585
ACH-001031,-0.21234228304143754
ACH-001038,-0.16891005452065025
ACH-001048,-0.13179082997085234
ACH-001050,-0.1816626980647509
ACH-001053,-0.09322132770290974
ACH-001054,-0.028331299600137142
ACH-001061,-0.14933301740191415
ACH-001067,-0.15479419719757506
ACH-001075,-0.0002779651118297379
ACH-001096,-0.07420101962504333
ACH-001111,0.21032846591832066
ACH-001119,-0.29161847898872423
ACH-001128,-0.2523656479582245
ACH-001134,-0.08342354768696685
ACH-001151,-0.22956217158089026
ACH-001163,-0.27665704440376915
ACH-001164,0.02177614059427287
ACH-001183,0.04689593994498583
ACH-001192,-0.07865541778984579
ACH-001193,-0.14731998284130776
ACH-001196,-0.0500638835931809
ACH-001197,-0.26157094788833873
ACH-001205,-0.33547834269841226
ACH-001211,-0.20214731828518887
ACH-001212,-0.05943005025024847
ACH-001228,-0.20504158876236306
ACH-001232,-0.12346357391369835
ACH-001239,-0.06103019658484101
ACH-001270,-0.18182163730736856
ACH-001274,-0.1824004461884179
ACH-001275,-0.2042728192225614
ACH-001277,-0.21069736740773398
ACH-001278,-0.09093774318708188
ACH-001280,0.06008138859751391
ACH-001283,-0.20933747881325154
ACH-001289,-0.1626991525455026
ACH-001300,-0.1013515327920821
ACH-001301,-0.40933477646668137
ACH-001302,-0.2464731442882335
ACH-001306,-0.20803944092133905
ACH-001318,-0.04213770658055746
ACH-001322,-0.21237654518382906
ACH-001328,-0.22922177540052385
ACH-001332,-0.011937845293187385
ACH-001336,-0.13041990070606296
ACH-001346,-0.1385442622601685
ACH-001353,-0.14762308095456106
ACH-001354,-0.1740894763064889
ACH-001367,-0.5011964679674238
ACH-001368,-0.17300431920093284
ACH-001374,0.04631500110637442
ACH-001377,-0.08004874538750714
ACH-001380,-0.18556741805337768
ACH-001391,-0.22383003861628675
ACH-001408,-0.3105107221335195
ACH-001430,-0.11452483294960952
ACH-001431,-0.3242470180602332
ACH-001450,-0.14221667516667208
ACH-001496,-0.252354392436481
ACH-001500,-0.2874779192288772
ACH-001523,-0.10597503437689304
ACH-001532,-0.12152060286280925
ACH-001550,-0.15381921248473396
ACH-001552,-0.19158951556892967
ACH-001554,-0.276061444738508
ACH-001654,-0.3020717330023356
ACH-001735,-0.17450420124767946
ACH-001736,-0.2146635312929621
ACH-001737,-0.0654878890127898
ACH-001740,-0.17461058613575778
ACH-001745,-0.1738865504728995
ACH-001765,-0.19719002636770866
